        83x13_3_1200_41_1350                                 (83x13_3_1200_41_1350.dat)

         PROP RPM =       600

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2136      0.1607      10.995    1155.022     116.204  
         4.5        0.09      0.1240      0.2136      0.1634      11.176    1173.609     116.181  
         8.9        0.19      0.2422      0.2126      0.1666      11.395    1196.621     115.642  
        13.4        0.28      0.3520      0.2105      0.1701      11.640    1222.288     114.495  
        17.9        0.38      0.4559      0.2071      0.1724      11.796    1239.104     112.674  
        22.4        0.47      0.5444      0.2016      0.1757      12.018    1262.116     109.684  
        26.8        0.57      0.6250      0.1943      0.1769      12.104    1271.852     105.683  
        31.3        0.66      0.6933      0.1845      0.1767      12.091    1270.082     100.377  
        35.8        0.76      0.7502      0.1722      0.1742      11.918    1251.495      93.678  
        40.3        0.85      0.7988      0.1575      0.1684      11.517    1209.897      85.675  
        44.7        0.95      0.8404      0.1407      0.1588      10.864    1140.861      76.525  
        49.2        1.04      0.8694      0.1214      0.1457       9.972    1047.928      66.071  
        53.7        1.14      0.8927      0.1017      0.1297       8.874     931.984      55.325  
        58.2        1.23      0.9098      0.0815      0.1104       7.555     793.646      44.310  
        62.6        1.33      0.9186      0.0607      0.0878       6.008     631.058      33.047  
        67.1        1.42      0.9114      0.0395      0.0617       4.220     443.334      21.494  
        71.6        1.52      0.8457      0.0178      0.0320       2.187     229.677       9.689  



         PROP RPM =       720

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2139      0.1605      18.962    1660.400     167.550  
         4.5        0.08      0.1029      0.2137      0.1643      19.418    1700.228     167.438  
         8.9        0.16      0.2025      0.2133      0.1666      19.686    1723.240     167.078  
        13.4        0.24      0.3007      0.2124      0.1675      19.807    1733.861     166.359  
        17.9        0.32      0.3899      0.2101      0.1705      20.142    1763.954     164.628  
        22.4        0.40      0.4717      0.2068      0.1733      20.491    1793.161     161.997  
        26.8        0.47      0.5454      0.2022      0.1758      20.786    1819.713     158.400  
        31.3        0.55      0.6146      0.1964      0.1768      20.907    1829.449     153.837  
        35.8        0.63      0.6717      0.1886      0.1775      20.987    1837.415     147.744  
        40.3        0.71      0.7240      0.1793      0.1762      20.826    1823.254     140.438  
        44.7        0.79      0.7685      0.1682      0.1730      20.451    1790.506     131.738  
        49.2        0.87      0.8064      0.1554      0.1675      19.807    1733.861     121.712  
        53.7        0.95      0.8413      0.1412      0.1593      18.828    1648.009     110.629  
        58.2        1.03      0.8660      0.1252      0.1485      17.567    1537.375      98.062  
        62.6        1.11      0.8868      0.1088      0.1358      16.052    1405.498      85.225  
        67.1        1.19      0.9036      0.0920      0.1208      14.282    1249.725      72.096  
        71.6        1.26      0.9158      0.0750      0.1035      12.238    1070.940      58.720  
