        90x32_5_600_51_1080                                 (90x32_5_600_51_1080.dat)

         PROP RPM =       300

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3887      0.7280       9.332    1960.440      73.085  
         4.5        0.17      0.0946      0.4000      0.7393       9.478    1991.418      75.176  
         8.9        0.35      0.1903      0.4143      0.7621       9.771    2052.488      77.941  
        13.4        0.52      0.2840      0.4325      0.7994      10.247    2152.501      81.313  
        17.9        0.70      0.3772      0.4527      0.8399      10.767    2262.251      85.113  
        22.4        0.87      0.4614      0.4686      0.8882      11.387    2392.357      88.058  
        26.8        1.05      0.5403      0.4787      0.9300      11.923    2504.761      89.991  
        31.3        1.22      0.6091      0.4802      0.9653      12.375    2599.464      90.261  
        35.8        1.40      0.6675      0.4713      0.9882      12.669    2661.419      88.597  
        40.3        1.57      0.7194      0.4531      0.9915      12.712    2670.270      85.180  
        44.7        1.75      0.7625      0.4256      0.9763      12.514    2629.557      79.987  
        49.2        1.92      0.8025      0.3922      0.9406      12.058    2533.084      73.737  
        53.7        2.10      0.8299      0.3508      0.8875      11.379    2390.586      65.959  
        58.2        2.27      0.8534      0.3082      0.8214      10.530    2211.801      57.933  
        62.6        2.45      0.8729      0.2642      0.7415       9.505    1996.728      49.683  
        67.1        2.62      0.8875      0.2189      0.6475       8.301    1743.597      41.163  
        71.6        2.80      0.8949      0.1723      0.5389       6.909    1451.522      32.395  
        76.1        2.97      0.8890      0.1242      0.4156       5.328    1119.619      23.358  
        80.5        3.15      0.8489      0.0747      0.2771       3.552     746.206      14.042  
        85.0        3.32      0.6381      0.0236      0.1232       1.580     331.814       4.447  



         PROP RPM =       360

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3887      0.7269      16.106    2818.963     105.301  
         4.5        0.15      0.0789      0.3980      0.7357      16.293    2853.481     107.728  
         8.9        0.29      0.1588      0.4093      0.7520      16.655    2916.321     110.853  
        13.4        0.44      0.2381      0.4232      0.7777      17.232    3015.449     114.608  
        17.9        0.58      0.3166      0.4399      0.8102      17.943    3142.015     119.081  
        22.4        0.73      0.3920      0.4558      0.8475      18.774    3286.282     123.375  
        26.8        0.87      0.4623      0.4690      0.8874      19.659    3441.170     126.950  
        31.3        1.02      0.5302      0.4787      0.9214      20.410    3573.046     129.602  
        35.8        1.17      0.5870      0.4810      0.9559      21.175    3707.577     130.232  
        40.3        1.31      0.6406      0.4775      0.9786      21.671    3795.200     129.310  
        44.7        1.46      0.6869      0.4670      0.9914      21.966    3844.764     126.433  
        49.2        1.60      0.7294      0.4504      0.9904      21.939    3841.224     121.936  
        53.7        1.75      0.7636      0.4263      0.9769      21.644    3788.119     115.417  
        58.2        1.90      0.7949      0.3980      0.9491      21.027    3681.025     107.751  
        62.6        2.04      0.8222      0.3656      0.9076      20.102    3519.942      98.961  
        67.1        2.19      0.8432      0.3304      0.8571      18.989    3324.340      89.452  
        71.6        2.33      0.8616      0.2944      0.7973      17.661    3091.566      79.717  
        76.1        2.48      0.8771      0.2575      0.7278      16.119    2822.503      69.713  
        80.5        2.62      0.8892      0.2196      0.6483      14.362    2514.497      59.462  
        85.0        2.77      0.8967      0.1808      0.5588      12.376    2166.663      48.963  
        89.5        2.92      0.8964      0.1410      0.4588      10.164    1779.000      38.195  
        94.0        3.06      0.8809      0.1002      0.3485       7.719    1351.509      27.134  
        98.4        3.21      0.8239      0.0584      0.2273       5.037     881.800      15.811  
       102.9        3.35      0.5444      0.0155      0.0955       2.116     370.492       4.199  



         PROP RPM =       420

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
