        41x24_6_800_51_90                                 (41x24_6_800_51_90.dat)

         PROP RPM =       400

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3490      1.1056       0.659     103.819       5.024  
         4.5        0.29      0.0964      0.3698      1.1055       0.659     103.819       5.323  
         8.9        0.58      0.2031      0.4023      1.1418       0.681     107.271       5.793  
        13.4        0.86      0.3134      0.4453      1.2274       0.732     115.325       6.409  
        17.9        1.15      0.4156      0.4942      1.3698       0.817     128.690       7.113  
        22.4        1.44      0.5072      0.5449      1.5476       0.922     145.329       7.844  
        26.8        1.73      0.5880      0.5845      1.7181       1.024     161.349       8.412  
        31.3        2.02      0.6559      0.5984      1.8398       1.097     172.855       8.617  
        35.8        2.30      0.7186      0.5849      1.8763       1.118     176.218       8.421  
        40.3        2.59      0.7546      0.5383      1.8496       1.103     173.740       7.751  
        44.7        2.88      0.7855      0.4899      1.7972       1.071     168.784       7.055  
        49.2        3.17      0.8115      0.4395      1.7156       1.023     161.172       6.326  
        53.7        3.46      0.8328      0.3868      1.6060       0.957     150.817       5.569  
        58.2        3.74      0.8485      0.3318      1.4648       0.873     137.541       4.775  
        62.6        4.03      0.8571      0.2744      1.2919       0.770     121.344       3.950  
        67.1        4.32      0.8543      0.2148      1.0864       0.648     102.049       3.091  
        71.6        4.61      0.8294      0.1527      0.8483       0.506      79.692       2.198  
        76.1        4.90      0.7472      0.0881      0.5771       0.344      54.211       1.267  
        80.5        5.19      0.3974      0.0209      0.2721       0.162      25.570       0.300  



         PROP RPM =       480

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3492      1.1040       1.137     149.312       7.239  
         4.5        0.24      0.0797      0.3658      1.1016       1.135     149.047       7.583  
         8.9        0.48      0.1671      0.3907      1.1226       1.156     151.879       8.100  
        13.4        0.72      0.2594      0.4232      1.1756       1.211     159.048       8.777  
        17.9        0.96      0.3503      0.4620      1.2663       1.304     171.262       9.575  
        22.4        1.20      0.4328      0.5035      1.3966       1.439     188.963      10.440  
        26.8        1.44      0.5092      0.5461      1.5452       1.592     208.966      11.319  
        31.3        1.68      0.5755      0.5790      1.6913       1.742     228.792      12.007  
