        90x49_3_200_26_120                                 (90x49_3_200_26_120.dat)

         PROP RPM =       100

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3257      0.9473       0.450     283.489       6.803  
         4.5        0.52      0.1989      0.3710      0.9790       0.465     292.960       7.749  
         8.9        1.05      0.4054      0.4477      1.1594       0.550     346.949       9.352  
        13.4        1.57      0.5731      0.5174      1.4210       0.675     425.367      10.809  
        17.9        2.10      0.7039      0.5236      1.5622       0.742     467.408      10.939  
        22.4        2.62      0.7783      0.4504      1.5184       0.721     454.397       9.408  
        26.8        3.15      0.8311      0.3660      1.3869       0.659     415.100       7.646  
        31.3        3.67      0.8667      0.2732      1.1582       0.550     346.595       5.708  
        35.8        4.20      0.8725      0.1713      0.8246       0.391     246.759       3.579  
        40.3        4.72      0.7446      0.0600      0.3810       0.181     113.998       1.254  



         PROP RPM =       120

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3258      0.9462       0.776     407.665       9.802  
         4.5        0.44      0.1639      0.3610      0.9634       0.790     415.100      10.861  
         8.9        0.87      0.3401      0.4201      1.0809       0.887     465.726      12.639  
        13.4        1.31      0.4978      0.4887      1.2882       1.057     555.296      14.705  
        17.9        1.75      0.6204      0.5290      1.4928       1.224     643.095      15.916  
        22.4        2.19      0.7230      0.5155      1.5598       1.280     672.214      15.512  
        26.8        2.62      0.7797      0.4511      1.5184       1.246     654.159      13.567  
        31.3        3.06      0.8249      0.3813      1.4149       1.161     609.816      11.470  
        35.8        3.50      0.8591      0.3058      1.2456       1.022     536.709       9.197  
        40.3        3.94      0.8786      0.2242      1.0045       0.824     432.801       6.744  
        44.7        4.37      0.8653      0.1362      0.6886       0.565     296.677       4.098  
        49.2        4.81      0.6796      0.0417      0.2951       0.242     127.185       1.254  



         PROP RPM =       140

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3260      0.9454       1.232     554.411      13.345  
         4.5        0.37      0.1392      0.3546      0.9547       1.244     559.987      14.516  
         8.9        0.75      0.2914      0.4019      1.0339       1.346     606.365      16.452  
        13.4        1.12      0.4333      0.4604      1.1950       1.557     700.891      18.846  
        17.9        1.50      0.5535      0.5112      1.3844       1.804     812.233      20.925  
        22.4        1.87      0.6552      0.5337      1.5269       1.990     895.695      21.856  
        26.8        2.25      0.7331      0.5073      1.5573       2.029     913.397      20.775  
        31.3        2.62      0.7807      0.4515      1.5184       1.978     890.385      18.488  
        35.8        3.00      0.8201      0.3922      1.4343       1.868     840.998      16.054  
        40.3        3.37      0.8519      0.3285      1.3016       1.695     763.111      13.448  
        44.7        3.75      0.8746      0.2605      1.1167       1.455     654.955      10.665  
        49.2        4.12      0.8826      0.1879      0.8783       1.144     515.113       7.695  
        53.7        4.50      0.8528      0.1107      0.5837       0.760     342.347       4.530  
        58.2        4.87      0.6001      0.0285      0.2317       0.302     135.947       1.168  



         PROP RPM =       160

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3260      0.9446       1.837     723.637      17.436  
         4.5        0.33      0.1209      0.3500      0.9496       1.847     727.443      18.718  
         8.9        0.66      0.2538      0.3887      1.0054       1.955     770.103      20.793  
        13.4        0.98      0.3824      0.4380      1.1270       2.191     863.390      23.425  
        17.9        1.31      0.4997      0.4899      1.2858       2.502     985.088      26.190  
        22.4        1.64      0.5955      0.5248      1.4465       2.812    1108.113      28.079  
        26.8        1.97      0.6758      0.5314      1.5476       3.011    1186.000      28.416  
        31.3        2.30      0.7404      0.5011      1.5537       3.023    1190.425      26.797  
        35.8        2.62      0.7815      0.4519      1.5184       2.952    1162.988      24.167  
        40.3        2.95      0.8165      0.4000      1.4465       2.815    1108.113      21.400  
        44.7        3.28      0.8457      0.3452      1.3394       2.604    1025.801      18.461  
        49.2        3.61      0.8687      0.2870      1.1922       2.319     913.397      15.348  
        53.7        3.94      0.8832      0.2253      1.0044       1.954     769.395      12.050  
        58.2        4.27      0.8818      0.1601      0.7744       1.506     593.177       8.563  
        62.6        4.59      0.8367      0.0912      0.5009       0.974     383.680       4.881  
        67.1        4.92      0.5018      0.0187      0.1830       0.356     140.196       0.998  



         PROP RPM =       180

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3261      0.9440       2.614     915.167      22.072  
         4.5        0.29      0.1068      0.3467      0.9462       2.620     917.822      23.470  
         8.9        0.58      0.2241      0.3792      0.9869       2.733     956.766      25.673  
        13.4        0.87      0.3418      0.4209      1.0778       2.985    1045.273      28.506  
        17.9        1.17      0.4516      0.4690      1.2109       3.353    1174.494      31.743  
        22.4        1.46      0.5447      0.5081      1.3601       3.767    1318.761      34.396  
        26.8        1.75      0.6234      0.5310      1.4904       4.126    1444.442      35.924  
        31.3        2.04      0.6943      0.5294      1.5561       4.310    1509.052      35.835  
        35.8        2.33      0.7460      0.4961      1.5512       4.297    1504.627      33.586  
        40.3        2.62      0.7822      0.4523      1.5184       4.204    1471.879      30.619  
        44.7        2.92      0.8136      0.4066      1.4575       4.034    1412.579      27.517  
        49.2        3.21      0.8405      0.3581      1.3662       3.784    1324.957      24.234  
        53.7        3.50      0.8628      0.3072      1.2456       3.450    1208.127      20.790  
        58.2        3.79      0.8794      0.2536      1.0932       3.027    1060.319      17.164  
        62.6        4.08      0.8874      0.1972      0.9076       2.513     879.941      13.351  
        67.1        4.37      0.8779      0.1381      0.6881       1.906     667.081       9.348  
        71.6        4.67      0.8175      0.0760      0.4340       1.202     420.676       5.146  
        76.1        4.96      0.3774      0.0110      0.1445       0.400     140.107       0.744  



         PROP RPM =       200

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3261      0.9437       3.585    1129.355      27.247  
         4.5        0.26      0.0957      0.3442      0.9440       3.586    1130.240      28.753  
         8.9        0.52      0.2004      0.3720      0.9743       3.701    1166.528      31.091  
        13.4        0.79      0.3077      0.4081      1.0442       3.967    1249.725      34.081  
        17.9        1.05      0.4091      0.4496      1.1539       4.384    1381.601      37.566  
        22.4        1.31      0.5010      0.4907      1.2846       4.881    1538.260      40.983  
        26.8        1.57      0.5783      0.5201      1.4173       5.382    1695.803      43.478  
        31.3        1.84      0.6477      0.5345      1.5159       5.758    1814.403      44.670  
        35.8        2.10      0.7092      0.5267      1.5598       5.925    1867.507      44.018  
        40.3        2.36      0.7505      0.4922      1.5500       5.886    1855.116      41.140  
        44.7        2.62      0.7827      0.4527      1.5184       5.766    1817.058      37.835  
        49.2        2.89      0.8112      0.4116      1.4648       5.564    1753.333      34.396  
        53.7        3.15      0.8361      0.3683      1.3881       5.270    1661.285      30.776  
        58.2        3.41      0.8574      0.3231      1.2858       4.884    1539.145      27.000  
        62.6        3.67      0.8746      0.2758      1.1586       4.401    1386.912      23.043  
        67.1        3.94      0.8862      0.2262      1.0049       3.817    1202.816      18.902  
        71.6        4.20      0.8887      0.1744      0.8241       3.130     985.973      14.572  
        76.1        4.46      0.8717      0.1203      0.6156       2.339     736.825      10.049  
        80.5        4.72      0.7954      0.0638      0.3788       1.439     453.335       5.328  
        85.0        4.99      0.2148      0.0049      0.1132       0.430     135.505       0.407  



         PROP RPM =       220

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3262      0.9432       4.769    1365.670      32.979  
         4.5        0.24      0.0866      0.3422      0.9426       4.765    1364.785      34.598  
         8.9        0.48      0.1810      0.3663      0.9657       4.881    1398.418      37.049  
        13.4        0.72      0.2790      0.3977      1.0204       5.159    1478.075      40.218  
        17.9        0.95      0.3728      0.4341      1.1110       5.616    1609.066      43.883  
        22.4        1.19      0.4612      0.4728      1.2237       6.185    1771.919      47.817  
        26.8        1.43      0.5389      0.5066      1.3455       6.802    1948.934      51.211  
        31.3        1.67      0.6040      0.5275      1.4587       7.374    2112.673      53.325  
        35.8        1.91      0.6649      0.5349      1.5354       7.759    2223.307      54.067  
        40.3        2.15      0.7214      0.5240      1.5598       7.887    2259.595      52.987  
        44.7        2.39      0.7541      0.4891      1.5476       7.826    2241.894      49.458  
