        69x43_5_400_46_180                                 (69x43_5_400_46_180.dat)

         PROP RPM =       200

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3121      1.0864       1.093     344.383       9.010  
         4.5        0.34      0.1063      0.3358      1.0815       1.088     342.878       9.694  
         8.9        0.68      0.2282      0.3761      1.1282       1.135     357.659      10.858  
        13.4        1.03      0.3539      0.4294      1.2456       1.253     394.920      12.391  
        17.9        1.37      0.4642      0.4887      1.4417       1.450     456.964      14.107  
        22.4        1.71      0.5603      0.5445      1.6633       1.674     527.416      15.721  
        26.8        2.05      0.6412      0.5771      1.8496       1.860     586.273      16.665  
        31.3        2.40      0.7133      0.5748      1.9311       1.943     612.295      16.595  
        35.8        2.74      0.7562      0.5306      1.9214       1.932     609.108      15.314  
        40.3        3.08      0.7890      0.4806      1.8776       1.888     595.124      13.877  
        44.7        3.42      0.8167      0.4287      1.7972       1.808     569.811      12.380  
        49.2        3.77      0.8393      0.3745      1.6803       1.690     532.638      10.811  
        53.7        4.11      0.8561      0.3176      1.5245       1.533     483.162       9.168  
        58.2        4.45      0.8650      0.2580      1.3272       1.336     420.853       7.448  
        62.6        4.79      0.8605      0.1957      1.0900       1.097     345.533       5.649  
        67.1        5.14      0.8265      0.1305      0.8107       0.816     257.026       3.768  
        71.6        5.48      0.6980      0.0623      0.4889       0.492     154.977       1.798  



         PROP RPM =       240

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3122      1.0853       1.887     495.465      12.980  
         4.5        0.29      0.0876      0.3309      1.0781       1.875     492.190      13.754  
         8.9        0.57      0.1867      0.3613      1.1039       1.919     503.961      15.019  
        13.4        0.86      0.2926      0.4019      1.1756       2.044     536.709      16.710  
        17.9        1.14      0.3944      0.4492      1.3004       2.260     593.531      18.682  
        22.4        1.43      0.4843      0.5004      1.4733       2.563     672.834      20.799  
        26.8        1.71      0.5621      0.5457      1.6620       2.889     758.509      22.683  
        31.3        2.00      0.6299      0.5752      1.8228       3.169     832.324      23.897  
        35.8        2.28      0.6907      0.5806      1.9177       3.335     875.693      24.122  
        40.3        2.57      0.7394      0.5558      1.9299       3.355     881.180      23.110  
        44.7        2.85      0.7693      0.5151      1.9104       3.322     872.153      21.418  
        49.2        3.14      0.7955      0.4732      1.8666       3.245     852.238      19.673  
        53.7        3.42      0.8183      0.4298      1.7984       3.126     820.818      17.866  
        58.2        3.71      0.8378      0.3847      1.7034       2.961     777.450      15.993  
        62.6        3.99      0.8535      0.3379      1.5805       2.749     721.778      14.046  
        67.1        4.28      0.8648      0.2892      1.4319       2.489     653.451      12.025  
        71.6        4.56      0.8696      0.2388      1.2529       2.179     572.201       9.925  
        76.1        4.85      0.8635      0.1863      1.0467       1.820     477.852       7.747  
        80.5        5.14      0.8358      0.1319      0.8106       1.409     370.050       5.485  
        85.0        5.42      0.7504      0.0755      0.5450       0.947     248.794       3.136  
        89.5        5.71      0.3853      0.0168      0.2495       0.434     113.909       0.700  



         PROP RPM =       280

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3123      1.0843       2.993     673.807      17.672  
         4.5        0.24      0.0744      0.3277      1.0764       2.972     668.851      18.540  
         8.9        0.49      0.1576      0.3516      1.0911       3.012     678.056      19.898  
        13.4        0.73      0.2475      0.3838      1.1375       3.141     706.821      21.717  
        17.9        0.98      0.3382      0.4221      1.2213       3.370     758.686      23.875  
        22.4        1.22      0.4222      0.4643      1.3442       3.711     835.333      26.258  
        26.8        1.47      0.4965      0.5077      1.5001       4.142     931.984      28.731  
        31.3        1.71      0.5635      0.5465      1.6596       4.584    1031.997      30.934  
        35.8        1.96      0.6245      0.5748      1.8009       4.970    1118.734      32.530  
        40.3        2.20      0.6775      0.5841      1.8983       5.239    1178.919      33.047  
        44.7        2.45      0.7267      0.5740      1.9311       5.332    1200.161      32.485  
        49.2        2.69      0.7540      0.5395      1.9250       5.313    1195.736      30.529  
        53.7        2.93      0.7783      0.5042      1.9007       5.247    1181.575      28.528  
        58.2        3.18      0.8002      0.4678      1.8593       5.132    1155.022      26.483  
        62.6        3.42      0.8196      0.4306      1.7984       4.966    1117.849      24.369  
        67.1        3.67      0.8366      0.3922      1.7193       4.746    1068.285      22.186  
        71.6        3.91      0.8511      0.3523      1.6194       4.471    1006.330      19.936  
        76.1        4.16      0.8626      0.3113      1.5001       4.141     931.984      17.612  
        80.5        4.40      0.8704      0.2689      1.3601       3.754     844.804      15.213  
        85.0        4.65      0.8728      0.2251      1.1981       3.307     744.525      12.735  
        89.5        4.89      0.8662      0.1798      1.0154       2.803     630.970      10.175  
        94.0        5.14      0.8430      0.1331      0.8111       2.240     503.961       7.533  
        98.4        5.38      0.7811      0.0849      0.5848       1.615     363.412       4.804  
       102.9        5.62      0.5872      0.0351      0.3365       0.929     209.143       1.988  



         PROP RPM =       320

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3124      1.0836       4.466     879.410      23.088  
         4.5        0.21      0.0647      0.3254      1.0755       4.432     872.861      24.055  
         8.9        0.43      0.1362      0.3450      1.0839       4.467     879.676      25.493  
        13.4        0.64      0.2137      0.3711      1.1150       4.594     904.546      27.427  
        17.9        0.86      0.2937      0.4027      1.1732       4.834     952.340      29.765  
        22.4        1.07      0.3715      0.4380      1.2614       5.198    1024.031      32.372  
        26.8        1.28      0.4423      0.4756      1.3808       5.687    1120.504      35.138  
        31.3        1.50      0.5057      0.5135      1.5208       6.268    1234.679      37.948  
        35.8        1.71      0.5646      0.5473      1.6596       6.837    1346.198      40.443  
        40.3        1.93      0.6156      0.5709      1.7862       7.361    1449.752      42.197  
        44.7        2.14      0.6631      0.5829      1.8800       7.750    1525.869      43.073  
