        41x14_5_1400_51_230                                 (41x14_5_1400_51_230.dat)

         PROP RPM =       700

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3717      0.6476       2.069     186.308      16.386  
         4.5        0.16      0.0952      0.3811      0.6587       2.104     189.494      16.802  
         8.9        0.33      0.1908      0.3934      0.6791       2.170     195.336      17.346  
        13.4        0.49      0.2837      0.4085      0.7111       2.272     204.541      18.012  
        17.9        0.66      0.3763      0.4248      0.7434       2.375     213.834      18.727  
        22.4        0.82      0.4640      0.4387      0.7778       2.485     223.747      19.334  
        26.8        0.99      0.5390      0.4442      0.8142       2.602     234.191      19.588  
        31.3        1.15      0.6081      0.4438      0.8406       2.686     241.891      19.558  
        35.8        1.32      0.6704      0.4353      0.8548       2.732     245.874      19.183  
        40.3        1.48      0.7196      0.4159      0.8562       2.736     246.316      18.335  
        44.7        1.65      0.7631      0.3895      0.8402       2.685     241.714      17.171  
        49.2        1.81      0.8019      0.3573      0.8068       2.577     232.067      15.750  
        53.7        1.98      0.8311      0.3187      0.7575       2.421     217.905      14.051  
        58.2        2.14      0.8541      0.2781      0.6968       2.226     200.469      12.261  
        62.6        2.30      0.8721      0.2363      0.6244       1.995     179.582      10.415  
        67.1        2.47      0.8839      0.1931      0.5394       1.723     155.154       8.514  
        71.6        2.63      0.8861      0.1486      0.4418       1.412     127.097       6.553  
        76.1        2.80      0.8691      0.1028      0.3311       1.058      95.234       4.532  
        80.5        2.96      0.7963      0.0556      0.2070       0.661      59.548       2.453  
        85.0        3.13      0.3170      0.0070      0.0693       0.222      19.941       0.310  



         PROP RPM =       840

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3718      0.6462       3.567     267.647      23.605  
         4.5        0.14      0.0795      0.3796      0.6547       3.615     271.275      24.100  
         8.9        0.27      0.1595      0.3891      0.6696       3.697     277.382      24.707  
        13.4        0.41      0.2385      0.4008      0.6918       3.819     286.587      25.448  
        17.9        0.55      0.3164      0.4147      0.7188       3.969     297.739      26.325  
        22.4        0.69      0.3914      0.4275      0.7490       4.136     310.307      27.134  
        26.8        0.82      0.4613      0.4376      0.7810       4.311     323.495      27.786  
        31.3        0.96      0.5294      0.4446      0.8065       4.454     334.116      28.236  
        35.8        1.10      0.5904      0.4465      0.8302       4.584     343.940      28.348  
        40.3        1.23      0.6405      0.4407      0.8498       4.692     352.083      27.989  
        44.7        1.37      0.6874      0.4298      0.8579       4.736     355.446      27.292  
        49.2        1.51      0.7302      0.4135      0.8545       4.718     353.941      26.258  
        53.7        1.65      0.7648      0.3903      0.8405       4.640     348.188      24.796  
        58.2        1.78      0.7967      0.3637      0.8142       4.495     337.302      23.088  
        62.6        1.92      0.8241      0.3329      0.7757       4.283     321.371      21.132  
        67.1        2.06      0.8449      0.2994      0.7292       4.027     302.076      19.010  
        71.6        2.19      0.8625      0.2651      0.6747       3.725     279.507      16.834  
        76.1        2.33      0.8768      0.2300      0.6116       3.377     253.397      14.599  
        80.5        2.47      0.8866      0.1939      0.5399       2.981     223.658      12.308  
        85.0        2.61      0.8903      0.1569      0.4593       2.536     190.291       9.959  
        89.5        2.74      0.8832      0.1189      0.3695       2.040     153.118       7.551  
        94.0        2.88      0.8528      0.0801      0.2706       1.494     112.050       5.083  
        98.4        3.02      0.7492      0.0402      0.1621       0.895      67.142       2.554  



         PROP RPM =       980

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3720      0.6451       5.655     363.766      32.148  
         4.5        0.12      0.0682      0.3785      0.6520       5.717     367.660      32.710  
         8.9        0.24      0.1370      0.3865      0.6634       5.816     374.033      33.384  
        13.4        0.35      0.2054      0.3957      0.6800       5.962     383.414      34.216  
        17.9        0.47      0.2722      0.4070      0.7028       6.162     396.248      35.160  
        22.4        0.59      0.3383      0.4186      0.7273       6.377     410.055      36.172  
        26.8        0.71      0.4022      0.4294      0.7532       6.605     424.747      37.093  
        31.3        0.82      0.4624      0.4384      0.7800       6.839     439.794      37.858  
        35.8        0.94      0.5224      0.4449      0.8014       7.027     451.919      38.465  
        40.3        1.06      0.5732      0.4469      0.8247       7.231     465.018      38.600  
        44.7        1.18      0.6226      0.4453      0.8414       7.377     474.400      38.487  
        49.2        1.29      0.6631      0.4380      0.8542       7.488     481.658      37.835  
        53.7        1.41      0.7020      0.4267      0.8579       7.523     483.782      36.891  
        58.2        1.53      0.7362      0.4112      0.8539       7.487     481.481      35.542  
        62.6        1.65      0.7659      0.3915      0.8412       7.376     474.311      33.834  
        67.1        1.76      0.7943      0.3691      0.8196       7.185     462.097      31.900  
        71.6        1.88      0.8188      0.3432      0.7885       6.914     444.661      29.652  
        76.1        2.00      0.8375      0.3148      0.7513       6.587     423.597      27.202  
        80.5        2.12      0.8541      0.2857      0.7079       6.208     399.169      24.684  
        85.0        2.23      0.8684      0.2560      0.6586       5.774     371.377      22.121  
        89.5        2.35      0.8802      0.2256      0.6030       5.286     339.957      19.498  
        94.0        2.47      0.8887      0.1946      0.5407       4.742     304.908      16.818  
        98.4        2.59      0.8929      0.1629      0.4721       4.138     266.142      14.080  
       102.9        2.70      0.8903      0.1306      0.3966       3.477     223.658      11.283  
       107.4        2.82      0.8752      0.0975      0.3144       2.756     177.280       8.424  
       111.8        2.94      0.8318      0.0637      0.2251       1.974     126.920       5.506  



         PROP RPM =       1120

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3721      0.6441       8.431     474.400      41.994  
         4.5        0.10      0.0598      0.3777      0.6501       8.507     478.737      42.624  
         8.9        0.21      0.1200      0.3844      0.6591       8.627     485.463      43.388  
        13.4        0.31      0.1802      0.3922      0.6721       8.797     495.022      44.287  
        17.9        0.41      0.2395      0.4015      0.6895       9.025     507.856      45.299  
        22.4        0.51      0.2990      0.4120      0.7089       9.277     522.017      46.491  
        26.8        0.62      0.3575      0.4228      0.7300       9.553     537.594      47.704  
        31.3        0.72      0.4102      0.4310      0.7565       9.901     557.154      48.626  
        35.8        0.82      0.4632      0.4387      0.7794      10.201     574.059      49.503  
        40.3        0.93      0.5170      0.4453      0.7979      10.443     587.601      50.290  
        44.7        1.03      0.5629      0.4477      0.8185      10.712     602.824      50.537  
        49.2        1.13      0.6047      0.4469      0.8363      10.944     615.923      50.425  
        53.7        1.23      0.6426      0.4426      0.8501      11.126     626.102      49.930  
        58.2        1.34      0.6800      0.4356      0.8567      11.212     630.881      49.166  
        62.6        1.44      0.7105      0.4240      0.8594      11.247     632.917      47.839  
        67.1        1.54      0.7405      0.4097      0.8540      11.177     629.023      46.243  
        71.6        1.65      0.7668      0.3922      0.8425      11.025     620.437      44.287  
        76.1        1.75      0.7906      0.3725      0.8242      10.786     606.984      42.039  
        80.5        1.85      0.8146      0.3512      0.7984      10.449     588.044      39.634  
        85.0        1.95      0.8316      0.3265      0.7673      10.043     565.120      36.846  
        89.5        2.06      0.8470      0.3012      0.7318       9.578     538.922      33.991  
        94.0        2.16      0.8607      0.2755      0.6916       9.052     509.360      31.091  
        98.4        2.26      0.8727      0.2493      0.6467       8.463     476.259      28.146  
       102.9        2.37      0.8827      0.2226      0.5968       7.810     439.528      25.134  
       107.4        2.47      0.8903      0.1954      0.5420       7.093     399.080      22.054  
       111.8        2.57      0.8947      0.1677      0.4821       6.308     355.003      18.924  



         PROP RPM =       1260

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3722      0.6434      11.990     599.727      53.167  
         4.5        0.09      0.0532      0.3771      0.6485      12.084     604.417      53.864  
         8.9        0.18      0.1068      0.3830      0.6561      12.225     611.498      54.696  
        13.4        0.27      0.1604      0.3895      0.6665      12.421     621.234      55.663  
        17.9        0.37      0.2136      0.3973      0.6804      12.679     634.244      56.764  
        22.4        0.46      0.2659      0.4058      0.6981      13.008     650.618      57.978  
        26.8        0.55      0.3183      0.4155      0.7160      13.342     667.346      59.327  
        31.3        0.64      0.3701      0.4248      0.7348      13.692     684.959      60.676  
        35.8        0.73      0.4165      0.4321      0.7592      14.148     707.706      61.733  
        40.3        0.82      0.4639      0.4391      0.7792      14.523     726.204      62.722  
