        55x20_5_400_21_60                                 (55x20_5_400_21_60.dat)

         PROP RPM =       200

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3477      0.6673       0.216      68.071       4.051  
         4.5        0.43      0.2290      0.3767      0.7065       0.229      72.080       4.391  
         8.9        0.86      0.4455      0.4197      0.8089       0.262      82.524       4.890  
        13.4        1.29      0.6246      0.4353      0.8979       0.291      91.605       5.072  
        17.9        1.72      0.7500      0.3953      0.9055       0.293      92.402       4.606  
        22.4        2.15      0.8309      0.3114      0.8047       0.261      82.100       3.628  
        26.8        2.58      0.8700      0.2104      0.6233       0.202      63.593       2.453  
        31.3        3.01      0.8403      0.1014      0.3626       0.117      36.996       1.181  



         PROP RPM =       240

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3479      0.6653       0.372      97.712       5.838  
         4.5        0.36      0.1915      0.3708      0.6931       0.388     101.784       6.223  
         8.9        0.72      0.3782      0.4062      0.7690       0.430     112.936       6.818  
        13.4        1.07      0.5471      0.4353      0.8544       0.478     125.504       7.306  
        17.9        1.43      0.6745      0.4290      0.9107       0.509     133.735       7.201  
        22.4        1.79      0.7684      0.3844      0.8952       0.501     131.522       6.450  
        26.8        2.15      0.8335      0.3121      0.8040       0.450     118.157       5.238  
        31.3        2.51      0.8695      0.2284      0.6582       0.368      96.739       3.833  
        35.8        2.86      0.8713      0.1393      0.4578       0.256      67.257       2.338  
        40.3        3.22      0.7179      0.0445      0.1998       0.112      29.349       0.747  



         PROP RPM =       280

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3480      0.6638       0.590     132.761       7.951  
         4.5        0.31      0.1644      0.3670      0.6848       0.608     136.921       8.383  
         8.9        0.61      0.3269      0.3957      0.7424       0.660     148.427       9.035  
        13.4        0.92      0.4796      0.4259      0.8179       0.726     163.562       9.734  
        17.9        1.23      0.6102      0.4391      0.8830       0.784     176.572      10.029  
        22.4        1.53      0.7080      0.4213      0.9125       0.811     182.502       9.622  
        26.8        1.84      0.7812      0.3760      0.8859       0.787     177.103       8.590  
        31.3        2.15      0.8355      0.3127      0.8036       0.714     160.641       7.142  
        35.8        2.45      0.8683      0.2413      0.6819       0.606     136.390       5.510  
        40.3        2.76      0.8803      0.1659      0.5203       0.462     104.085       3.790  
        44.7        3.07      0.8373      0.0865      0.3168       0.281      63.345       1.975  
        49.2        3.37      0.1365      0.0028      0.0699       0.062      13.984       0.065  



         PROP RPM =       320

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3482      0.6627       0.879     173.032      10.388  
         4.5        0.27      0.1440      0.3642      0.6792       0.901     177.369      10.867  
         8.9        0.54      0.2882      0.3880      0.7224       0.958     188.698      11.573  
        13.4        0.81      0.4261      0.4166      0.7871       1.044     205.603      12.427  
        17.9        1.07      0.5504      0.4364      0.8515       1.129     222.419      13.023  
        22.4        1.34      0.6503      0.4360      0.8995       1.193     234.899      13.003  
        26.8        1.61      0.7298      0.4128      0.9108       1.208     237.908      12.313  
        31.3        1.88      0.7910      0.3696      0.8780       1.164     229.323      11.027  
        35.8        2.15      0.8371      0.3132      0.8033       1.065     209.763       9.343  
        40.3        2.42      0.8670      0.2508      0.6990       0.927     182.591       7.484  
        44.7        2.68      0.8828      0.1856      0.5642       0.748     147.365       5.537  
        49.2        2.95      0.8703      0.1172      0.3977       0.527     103.819       3.498  
        53.7        3.22      0.7432      0.0457      0.1981       0.263      51.750       1.364  



         PROP RPM =       360

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3483      0.6618       1.249     218.702      13.151  
         4.5        0.24      0.1280      0.3622      0.6752       1.275     223.127      13.677  
         8.9        0.48      0.2573      0.3822      0.7089       1.338     234.279      14.433  
        13.4        0.72      0.3814      0.4073      0.7645       1.443     252.689      15.384  
        17.9        0.95      0.4962      0.4290      0.8255       1.558     272.868      16.206  
        22.4        1.19      0.5978      0.4391      0.8761       1.653     289.596      16.577  
        26.8        1.43      0.6796      0.4310      0.9077       1.714     300.040      16.272  
