        76x34_3_400_36_240                                 (76x34_3_400_36_240.dat)

         PROP RPM =       200

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3536      0.8354       1.362     429.350      15.026  
         4.5        0.31      0.1371      0.3757      0.8520       1.389     437.935      15.966  
         8.9        0.62      0.2788      0.4097      0.9133       1.490     469.444      17.405  
        13.4        0.93      0.4140      0.4508      1.0151       1.656     521.751      19.149  
        17.9        1.24      0.5332      0.4833      1.1270       1.839     579.281      20.539  
        22.4        1.55      0.6315      0.4938      1.2153       1.982     624.597      20.986  
        26.8        1.86      0.7095      0.4748      1.2481       2.036     641.591      20.179  
        31.3        2.18      0.7710      0.4318      1.2188       1.987     626.367      18.349  
        35.8        2.49      0.8132      0.3752      1.1471       1.871     589.548      15.941  
        40.3        2.80      0.8475      0.3151      1.0402       1.696     534.585      13.390  
        44.7        3.11      0.8729      0.2515      0.8953       1.460     460.150      10.685  
        49.2        3.42      0.8849      0.1839      0.7108       1.159     365.359       7.817  
        53.7        3.73      0.8651      0.1125      0.4849       0.791     249.237       4.779  
        58.2        4.04      0.6883      0.0369      0.2164       0.353     111.254       1.566  



         PROP RPM =       240

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3537      0.8344       2.352     617.517      21.645  
         4.5        0.26      0.1138      0.3714      0.8455       2.383     625.748      22.728  
         8.9        0.52      0.2324      0.3973      0.8858       2.497     655.575      24.324  
        13.4        0.78      0.3489      0.4306      0.9594       2.703     710.007      26.348  
        17.9        1.04      0.4573      0.4639      1.0512       2.962     777.892      28.393  
        22.4        1.30      0.5499      0.4868      1.1461       3.231     848.255      29.787  
        26.8        1.55      0.6328      0.4946      1.2146       3.424     899.236      30.259  
        31.3        1.81      0.6990      0.4806      1.2468       3.515     923.133      29.427  
        35.8        2.07      0.7563      0.4508      1.2347       3.480     914.282      27.584  
        40.3        2.33      0.7943      0.4046      1.1873       3.346     878.702      24.751  
        44.7        2.59      0.8268      0.3561      1.1157       3.145     825.775      21.791  
        49.2        2.85      0.8539      0.3054      1.0189       2.871     754.084      18.684  
        53.7        3.11      0.8748      0.2520      0.8954       2.524     662.744      15.422  
        58.2        3.37      0.8870      0.1961      0.7444       2.097     550.959      11.998  
        62.6        3.63      0.8824      0.1374      0.5647       1.592     417.932       8.408  
        67.1        3.89      0.8292      0.0759      0.3557       1.002     263.221       4.645  
        71.6        4.14      0.4087      0.0115      0.1165       0.328      86.224       0.703  



         PROP RPM =       280

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3539      0.8336       3.731     839.759      29.472  
         4.5        0.22      0.0972      0.3685      0.8415       3.766     847.724      30.686  
         8.9        0.44      0.1988      0.3895      0.8697       3.893     876.224      32.417  
        13.4        0.67      0.2996      0.4159      0.9243       4.137     931.098      34.621  
        17.9        0.89      0.3981      0.4465      0.9956       4.456    1002.790      37.161  
        22.4        1.11      0.4880      0.4732      1.0766       4.818    1084.216      39.409  
        26.8        1.33      0.5655      0.4903      1.1548       5.168    1162.988      40.825  
        31.3        1.55      0.6338      0.4953      1.2141       5.434    1223.173      41.230  
        35.8        1.78      0.6900      0.4837      1.2456       5.573    1254.151      40.286  
        40.3        2.00      0.7391      0.4601      1.2432       5.564    1252.381      38.307  
        44.7        2.22      0.7796      0.4252      1.2108       5.419    1219.633      35.407  
        49.2        2.44      0.8098      0.3846      1.1599       5.191    1168.298      32.035  
        53.7        2.66      0.8361      0.3424      1.0911       4.883    1099.263      28.506  
        58.2        2.89      0.8584      0.2984      1.0033       4.490    1010.755      24.841  
        62.6        3.11      0.8763      0.2526      0.8958       4.010     902.776      21.035  
        67.1        3.33      0.8880      0.2048      0.7679       3.437     773.644      17.056  
        71.6        3.55      0.8894      0.1550      0.6192       2.771     623.712      12.911  
        76.1        3.77      0.8677      0.1032      0.4488       2.009     452.096       8.594  
        80.5        4.00      0.7671      0.0493      0.2566       1.148     258.442       4.101  



         PROP RPM =       320

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3539      0.8330       5.565    1095.722      38.510  
         4.5        0.19      0.0849      0.3664      0.8389       5.604    1103.688      39.859  
         8.9        0.39      0.1734      0.3837      0.8598       5.744    1131.125      41.747  
        13.4        0.58      0.2627      0.4054      0.8997       6.010    1184.230      44.108  
        17.9        0.78      0.3499      0.4314      0.9577       6.397    1260.346      46.918  
        22.4        0.97      0.4311      0.4562      1.0280       6.867    1352.394      49.638  
        26.8        1.17      0.5073      0.4779      1.0979       7.334    1444.442      51.976  
        31.3        1.36      0.5740      0.4914      1.1642       7.777    1532.064      53.460  
        35.8        1.55      0.6345      0.4957      1.2140       8.109    1597.560      53.909  
        40.3        1.75      0.6854      0.4872      1.2432       8.302    1634.733      52.987  
        44.7        1.94      0.7281      0.4674      1.2468       8.330    1640.928      50.829  
        49.2        2.14      0.7680      0.4407      1.2261       8.188    1612.606      47.929  
        53.7        2.33      0.7959      0.4058      1.1880       7.936    1563.042      44.130  
