        48x10_5_2000_51_600                                 (48x10_5_2000_51_600.dat)

         PROP RPM =       1000

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2913      0.2953       6.049     381.290      49.233  
         4.5        0.10      0.0965      0.2949      0.3009       6.165     388.548      49.840  
         8.9        0.20      0.1912      0.2981      0.3068       6.287     396.159      50.380  
        13.4        0.30      0.2829      0.3003      0.3134       6.421     404.656      50.762  
        17.9        0.39      0.3697      0.3009      0.3205       6.566     413.772      50.874  
        22.4        0.49      0.4545      0.2999      0.3247       6.653     419.348      50.694  
        26.8        0.59      0.5279      0.2960      0.3311       6.783     427.491      50.020  
        31.3        0.69      0.5973      0.2897      0.3341       6.846     431.474      48.963  
        35.8        0.79      0.6581      0.2803      0.3355       6.873     433.156      47.390  
        40.3        0.89      0.7104      0.2676      0.3337       6.837     430.854      45.232  
        44.7        0.98      0.7551      0.2516      0.3279       6.719     423.420      42.511  
        49.2        1.08      0.7929      0.2325      0.3176       6.505     409.967      39.297  
        53.7        1.18      0.8267      0.2113      0.3020       6.186     389.875      35.722  
        58.2        1.28      0.8542      0.1878      0.2814       5.764     363.323      31.743  
        62.6        1.38      0.8751      0.1631      0.2568       5.262     331.637      27.562  
        67.1        1.48      0.8914      0.1377      0.2282       4.673     294.553      23.290  
        71.6        1.57      0.9021      0.1118      0.1952       3.998     251.981      18.895  
        76.1        1.67      0.9043      0.0852      0.1577       3.231     203.567      14.404  
        80.5        1.77      0.8897      0.0581      0.1156       2.368     149.312       9.813  
        85.0        1.87      0.8236      0.0303      0.0688       1.409      88.861       5.121  
        89.5        1.97      0.2233      0.0019      0.0172       0.351      22.145       0.329  



         PROP RPM =       1200

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2914      0.2943      10.418     547.242      70.927  
         4.5        0.08      0.0809      0.2946      0.2987      10.575     555.384      71.714  
         8.9        0.16      0.1611      0.2977      0.3032      10.732     563.616      72.456  
        13.4        0.25      0.2397      0.3001      0.3081      10.907     572.820      73.040  
        17.9        0.33      0.3157      0.3016      0.3134      11.096     582.733      73.423  
        22.4        0.41      0.3880      0.3019      0.3190      11.294     593.177      73.468  
        26.8        0.49      0.4557      0.3006      0.3246      11.493     603.532      73.175  
        31.3        0.57      0.5182      0.2976      0.3297      11.674     613.180      72.433  
        35.8        0.66      0.5752      0.2928      0.3340      11.826     621.145      71.264  
        40.3        0.74      0.6302      0.2863      0.3355      11.876     623.712      69.691  
        44.7        0.82      0.6758      0.2771      0.3363      11.907     625.394      67.443  
        49.2        0.90      0.7189      0.2660      0.3339      11.818     620.703      64.745  
        53.7        0.98      0.7565      0.2525      0.3286      11.633     611.056      61.463  
        58.2        1.07      0.7890      0.2370      0.3202      11.337     595.478      57.664  
        62.6        1.15      0.8173      0.2196      0.3084      10.920     573.528      53.437  
        67.1        1.23      0.8435      0.2008      0.2930      10.370     544.675      48.873  
        71.6        1.31      0.8631      0.1805      0.2743       9.714     510.157      43.928  
        76.1        1.39      0.8798      0.1596      0.2530       8.958     470.506      38.869  
        80.5        1.48      0.8934      0.1384      0.2288       8.098     425.367      33.699  
        85.0        1.56      0.9032      0.1167      0.2014       7.132     374.564      28.416  
        89.5        1.64      0.9080      0.0947      0.1711       6.055     318.007      23.043  
        94.0        1.72      0.9046      0.0722      0.1373       4.864     255.433      17.562  
        98.4        1.80      0.8840      0.0492      0.1005       3.558     186.839      11.982  
       102.9        1.89      0.8106      0.0259      0.0602       2.132     111.962       6.299  
       107.4        1.97      0.2506      0.0021      0.0166       0.587      30.827       0.514  



         PROP RPM =       1400

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2915      0.2936      16.495     742.843      96.578  
         4.5        0.07      0.0692      0.2940      0.2988      16.790     756.119      97.387  
         8.9        0.14      0.1377      0.2967      0.3029      17.031     766.829      98.264  
        13.4        0.21      0.2055      0.2991      0.3068      17.259     776.741      99.073  
        17.9        0.28      0.2721      0.3010      0.3111      17.487     787.274      99.703  
        22.4        0.35      0.3366      0.3021      0.3156      17.742     798.603     100.085  
        26.8        0.42      0.3983      0.3023      0.3202      17.996     810.374     100.152  
        31.3        0.49      0.4566      0.3014      0.3249      18.265     822.146      99.860  
        35.8        0.56      0.5111      0.2992      0.3292      18.506     833.121      99.096  
        40.3        0.63      0.5615      0.2955      0.3329      18.721     842.591      97.882  
        44.7        0.70      0.6078      0.2903      0.3358      18.882     849.849      96.173  
        49.2        0.77      0.6498      0.2835      0.3374      18.962     853.920      93.925  
        53.7        0.84      0.6908      0.2755      0.3364      18.908     851.353      91.250  
        58.2        0.91      0.7247      0.2652      0.3344      18.801     846.397      87.855  
        62.6        0.98      0.7573      0.2536      0.3296      18.533     834.360      84.034  
        67.1        1.05      0.7859      0.2405      0.3227      18.144     816.658      79.672  
        71.6        1.12      0.8100      0.2257      0.3134      17.621     793.115      74.771  
        76.1        1.20      0.8337      0.2101      0.3012      16.937     762.315      69.601  
        80.5        1.27      0.8532      0.1931      0.2864      16.106     724.876      63.981  
        85.0        1.34      0.8692      0.1755      0.2696      15.154     682.393      58.136  
        89.5        1.41      0.8831      0.1575      0.2507      14.094     634.510      52.178  
        94.0        1.48      0.8948      0.1392      0.2296      12.909     581.140      46.108  
        98.4        1.55      0.9039      0.1205      0.2063      11.597     522.106      39.949  
       102.9        1.62      0.9096      0.1016      0.1807      10.156     457.230      33.676  
       107.4        1.69      0.9104      0.0824      0.1527       8.583     386.335      27.292  
       111.8        1.76      0.9030      0.0628      0.1222       6.873     309.422      20.808  



         PROP RPM =       1600

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2916      0.2928      24.581     968.272     126.163  
         4.5        0.06      0.0607      0.2937      0.2975      24.956     983.318     127.085  
         8.9        0.12      0.1211      0.2962      0.3010      25.251     994.824     128.186  
        13.4        0.18      0.1813      0.2987      0.3042      25.520    1005.445     129.265  
        17.9        0.25      0.2382      0.3003      0.3101      26.029    1024.916     129.917  
        22.4        0.31      0.2959      0.3018      0.3137      26.324    1037.307     130.569  
        26.8        0.37      0.3519      0.3027      0.3174      26.646    1049.698     130.996  
        31.3        0.43      0.4059      0.3029      0.3215      26.968    1062.090     131.086  
        35.8        0.49      0.4572      0.3023      0.3253      27.303    1075.366     130.794  
        40.3        0.55      0.5056      0.3006      0.3291      27.625    1087.757     130.074  
        44.7        0.62      0.5469      0.2972      0.3344      28.054    1105.458     128.613  
        49.2        0.68      0.5891      0.2933      0.3369      28.269    1113.424     126.905  
        53.7        0.74      0.6316      0.2886      0.3373      28.309    1115.194     124.859  
        58.2        0.80      0.6670      0.2820      0.3380      28.363    1117.849     122.004  
        62.6        0.86      0.6994      0.2741      0.3375      28.322    1116.079     118.609  
        67.1        0.92      0.7289      0.2650      0.3355      28.148    1108.998     114.653  
        71.6        0.98      0.7578      0.2549      0.3311      27.786    1093.952     110.291  
        76.1        1.05      0.7817      0.2432      0.3253      27.303    1075.366     105.233  
        80.5        1.11      0.8048      0.2307      0.3173      26.633    1048.813      99.815  
        85.0        1.17      0.8256      0.2172      0.3074      25.801    1016.066      93.993  
        89.5        1.23      0.8449      0.2029      0.2955      24.795     977.122      87.810  
        94.0        1.29      0.8601      0.1876      0.2818      23.642     931.098      81.156  
        98.4        1.35      0.8736      0.1720      0.2664      22.355     880.649      74.412  
       102.9        1.41      0.8856      0.1561      0.2494      20.933     824.535      67.555  
       107.4        1.48      0.8958      0.1400      0.2307      19.364     762.757      60.586  
       111.8        1.54      0.9042      0.1237      0.2104      17.648     695.315      53.505  



         PROP RPM =       1800

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2916      0.2923      34.934    1223.173     159.704  
         4.5        0.05      0.0542      0.2935      0.2964      35.403    1239.990     160.738  
         8.9        0.11      0.1074      0.2956      0.3010      35.966    1259.461     161.885  
        13.4        0.16      0.1605      0.2978      0.3043      36.368    1273.622     163.099  
        17.9        0.22      0.2135      0.2999      0.3072      36.717    1285.128     164.245  
        22.4        0.27      0.2633      0.3013      0.3129      37.401    1309.025     165.032  
        26.8        0.33      0.3141      0.3026      0.3161      37.763    1322.301     165.707  
        31.3        0.38      0.3637      0.3034      0.3193      38.152    1335.578     166.156  
        35.8        0.44      0.4116      0.3037      0.3227      38.554    1349.739     166.291  
        40.3        0.49      0.4536      0.3027      0.3284      39.238    1373.636     165.752  
        44.7        0.55      0.4972      0.3013      0.3313      39.587    1386.027     164.987  
