        83x34_6_400_36_370                                 (83x34_6_400_36_370.dat)

         PROP RPM =       200

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.4446      0.9278       2.351     740.807      26.865  
         4.5        0.28      0.1395      0.4686      0.9561       2.422     763.377      28.326  
         8.9        0.57      0.2789      0.5027      1.0258       2.599     819.048      30.372  
        13.4        0.85      0.4108      0.5411      1.1247       2.850     898.351      32.710  
        17.9        1.14      0.5292      0.5674      1.2213       3.094     975.352      34.306  
        22.4        1.42      0.6284      0.5690      1.2882       3.264    1028.457      34.373  
        26.8        1.71      0.7070      0.5387      1.3016       3.296    1039.078      32.552  
        31.3        1.99      0.7688      0.4837      1.2541       3.177    1001.019      29.248  
        35.8        2.28      0.8127      0.4143      1.1612       2.942     927.558      25.044  
        40.3        2.56      0.8478      0.3415      1.0317       2.614     823.739      20.640  
        44.7        2.85      0.8728      0.2646      0.8629       2.186     689.031      15.995  
        49.2        3.13      0.8811      0.1839      0.6534       1.655     521.663      11.115  
        53.7        3.42      0.8423      0.0991      0.4018       1.018     320.840       5.989  
        58.2        3.70      0.3480      0.0101      0.1073       0.272      85.649       0.610  



         PROP RPM =       240

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.4449      0.9262       4.055    1064.745      38.712  
         4.5        0.24      0.1162      0.4639      0.9472       4.148    1089.527      40.398  
         8.9        0.47      0.2338      0.4907      0.9954       4.358    1144.401      42.691  
        13.4        0.71      0.3473      0.5228      1.0714       4.691    1232.024      45.524  
        17.9        0.95      0.4538      0.5527      1.1558       5.060    1328.497      48.109  
        22.4        1.19      0.5501      0.5717      1.2322       5.395    1417.004      49.750  
        26.8        1.42      0.6299      0.5697      1.2870       5.635    1479.845      49.593  
        31.3        1.66      0.6966      0.5465      1.3028       5.703    1497.546      47.570  
        35.8        1.90      0.7502      0.5046      1.2761       5.588    1467.454      43.928  
        40.3        2.13      0.7933      0.4504      1.2119       5.306    1393.107      39.207  
        44.7        2.37      0.8268      0.3915      1.1223       4.913    1290.439      34.059  
        49.2        2.61      0.8545      0.3296      1.0064       4.407    1156.793      28.686  
        53.7        2.85      0.8751      0.2653      0.8629       3.778     992.169      23.088  
        58.2        3.08      0.8851      0.1983      0.6909       3.025     794.443      17.263  
        62.6        3.32      0.8715      0.1286      0.4898       2.144     563.261      11.191  
        67.1        3.56      0.7682      0.0560      0.2591       1.134     297.916       4.869  



         PROP RPM =       280

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.4449      0.9250       6.432    1447.982      52.718  
         4.5        0.20      0.0996      0.4612      0.9415       6.546    1473.649      54.629  
         8.9        0.41      0.2008      0.4825      0.9770       6.792    1529.409      57.169  
        13.4        0.61      0.2994      0.5089      1.0366       7.207    1622.342      60.294  
        17.9        0.81      0.3957      0.5376      1.1046       7.680    1728.551      63.666  
        22.4        1.02      0.4845      0.5608      1.1765       8.180    1840.955      66.431  
        26.8        1.22      0.5619      0.5725      1.2420       8.638    1944.509      67.802  
        31.3        1.42      0.6310      0.5705      1.2858       8.943    2012.660      67.578  
        35.8        1.63      0.6882      0.5515      1.3028       9.060    2039.212      65.329  
        40.3        1.83      0.7376      0.5194      1.2882       8.954    2015.315      61.508  
        44.7        2.03      0.7781      0.4756      1.2432       8.640    1944.509      56.360  
        49.2        2.24      0.8094      0.4259      1.1769       8.183    1841.840      50.470  
        53.7        2.44      0.8365      0.3746      1.0923       7.594    1709.079      44.377  
        58.2        2.64      0.8593      0.3212      0.9878       6.869    1546.225      38.060  
        62.6        2.85      0.8769      0.2659      0.8630       6.001    1350.624      31.496  
        67.1        3.05      0.8872      0.2087      0.7173       4.987    1122.275      24.729  
        71.6        3.25      0.8834      0.1495      0.5502       3.826     861.089      17.704  
        76.1        3.46      0.8427      0.0881      0.3613       2.512     565.386      10.436  
        80.5        3.66      0.5991      0.0246      0.1503       1.045     235.164       2.916  



         PROP RPM =       320

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.4449      0.9242       9.591    1888.749      68.881  
         4.5        0.18      0.0871      0.4589      0.9376       9.730    1916.187      71.017  
         8.9        0.36      0.1758      0.4767      0.9650      10.015    1972.831      73.805  
        13.4        0.53      0.2635      0.4988      1.0100      10.483    2064.879      77.177  
        17.9        0.71      0.3486      0.5236      1.0688      11.093    2184.364      81.044  
        22.4        0.89      0.4318      0.5484      1.1295      11.722    2309.160      84.843  
        26.8        1.07      0.5037      0.5643      1.1959      12.412    2444.576      87.338  
        31.3        1.25      0.5707      0.5728      1.2505      12.974    2555.210      88.665  
        35.8        1.42      0.6319      0.5709      1.2858      13.347    2628.672      88.372  
        40.3        1.60      0.6835      0.5558      1.3016      13.517    2661.419      86.034  
        44.7        1.78      0.7268      0.5290      1.2943      13.437    2646.373      81.853  
        49.2        1.96      0.7661      0.4946      1.2627      13.108    2581.763      76.525  
