        27x16_2_1200_51_30                                 (27x16_2_1200_51_30.dat)

         PROP RPM =       600

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2418      0.7770       0.194      20.339       1.473  
         4.5        0.29      0.0970      0.2565      0.7712       0.192      20.189       1.563  
         8.9        0.58      0.2066      0.2816      0.7949       0.198      20.808       1.715  
        13.4        0.87      0.3217      0.3153      0.8577       0.214      22.454       1.921  
        17.9        1.17      0.4289      0.3545      0.9640       0.240      25.233       2.159  
        22.4        1.46      0.5248      0.3965      1.1015       0.275      28.836       2.414  
        26.8        1.75      0.6046      0.4306      1.2456       0.310      32.615       2.624  
        31.3        2.04      0.6791      0.4504      1.3540       0.338      35.447       2.745  
        35.8        2.33      0.7472      0.4473      1.3966       0.348      36.562       2.725  
        40.3        2.62      0.7829      0.4143      1.3893       0.346      36.377       2.525  
        44.7        2.92      0.8133      0.3796      1.3613       0.339      35.633       2.313  
        49.2        3.21      0.8388      0.3424      1.3089       0.326      34.279       2.086  
        53.7        3.50      0.8593      0.3028      1.2334       0.307      32.279       1.845  
        58.2        3.79      0.8744      0.2608      1.1307       0.282      29.597       1.589  
        62.6        4.08      0.8825      0.2163      1.0009       0.249      26.198       1.318  
        67.1        4.37      0.8798      0.1695      0.8427       0.210      22.065       1.033  
        71.6        4.67      0.8562      0.1203      0.6554       0.163      17.162       0.733  
        76.1        4.96      0.7767      0.0686      0.4382       0.109      11.471       0.418  
        80.5        5.25      0.4038      0.0146      0.1904       0.047       4.985       0.089  



         PROP RPM =       720

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2420      0.7760       0.334      29.252       2.122  
         4.5        0.24      0.0801      0.2535      0.7694       0.331      29.004       2.224  
         8.9        0.49      0.1694      0.2724      0.7817       0.337      29.464       2.390  
        13.4        0.73      0.2650      0.2979      0.8196       0.353      30.889       2.612  
        17.9        0.97      0.3601      0.3284      0.8867       0.382      33.420       2.882  
        22.4        1.22      0.4468      0.3619      0.9843       0.424      37.102       3.174  
        26.8        1.46      0.5266      0.3973      1.0999       0.474      41.457       3.485  
        31.3        1.70      0.5955      0.4271      1.2200       0.525      45.980       3.745  
        35.8        1.94      0.6574      0.4473      1.3223       0.570      49.856       3.923  
        40.3        2.19      0.7139      0.4523      1.3856       0.597      52.237       3.968  
        44.7        2.43      0.7616      0.4376      1.3966       0.601      52.644       3.840  
