        41x22_6_800_46_90                                 (41x22_6_800_46_90.dat)

         PROP RPM =       400

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3942      1.0929       0.652     102.669       5.672  
         4.5        0.29      0.1090      0.4174      1.1029       0.658     103.642       6.009  
         8.9        0.58      0.2261      0.4527      1.1536       0.688     108.333       6.517  
        13.4        0.86      0.3417      0.4973      1.2578       0.750     118.157       7.160  
        17.9        1.15      0.4494      0.5484      1.4063       0.838     132.053       7.893  
        22.4        1.44      0.5415      0.5883      1.5646       0.933     147.011       8.471  
        26.8        1.73      0.6228      0.6085      1.6888       1.007     158.694       8.761  
        31.3        2.02      0.6899      0.5957      1.7412       1.038     163.562       8.576  
        35.8        2.30      0.7417      0.5515      1.7132       1.021     160.907       7.938  
        40.3        2.59      0.7786      0.4961      1.6523       0.985     155.242       7.144  
        44.7        2.88      0.8096      0.4384      1.5598       0.930     146.568       6.313  
        49.2        3.17      0.8345      0.3778      1.4343       0.855     134.797       5.438  
        53.7        3.46      0.8523      0.3142      1.2748       0.760     119.751       4.523  
        58.2        3.74      0.8600      0.2477      1.0788       0.643     101.341       3.565  
        62.6        4.03      0.8492      0.1782      0.8464       0.505      79.506       2.565  
        67.1        4.32      0.7912      0.1056      0.5768       0.344      54.175       1.520  
        71.6        4.61      0.5099      0.0298      0.2692       0.161      25.295       0.429  



         PROP RPM =       480

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3942      1.0911       1.124     147.630       8.174  
         4.5        0.24      0.0904      0.4132      1.0968       1.130     148.339       8.563  
         8.9        0.48      0.1872      0.4403      1.1290       1.163     152.675       9.125  
        13.4        0.72      0.2859      0.4748      1.1959       1.232     161.792       9.842  
        17.9        0.96      0.3790      0.5143      1.3028       1.342     176.307      10.665  
        22.4        1.20      0.4667      0.5562      1.4307       1.474     193.566      11.533  
        26.8        1.44      0.5435      0.5895      1.5622       1.611     211.356      12.223  
        31.3        1.68      0.6116      0.6081      1.6706       1.722     226.048      12.607  
        35.8        1.92      0.6707      0.6050      1.7327       1.785     234.368      12.544  
        40.3        2.16      0.7229      0.5794      1.7314       1.784     234.279      12.012  
        44.7        2.40      0.7566      0.5345      1.6961       1.747     229.411      11.081  
        49.2        2.64      0.7860      0.4880      1.6389       1.688     221.711      10.116  
        53.7        2.88      0.8115      0.4395      1.5598       1.608     211.090       9.112  
        58.2        3.12      0.8329      0.3891      1.4587       1.502     197.283       8.068  
        62.6        3.36      0.8499      0.3369      1.3321       1.372     180.201       6.983  
        67.1        3.60      0.8613      0.2826      1.1813       1.217     159.844       5.859  
        71.6        3.84      0.8642      0.2262      1.0054       1.036     136.036       4.690  
        76.1        4.08      0.8519      0.1677      0.8036       0.828     108.687       3.478  
        80.5        4.32      0.8039      0.1072      0.5759       0.593      77.913       2.221  
        85.0        4.56      0.6282      0.0443      0.3219       0.332      43.546       0.919  



         PROP RPM =       560

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3946      1.0896       1.782     200.646      11.130  
         4.5        0.21      0.0772      0.4101      1.0929       1.788     201.266      11.571  
         8.9        0.41      0.1594      0.4318      1.1147       1.824     205.249      12.187  
        13.4        0.62      0.2444      0.4597      1.1606       1.899     213.746      12.967  
        17.9        0.82      0.3279      0.4918      1.2347       2.020     227.376      13.877  
        22.4        1.03      0.4071      0.5279      1.3345       2.183     245.697      14.900  
