        69x13_3_1200_41_790                                 (69x13_3_1200_41_790.dat)

         PROP RPM =       600

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2478      0.2333       6.338     665.753      64.385  
         4.5        0.11      0.1201      0.2505      0.2380       6.466     679.295      65.082  
         8.9        0.23      0.2362      0.2524      0.2439       6.625     695.846      65.577  
        13.4        0.34      0.3492      0.2534      0.2484       6.747     708.679      65.824  
        17.9        0.46      0.4497      0.2517      0.2555       6.937     728.770      65.374  
        22.4        0.57      0.5431      0.2477      0.2602       7.067     742.401      64.340  
        26.8        0.68      0.6240      0.2403      0.2637       7.162     752.402      62.429  
        31.3        0.80      0.6924      0.2292      0.2643       7.183     754.438      59.552  
        35.8        0.91      0.7515      0.2143      0.2603       7.071     742.755      55.685  
        40.3        1.03      0.7996      0.1956      0.2512       6.823     716.733      50.807  
        44.7        1.14      0.8403      0.1738      0.2360       6.409     673.188      45.142  
        49.2        1.26      0.8692      0.1490      0.2152       5.844     613.976      38.712  
        53.7        1.37      0.8920      0.1235      0.1896       5.151     541.046      32.103  
        58.2        1.48      0.9081      0.0974      0.1590       4.321     453.866      25.291  
        62.6        1.60      0.9141      0.0705      0.1232       3.349     351.729      18.324  
        67.1        1.71      0.8973      0.0430      0.0820       2.227     234.014      11.169  
        71.6        1.83      0.7672      0.0148      0.0351       0.954     100.190       3.835  



         PROP RPM =       720

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2479      0.2327      10.924     955.881      92.734  
         4.5        0.10      0.1007      0.2503      0.2363      11.093     970.927      93.655  
         8.9        0.19      0.1994      0.2523      0.2406      11.294     988.628      94.397  
        13.4        0.29      0.2943      0.2534      0.2456      11.530    1008.985      94.802  
        17.9        0.38      0.3835      0.2532      0.2512      11.788    1031.997      94.735  
        22.4        0.48      0.4658      0.2516      0.2568      12.054    1055.009      94.128  
        26.8        0.57      0.5442      0.2482      0.2602      12.213    1069.170      92.846  
        31.3        0.67      0.6138      0.2425      0.2630      12.348    1080.676      90.755  
        35.8        0.76      0.6709      0.2338      0.2651      12.443    1089.527      87.473  
        40.3        0.86      0.7232      0.2227      0.2635      12.371    1082.446      83.314  
        44.7        0.95      0.7697      0.2090      0.2583      12.123    1061.204      78.211  
        49.2        1.05      0.8069      0.1925      0.2496      11.716    1025.801      72.051  
        53.7        1.14      0.8414      0.1743      0.2363      11.094     970.927      65.195  
        58.2        1.24      0.8659      0.1536      0.2194      10.296     901.006      57.484  
        62.6        1.33      0.8864      0.1325      0.1991       9.343     817.897      49.593  
        67.1        1.43      0.9026      0.1109      0.1753       8.228     720.274      41.500  
        71.6        1.52      0.9137      0.0888      0.1479       6.944     607.869      33.227  
        76.1        1.62      0.9167      0.0663      0.1169       5.485     480.153      24.796  
        80.5        1.71      0.9025      0.0432      0.0819       3.846     336.682      16.166  
        85.0        1.81      0.8242      0.0197      0.0431       2.024     177.103       7.358  



         PROP RPM =       840

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2477      0.2337      17.420    1307.255     126.140  
         4.5        0.08      0.0859      0.2498      0.2372      17.675    1326.727     127.242  
         8.9        0.16      0.1705      0.2517      0.2406      17.943    1346.198     128.186  
        13.4        0.24      0.2531      0.2531      0.2445      18.224    1367.440     128.883  
        17.9        0.33      0.3324      0.2537      0.2488      18.546    1391.337     129.198  
        22.4        0.41      0.4074      0.2533      0.2534      18.882    1417.004     128.995  
        26.8        0.49      0.4812      0.2520      0.2562      19.096    1432.936     128.343  
        31.3        0.57      0.5450      0.2487      0.2604      19.405    1455.948     126.657  
        35.8        0.65      0.6024      0.2437      0.2639      19.673    1475.419     124.140  
        40.3        0.73      0.6572      0.2373      0.2648      19.740    1481.615     120.835  
        44.7        0.82      0.7021      0.2284      0.2652      19.767    1483.385     116.316  
        49.2        0.90      0.7442      0.2177      0.2623      19.552    1467.454     110.876  
        53.7        0.98      0.7805      0.2050      0.2569      19.150    1437.361     104.424  
        58.2        1.06      0.8135      0.1908      0.2485      18.519    1389.567      97.162  
        62.6        1.14      0.8421      0.1749      0.2369      17.661    1324.957      89.047  
        67.1        1.22      0.8634      0.1572      0.2226      16.588    1244.415      80.032  
        71.6        1.30      0.8818      0.1391      0.2058      15.341    1150.597      70.837  
        76.1        1.39      0.8973      0.1207      0.1864      13.893    1042.618      61.463  
        80.5        1.47      0.9094      0.1019      0.1644      12.256     919.593      51.908  
        85.0        1.55      0.9174      0.0828      0.1398      10.416     781.521      42.152  
        89.5        1.63      0.9186      0.0633      0.1123       8.371     628.049      32.215  
        94.0        1.71      0.9065      0.0434      0.0820       6.112     458.557      22.112  
        98.4        1.79      0.8528      0.0232      0.0488       3.637     272.868      11.816  
       102.9        1.87      0.3888      0.0026      0.0126       0.940      70.505       1.331  



         PROP RPM =       960

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2477      0.2333      25.949    1703.769     164.785  
         4.5        0.07      0.0754      0.2497      0.2362      26.271    1725.010     166.089  
         8.9        0.14      0.1502      0.2515      0.2389      26.579    1745.367     167.280  
        13.4        0.21      0.2237      0.2530      0.2421      26.928    1767.494     168.314  
        17.9        0.29      0.2952      0.2541      0.2455      27.317    1793.161     168.989  
        22.4        0.36      0.3638      0.2544      0.2494      27.746    1821.484     169.191  
        26.8        0.43      0.4288      0.2538      0.2533      28.188    1849.806     168.809  
        31.3        0.50      0.4895      0.2522      0.2572      28.617    1879.013     167.730  
