        76x20_3_400_21_170                                 (76x20_3_400_21_170.dat)

         PROP RPM =       200

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2780      0.3872       0.632     199.053      11.814  
         4.5        0.31      0.2222      0.2927      0.4094       0.668     210.382      12.439  
         8.9        0.62      0.4333      0.3114      0.4467       0.729     229.588      13.230  
        13.4        0.93      0.6136      0.3156      0.4796       0.782     246.493      13.408  
        17.9        1.24      0.7404      0.2906      0.4879       0.796     250.742      12.347  
        22.4        1.55      0.8292      0.2394      0.4487       0.732     230.562      10.173  
        26.8        1.86      0.8805      0.1731      0.3665       0.598     188.344       7.354  
        31.3        2.18      0.8976      0.1019      0.2471       0.403     127.008       4.332  
        35.8        2.49      0.7517      0.0264      0.0874       0.143      44.926       1.123  



         PROP RPM =       240

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2781      0.3862       1.089     285.879      17.018  
         4.5        0.26      0.1864      0.2898      0.4028       1.135     298.093      17.735  
         8.9        0.52      0.3671      0.3062      0.4321       1.218     319.866      18.738  
        13.4        0.78      0.5293      0.3164      0.4644       1.309     343.763      19.358  
        17.9        1.04      0.6611      0.3106      0.4867       1.372     360.225      19.003  
        22.4        1.30      0.7592      0.2839      0.4844       1.365     358.455      17.373  
        26.8        1.55      0.8310      0.2398      0.4483       1.264     331.814      14.669  
        31.3        1.81      0.8759      0.1848      0.3825       1.078     283.047      11.306  
        35.8        2.07      0.9001      0.1264      0.2910       0.820     215.339       7.733  
        40.3        2.33      0.8812      0.0650      0.1720       0.485     127.362       3.979  
        44.7        2.59      0.0626      0.0006      0.0242       0.068      17.905       0.036  



         PROP RPM =       280

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2782      0.3855       1.725     388.282      23.178  
         4.5        0.22      0.1604      0.2879      0.3985       1.784     401.470      23.987  
         8.9        0.44      0.3166      0.3017      0.4231       1.894     426.163      25.134  
        13.4        0.67      0.4658      0.3141      0.4491       2.010     452.362      26.145  
        17.9        0.89      0.5930      0.3168      0.4745       2.124     478.029      26.393  
        22.4        1.11      0.6961      0.3060      0.4880       2.185     491.659      25.493  
        26.8        1.33      0.7725      0.2789      0.4810       2.152     484.401      23.223  
        31.3        1.55      0.8323      0.2401      0.4482       2.006     451.565      19.992  
        35.8        1.78      0.8722      0.1931      0.3933       1.761     396.159      16.085  
        40.3        2.00      0.8976      0.1436      0.3197       1.431     322.079      11.960  
        44.7        2.22      0.9022      0.0919      0.2262       1.013     227.907       7.657  
        49.2        2.44      0.8302      0.0380      0.1119       0.501     112.759       3.168  



         PROP RPM =       320

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2783      0.3848       2.571     506.351      30.259  
         4.5        0.19      0.1407      0.2865      0.3956       2.643     520.424      31.181  
         8.9        0.39      0.2796      0.2984      0.4147       2.771     545.648      32.462  
        13.4        0.58      0.4131      0.3105      0.4380       2.926     576.272      33.766  
        17.9        0.78      0.5316      0.3169      0.4632       3.094     609.374      34.463  
        22.4        0.97      0.6342      0.3145      0.4817       3.218     633.802      34.216  
        26.8        1.17      0.7186      0.3010      0.4883       3.261     642.387      32.732  
        31.3        1.36      0.7826      0.2750      0.4779       3.193     628.757      29.922  
        35.8        1.55      0.8323      0.2401      0.4483       2.994     589.814      26.123  
        40.3        1.75      0.8692      0.1994      0.4012       2.679     527.858      21.694  
        44.7        1.94      0.8940      0.1564      0.3400       2.270     447.228      17.016  
        49.2        2.14      0.9062      0.1118      0.2636       1.761     346.861      12.160  
        53.7        2.33      0.8898      0.0655      0.1716       1.146     225.694       7.122  
        58.2        2.53      0.6979      0.0174      0.0631       0.422      83.073       1.898  



         PROP RPM =       360

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2783      0.3843       3.656     639.997      38.307  
         4.5        0.17      0.1253      0.2855      0.3934       3.741     655.044      39.319  
         8.9        0.35      0.2486      0.2954      0.4103       3.902     683.278      40.668  
        13.4        0.52      0.3694      0.3067      0.4302       4.091     716.291      42.219  
        17.9        0.69      0.4816      0.3151      0.4519       4.298     752.490      43.366  
