        55x19_5_1000_51_400                                 (55x19_5_1000_51_400.dat)

         PROP RPM =       500

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3779      0.6927       3.504     441.652      27.539  
         4.5        0.17      0.0948      0.3884      0.7037       3.559     448.644      28.281  
         8.9        0.34      0.1905      0.4019      0.7251       3.668     462.274      29.270  
        13.4        0.52      0.2840      0.4186      0.7598       3.843     484.401      30.484  
        17.9        0.69      0.3771      0.4376      0.7975       4.034     508.475      31.878  
        22.4        0.86      0.4612      0.4523      0.8422       4.260     536.975      32.935  
        26.8        1.03      0.5403      0.4616      0.8807       4.455     561.491      33.631  
        31.3        1.20      0.6092      0.4624      0.9128       4.617     582.025      33.676  
        35.8        1.37      0.6678      0.4535      0.9332       4.720     595.036      33.024  
        40.3        1.55      0.7198      0.4353      0.9351       4.731     596.275      31.721  
        44.7        1.72      0.7632      0.4085      0.9194       4.651     586.273      29.742  
        49.2        1.89      0.8024      0.3755      0.8845       4.474     563.970      27.359  
        53.7        2.06      0.8305      0.3354      0.8326       4.212     530.868      24.437  
        58.2        2.23      0.8535      0.2936      0.7683       3.886     489.889      21.388  
        62.6        2.41      0.8720      0.2506      0.6911       3.496     440.679      18.252  
        67.1        2.58      0.8849      0.2062      0.6004       3.037     382.883      15.019  
        71.6        2.75      0.8893      0.1604      0.4959       2.509     316.149      11.686  
        76.1        2.92      0.8772      0.1133      0.3772       1.908     240.475       8.250  
        80.5        3.09      0.8199      0.0647      0.2440       1.234     155.596       4.712  
        85.0        3.26      0.4970      0.0146      0.0961       0.486      61.274       1.066  



         PROP RPM =       600

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3781      0.6914       6.044     634.864      39.656  
         4.5        0.14      0.0791      0.3865      0.6999       6.116     642.564      40.533  
         8.9        0.29      0.1590      0.3973      0.7152       6.252     656.637      41.657  
        13.4        0.43      0.2383      0.4101      0.7392       6.461     678.675      43.028  
        17.9        0.57      0.3168      0.4256      0.7697       6.728     706.644      44.647  
        22.4        0.72      0.3922      0.4407      0.8041       7.028     738.329      46.198  
        26.8        0.86      0.4624      0.4527      0.8410       7.351     772.228      47.480  
        31.3        1.00      0.5305      0.4620      0.8724       7.625     800.993      48.446  
        35.8        1.15      0.5874      0.4635      0.9040       7.901     830.023      48.626  
        40.3        1.29      0.6412      0.4601      0.9244       8.081     848.787      48.244  
        44.7        1.43      0.6877      0.4496      0.9356       8.178     858.965      47.142  
        49.2        1.57      0.7303      0.4329      0.9338       8.161     857.283      45.411  
        53.7        1.72      0.7646      0.4093      0.9199       8.041     844.627      42.939  
        58.2        1.86      0.7960      0.3817      0.8925       7.801     819.402      40.038  
        62.6        2.00      0.8232      0.3499      0.8520       7.447     782.229      36.711  
        67.1        2.15      0.8440      0.3155      0.8029       7.018     737.179      33.092  
        71.6        2.29      0.8618      0.2803      0.7449       6.511     683.897      29.405  
        76.1        2.43      0.8765      0.2441      0.6777       5.923     622.207      25.606  
        80.5        2.58      0.8873      0.2070      0.6010       5.254     551.844      21.708  
        85.0        2.72      0.8925      0.1689      0.5147       4.499     472.630      17.715  
        89.5        2.86      0.8883      0.1298      0.4186       3.658     384.299      13.621  
        94.0        3.01      0.8647      0.0898      0.3123       2.730     286.764       9.424  
        98.4        3.15      0.7845      0.0488      0.1959       1.712     179.936       5.119  
       102.9        3.29      0.3208      0.0067      0.0692       0.605      63.566       0.707  



         PROP RPM =       700

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3782      0.6904       9.583     862.859      53.999  
         4.5        0.12      0.0678      0.3853      0.6972       9.678     871.356      55.011  
         8.9        0.25      0.1364      0.3942      0.7089       9.840     885.960      56.270  
        13.4        0.37      0.2050      0.4046      0.7267      10.086     908.087      57.753  
        17.9        0.49      0.2722      0.4166      0.7513      10.428     939.064      59.484  
        22.4        0.61      0.3386      0.4302      0.7793      10.817     973.582      61.395  
        26.8        0.74      0.4028      0.4426      0.8091      11.231    1010.755      63.194  
        31.3        0.86      0.4633      0.4531      0.8403      11.663    1049.698      64.700  
        35.8        0.98      0.5233      0.4620      0.8667      12.030    1083.331      65.959  
        40.3        1.10      0.5741      0.4647      0.8941      12.410    1116.964      66.341  
        44.7        1.23      0.6195      0.4632      0.9172      12.732    1146.172      66.116  
        49.2        1.35      0.6635      0.4573      0.9304      12.914    1162.988      65.285  
        53.7        1.47      0.7020      0.4465      0.9363      12.997    1170.069      63.733  
        58.2        1.60      0.7359      0.4306      0.9334      12.956    1166.528      61.463  
        62.6        1.72      0.7656      0.4104      0.9208      12.780    1150.597      58.585  
        67.1        1.84      0.7934      0.3872      0.8981      12.466    1122.275      55.281  
        71.6        1.96      0.8178      0.3605      0.8656      12.014    1081.561      51.481  
        76.1        2.09      0.8364      0.3313      0.8262      11.467    1032.882      47.300  
        80.5        2.21      0.8531      0.3014      0.7804      10.831     975.352      43.028  
        85.0        2.33      0.8676      0.2708      0.7278      10.102     909.857      38.667  
        89.5        2.45      0.8797      0.2396      0.6683       9.277     835.333      34.216  
        94.0        2.58      0.8890      0.2077      0.6020       8.356     752.313      29.652  
        98.4        2.70      0.8944      0.1751      0.5284       7.335     660.443      24.999  
       102.9        2.82      0.8938      0.1418      0.4477       6.214     559.456      20.242  
       107.4        2.95      0.8826      0.1077      0.3596       4.990     449.264      15.384  
       111.8        3.07      0.8484      0.0730      0.2639       3.662     329.779      10.418  



         PROP RPM =       800

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3783      0.6897      14.295    1125.815      70.545  
         4.5        0.11      0.0594      0.3844      0.6954      14.403    1134.666      71.692  
         8.9        0.21      0.1194      0.3918      0.7046      14.604    1150.597      73.063  
        13.4        0.32      0.1796      0.4008      0.7184      14.885    1172.724      74.704  
        17.9        0.43      0.2392      0.4104      0.7371      15.274    1202.816      76.547  
        22.4        0.54      0.2972      0.4217      0.7616      15.784    1243.530      78.638  
        26.8        0.64      0.3548      0.4333      0.7869      16.307    1284.243      80.841  
        31.3        0.75      0.4108      0.4446      0.8130      16.843    1326.727      82.865  
        35.8        0.86      0.4640      0.4535      0.8398      17.406    1370.981      84.596  
        40.3        0.97      0.5137      0.4604      0.8662      17.943    1413.464      85.855  
        44.7        1.07      0.5636      0.4659      0.8872      18.385    1447.982      86.844  
        49.2        1.18      0.6053      0.4655      0.9082      18.815    1482.500      86.799  
        53.7        1.29      0.6430      0.4616      0.9250      19.163    1509.937      86.079  
        58.2        1.40      0.6801      0.4550      0.9340      19.351    1524.098      84.843  
        62.6        1.50      0.7102      0.4434      0.9382      19.431    1531.179      82.662  
        67.1        1.61      0.7399      0.4290      0.9337      19.338    1524.098      79.987  
        71.6        1.72      0.7660      0.4112      0.9220      19.110    1504.627      76.660  
        76.1        1.83      0.7901      0.3907      0.9030      18.707    1473.649      72.883  
        80.5        1.93      0.8135      0.3687      0.8760      18.144    1429.395      68.747  
        85.0        2.04      0.8304      0.3432      0.8432      17.473    1376.291      64.003  
        89.5        2.15      0.8457      0.3173      0.8056      16.696    1315.221      59.170  
        94.0        2.25      0.8596      0.2908      0.7630      15.811    1245.300      54.224  
        98.4        2.36      0.8718      0.2639      0.7151      14.818    1167.413      49.211  
       102.9        2.47      0.8822      0.2365      0.6619      13.719    1080.676      44.085  
       107.4        2.58      0.8904      0.2084      0.6033      12.500     985.088      38.869  
       111.8        2.68      0.8957      0.1800      0.5393      11.172     880.207      33.564  



         PROP RPM =       900

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3784      0.6890      20.330    1423.200      89.294  
         4.5        0.10      0.0528      0.3838      0.6938      20.464    1433.821      90.576  
         8.9        0.19      0.1062      0.3903      0.7015      20.692    1448.867      92.082  
        13.4        0.29      0.1598      0.3977      0.7125      21.014    1471.879      93.835  
        17.9        0.38      0.2131      0.4062      0.7274      21.456    1502.857      95.836  
        22.4        0.48      0.2656      0.4155      0.7465      22.020    1542.685      98.062  
        26.8        0.57      0.3165      0.4259      0.7703      22.730    1591.364     100.490  
        31.3        0.67      0.3704      0.4376      0.7890      23.280    1630.307     103.232  
        35.8        0.76      0.4170      0.4457      0.8162      24.071    1686.067     105.211  
        40.3        0.86      0.4646      0.4539      0.8395      24.769    1734.746     107.166  
        44.7        0.95      0.5094      0.4604      0.8627      25.453    1782.540     108.650  
        49.2        1.05      0.5512      0.4643      0.8846      26.096    1827.679     109.594  
        53.7        1.15      0.5898      0.4655      0.9043      26.673    1868.392     109.887  
        58.2        1.24      0.6289      0.4655      0.9181      27.089    1896.715     109.819  
        62.6        1.34      0.6609      0.4601      0.9303      27.437    1921.497     108.583  
        67.1        1.43      0.6900      0.4519      0.9377      27.665    1937.428     106.672  
        71.6        1.53      0.7191      0.4418      0.9384      27.679    1938.313     104.289  
        76.1        1.62      0.7430      0.4279      0.9344      27.558    1930.348     100.984  
        80.5        1.72      0.7665      0.4120      0.9236      27.250    1908.221      97.252  
        85.0        1.81      0.7879      0.3942      0.9071      26.767    1873.703      93.026  
        89.5        1.91      0.8100      0.3753      0.8845      26.096    1826.794      88.575  
        94.0        2.00      0.8254      0.3527      0.8566      25.265    1769.264      83.247  
        98.4        2.10      0.8396      0.3298      0.8248      24.340    1703.769      77.851  
       102.9        2.20      0.8527      0.3065      0.7891      23.280    1630.307      72.344  
       107.4        2.29      0.8645      0.2828      0.7494      22.113    1547.995      66.746  
       111.8        2.39      0.8750      0.2587      0.7055      20.813    1457.718      61.058  



         PROP RPM =       1000

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3784      0.6884      27.853    1755.988     110.269  
         4.5        0.09      0.0475      0.3833      0.6927      28.027    1766.609     111.663  
         8.9        0.17      0.0956      0.3887      0.6992      28.296    1783.425     113.326  
