        90x17_6_1000_46_1910                                 (90x17_6_1000_46_1910.dat)

         PROP RPM =       500

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3078      0.2995      17.782    2241.009     160.761  
         4.5        0.10      0.1080      0.3117      0.3031      17.983    2267.561     162.784  
         8.9        0.21      0.2130      0.3139      0.3094      18.359    2314.470     163.953  
        13.4        0.31      0.3132      0.3146      0.3163      18.774    2366.689     164.268  
        17.9        0.42      0.4103      0.3137      0.3211      19.056    2402.092     163.818  
        22.4        0.52      0.4952      0.3092      0.3278      19.458    2452.542     161.503  
        26.8        0.63      0.5746      0.3024      0.3316      19.673    2480.864     157.951  
        31.3        0.73      0.6403      0.2916      0.3346      19.861    2502.991     152.286  
        35.8        0.84      0.7028      0.2778      0.3320      19.700    2483.519     145.092  
        40.3        0.94      0.7527      0.2597      0.3261      19.351    2439.266     135.627  
        44.7        1.05      0.7959      0.2384      0.3145      18.667    2352.528     124.522  
        49.2        1.15      0.8326      0.2142      0.2971      17.634    2223.307     111.887  
        53.7        1.26      0.8608      0.1872      0.2740      16.267    2049.833      97.769  
        58.2        1.36      0.8833      0.1592      0.2461      14.604    1840.070      83.157  
        62.6        1.47      0.9004      0.1305      0.2130      12.640    1593.134      68.140  
        67.1        1.57      0.9104      0.1010      0.1747      10.366    1306.370      52.740  
        71.6        1.68      0.9080      0.0707      0.1309       7.767     978.893      36.936  
        76.1        1.78      0.8721      0.0398      0.0814       4.832     608.931      20.772  
        80.5        1.89      0.5843      0.0081      0.0261       1.552     195.601       4.222  



         PROP RPM =       600

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3079      0.2987      30.629    3218.131     231.553  
         4.5        0.09      0.0895      0.3109      0.3038      31.152    3273.006     233.801  
         8.9        0.17      0.1776      0.3133      0.3088      31.661    3326.110     235.600  
        13.4        0.26      0.2631      0.3147      0.3140      32.198    3382.755     236.724  
        17.9        0.35      0.3484      0.3154      0.3168      32.480    3411.963     237.173  
        22.4        0.44      0.4254      0.3136      0.3225      33.070    3473.918     235.825  
        26.8        0.52      0.4963      0.3099      0.3279      33.619    3532.333     233.127  
        31.3        0.61      0.5606      0.3042      0.3324      34.089    3581.012     228.856  
        35.8        0.70      0.6217      0.2965      0.3337      34.236    3596.058     223.011  
        40.3        0.79      0.6725      0.2858      0.3346      34.317    3604.909     214.940  
        44.7        0.87      0.7198      0.2728      0.3316      33.995    3571.276     205.138  
        49.2        0.96      0.7606      0.2571      0.3253      33.365    3504.010     193.358  
        53.7        1.05      0.7970      0.2393      0.3151      32.319    3395.146     179.937  
        58.2        1.14      0.8272      0.2191      0.3012      30.884    3244.683     164.763  
        62.6        1.22      0.8533      0.1971      0.2829      29.006    3047.312     148.217  
        67.1        1.31      0.8739      0.1740      0.2613      26.794    2814.537     130.839  
        71.6        1.40      0.8911      0.1503      0.2361      24.219    2543.704     113.056  
        76.1        1.49      0.9045      0.1262      0.2075      21.269    2234.813      94.869  
        80.5        1.57      0.9129      0.1014      0.1750      17.943    1885.209      76.300  
        85.0        1.66      0.9134      0.0762      0.1387      14.228    1494.006      57.326  
        89.5        1.75      0.8968      0.0505      0.0985      10.101    1061.204      37.970  
        94.0        1.84      0.8208      0.0242      0.0542       5.563     584.326      18.223  



         PROP RPM =       700

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3080      0.2981      48.545    4370.498     315.182  
         4.5        0.07      0.0771      0.3107      0.3022      49.215    4430.683     318.105  
         8.9        0.15      0.1534      0.3131      0.3060      49.832    4486.443     320.578  
        13.4        0.22      0.2284      0.3148      0.3101      50.503    4546.628     322.151  
        17.9        0.30      0.3011      0.3156      0.3145      51.214    4611.239     323.051  
        22.4        0.37      0.3705      0.3154      0.3191      51.978    4679.389     322.826  
        26.8        0.45      0.4360      0.3138      0.3239      52.742    4748.425     321.252  
        31.3        0.52      0.4970      0.3108      0.3283      53.453    4813.036     318.105  
        35.8        0.60      0.5531      0.3061      0.3320      54.070    4867.910     313.384  
        40.3        0.67      0.6042      0.2997      0.3347      54.526    4908.624     306.864  
        44.7        0.75      0.6536      0.2918      0.3348      54.539    4910.394     298.771  
        49.2        0.82      0.6947      0.2815      0.3344      54.445    4901.543     288.205  
        53.7        0.90      0.7338      0.2697      0.3307      53.869    4849.324     276.065  
        58.2        0.97      0.7679      0.2559      0.3249      52.903    4762.586     261.902  
        62.6        1.05      0.7962      0.2399      0.3163      51.522    4638.676     245.491  
        67.1        1.12      0.8242      0.2231      0.3044      49.578    4463.431     228.406  
        71.6        1.20      0.8475      0.2044      0.2894      47.137    4243.933     209.275  
        76.1        1.27      0.8663      0.1848      0.2719      44.280    3986.376     189.109  
        80.5        1.35      0.8827      0.1646      0.2518      41.008    3691.646     168.539  
        85.0        1.42      0.8965      0.1441      0.2290      37.307    3358.858     147.542  
        89.5        1.50      0.9075      0.1232      0.2037      33.177    2986.242     126.163  
        94.0        1.57      0.9148      0.1020      0.1755      28.577    2573.797     104.379  
        98.4        1.65      0.9166      0.0803      0.1445      23.535    2118.869      82.190  
       102.9        1.72      0.9083      0.0582      0.1106      18.010    1621.457      59.597  
       107.4        1.80      0.8743      0.0358      0.0737      11.997    1079.791      36.621  
       111.8        1.87      0.7201      0.0130      0.0337       5.495     494.757      13.268  



         PROP RPM =       800

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3080      0.2975      72.321    5698.110     411.850  
         4.5        0.07      0.0677      0.3106      0.3010      73.166    5763.606     415.222  
         8.9        0.13      0.1351      0.3130      0.3040      73.917    5823.791     418.594  
        13.4        0.20      0.1994      0.3144      0.3104      75.432    5943.276     420.393  
        17.9        0.26      0.2640      0.3156      0.3138      76.277    6008.771     421.966  
        22.4        0.33      0.3266      0.3160      0.3174      77.176    6079.577     422.641  
        26.8        0.39      0.3868      0.3156      0.3213      78.114    6153.039     421.966  
        31.3        0.46      0.4438      0.3142      0.3252      79.053    6228.270     420.168  
        35.8        0.52      0.4974      0.3116      0.3289      79.952    6299.076     416.571  
        40.3        0.59      0.5472      0.3078      0.3322      80.743    6361.031     411.400  
        44.7        0.66      0.5932      0.3025      0.3347      81.360    6409.710     404.431  
        49.2        0.72      0.6353      0.2959      0.3362      81.722    6438.918     395.664  
        53.7        0.79      0.6736      0.2878      0.3364      81.789    6443.343     384.873  
        58.2        0.85      0.7109      0.2786      0.3342      81.239    6400.860     372.509  
        62.6        0.92      0.7420      0.2673      0.3309      80.448    6338.019     357.446  
