        76x48_6_400_51_280                                 (76x48_6_400_51_280.dat)

         PROP RPM =       200

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3322      1.1605       1.892     596.452      14.118  
         4.5        0.31      0.0954      0.3546      1.1554       1.884     593.885      15.067  
         8.9        0.62      0.2039      0.3915      1.1931       1.946     613.268      16.627  
        13.4        0.93      0.3181      0.4399      1.2895       2.104     662.921      18.695  
        17.9        1.24      0.4240      0.4957      1.4538       2.371     747.180      21.065  
        22.4        1.55      0.5171      0.5542      1.6657       2.716     855.867      23.538  
        26.8        1.86      0.5973      0.5996      1.8715       3.054     962.076      25.471  
        31.3        2.18      0.6643      0.6170      2.0200       3.295    1038.193      26.213  
        35.8        2.49      0.7247      0.6015      2.0639       3.367    1061.204      25.561  
        40.3        2.80      0.7585      0.5554      2.0480       3.340    1052.354      23.605  
        44.7        3.11      0.7878      0.5073      2.0018       3.265    1029.342      21.561  
        49.2        3.42      0.8129      0.4577      1.9250       3.139     989.513      19.450  
        53.7        3.73      0.8340      0.4062      1.8155       2.961     932.869      17.252  
        58.2        4.04      0.8508      0.3522      1.6730       2.729     859.850      14.968  
        62.6        4.35      0.8619      0.2963      1.4952       2.439     768.776      12.589  
        67.1        4.66      0.8647      0.2381      1.2834       2.093     659.735      10.116  
        71.6        4.97      0.8521      0.1775      1.0359       1.690     532.372       7.542  
        76.1        5.28      0.8042      0.1145      0.7521       1.227     386.601       4.865  
        80.5        5.59      0.6340      0.0490      0.4320       0.705     222.065       2.080  



         PROP RPM =       240

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3324      1.1594       3.268     858.080      20.338  
         4.5        0.26      0.0787      0.3501      1.1525       3.248     852.946      21.422  
         8.9        0.52      0.1669      0.3779      1.1732       3.306     868.258      23.110  
        13.4        0.78      0.2617      0.4147      1.2322       3.472     911.627      25.381  
        17.9        1.04      0.3560      0.4585      1.3345       3.763     987.743      28.056  
        22.4        1.30      0.4412      0.5062      1.4855       4.187    1099.263      30.956  
        26.8        1.55      0.5186      0.5550      1.6633       4.688    1231.139      33.969  
        31.3        1.81      0.5847      0.5934      1.8398       5.184    1361.245      36.307  
        35.8        2.07      0.6429      0.6147      1.9811       5.583    1465.684      37.611  
        40.3        2.33      0.6964      0.6143      2.0565       5.795    1521.443      37.588  
        44.7        2.59      0.7382      0.5876      2.0626       5.812    1525.869      35.969  
        49.2        2.85      0.7652      0.5488      2.0432       5.757    1511.707      33.564  
        53.7        3.11      0.7892      0.5085      2.0030       5.644    1482.500      31.114  
        58.2        3.37      0.8105      0.4670      1.9409       5.470    1436.476      28.596  
        62.6        3.63      0.8291      0.4244      1.8569       5.233    1374.521      25.988  
        67.1        3.89      0.8450      0.3805      1.7497       4.931    1294.864      23.290  
        71.6        4.14      0.8577      0.3350      1.6182       4.562    1198.391      20.498  
        76.1        4.40      0.8663      0.2880      1.4636       4.125    1083.331      17.621  
        80.5        4.66      0.8690      0.2394      1.2846       3.619     950.570      14.649  
        85.0        4.92      0.8619      0.1892      1.0801       3.044     799.488      11.575  
        89.5        5.18      0.8358      0.1373      0.8510       2.398     629.819       8.401  
        94.0        5.44      0.7631      0.0837      0.5965       1.682     441.475       5.121  
        98.4        5.70      0.5095      0.0283      0.3163       0.892     234.191       1.731  



         PROP RPM =       280

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3325      1.1584       5.184    1166.528      27.696  
         4.5        0.22      0.0670      0.3471      1.1510       5.151    1159.448      28.910  
         8.9        0.44      0.1410      0.3691      1.1626       5.203    1170.954      30.731  
        13.4        0.67      0.2211      0.3984      1.2002       5.371    1209.012      33.182  
        17.9        0.89      0.3033      0.4333      1.2688       5.678    1278.048      36.104  
        22.4        1.11      0.3824      0.4725      1.3710       6.138    1381.601      39.342  
        26.8        1.33      0.4532      0.5135      1.5098       6.756    1520.558      42.781  
        31.3        1.55      0.5199      0.5558      1.6620       7.437    1673.676      46.288  
        35.8        1.78      0.5787      0.5911      1.8130       8.116    1826.794      49.211  
        40.3        2.00      0.6284      0.6116      1.9445       8.705    1959.555      50.942  
        44.7        2.22      0.6770      0.6197      2.0322       9.093    2047.178      51.594  
        49.2        2.44      0.7212      0.6097      2.0651       9.240    2079.925      50.784  
        53.7        2.66      0.7474      0.5779      2.0590       9.215    2074.615      48.109  
        58.2        2.89      0.7699      0.5442      2.0395       9.127    2054.258      45.299  
        62.6        3.11      0.7903      0.5097      2.0042       8.969    2018.855      42.444  
        67.1        3.33      0.8087      0.4740      1.9531       8.738    1966.636      39.499  
        71.6        3.55      0.8252      0.4380      1.8849       8.435    1898.485      36.464  
        76.1        3.77      0.8399      0.4004      1.7996       8.056    1813.518      33.362  
        80.5        4.00      0.8525      0.3622      1.6974       7.600    1710.849      30.169  
        85.0        4.22      0.8626      0.3228      1.5780       7.064    1590.479      26.887  
        89.5        4.44      0.8697      0.2822      1.4417       6.449    1451.522      23.515  
        94.0        4.66      0.8724      0.2406      1.2858       5.754    1294.864      20.035  
        98.4        4.88      0.8683      0.1977      1.1120       4.977    1120.504      16.463  
       102.9        5.11      0.8525      0.1536      0.9199       4.117     926.673      12.789  
       107.4        5.33      0.8130      0.1082      0.7091       3.174     714.344       9.010  
       111.8        5.55      0.7121      0.0615      0.4796       2.147     483.162       5.126  



         PROP RPM =       320

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3326      1.1577       7.734    1523.213      36.172  
         4.5        0.19      0.0583      0.3450      1.1503       7.684    1513.478      37.521  
         8.9        0.39      0.1220      0.3631      1.1566       7.727    1521.443      39.499  
        13.4        0.58      0.1908      0.3868      1.1816       7.893    1555.076      42.084  
        17.9        0.78      0.2627      0.4155      1.2298       8.212    1617.031      45.209  
        22.4        0.97      0.3342      0.4480      1.3016       8.698    1713.504      48.739  
        26.8        1.17      0.4017      0.4829      1.4015       9.363    1843.610      52.538  
        31.3        1.36      0.4622      0.5194      1.5281      10.208    2010.004      56.495  
        35.8        1.55      0.5209      0.5566      1.6608      11.094    2185.249      60.541  
        40.3        1.75      0.5695      0.5856      1.7984      12.013    2365.804      63.711  
        44.7        1.94      0.6158      0.6077      1.9177      12.807    2522.463      66.116  
        49.2        2.14      0.6595      0.6190      2.0054      13.401    2639.292      67.353  
        53.7        2.33      0.6988      0.6166      2.0565      13.732    2705.673      67.061  
        58.2        2.53      0.7331      0.5996      2.0651      13.799    2717.179      65.217  
        62.6        2.72      0.7541      0.5705      2.0565      13.745    2706.558      62.047  
        67.1        2.91      0.7734      0.5407      2.0371      13.611    2680.006      58.810  
        71.6        3.11      0.7911      0.5104      2.0054      13.397    2638.407      55.528  
        76.1        3.30      0.8073      0.4794      1.9616      13.103    2580.878      52.156  
        80.5        3.50      0.8222      0.4480      1.9056      12.726    2506.531      48.716  
        85.0        3.69      0.8356      0.4155      1.8362      12.262    2415.369      45.209  
        89.5        3.89      0.8476      0.3825      1.7534      11.711    2306.504      41.612  
        94.0        4.08      0.8579      0.3485      1.6572      11.070    2180.824      37.903  
        98.4        4.27      0.8664      0.3137      1.5476      10.339    2036.557      34.126  
       102.9        4.47      0.8724      0.2781      1.4246       9.517    1874.588      30.259  
       107.4        4.66      0.8750      0.2416      1.2870       8.601    1694.033      26.280  
       111.8        4.86      0.8727      0.2042      1.1364       7.592    1494.891      22.213  



         PROP RPM =       360

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3327      1.1570      11.006    1926.807      45.794  
         4.5        0.17      0.0516      0.3435      1.1498      10.937    1914.416      47.277  
         8.9        0.35      0.1074      0.3587      1.1530      10.967    1919.727      49.391  
        13.4        0.52      0.1676      0.3785      1.1701      11.130    1948.934      52.111  
