        62x32_5_600_51_270                                 (62x32_5_600_51_270.dat)

         PROP RPM =       300

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3592      1.0093       2.008     421.738      15.211  
         4.5        0.25      0.0946      0.3770      1.0124       2.014     422.977      15.966  
         8.9        0.51      0.1966      0.4035      1.0428       2.075     435.722      17.088  
        13.4        0.76      0.3006      0.4380      1.1096       2.207     463.691      18.538  
        17.9        1.02      0.3980      0.4771      1.2188       2.423     509.095      20.208  
        22.4        1.27      0.4877      0.5174      1.3479       2.681     562.996      21.910  
        26.8        1.52      0.5694      0.5488      1.4697       2.922     613.888      23.245  
        31.3        1.78      0.6368      0.5608      1.5659       3.115     654.424      23.762  
        35.8        2.03      0.6938      0.5519      1.6158       3.214     675.312      23.358  
        40.3        2.29      0.7398      0.5236      1.6182       3.218     676.197      22.175  
        44.7        2.54      0.7775      0.4837      1.5805       3.143     660.443      20.487  
        49.2        2.79      0.8055      0.4384      1.5196       3.023     635.041      18.553  
        53.7        3.05      0.8295      0.3907      1.4356       2.856     599.992      16.546  
        58.2        3.30      0.8494      0.3416      1.3284       2.640     554.853      14.462  
        62.6        3.56      0.8644      0.2905      1.1948       2.376     499.271      12.297  
        67.1        3.81      0.8726      0.2373      1.0363       2.061     432.978      10.049  
        71.6        4.06      0.8693      0.1822      0.8516       1.694     355.800       7.713  
        76.1        4.32      0.8419      0.1248      0.6403       1.274     267.558       5.288  
        80.5        4.57      0.7430      0.0653      0.4022       0.800     167.987       2.767  
        85.0        4.83      0.1265      0.0036      0.1366       0.272      57.096       0.152  



         PROP RPM =       360

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3594      1.0081       3.465     606.542      21.912  
         4.5        0.21      0.0784      0.3737      1.0089       3.468     607.073      22.796  
         8.9        0.42      0.1623      0.3942      1.0275       3.531     618.225      24.032  
        13.4        0.64      0.2495      0.4201      1.0697       3.676     643.626      25.628  
        17.9        0.85      0.3351      0.4511      1.1393       3.916     685.490      27.494  
        22.4        1.06      0.4140      0.4849      1.2395       4.258     745.498      29.562  
        26.8        1.27      0.4890      0.5182      1.3455       4.625     809.755      31.608  
        31.3        1.48      0.5561      0.5445      1.4502       4.986     872.861      33.204  
        35.8        1.69      0.6175      0.5604      1.5366       5.282     924.903      34.171  
        40.3        1.90      0.6688      0.5604      1.5963       5.487     961.191      34.171  
        44.7        2.12      0.7112      0.5449      1.6219       5.575     976.237      33.227  
        49.2        2.33      0.7491      0.5194      1.6146       5.549     971.812      31.676  
        53.7        2.54      0.7789      0.4849      1.5817       5.434     951.455      29.562  
        58.2        2.75      0.8025      0.4469      1.5318       5.266     922.248      27.247  
        62.6        2.96      0.8234      0.4077      1.4672       5.044     882.862      24.864  
        67.1        3.18      0.8416      0.3674      1.3856       4.763     833.829      22.400  
        71.6        3.39      0.8569      0.3257      1.2870       4.424     774.529      19.860  
        76.1        3.60      0.8687      0.2827      1.1711       4.024     704.608      17.238  
        80.5        3.81      0.8758      0.2384      1.0370       3.564     623.978      14.534  
        85.0        4.02      0.8754      0.1926      0.8847       3.040     532.284      11.742  
        89.5        4.23      0.8616      0.1453      0.7140       2.454     429.615       8.860  
        94.0        4.45      0.8181      0.0965      0.5245       1.802     315.618       5.888  
        98.4        4.66      0.6806      0.0462      0.3162       1.087     190.291       2.819  



         PROP RPM =       420

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3595      1.0071       5.497     824.801      29.832  
         4.5        0.18      0.0669      0.3714      1.0068       5.494     824.535      30.821  
         8.9        0.36      0.1381      0.3880      1.0189       5.561     834.448      32.193  
        13.4        0.54      0.2124      0.4085      1.0471       5.715     857.637      33.924  
        17.9        0.73      0.2872      0.4333      1.0946       5.974     896.581      35.969  
        22.4        0.91      0.3593      0.4608      1.1633       6.348     952.340      38.240  
        26.8        1.09      0.4277      0.4911      1.2493       6.819    1023.146      40.758  
        31.3        1.27      0.4901      0.5190      1.3442       7.338    1101.033      43.051  
        35.8        1.45      0.5495      0.5426      1.4331       7.825    1174.494      45.052  
        40.3        1.63      0.6017      0.5581      1.5147       8.263    1239.990      46.311  
        44.7        1.81      0.6465      0.5620      1.5768       8.605    1291.324      46.625  
        49.2        2.00      0.6882      0.5558      1.6121       8.800    1320.531      46.131  
        53.7        2.18      0.7233      0.5395      1.6231       8.860    1329.382      44.759  
        58.2        2.36      0.7564      0.5170      1.6121       8.797    1319.646      42.894  
        62.6        2.54      0.7800      0.4860      1.5817       8.635    1295.749      40.331  
        67.1        2.72      0.8003      0.4535      1.5415       8.412    1262.116      37.633  
        71.6        2.90      0.8188      0.4201      1.4891       8.125    1219.633      34.845  
        76.1        3.08      0.8353      0.3857      1.4246       7.773    1166.528      32.013  
        80.5        3.27      0.8499      0.3506      1.3467       7.351    1102.803      29.090  
        85.0        3.45      0.8623      0.3145      1.2578       6.861    1029.342      26.100  
        89.5        3.63      0.8720      0.2774      1.1543       6.300     945.260      23.020  
        94.0        3.81      0.8782      0.2393      1.0381       5.666     850.203      19.860  
        98.4        3.99      0.8793      0.2001      0.9087       4.959     744.171      16.613  
       102.9        4.17      0.8719      0.1600      0.7655       4.177     626.898      13.275  
       107.4        4.35      0.8486      0.1186      0.6086       3.322     498.474       9.844  
       111.8        4.54      0.7890      0.0762      0.4379       2.390     358.544       6.322  



         PROP RPM =       480

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3596      1.0064       8.198    1076.251      38.982  
         4.5        0.16      0.0584      0.3698      1.0055       8.191    1075.366      40.083  
         8.9        0.32      0.1201      0.3834      1.0137       8.258    1084.216      41.567  
        13.4        0.48      0.1846      0.4004      1.0335       8.420    1105.458      43.411  
        17.9        0.64      0.2503      0.4209      1.0674       8.695    1141.746      45.614  
        22.4        0.79      0.3153      0.4438      1.1168       9.097    1194.851      48.087  
        26.8        0.95      0.3772      0.4682      1.1828       9.637    1265.657      50.762  
        31.3        1.11      0.4363      0.4949      1.2602      10.270    1347.969      53.639  
        35.8        1.27      0.4909      0.5194      1.3430      10.945    1437.361      56.292  
        40.3        1.43      0.5444      0.5414      1.4210      11.578    1520.558      58.698  
        44.7        1.59      0.5882      0.5546      1.4977      12.198    1601.985      60.136  
        49.2        1.75      0.6305      0.5620      1.5561      12.681    1664.825      60.923  
        53.7        1.90      0.6709      0.5624      1.5975      13.009    1708.194      60.968  
        58.2        2.06      0.7029      0.5519      1.6206      13.198    1732.976      59.822  
        62.6        2.22      0.7330      0.5352      1.6231      13.224    1736.516      58.046  
        67.1        2.38      0.7613      0.5147      1.6097      13.115    1722.355      55.798  
        71.6        2.54      0.7807      0.4868      1.5841      12.901    1694.033      52.763  
        76.1        2.70      0.7987      0.4585      1.5488      12.616    1656.860      49.683  
        80.5        2.86      0.8151      0.4294      1.5050      12.258    1609.951      46.535  
        85.0        3.02      0.8302      0.3996      1.4514      11.825    1552.421      43.321  
        89.5        3.18      0.8438      0.3691      1.3893      11.316    1486.040      40.016  
        94.0        3.33      0.8559      0.3380      1.3162      10.727    1408.154      36.644  
        98.4        3.49      0.8663      0.3062      1.2347      10.056    1320.531      33.182  
       102.9        3.65      0.8745      0.2736      1.1422       9.305    1221.403      29.652  
       107.4        3.81      0.8801      0.2402      1.0398       8.471    1112.539      26.033  
       111.8        3.97      0.8819      0.2060      0.9271       7.553     991.284      22.333  



         PROP RPM =       540

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3597      1.0056      11.666    1361.245      49.346  
         4.5        0.14      0.0518      0.3686      1.0045      11.651    1359.475      50.582  
         8.9        0.28      0.1062      0.3802      1.0101      11.716    1367.440      52.156  
        13.4        0.42      0.1630      0.3946      1.0246      11.885    1386.912      54.134  
        17.9        0.56      0.2213      0.4116      1.0497      12.175    1421.430      56.472  
        22.4        0.71      0.2798      0.4310      1.0865      12.603    1470.994      59.102  
        26.8        0.85      0.3368      0.4519      1.1360      13.177    1538.260      62.002  
        31.3        0.99      0.3908      0.4744      1.1989      13.906    1623.227      65.082  
        35.8        1.13      0.4428      0.4980      1.2688      14.724    1717.930      68.319  
        40.3        1.27      0.4916      0.5197      1.3430      15.569    1817.943      71.309  
        44.7        1.41      0.5361      0.5383      1.4161      16.427    1917.957      73.827  
        49.2        1.55      0.5805      0.5535      1.4794      17.165    2003.809      75.918  
        53.7        1.69      0.6204      0.5628      1.5366      17.822    2079.925      77.222  
        58.2        1.83      0.6557      0.5651      1.5805      18.332    2140.110      77.537  
        62.6        1.98      0.6865      0.5597      1.6097      18.680    2179.939      76.772  
        67.1        2.12      0.7140      0.5476      1.6243      18.841    2198.525      75.154  
        71.6        2.26      0.7402      0.5321      1.6231      18.828    2197.640      72.995  
        76.1        2.40      0.7641      0.5124      1.6085      18.667    2178.169      70.320  
        80.5        2.54      0.7813      0.4876      1.5853      18.385    2146.306      66.903  
        85.0        2.68      0.7973      0.4624      1.5549      18.037    2104.707      63.441  
        89.5        2.82      0.8122      0.4368      1.5171      17.594    2054.258      59.912  
        94.0        2.96      0.8260      0.4104      1.4721      17.085    1993.188      56.315  
        98.4        3.10      0.8386      0.3836      1.4197      16.468    1922.382      52.628  
       102.9        3.25      0.8501      0.3563      1.3601      15.784    1841.840      48.873  
       107.4        3.39      0.8604      0.3284      1.2931      14.993    1749.792      45.052  
       111.8        3.53      0.8693      0.2999      1.2170      14.121    1647.124      41.140  



         PROP RPM =       600

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3598      1.0051      15.998    1679.872      60.923  
         4.5        0.13      0.0465      0.3677      1.0038      15.972    1677.216      62.272  
         8.9        0.25      0.0952      0.3778      1.0078      16.039    1684.297      63.981  
        13.4        0.38      0.1459      0.3903      1.0187      16.213    1702.884      66.071  
        17.9        0.51      0.1981      0.4046      1.0377      16.508    1733.861      68.522  
        22.4        0.64      0.2509      0.4213      1.0659      16.964    1781.655      71.332  
        26.8        0.76      0.3032      0.4391      1.1040      17.567    1845.381      74.412  
        31.3        0.89      0.3538      0.4589      1.1527      18.345    1926.807      77.694  
        35.8        1.02      0.4016      0.4790      1.2123      19.284    2025.936      81.156  
        40.3        1.14      0.4481      0.5004      1.2761      20.303    2133.030      84.753  
        44.7        1.27      0.4921      0.5201      1.3418      21.362    2243.664      88.103  
        49.2        1.40      0.5328      0.5372      1.4076      22.408    2353.413      90.958  
        53.7        1.52      0.5742      0.5523      1.4660      23.334    2450.772      93.588  
        58.2        1.65      0.6079      0.5604      1.5220      24.219    2543.704      94.914  
        62.6        1.78      0.6418      0.5651      1.5659      24.916    2617.166      95.724  
        67.1        1.90      0.6722      0.5639      1.5987      25.439    2672.040      95.521  
        71.6        2.03      0.6988      0.5566      1.6182      25.761    2705.673      94.285  
        76.1        2.16      0.7228      0.5445      1.6267      25.882    2718.064      92.217  
        80.5        2.29      0.7444      0.5287      1.6231      25.828    2712.754      89.541  
        85.0        2.41      0.7663      0.5108      1.6085      25.600    2688.857      86.551  
        89.5        2.54      0.7817      0.4887      1.5878      25.265    2653.454      82.752  
        94.0        2.67      0.7962      0.4659      1.5610      24.836    2608.315      78.908  
        98.4        2.79      0.8097      0.4426      1.5281      24.313    2553.440      74.996  
       102.9        2.92      0.8224      0.4194      1.4891      23.696    2488.830      71.017  
       107.4        3.05      0.8342      0.3953      1.4441      22.985    2414.484      66.948  
       111.8        3.18      0.8451      0.3710      1.3942      22.180    2329.516      62.834  



         PROP RPM =       660

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3598      1.0047      21.282    2032.131      73.737  
         4.5        0.12      0.0422      0.3670      1.0032      21.242    2028.591      75.199  
         8.9        0.23      0.0863      0.3758      1.0060      21.309    2034.787      77.020  
        13.4        0.35      0.1320      0.3866      1.0144      21.483    2051.603      79.245  
        17.9        0.46      0.1791      0.3992      1.0291      21.792    2081.695      81.808  
        22.4        0.58      0.2271      0.4135      1.0513      22.261    2125.949      84.753  
        26.8        0.69      0.2751      0.4294      1.0812      22.905    2187.019      87.990  
        31.3        0.81      0.3222      0.4465      1.1198      23.709    2264.906      91.497  
        35.8        0.92      0.3675      0.4643      1.1672      24.715    2360.494      95.184  
        40.3        1.04      0.4103      0.4833      1.2237      25.909    2474.669      99.028  
        44.7        1.15      0.4524      0.5023      1.2821      27.156    2593.269     102.985  
        49.2        1.27      0.4926      0.5205      1.3418      28.416    2713.639     106.672  
        53.7        1.39      0.5301      0.5364      1.4015      29.677    2834.009     109.887  
        58.2        1.50      0.5648      0.5488      1.4587      30.897    2949.954     112.494  
        62.6        1.62      0.6007      0.5601      1.5074      31.916    3048.197     114.810  
        67.1        1.73      0.6294      0.5643      1.5525      32.868    3139.360     115.619  
        71.6        1.85      0.6591      0.5659      1.5866      33.593    3207.510     115.979  
        76.1        1.96      0.6824      0.5604      1.6121      34.142    3260.615     114.877  
        80.5        2.08      0.7067      0.5527      1.6255      34.424    3287.167     113.281  
        85.0        2.19      0.7281      0.5407      1.6292      34.504    3294.248     110.808  
        89.5        2.31      0.7493      0.5267      1.6231      34.384    3283.627     107.976  
        94.0        2.42      0.7681      0.5101      1.6097      34.089    3255.304     104.491  
        98.4        2.54      0.7820      0.4895      1.5902      33.673    3215.476     100.332  
       102.9        2.66      0.7952      0.4690      1.5659      33.163    3166.797      96.106  
       107.4        2.77      0.8076      0.4480      1.5366      32.547    3108.382      91.812  
       111.8        2.89      0.8193      0.4267      1.5025      31.836    3039.346      87.428  



         PROP RPM =       720

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3598      1.0043      27.612    2417.139      87.765  
         4.5        0.11      0.0387      0.3663      1.0027      27.571    2413.598      89.362  
         8.9        0.21      0.0789      0.3743      1.0048      27.625    2418.024      91.295  
        13.4        0.32      0.1205      0.3838      1.0112      27.799    2433.955      93.610  
        17.9        0.42      0.1634      0.3949      1.0230      28.121    2462.278      96.308  
        22.4        0.53      0.2072      0.4073      1.0406      28.617    2504.761      99.388  
        26.8        0.64      0.2513      0.4213      1.0647      29.274    2562.291     102.783  
        31.3        0.74      0.2951      0.4364      1.0957      30.133    2637.522     106.447  
        35.8        0.85      0.3378      0.4523      1.1341      31.179    2729.570     110.359  
        40.3        0.95      0.3789      0.4694      1.1799      32.439    2839.319     114.450  
        44.7        1.06      0.4175      0.4864      1.2334      33.914    2968.540     118.677  
        49.2        1.16      0.4560      0.5042      1.2870      35.390    3097.761     122.971  
        53.7        1.27      0.4930      0.5209      1.3418      36.878    3228.752     127.017  
        58.2        1.38      0.5279      0.5356      1.3954      38.380    3359.743     130.614  
        62.6        1.48      0.5603      0.5476      1.4490      39.828    3486.309     133.604  
        67.1        1.59      0.5904      0.5570      1.4977      41.183    3604.909     135.852  
        71.6        1.69      0.6218      0.5647      1.5378      42.296    3702.267     137.763  
        76.1        1.80      0.6467      0.5659      1.5744      43.288    3789.889     138.033  
        80.5        1.90      0.6729      0.5655      1.6012      44.026    3853.615     137.943  
        85.0        2.01      0.6935      0.5589      1.6206      44.549    3898.754     136.279  
