        90x77_6_200_41_120                                 (90x77_6_200_41_120.dat)

         PROP RPM =       100

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2342      1.1465       0.544     343.055       4.892  
         4.5        0.52      0.1244      0.2683      1.1318       0.537     338.630       5.604  
         8.9        1.05      0.2876      0.3396      1.2395       0.589     371.023       7.095  
        13.4        1.57      0.4504      0.4318      1.5098       0.717     452.008       9.024  
        17.9        2.10      0.5680      0.5259      1.9445       0.923     581.848      10.986  
        22.4        2.62      0.6732      0.6042      2.3561       1.118     704.873      12.623  
        26.8        3.15      0.7420      0.5756      2.4438       1.160     731.072      12.025  
        31.3        3.67      0.7786      0.5197      2.4523       1.165     733.904      10.856  
        35.8        4.20      0.8076      0.4612      2.3975       1.139     717.618       9.635  
        40.3        4.72      0.8292      0.3996      2.2757       1.080     680.976       8.345  
        44.7        5.25      0.8426      0.3343      2.0821       0.989     623.181       6.983  
        49.2        5.77      0.8445      0.2657      1.8167       0.863     543.613       5.551  
        53.7        6.30      0.8255      0.1934      1.4757       0.701     441.741       4.042  
        58.2        6.82      0.7554      0.1174      1.0604       0.503     317.299       2.453  
        62.6        7.35      0.4829      0.0373      0.5678       0.270     169.934       0.779  



         PROP RPM =       120

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2343      1.1454       0.940     493.606       7.048  
         4.5        0.44      0.1010      0.2600      1.1263       0.924     485.286       7.823  
         8.9        0.87      0.2312      0.3131      1.1850       0.972     510.600       9.419  
        13.4        1.31      0.3740      0.3853      1.3516       1.109     582.556      11.589  
        17.9        1.75      0.4979      0.4655      1.6353       1.341     704.608      13.999  
        22.4        2.19      0.5844      0.5422      2.0285       1.664     874.277      16.308  
        26.8        2.62      0.6758      0.6062      2.3536       1.931    1014.295      18.232  
        31.3        3.06      0.7374      0.5864      2.4352       1.998    1048.813      17.639  
        35.8        3.50      0.7694      0.5399      2.4559       2.016    1058.549      16.242  
        40.3        3.94      0.7960      0.4922      2.4340       1.997    1048.813      14.801  
        44.7        4.37      0.8179      0.4422      2.3646       1.940    1018.721      13.302  
        49.2        4.81      0.8348      0.3903      2.2489       1.845     969.157      11.735  
        53.7        5.25      0.8463      0.3358      2.0833       1.708     897.466      10.101  
        58.2        5.69      0.8504      0.2791      1.8666       1.531     804.179       8.397  
        62.6        6.12      0.8429      0.2200      1.5975       1.311     688.588       6.616  
        67.1        6.56      0.8125      0.1582      1.2773       1.048     550.516       4.759  
        71.6        7.00      0.7258      0.0938      0.9041       0.742     389.610       2.821  
        76.1        7.44      0.4136      0.0265      0.4771       0.391     205.514       0.798  



         PROP RPM =       140

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2344      1.1447       1.491     671.329       9.597  
         4.5        0.37      0.0850      0.2548      1.1243       1.464     659.381      10.433  
         8.9        0.75      0.1917      0.2957      1.1567       1.507     678.410      12.108  
        13.4        1.12      0.3141      0.3532      1.2651       1.648     741.870      14.462  
        17.9        1.50      0.4323      0.4201      1.4575       1.899     854.805      17.202  
        22.4        1.87      0.5282      0.4887      1.7351       2.260    1017.836      20.015  
        26.8        2.25      0.5989      0.5558      2.0870       2.720    1224.058      22.751  
        31.3        2.62      0.6779      0.6077      2.3524       3.064    1379.831      24.886  
        35.8        3.00      0.7342      0.5942      2.4279       3.162    1424.085      24.324  
        40.3        3.37      0.7624      0.5546      2.4547       3.197    1439.131      22.706  
        44.7        3.75      0.7867      0.5139      2.4486       3.190    1436.476      21.040  
        49.2        4.12      0.8075      0.4721      2.4109       3.141    1413.464      19.325  
        53.7        4.50      0.8250      0.4287      2.3378       3.045    1370.981      17.549  
        58.2        4.87      0.8390      0.3836      2.2282       2.903    1307.255      15.707  
        62.6        5.25      0.8491      0.3370      2.0833       2.714    1222.288      13.799  
        67.1        5.62      0.8542      0.2887      1.9007       2.477    1115.194      11.823  
        71.6        6.00      0.8520      0.2387      1.6803       2.190     985.973       9.772  
        76.1        6.37      0.8372      0.1867      1.4222       1.852     833.917       7.646  
        80.5        6.75      0.7977      0.1329      1.1242       1.464     659.381       5.440  
        85.0        7.12      0.6966      0.0770      0.7873       1.026     461.743       3.152  
        89.5        7.50      0.3478      0.0191      0.4108       0.535     241.006       0.780  



         PROP RPM =       160

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2344      1.1439       2.225     876.312      12.538  
         4.5        0.33      0.0733      0.2512      1.1239       2.186     860.912      13.437  
         8.9        0.66      0.1632      0.2839      1.1411       2.219     874.188      15.184  
        13.4        0.98      0.2681      0.3306      1.2134       2.360     929.328      17.677  
        17.9        1.31      0.3759      0.3864      1.3491       2.623    1033.767      20.667  
        22.4        1.64      0.4725      0.4465      1.5500       3.015    1187.770      23.875  
        26.8        1.97      0.5490      0.5062      1.8155       3.531    1390.452      27.089  
        31.3        2.30      0.6113      0.5659      2.1260       4.136    1628.537      30.259  
        35.8        2.62      0.6795      0.6089      2.3512       4.573    1801.127      32.552  
        40.3        2.95      0.7318      0.6004      2.4218       4.710    1855.116      32.103  
        44.7        3.28      0.7571      0.5655      2.4511       4.766    1877.243      30.237  
        49.2        3.61      0.7792      0.5302      2.4547       4.774    1880.784      28.348  
        53.7        3.94      0.7987      0.4938      2.4352       4.735    1864.852      26.415  
        58.2        4.27      0.8158      0.4566      2.3877       4.644    1829.449      24.437  
        62.6        4.59      0.8303      0.4186      2.3147       4.502    1772.804      22.377  
        67.1        4.92      0.8423      0.3789      2.2136       4.305    1695.803      20.262  
        71.6        5.25      0.8514      0.3381      2.0846       4.054    1596.675      18.081  
        76.1        5.58      0.8569      0.2960      1.9275       3.747    1476.304      15.833  
        80.5        5.91      0.8573      0.2527      1.7400       3.385    1332.922      13.511  
        85.0        6.23      0.8500      0.2079      1.5245       2.965    1167.413      11.117  
        89.5        6.56      0.8293      0.1616      1.2785       2.486     979.778       8.642  
        94.0        6.89      0.7820      0.1138      1.0029       1.950     768.245       6.088  
        98.4        7.22      0.6682      0.0645      0.6970       1.356     533.966       3.451  
       102.9        7.55      0.2851      0.0136      0.3605       0.701     276.143       0.728  



         PROP RPM =       180

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2345      1.1435       3.166    1108.998      15.872  
         4.5        0.29      0.0645      0.2487      1.1240       3.113    1089.527      16.834  
         8.9        0.58      0.1419      0.2755      1.1323       3.135    1097.493      18.646  
        13.4        0.87      0.2325      0.3141      1.1817       3.272    1145.287      21.258  
        17.9        1.17      0.3294      0.3613      1.2797       3.543    1240.875      24.459  
        22.4        1.46      0.4220      0.4135      1.4295       3.957    1386.027      27.989  
        26.8        1.75      0.5018      0.4678      1.6304       4.515    1580.743      31.653  
        31.3        2.04      0.5647      0.5205      1.8812       5.209    1824.139      35.228  
        35.8        2.33      0.6174      0.5717      2.1600       5.981    2094.087      38.690  
        40.3        2.62      0.6809      0.6097      2.3512       6.509    2279.067      41.275  
        44.7        2.92      0.7300      0.6050      2.4170       6.693    2343.678      40.960  
        49.2        3.21      0.7528      0.5740      2.4462       6.775    2372.000      38.869  
        53.7        3.50      0.7732      0.5430      2.4571       6.803    2381.736      36.734  
        58.2        3.79      0.7914      0.5108      2.4474       6.778    2372.885      34.576  
        62.6        4.08      0.8076      0.4783      2.4182       6.696    2344.563      32.372  
        67.1        4.37      0.8220      0.4449      2.3683       6.556    2295.884      30.124  
        71.6        4.67      0.8345      0.4104      2.2964       6.358    2225.963      27.786  
        76.1        4.96      0.8450      0.3753      2.2027       6.098    2134.800      25.403  
        80.5        5.25      0.8532      0.3391      2.0858       5.776    2022.395      22.953  
        85.0        5.54      0.8588      0.3018      1.9470       5.392    1887.864      20.431  
        89.5        5.83      0.8608      0.2636      1.7862       4.944    1731.206      17.839  
        94.0        6.12      0.8575      0.2242      1.6012       4.433    1552.421      15.172  
        98.4        6.42      0.8461      0.1836      1.3930       3.857    1350.624      12.430  
       102.9        6.71      0.8203      0.1420      1.1608       3.214    1125.815       9.608  
       107.4        7.00      0.7661      0.0991      0.9049       2.506     877.374       6.704  
       111.8        7.29      0.6405      0.0549      0.6251       1.731     606.099       3.716  



         PROP RPM =       200

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2345      1.1430       4.341    1368.325      19.599  
         4.5        0.26      0.0576      0.2468      1.1245       4.271    1346.198      20.624  
         8.9        0.52      0.1254      0.2692      1.1270       4.281    1348.854      22.503  
        13.4        0.79      0.2044      0.3015      1.1612       4.411    1389.567      25.201  
        17.9        1.05      0.2908      0.3417      1.2334       4.686    1476.304      28.551  
        22.4        1.31      0.3773      0.3872      1.3467       5.116    1612.606      32.350  
        26.8        1.57      0.4564      0.4356      1.5025       5.707    1798.472      36.397  
        31.3        1.84      0.5233      0.4841      1.6998       6.456    2033.901      40.443  
        35.8        2.10      0.5760      0.5310      1.9360       7.353    2317.125      44.377  
        40.3        2.36      0.6271      0.5787      2.1795       8.279    2609.200      48.356  
        44.7        2.62      0.6820      0.6108      2.3500       8.927    2812.767      51.032  
        49.2        2.89      0.7286      0.6089      2.4133       9.167    2888.883      50.897  
        53.7        3.15      0.7494      0.5814      2.4425       9.277    2923.401      48.559  
        58.2        3.41      0.7681      0.5531      2.4571       9.331    2940.218      46.221  
        62.6        3.67      0.7851      0.5244      2.4547       9.324    2938.448      43.838  
        67.1        3.94      0.8005      0.4953      2.4364       9.256    2916.321      41.410  
        71.6        4.20      0.8144      0.4659      2.4024       9.123    2874.722      38.914  
        76.1        4.46      0.8268      0.4356      2.3500       8.926    2812.767      36.397  
        80.5        4.72      0.8378      0.4042      2.2806       8.662    2729.570      33.789  
        85.0        4.99      0.8472      0.3726      2.1929       8.330    2625.131      31.136  
        89.5        5.25      0.8548      0.3400      2.0882       7.931    2499.451      28.416  
        94.0        5.51      0.8603      0.3066      1.9640       7.460    2350.758      25.628  
        98.4        5.77      0.8632      0.2723      1.8216       6.920    2180.824      22.751  
       102.9        6.04      0.8623      0.2372      1.6608       6.307    1987.878      19.819  
       107.4        6.30      0.8559      0.2012      1.4806       5.623    1771.919      16.809  
       111.8        6.56      0.8408      0.1642      1.2809       4.867    1533.834      13.718  



         PROP RPM =       220

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2346      1.1426       5.776    1655.090      23.717  
         4.5        0.24      0.0520      0.2453      1.1250       5.687    1629.422      24.796  
         8.9        0.48      0.1123      0.2645      1.1239       5.682    1627.652      26.752  
        13.4        0.72      0.1821      0.2920      1.1477       5.803    1662.170      29.517  
        17.9        0.95      0.2594      0.3266      1.2018       6.076    1740.942      33.024  
        22.4        1.19      0.3391      0.3665      1.2895       6.519    1867.507      37.049  
        26.8        1.43      0.4150      0.4093      1.4124       7.138    2044.522      41.387  
        31.3        1.67      0.4829      0.4535      1.5683       7.931    2271.986      45.861  
        35.8        1.91      0.5398      0.4977      1.7595       8.894    2548.130      50.312  
        40.3        2.15      0.5849      0.5399      1.9823      10.019    2870.297      54.584  
        44.7        2.39      0.6311      0.5818      2.2002      11.124    3187.154      58.833  
        49.2        2.62      0.6829      0.6116      2.3500      11.881    3403.997      61.822  
        53.7        2.86      0.7274      0.6124      2.4109      12.186    3490.734      61.912  
        58.2        3.10      0.7466      0.5872      2.4389      12.331    3532.333      59.350  
        62.6        3.34      0.7639      0.5616      2.4547      12.412    3556.230      56.764  
        67.1        3.58      0.7798      0.5356      2.4584      12.429    3560.655      54.156  
        71.6        3.82      0.7944      0.5093      2.4486      12.378    3545.609      51.504  
        76.1        4.06      0.8077      0.4829      2.4243      12.257    3511.976      48.806  
        80.5        4.29      0.8198      0.4554      2.3865      12.066    3457.101      46.063  
        85.0        4.53      0.8308      0.4279      2.3342      11.802    3380.985      43.253  
        89.5        4.77      0.8405      0.3996      2.2684      11.466    3284.512      40.398  
        94.0        5.01      0.8490      0.3705      2.1868      11.054    3166.797      37.453  
        98.4        5.25      0.8561      0.3408      2.0894      10.566    3026.955      34.463  
       102.9        5.49      0.8615      0.3105      1.9786      10.001    2864.986      31.406  
       107.4        5.73      0.8649      0.2796      1.8508       9.358    2680.891      28.258  
       111.8        5.97      0.8654      0.2479      1.7083       8.636    2474.669      25.066  



         PROP RPM =       240

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2346      1.1422       7.498    1968.406      28.236  
         4.5        0.22      0.0475      0.2442      1.1256       7.388    1940.084      29.383  
         8.9        0.44      0.1017      0.2608      1.1222       7.365    1933.888      31.383  
        13.4        0.66      0.1640      0.2845      1.1386       7.472    1962.210      34.238  
        17.9        0.87      0.2333      0.3146      1.1796       7.743    2033.016      37.858  
        22.4        1.09      0.3062      0.3494      1.2481       8.192    2151.616      42.039  
        26.8        1.31      0.3782      0.3880      1.3455       8.831    2318.895      46.670  
        31.3        1.53      0.4453      0.4283      1.4721       9.662    2537.509      51.526  
        35.8        1.75      0.5042      0.4690      1.6279      10.684    2805.686      56.450  
        40.3        1.97      0.5528      0.5085      1.8118      11.888    3121.658      61.215  
        44.7        2.19      0.5920      0.5469      2.0212      13.265    3483.654      65.824  
        49.2        2.41      0.6393      0.5880      2.2124      14.523    3813.786      70.747  
        53.7        2.62      0.6837      0.6124      2.3500      15.422    4050.986      73.670  
        58.2        2.84      0.7265      0.6155      2.4084      15.811    4151.000      74.030  
        62.6        3.06      0.7442      0.5918      2.4364      15.985    4198.794      71.242  
        67.1        3.28      0.7603      0.5686      2.4535      16.106    4228.886      68.409  
        71.6        3.50      0.7752      0.5449      2.4608      16.146    4240.392      65.577  
        76.1        3.72      0.7890      0.5209      2.4559      16.119    4232.427      62.699  
        80.5        3.94      0.8017      0.4969      2.4401      16.012    4204.989      59.777  
        85.0        4.16      0.8134      0.4721      2.4121      15.837    4158.080      56.809  
        89.5        4.37      0.8242      0.4473      2.3731      15.569    4089.930      53.797  
        94.0        4.59      0.8340      0.4217      2.3220      15.234    4001.422      50.717  
        98.4        4.81      0.8428      0.3953      2.2575      14.818    3890.788      47.592  
       102.9        5.03      0.8506      0.3688      2.1807      14.322    3759.797      44.377  
       107.4        5.25      0.8572      0.3417      2.0919      13.732    3605.794      41.118  
       111.8        5.47      0.8625      0.3140      1.9908      13.064    3430.549      37.768  



         PROP RPM =       260

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2346      1.1420       9.529    2310.045      33.137  
         4.5        0.20      0.0436      0.2433      1.1262       9.398    2278.182      34.351  
         8.9        0.40      0.0929      0.2578      1.1211       9.355    2267.561      36.397  
        13.4        0.61      0.1490      0.2785      1.1323       9.449    2290.573      39.319  
        17.9        0.81      0.2115      0.3048      1.1637       9.710    2354.298      43.051  
        22.4        1.01      0.2783      0.3357      1.2176      10.162    2463.163      47.412  
        26.8        1.21      0.3459      0.3701      1.2968      10.818    2622.476      52.268  
        31.3        1.41      0.4103      0.4066      1.4003      11.682    2831.354      57.394  
        35.8        1.62      0.4694      0.4442      1.5281      12.750    3090.681      62.699  
        40.3        1.82      0.5208      0.4818      1.6803      14.027    3399.572      68.027  
        44.7        2.02      0.5639      0.5186      1.8569      15.489    3755.372      73.220  
        49.2        2.22      0.5978      0.5531      2.0553      17.152    4157.195      78.099  
        53.7        2.42      0.6430      0.5907      2.2258      18.573    4502.374      83.427  
        58.2        2.62      0.6844      0.6128      2.3500      19.619    4754.621      86.551  
        62.6        2.83      0.7257      0.6178      2.4060      20.075    4867.910      87.248  
        67.1        3.03      0.7421      0.5965      2.4340      20.303    4922.785      84.213  
        71.6        3.23      0.7572      0.5748      2.4511      20.464    4959.073      81.156  
        76.1        3.43      0.7713      0.5531      2.4608      20.531    4977.660      78.099  
        80.5        3.63      0.7843      0.5310      2.4608      20.531    4976.774      74.974  
        85.0        3.84      0.7964      0.5089      2.4498      20.451    4956.418      71.849  
        89.5        4.04      0.8077      0.4860      2.4304      20.276    4916.589      68.657  
        94.0        4.24      0.8182      0.4632      2.4011      20.035    4856.404      65.419  
        98.4        4.44      0.8279      0.4399      2.3610      19.700    4774.977      62.137  
       102.9        4.64      0.8367      0.4163      2.3098      19.284    4673.194      58.788  
       107.4        4.85      0.8448      0.3922      2.2489      18.774    4549.283      55.370  
       111.8        5.05      0.8520      0.3675      2.1771      18.171    4405.016      51.908  



         PROP RPM =       280

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2347      1.1416      11.899    2678.236      38.442  
         4.5        0.19      0.0404      0.2425      1.1267      11.743    2642.833      39.724  
         8.9        0.37      0.0855      0.2554      1.1206      11.679    2628.672      41.837  
        13.4        0.56      0.1365      0.2736      1.1279      11.755    2646.373      44.827  
        17.9        0.75      0.1932      0.2968      1.1520      12.007    2703.018      48.626  
        22.4        0.94      0.2544      0.3244      1.1953      12.458    2803.916      53.145  
        26.8        1.12      0.3172      0.3551      1.2590      13.125    2954.379      58.158  
        31.3        1.31      0.3790      0.3884      1.3442      14.014    3153.521      63.598  
        35.8        1.50      0.4371      0.4228      1.4514      15.127    3403.997      69.264  
        40.3        1.69      0.4890      0.4577      1.5792      16.454    3704.922      74.951  
        44.7        1.87      0.5344      0.4926      1.7278      18.010    4053.642      80.661  
        49.2        2.06      0.5725      0.5263      1.8970      19.767    4449.270      86.237  
        53.7        2.25      0.6061      0.5604      2.0797      21.684    4880.301      91.790  
