        27x9_4_2200_51_100                                 (27x9_4_2200_51_100.dat)

         PROP RPM =       1100

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3509      0.5941       0.912      52.273       7.185  
         4.5        0.16      0.0945      0.3593      0.6045       0.928      53.193       7.356  
         8.9        0.32      0.1890      0.3702      0.6233       0.957      54.839       7.581  
        13.4        0.48      0.2824      0.3832      0.6476       0.995      56.990       7.848  
        17.9        0.64      0.3719      0.3965      0.6786       1.042      59.698       8.120  
        22.4        0.80      0.4585      0.4077      0.7069       1.086      62.194       8.345  
        26.8        0.95      0.5370      0.4135      0.7350       1.129      64.664       8.466  
        31.3        1.11      0.6056      0.4124      0.7581       1.164      66.699       8.442  
        35.8        1.27      0.6643      0.4031      0.7718       1.185      67.912       8.250  
        40.3        1.43      0.7139      0.3856      0.7733       1.187      68.036       7.895  
        44.7        1.59      0.7580      0.3616      0.7589       1.165      66.779       7.405  
        49.2        1.75      0.7987      0.3329      0.7292       1.120      64.159       6.814  
        53.7        1.91      0.8274      0.2970      0.6853       1.052      60.291       6.081  
        58.2        2.07      0.8504      0.2596      0.6312       0.969      55.538       5.314  
        62.6        2.23      0.8684      0.2210      0.5668       0.870      49.865       4.525  
        67.1        2.39      0.8799      0.1812      0.4913       0.754      43.227       3.709  
        71.6        2.55      0.8814      0.1401      0.4046       0.621      35.598       2.869  
        76.1        2.70      0.8636      0.0977      0.3061       0.470      26.933       2.002  
        80.5        2.86      0.7914      0.0541      0.1958       0.301      17.224       1.108  
        85.0        3.02      0.3770      0.0091      0.0733       0.112       6.444       0.187  



         PROP RPM =       1320

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3511      0.5926       1.573      75.081      10.350  
         4.5        0.13      0.0790      0.3579      0.6008       1.594      76.108      10.553  
         8.9        0.27      0.1582      0.3665      0.6143       1.631      77.833      10.807  
        13.4        0.40      0.2362      0.3769      0.6347       1.684      80.409      11.112  
        17.9        0.53      0.3131      0.3880      0.6570       1.743      83.250      11.438  
        22.4        0.66      0.3904      0.4000      0.6793       1.802      86.065      11.798  
        26.8        0.80      0.4601      0.4081      0.7056       1.872      89.393      12.034  
        31.3        0.93      0.5236      0.4128      0.7314       1.940      92.667      12.169  
        35.8        1.06      0.5844      0.4139      0.7509       1.993      95.146      12.200  
        40.3        1.19      0.6380      0.4097      0.7658       2.032      97.004      12.074  
        44.7        1.33      0.6846      0.3992      0.7733       2.052      97.978      11.775  
