        76x22_5_800_46_850                                 (76x22_5_800_46_850.dat)

         PROP RPM =       400

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3411      0.5171       6.747    1062.975      57.978  
         4.5        0.16      0.1030      0.3492      0.5269       6.874    1083.331      59.350  
         8.9        0.31      0.2056      0.3598      0.5438       7.095    1117.849      61.148  
        13.4        0.47      0.3047      0.3726      0.5701       7.439    1171.839      63.329  
        17.9        0.62      0.4023      0.3861      0.5966       7.785    1226.713      65.622  
        22.4        0.78      0.4937      0.3961      0.6233       8.133    1281.588      67.308  
        26.8        0.93      0.5749      0.3996      0.6479       8.454    1332.037      67.892  
        31.3        1.09      0.6444      0.3946      0.6662       8.692    1369.210      67.061  
        35.8        1.24      0.7057      0.3815      0.6720       8.769    1381.601      64.835  
        40.3        1.40      0.7558      0.3594      0.6651       8.676    1367.440      61.081  
        44.7        1.55      0.7969      0.3299      0.6434       8.395    1322.301      56.067  
        49.2        1.71      0.8334      0.2963      0.6078       7.929    1249.725      50.357  
        53.7        1.86      0.8590      0.2580      0.5602       7.309    1151.482      43.860  
        58.2        2.02      0.8797      0.2186      0.5020       6.551    1031.997      37.161  
        62.6        2.18      0.8947      0.1781      0.4330       5.650     890.385      30.259  
        67.1        2.33      0.9015      0.1364      0.3525       4.600     724.788      23.178  
        71.6        2.49      0.8920      0.0934      0.2604       3.398     535.470      15.883  
        76.1        2.64      0.8332      0.0493      0.1565       2.041     321.636       8.388  
        80.5        2.80      0.2795      0.0040      0.0403       0.526      82.852       0.684  



         PROP RPM =       480

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3413      0.5161      11.636    1527.639      83.517  
         4.5        0.13      0.0860      0.3479      0.5237      11.808    1550.651      85.135  
         8.9        0.26      0.1720      0.3561      0.5361      12.088    1586.939      87.158  
        13.4        0.39      0.2565      0.3661      0.5546      12.504    1641.813      89.586  
        17.9        0.52      0.3392      0.3777      0.5769      13.008    1708.194      92.441  
        22.4        0.65      0.4179      0.3884      0.6016      13.558    1780.770      95.027  
        26.8        0.78      0.4949      0.3965      0.6226      14.040    1842.725      97.050  
        31.3        0.91      0.5648      0.4004      0.6428      14.496    1902.910      98.017  
        35.8        1.04      0.6224      0.3977      0.6619      14.926    1959.555      97.320  
        40.3        1.17      0.6795      0.3907      0.6698      15.100    1982.567      95.589  
        44.7        1.30      0.7249      0.3759      0.6715      15.140    1987.878      91.992  
        49.2        1.42      0.7655      0.3561      0.6626      14.939    1961.325      87.136  
        53.7        1.55      0.7982      0.3307      0.6439      14.523    1906.451      80.931  
        58.2        1.68      0.8276      0.3025      0.6154      13.880    1821.484      74.030  
        62.6        1.81      0.8522      0.2716      0.5779      13.028    1710.849      66.476  
        67.1        1.94      0.8714      0.2391      0.5331      12.020    1578.088      58.518  
        71.6        2.07      0.8870      0.2058      0.4808      10.841    1423.200      50.380  
        76.1        2.20      0.8986      0.1718      0.4208       9.489    1246.185      42.039  
        80.5        2.33      0.9042      0.1369      0.3529       7.956    1044.388      33.497  
        85.0        2.46      0.8994      0.1012      0.2768       6.240     819.314      24.751  
        89.5        2.59      0.8702      0.0646      0.1924       4.337     569.457      15.818  
        94.0        2.72      0.7444      0.0272      0.0995       2.244     294.553       6.666  



         PROP RPM =       560

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3413      0.5153      18.452    2076.385     113.708  
         4.5        0.11      0.0738      0.3469      0.5215      18.667    2101.167     115.574  
         8.9        0.22      0.1478      0.3537      0.5312      19.016    2140.110     117.822  
        13.4        0.33      0.2210      0.3618      0.5450      19.512    2195.870     120.520  
        17.9        0.44      0.2922      0.3710      0.5638      20.182    2271.101     123.578  
        22.4        0.56      0.3621      0.3810      0.5841      20.907    2353.413     126.927  
        26.8        0.67      0.4328      0.3907      0.6014      21.537    2423.334     130.209  
        31.3        0.78      0.4957      0.3969      0.6222      22.274    2507.416     132.233  
        35.8        0.89      0.5531      0.4000      0.6420      22.985    2587.073     133.244  
        40.3        1.00      0.6089      0.4000      0.6561      23.495    2643.718     133.199  
        44.7        1.11      0.6582      0.3953      0.6668      23.870    2687.086     131.693  
        49.2        1.22      0.7012      0.3860      0.6721      24.058    2708.328     128.568  
        53.7        1.33      0.7385      0.3717      0.6705      24.004    2702.133     123.847  
        58.2        1.44      0.7707      0.3533      0.6614      23.682    2664.960     117.688  
        62.6        1.55      0.7990      0.3315      0.6447      23.079    2597.694     110.426  
        67.1        1.67      0.8251      0.3077      0.6209      22.234    2502.106     102.490  
        71.6        1.78      0.8470      0.2815      0.5903      21.134    2378.195      93.768  
        76.1        1.89      0.8645      0.2539      0.5541      19.834    2233.043      84.573  
        80.5        2.00      0.8796      0.2256      0.5125      18.345    2064.879      75.154  
        85.0        2.11      0.8921      0.1968      0.4654      16.655    1874.588      65.554  
        89.5        2.22      0.9014      0.1674      0.4123      14.765    1661.285      55.775  
        94.0        2.33      0.9063      0.1374      0.3535      12.654    1424.085      45.771  
        98.4        2.44      0.9040      0.1068      0.2886      10.330    1162.988      35.587  
       102.9        2.55      0.8872      0.0756      0.2175       7.787     876.401      25.179  
       107.4        2.66      0.8307      0.0437      0.1403       5.021     565.032      14.565  
