        48x22_5_800_46_160                                 (48x22_5_800_46_160.dat)

         PROP RPM =       400

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3863      0.9144       1.199     188.875      10.447  
         4.5        0.25      0.1074      0.4039      0.9259       1.214     191.265      10.928  
         8.9        0.49      0.2193      0.4294      0.9636       1.264     199.053      11.614  
        13.4        0.74      0.3289      0.4616      1.0357       1.358     214.011      12.481  
        17.9        0.98      0.4333      0.4973      1.1298       1.482     233.394      13.453  
        22.4        1.23      0.5257      0.5252      1.2298       1.612     254.016      14.206  
        26.8        1.48      0.6067      0.5383      1.3102       1.718     270.656      14.561  
        31.3        1.72      0.6754      0.5310      1.3540       1.776     279.861      14.363  
        35.8        1.97      0.7297      0.5023      1.3552       1.777     279.861      13.581  
        40.3        2.21      0.7756      0.4597      1.3126       1.722     271.275      12.434  
        44.7        2.46      0.8085      0.4089      1.2444       1.632     257.114      11.058  
        49.2        2.71      0.8360      0.3558      1.1520       1.510     237.997       9.622  
        53.7        2.95      0.8576      0.3005      1.0345       1.356     213.746       8.125  
        58.2        3.20      0.8717      0.2428      0.8909       1.168     184.096       6.564  
        62.6        3.44      0.8735      0.1827      0.7206       0.945     148.870       4.941  
        67.1        3.69      0.8483      0.1201      0.5227       0.685     107.979       3.248  
        71.6        3.94      0.7297      0.0550      0.2970       0.389      61.353       1.488  



         PROP RPM =       480

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3865      0.9128       2.068     271.541      15.053  
         4.5        0.21      0.0893      0.4008      0.9208       2.087     273.931      15.608  
         8.9        0.41      0.1823      0.4205      0.9457       2.143     281.365      16.375  
        13.4        0.62      0.2758      0.4453      0.9931       2.250     295.438      17.340  
        17.9        0.82      0.3645      0.4736      1.0663       2.417     317.211      18.450  
        22.4        1.03      0.4499      0.5031      1.1464       2.598     341.019      19.590  
        26.8        1.23      0.5273      0.5263      1.2274       2.781     365.270      20.491  
        31.3        1.44      0.5940      0.5380      1.2992       2.945     386.601      20.943  
        35.8        1.64      0.6538      0.5360      1.3455       3.047     400.142      20.874  
        40.3        1.85      0.7057      0.5197      1.3601       3.080     404.479      20.246  
        44.7        2.05      0.7484      0.4911      1.3455       3.048     400.142      19.118  
        49.2        2.26      0.7831      0.4523      1.3028       2.953     387.751      17.621  
        53.7        2.46      0.8101      0.4097      1.2444       2.820     370.315      15.959  
        58.2        2.67      0.8335      0.3657      1.1695       2.650     347.923      14.242  
        62.6        2.87      0.8531      0.3200      1.0769       2.441     320.397      12.463  
        67.1        3.08      0.8683      0.2728      0.9663       2.190     287.472      10.622  
        71.6        3.28      0.8774      0.2239      0.8374       1.898     249.148       8.720  
        76.1        3.49      0.8766      0.1734      0.6895       1.562     205.160       6.753  
        80.5        3.69      0.8558      0.1211      0.5225       1.184     155.419       4.716  
        85.0        3.90      0.7783      0.0671      0.3359       0.761      99.925       2.612  
        89.5        4.10      0.3562      0.0113      0.1296       0.294      38.554       0.438  



         PROP RPM =       560

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3867      0.9116       3.280     369.165      20.496  
         4.5        0.18      0.0764      0.3988      0.9174       3.300     371.466      21.130  
         8.9        0.35      0.1558      0.4147      0.9352       3.365     378.723      21.975  
        13.4        0.53      0.2365      0.4345      0.9684       3.484     392.177      23.020  
        17.9        0.70      0.3154      0.4573      1.0196       3.669     412.887      24.257  
        22.4        0.88      0.3913      0.4833      1.0853       3.905     439.440      25.606  
        26.8        1.05      0.4615      0.5070      1.1587       4.169     469.178      26.887  
        31.3        1.23      0.5285      0.5267      1.2261       4.413     496.704      27.921  
        35.8        1.41      0.5876      0.5383      1.2882       4.635     521.574      28.528  
        40.3        1.58      0.6387      0.5387      1.3345       4.802     540.427      28.573  
        44.7        1.76      0.6855      0.5294      1.3576       4.883     549.543      28.056  
        49.2        1.93      0.7250      0.5089      1.3576       4.884     549.720      26.977  
        53.7        2.11      0.7627      0.4829      1.3357       4.806     540.869      25.606  
        58.2        2.28      0.7884      0.4473      1.2968       4.665     525.026      23.717  
        62.6        2.46      0.8113      0.4108      1.2456       4.482     504.316      21.768  
        67.1        2.64      0.8317      0.3729      1.1821       4.254     478.648      19.765  
        71.6        2.81      0.8494      0.3341      1.1060       3.979     447.848      17.706  
        76.1        2.99      0.8641      0.2940      1.0167       3.658     411.737      15.586  
        80.5        3.16      0.8752      0.2529      0.9141       3.288     370.138      13.403  
        85.0        3.34      0.8813      0.2105      0.7975       2.870     322.964      11.157  
        89.5        3.52      0.8792      0.1669      0.6671       2.400     270.125       8.844  
        94.0        3.69      0.8616      0.1220      0.5226       1.880     211.621       6.466  
        98.4        3.87      0.8061      0.0758      0.3636       1.308     147.188       4.017  
       102.9        4.04      0.6013      0.0283      0.1899       0.684      76.931       1.498  



         PROP RPM =       640

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
