        76x20_6_400_21_190                                 (76x20_6_400_21_190.dat)

         PROP RPM =       200

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3270      0.4487       0.732     230.650      13.893  
         4.5        0.31      0.2240      0.3437      0.4769       0.778     245.166      14.604  
         8.9        0.62      0.4353      0.3645      0.5205       0.849     267.558      15.487  
        13.4        0.93      0.6115      0.3647      0.5561       0.907     285.791      15.496  
        17.9        1.24      0.7422      0.3317      0.5557       0.906     285.614      14.096  
        22.4        1.55      0.8286      0.2684      0.5034       0.821     258.707      11.405  
        26.8        1.86      0.8787      0.1897      0.4027       0.657     206.930       8.062  
        31.3        2.18      0.8849      0.1051      0.2584       0.421     132.761       4.465  
        35.8        2.49      0.5648      0.0152      0.0671       0.109      34.474       0.647  



         PROP RPM =       240

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3271      0.4472       1.260     330.929      20.015  
         4.5        0.26      0.1882      0.3405      0.4685       1.321     346.772      20.835  
         8.9        0.52      0.3694      0.3592      0.5037       1.420     372.793      21.980  
        13.4        0.78      0.5319      0.3689      0.5389       1.519     398.815      22.571  
        17.9        1.04      0.6636      0.3583      0.5594       1.577     414.038      21.923  
        22.4        1.30      0.7614      0.3234      0.5501       1.550     407.134      19.788  
        26.8        1.55      0.8309      0.2689      0.5029       1.417     372.174      16.452  
        31.3        1.81      0.8753      0.2037      0.4219       1.189     312.254      12.463  
        35.8        2.07      0.8943      0.1342      0.3110       0.877     230.208       8.215  
        40.3        2.33      0.8492      0.0612      0.1680       0.474     124.353       3.745  



         PROP RPM =       280

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3272      0.4460       1.995     449.264      27.247  
         4.5        0.22      0.1622      0.3384      0.4631       2.072     466.434      28.191  
         8.9        0.44      0.3191      0.3541      0.4926       2.205     496.350      29.495  
        13.4        0.67      0.4689      0.3675      0.5221       2.337     526.000      30.619  
        17.9        0.89      0.5961      0.3680      0.5483       2.454     552.375      30.641  
        22.4        1.11      0.6989      0.3519      0.5589       2.501     562.996      29.315  
        26.8        1.33      0.7751      0.3171      0.5450       2.439     549.012      26.415  
        31.3        1.55      0.8327      0.2693      0.5026       2.249     506.263      22.427  
        35.8        1.78      0.8724      0.2137      0.4351       1.947     438.200      17.796  
        40.3        2.00      0.8947      0.1548      0.3457       1.548     348.188      12.891  
        44.7        2.22      0.8889      0.0933      0.2329       1.043     234.633       7.767  
        49.2        2.44      0.7429      0.0292      0.0959       0.429      96.650       2.430  



         PROP RPM =       320

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3273      0.4450       2.973     585.477      35.610  
         4.5        0.19      0.1425      0.3369      0.4592       3.067     604.152      36.644  
         8.9        0.39      0.2804      0.3498      0.4847       3.239     637.696      38.060  
        13.4        0.58      0.4163      0.3641      0.5096       3.405     670.533      39.611  
        17.9        0.78      0.5349      0.3696      0.5368       3.586     706.378      40.196  
        22.4        0.97      0.6376      0.3641      0.5546       3.705     729.744      39.611  
        26.8        1.17      0.7217      0.3453      0.5575       3.725     733.638      37.566  
        31.3        1.36      0.7854      0.3123      0.5409       3.613     711.600      33.969  
        35.8        1.55      0.8341      0.2697      0.5024       3.357     661.062      29.338  
        40.3        1.75      0.8699      0.2212      0.4446       2.970     584.946      24.055  
        44.7        1.94      0.8928      0.1700      0.3700       2.471     486.791      18.497  
        49.2        2.14      0.8994      0.1169      0.2777       1.856     365.536      12.717  
        53.7        2.33      0.8623      0.0618      0.1672       1.117     219.941       6.726  
        58.2        2.53      0.3207      0.0048      0.0375       0.250      49.325       0.518  



         PROP RPM =       360

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3274      0.4442       4.226     739.657      45.074  
         4.5        0.17      0.1271      0.3358      0.4562       4.340     759.748      46.221  
         8.9        0.35      0.2511      0.3468      0.4769       4.537     794.266      47.749  
        13.4        0.52      0.3725      0.3599      0.5004       4.761     833.386      49.548  
        17.9        0.69      0.4851      0.3685      0.5247       4.991     873.746      50.739  
