        83x29_3_600_46_700                                 (83x29_3_600_46_700.dat)

         PROP RPM =       300

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3389      0.6280       5.371    1128.470      46.086  
         4.5        0.19      0.1038      0.3494      0.6385       5.459    1147.057      47.525  
         8.9        0.38      0.2088      0.3639      0.6614       5.656    1187.770      49.480  
        13.4        0.57      0.3122      0.3819      0.6961       5.953    1250.610      51.931  
        17.9        0.76      0.4132      0.4000      0.7347       6.283    1319.646      54.381  
        22.4        0.95      0.5051      0.4135      0.7766       6.641    1394.878      56.225  
        26.8        1.14      0.5850      0.4190      0.8152       6.971    1464.798      56.967  
        31.3        1.33      0.6522      0.4143      0.8436       7.215    1515.248      56.337  
        35.8        1.52      0.7110      0.4004      0.8546       7.309    1535.604      54.449  
        40.3        1.71      0.7594      0.3763      0.8461       7.236    1519.673      51.167  
        44.7        1.90      0.8041      0.3456      0.8154       6.973    1464.798      47.008  
        49.2        2.09      0.8340      0.3064      0.7667       6.556    1377.176      41.657  
        53.7        2.28      0.8593      0.2658      0.7043       6.023    1264.772      36.149  
        58.2        2.47      0.8796      0.2237      0.6273       5.364    1126.700      30.417  
        62.6        2.66      0.8937      0.1801      0.5354       4.578     962.076      24.504  
        67.1        2.85      0.8976      0.1350      0.4280       3.660     768.864      18.356  
        71.6        3.04      0.8788      0.0882      0.3045       2.604     547.153      11.991  
        76.1        3.23      0.7768      0.0397      0.1647       1.409     295.969       5.395  



         PROP RPM =       360

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3390      0.6273       9.269    1623.227      66.386  
         4.5        0.16      0.0865      0.3475      0.6351       9.386    1642.698      68.050  
         8.9        0.32      0.1742      0.3588      0.6513       9.623    1685.182      70.253  
        13.4        0.47      0.2608      0.3727      0.6777      10.015    1753.333      72.995  
        17.9        0.63      0.3482      0.3887      0.7063      10.438    1827.679      76.165  
        22.4        0.79      0.4288      0.4023      0.7420      10.964    1919.727      78.818  
        26.8        0.95      0.5060      0.4139      0.7760      11.467    2007.349      81.066  
        31.3        1.11      0.5709      0.4182      0.8107      11.979    2097.627      81.875  
        35.8        1.26      0.6309      0.4170      0.8363      12.357    2163.122      81.696  
        40.3        1.42      0.6824      0.4089      0.8523      12.595    2204.721      80.054  
        44.7        1.58      0.7290      0.3938      0.8544      12.624    2210.031      77.154  
        49.2        1.74      0.7684      0.3723      0.8428      12.455    2180.824      72.928  
        53.7        1.90      0.8051      0.3463      0.8160      12.058    2110.903      67.802  
        58.2        2.06      0.8303      0.3136      0.7765      11.472    2008.234      61.418  
        62.6        2.21      0.8524      0.2801      0.7273      10.747    1881.669      54.853  
        67.1        2.37      0.8713      0.2455      0.6682       9.875    1728.551      48.087  
        71.6        2.53      0.8866      0.2099      0.5989       8.851    1549.766      41.118  
