        48x29_5_600_46_90                                 (48x29_5_600_46_90.dat)

         PROP RPM =       300

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3142      1.0347       0.572     120.282       4.779  
         4.5        0.33      0.1069      0.3362      1.0320       0.571     119.928       5.114  
         8.9        0.66      0.2277      0.3730      1.0752       0.595     124.973       5.674  
        13.4        0.98      0.3514      0.4217      1.1806       0.653     137.187       6.412  
        17.9        1.31      0.4608      0.4759      1.3564       0.750     157.543       7.241  
        22.4        1.64      0.5575      0.5279      1.5537       0.859     180.467       8.030  
        26.8        1.97      0.6396      0.5585      1.7193       0.951     199.761       8.498  
        31.3        2.30      0.7100      0.5546      1.7948       0.993     208.524       8.439  
        35.8        2.62      0.7570      0.5128      1.7777       0.984     206.576       7.801  
        40.3        2.95      0.7907      0.4628      1.7290       0.956     200.912       7.043  
        44.7        3.28      0.8187      0.4108      1.6462       0.911     191.353       6.250  
        49.2        3.61      0.8409      0.3561      1.5281       0.846     177.634       5.418  
        53.7        3.94      0.8564      0.2989      1.3735       0.760     159.667       4.546  
        58.2        4.27      0.8625      0.2389      1.1815       0.653     137.275       3.635  
        62.6        4.59      0.8516      0.1762      0.9501       0.526     110.369       2.680  
        67.1        4.92      0.8010      0.1105      0.6792       0.376      78.922       1.682  
        71.6        5.25      0.5986      0.0420      0.3680       0.204      42.767       0.638  



         PROP RPM =       360

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3144      1.0334       0.988     172.944       6.886  
         4.5        0.27      0.0882      0.3318      1.0283       0.983     172.059       7.268  
         8.9        0.55      0.1868      0.3596      1.0526       1.006     176.130       7.877  
        13.4        0.82      0.2912      0.3969      1.1174       1.068     187.016       8.691  
        17.9        1.09      0.3916      0.4399      1.2286       1.175     205.691       9.640  
        22.4        1.37      0.4811      0.4872      1.3844       1.323     231.624      10.669  
        26.8        1.64      0.5596      0.5290      1.5512       1.483     259.504      11.589  
        31.3        1.91      0.6284      0.5566      1.6949       1.620     283.666      12.194  
        35.8        2.19      0.6895      0.5616      1.7814       1.703     298.005      12.299  
        40.3        2.46      0.7399      0.5383      1.7899       1.711     299.598      11.791  
        44.7        2.73      0.7708      0.4977      1.7655       1.687     295.349      10.901  
        49.2        3.01      0.7976      0.4554      1.7181       1.641     287.472       9.979  
        53.7        3.28      0.8206      0.4120      1.6462       1.574     275.524       9.022  
        58.2        3.55      0.8398      0.3665      1.5512       1.483     259.592       8.028  
        62.6        3.83      0.8548      0.3194      1.4295       1.366     239.324       6.996  
        67.1        4.10      0.8645      0.2704      1.2834       1.226     214.631       5.924  
        71.6        4.37      0.8663      0.2196      1.1089       1.060     185.600       4.811  
        76.1        4.65      0.8544      0.1669      0.9076       0.868     151.879       3.655  
        80.5        4.92      0.8127      0.1121      0.6787       0.649     113.555       2.455  
        85.0        5.19      0.6810      0.0553      0.4218       0.403      70.585       1.211  



         PROP RPM =       420

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3145      1.0323       1.566     235.164       9.377  
         4.5        0.23      0.0751      0.3289      1.0263       1.558     233.748       9.804  
         8.9        0.47      0.1580      0.3509      1.0406       1.580     237.023      10.463  
        13.4        0.70      0.2469      0.3803      1.0827       1.643     246.582      11.337  
        17.9        0.94      0.3363      0.4151      1.1576       1.757     263.664      12.380  
        22.4        1.17      0.4193      0.4539      1.2675       1.924     288.800      13.529  
        26.8        1.41      0.4936      0.4938      1.4076       2.136     320.574      14.727  
        31.3        1.64      0.5612      0.5302      1.5488       2.352     352.879      15.802  
        35.8        1.87      0.6226      0.5562      1.6742       2.543     381.467      16.584  
        40.3        2.11      0.6738      0.5635      1.7643       2.678     401.735      16.800  
        44.7        2.34      0.7245      0.5546      1.7948       2.724     408.639      16.537  
        49.2        2.58      0.7552      0.5221      1.7826       2.705     405.895      15.566  
        53.7        2.81      0.7802      0.4868      1.7546       2.663     399.611      14.511  
        58.2        3.05      0.8025      0.4504      1.7095       2.595     389.433      13.428  
        62.6        3.28      0.8221      0.4128      1.6474       2.501     375.272      12.308  
        67.1        3.52      0.8389      0.3740      1.5671       2.379     356.951      11.151  
        71.6        3.75      0.8530      0.3340      1.4684       2.229     334.381       9.957  
        76.1        3.98      0.8635      0.2926      1.3503       2.049     307.475       8.725  
        80.5        4.22      0.8696      0.2499      1.2123       1.840     276.143       7.452  
        85.0        4.45      0.8690      0.2058      1.0547       1.601     240.209       6.137  
        89.5        4.69      0.8569      0.1603      0.8769       1.331     199.761       4.782  
        94.0        4.92      0.8219      0.1134      0.6788       1.030     154.623       3.381  
        98.4        5.16      0.7274      0.0649      0.4599       0.698     104.793       1.935  
       102.9        5.39      0.3642      0.0149      0.2201       0.334      50.148       0.444  



         PROP RPM =       480

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3146      1.0313       2.337     306.855      12.252  
         4.5        0.21      0.0654      0.3268      1.0252       2.323     304.997      12.726  
         8.9        0.41      0.1368      0.3448      1.0336       2.341     307.475      13.428  
        13.4        0.62      0.2136      0.3687      1.0620       2.406     315.972      14.359  
        17.9        0.82      0.2925      0.3977      1.1145       2.525     331.549      15.480  
        22.4        1.03      0.3693      0.4298      1.1934       2.703     355.003      16.739  
        26.8        1.23      0.4394      0.4643      1.3004       2.945     386.689      18.079  
        31.3        1.44      0.5028      0.4992      1.4258       3.229     424.039      19.441  
        35.8        1.64      0.5625      0.5310      1.5476       3.507     460.504      20.671  
        40.3        1.85      0.6143      0.5531      1.6620       3.764     494.314      21.537  
        44.7        2.05      0.6621      0.5639      1.7461       3.956     519.539      21.957  
        49.2        2.26      0.7078      0.5616      1.7899       4.055     532.372      21.869  
        53.7        2.46      0.7428      0.5403      1.7899       4.057     532.638      21.047  
        58.2        2.67      0.7661      0.5101      1.7741       4.020     527.858      19.857  
        62.6        2.87      0.7871      0.4787      1.7461       3.955     519.273      18.639  
        67.1        3.08      0.8061      0.4465      1.7034       3.861     506.882      17.391  
        71.6        3.28      0.8232      0.4135      1.6486       3.735     490.420      16.108  
        76.1        3.49      0.8382      0.3798      1.5792       3.578     469.886      14.790  
        80.5        3.69      0.8512      0.3450      1.4964       3.389     445.016      13.435  
        85.0        3.90      0.8618      0.3092      1.3978       3.167     415.808      12.041  
        89.5        4.10      0.8695      0.2724      1.2846       2.911     382.264      10.606  
