        55x39_3_400_41_70                                 (55x39_3_400_41_70.dat)

         PROP RPM =       200

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3045      1.1405       0.369     116.387       3.547  
         4.5        0.43      0.1290      0.3422      1.1392       0.369     116.210       3.988  
         8.9        0.86      0.2814      0.4073      1.2444       0.403     126.920       4.748  
        13.4        1.29      0.4237      0.4860      1.4782       0.479     150.817       5.665  
        17.9        1.72      0.5365      0.5651      1.8094       0.586     184.627       6.585  
        22.4        2.15      0.6357      0.6081      2.0541       0.665     209.497       7.086  
        26.8        2.58      0.7049      0.5779      2.1126       0.684     215.516       6.735  
        31.3        3.01      0.7497      0.5275      2.1162       0.685     215.870       6.149  
        35.8        3.44      0.7871      0.4732      2.0651       0.669     210.736       5.515  
        40.3        3.87      0.8174      0.4139      1.9579       0.634     199.673       4.824  
        44.7        4.29      0.8405      0.3498      1.7875       0.579     182.325       4.076  
        49.2        4.72      0.8540      0.2807      1.5525       0.503     158.428       3.271  
        53.7        5.15      0.8508      0.2065      1.2505       0.405     127.628       2.408  
        58.2        5.58      0.8069      0.1272      0.8800       0.285      89.747       1.482  
        62.6        6.01      0.5842      0.0426      0.4381       0.142      44.687       0.496  



         PROP RPM =       240

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3046      1.1394       0.637     167.368       5.112  
         4.5        0.36      0.1056      0.3341      1.1320       0.633     166.306       5.607  
         8.9        0.72      0.2303      0.3840      1.1934       0.668     175.333       6.445  
        13.4        1.07      0.3573      0.4469      1.3430       0.751     197.283       7.500  
        17.9        1.43      0.4641      0.5135      1.5841       0.886     232.598       8.615  
        22.4        1.79      0.5557      0.5771      1.8581       1.039     272.957       9.683  
        26.8        2.15      0.6375      0.6093      2.0529       1.148     301.545      10.227  
        31.3        2.51      0.6982      0.5872      2.1065       1.178     309.511       9.853  
        35.8        2.86      0.7371      0.5457      2.1199       1.186     311.458       9.159  
        40.3        3.22      0.7707      0.5019      2.0979       1.173     308.183       8.421  
        44.7        3.58      0.7995      0.4550      2.0359       1.139     299.155       7.635  
        49.2        3.94      0.8237      0.4046      1.9336       1.082     284.109       6.789  
        53.7        4.29      0.8430      0.3509      1.7875       1.000     262.602       5.890  
        58.2        4.65      0.8562      0.2938      1.5963       0.893     234.545       4.932  
        62.6        5.01      0.8599      0.2333      1.3589       0.760     199.673       3.914  
        67.1        5.37      0.8455      0.1691      1.0741       0.601     157.809       2.839  
        71.6        5.73      0.7848      0.1014      0.7401       0.414     108.687       1.702  
        76.1        6.08      0.5130      0.0300      0.3564       0.199      52.352       0.504  



         PROP RPM =       280

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3048      1.1386       1.011     227.641       6.960  
         4.5        0.31      0.0894      0.3287      1.1285       1.003     225.694       7.509  
         8.9        0.61      0.1937      0.3682      1.1661       1.036     233.217       8.410  
        13.4        0.92      0.3047      0.4194      1.2663       1.125     253.220       9.577  
        17.9        1.23      0.4077      0.4763      1.4331       1.273     286.676      10.881  
        22.4        1.53      0.4906      0.5329      1.6669       1.480     333.231      12.178  
        26.8        1.84      0.5702      0.5856      1.8897       1.679     377.927      13.374  
        31.3        2.15      0.6389      0.6104      2.0517       1.822     410.232      13.943  
        35.8        2.45      0.6933      0.5938      2.1016       1.867     420.233      13.563  
        40.3        2.76      0.7277      0.5585      2.1199       1.883     423.862      12.762  
        44.7        3.07      0.7579      0.5217      2.1126       1.876     422.358      11.919  
        49.2        3.37      0.7847      0.4829      2.0772       1.845     415.277      11.031  
        53.7        3.68      0.8081      0.4418      2.0115       1.788     402.266      10.089  
        58.2        3.99      0.8283      0.3980      1.9165       1.702     383.149       9.091  
        62.6        4.29      0.8450      0.3519      1.7887       1.589     357.659       8.037  
        67.1        4.60      0.8574      0.3032      1.6279       1.446     325.442       6.926  
        71.6        4.91      0.8638      0.2521      1.4319       1.272     286.410       5.760  
        76.1        5.22      0.8602      0.1984      1.2025       1.068     240.475       4.532  
        80.5        5.52      0.8367      0.1420      0.9371       0.832     187.370       3.244  
        85.0        5.83      0.7611      0.0829      0.6354       0.564     127.008       1.895  
        89.5        6.14      0.4390      0.0212      0.2969       0.264      59.344       0.485  



         PROP RPM =       320

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3048      1.1379       1.509     297.208       9.096  
         4.5        0.27      0.0774      0.3250      1.1268       1.494     294.287       9.696  
         8.9        0.54      0.1667      0.3572      1.1503       1.525     300.394      10.658  
        13.4        0.81      0.2638      0.3996      1.2200       1.617     318.538      11.919  
        17.9        1.07      0.3588      0.4477      1.3406       1.777     350.047      13.360  
        22.4        1.34      0.4422      0.4980      1.5123       2.005     394.920      14.864  
        26.8        1.61      0.5140      0.5496      1.7229       2.284     449.795      16.400  
        31.3        1.88      0.5788      0.5903      1.9165       2.541     500.421      17.609  
        35.8        2.15      0.6399      0.6112      2.0505       2.720     535.647      18.237  
        40.3        2.42      0.6897      0.5988      2.0979       2.781     547.861      17.868  
        44.7        2.68      0.7204      0.5682      2.1174       2.808     553.083      16.957  
        49.2        2.95      0.7479      0.5364      2.1186       2.809     553.260      16.009  
        53.7        3.22      0.7726      0.5035      2.0992       2.783     548.038      15.017  
        58.2        3.49      0.7947      0.4686      2.0565       2.728     537.152      13.974  
        62.6        3.76      0.8145      0.4318      1.9920       2.642     520.158      12.879  
        67.1        4.03      0.8318      0.3930      1.9031       2.524     496.969      11.731  
        71.6        4.29      0.8465      0.3527      1.7899       2.372     467.319      10.523  
        76.1        4.56      0.8582      0.3104      1.6511       2.189     431.031       9.260  
        80.5        4.83      0.8656      0.2661      1.4855       1.970     387.928       7.940  
        85.0        5.10      0.8669      0.2199      1.2931       1.715     337.833       6.560  
        89.5        5.37      0.8574      0.1717      1.0749       1.426     280.746       5.121  
        94.0        5.64      0.8260      0.1214      0.8285       1.099     216.401       3.622  
        98.4        5.91      0.7363      0.0691      0.5541       0.735     144.710       2.061  
       102.9        6.17      0.3616      0.0147      0.2514       0.333      65.655       0.439  



         PROP RPM =       360

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3049      1.1373       2.147     375.891      11.512  
         4.5        0.24      0.0683      0.3222      1.1259       2.126     372.174      12.169  
         8.9        0.48      0.1461      0.3492      1.1407       2.154     377.042      13.187  
        13.4        0.72      0.2315      0.3849      1.1903       2.248     393.416      14.534  
        17.9        0.95      0.3181      0.4263      1.2797       2.415     422.889      16.101  
        22.4        1.19      0.3982      0.4705      1.4100       2.661     465.903      17.764  
        26.8        1.43      0.4669      0.5151      1.5792       2.982     522.194      19.455  
        31.3        1.67      0.5274      0.5593      1.7716       3.345     585.388      21.119  
        35.8        1.91      0.5886      0.5957      1.9311       3.646     638.404      22.481  
        40.3        2.15      0.6408      0.6120      2.0505       3.872     677.879      23.110  
        44.7        2.39      0.6868      0.6031      2.0943       3.955     692.305      22.773  
        49.2        2.62      0.7146      0.5759      2.1150       3.994     699.209      21.748  
        53.7        2.86      0.7397      0.5480      2.1211       4.004     701.156      20.694  
