        90x15_3_1000_41_1470                                 (90x15_3_1000_41_1470.dat)

         PROP RPM =       500

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2359      0.2004      11.898    1500.201     123.218  
         4.5        0.10      0.1220      0.2372      0.2042      12.115    1526.754     123.892  
         8.9        0.21      0.2392      0.2376      0.2086      12.380    1560.387     124.072  
        13.4        0.31      0.3488      0.2367      0.2137      12.683    1598.445     123.600  
        17.9        0.42      0.4528      0.2341      0.2171      12.887    1624.112     122.296  
        22.4        0.52      0.5458      0.2294      0.2206      13.096    1650.664     119.823  
        26.8        0.63      0.6226      0.2215      0.2240      13.300    1676.331     115.687  
        31.3        0.73      0.6944      0.2111      0.2234      13.261    1671.906     110.246  
        35.8        0.84      0.7509      0.1970      0.2204      13.079    1648.894     102.895  
        40.3        0.94      0.7995      0.1801      0.2128      12.631    1592.249      94.038  
        44.7        1.05      0.8405      0.1604      0.2003      11.888    1498.431      83.764  
        49.2        1.15      0.8697      0.1380      0.1833      10.876    1370.981      72.074  
        53.7        1.26      0.8931      0.1150      0.1623       9.630    1213.437      60.069  
        58.2        1.36      0.9103      0.0914      0.1371       8.136    1025.801      47.749  
        62.6        1.47      0.9188      0.0672      0.1076       6.383     804.710      35.115  
        67.1        1.57      0.9095      0.0425      0.0735       4.364     549.985      22.175  
        71.6        1.68      0.8243      0.0171      0.0348       2.067     260.477       8.923  



         PROP RPM =       600

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2361      0.2001      20.518    2155.157     177.554  
         4.5        0.09      0.1024      0.2374      0.2029      20.799    2185.249     178.566  
         8.9        0.17      0.2021      0.2381      0.2061      21.148    2220.652     179.083  
        13.4        0.26      0.2974      0.2379      0.2100      21.537    2262.251     178.925  
        17.9        0.35      0.3866      0.2366      0.2142      21.966    2306.504     177.914  
        22.4        0.44      0.4686      0.2339      0.2183      22.395    2351.643     175.891  
        26.8        0.52      0.5467      0.2300      0.2209      22.650    2379.081     172.968  
        31.3        0.61      0.6122      0.2236      0.2237      22.931    2409.173     168.157  
        35.8        0.70      0.6729      0.2155      0.2242      22.985    2414.484     162.065  
