        83x96_4_200_51_90                                 (83x96_4_200_51_90.dat)

         PROP RPM =       100

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.1439      1.0150       0.321     202.594       2.175  
         4.5        0.57      0.0954      0.1663      0.9917       0.314     197.991       2.513  
         8.9        1.14      0.2380      0.2261      1.0812       0.342     215.870       3.417  
        13.4        1.71      0.3991      0.3090      1.3223       0.419     263.841       4.669  
        17.9        2.28      0.5283      0.3980      1.7156       0.543     342.435       6.014  
        22.4        2.85      0.6099      0.4814      2.2465       0.711     448.379       7.275  
        26.8        3.42      0.7195      0.5616      2.6666       0.844     532.284       8.489  
        31.3        3.98      0.7511      0.5318      2.8200       0.893     562.996       8.035  
        35.8        4.55      0.7770      0.5008      2.9344       0.929     585.831       7.567  
        40.3        5.12      0.7981      0.4682      3.0051       0.952     599.904       7.075  
        44.7        5.69      0.8149      0.4337      3.0294       0.959     604.683       6.553  
        49.2        6.26      0.8273      0.3969      3.0039       0.951     599.638       5.998  
        53.7        6.83      0.8351      0.3579      2.9271       0.927     584.415       5.409  
        58.2        7.40      0.8376      0.3167      2.7981       0.886     558.571       4.786  
        62.6        7.97      0.8330      0.2733      2.6142       0.828     521.840       4.130  
        67.1        8.54      0.8182      0.2276      2.3756       0.752     474.134       3.440  
        71.6        9.11      0.7868      0.1796      2.0797       0.659     415.100       2.716  
        76.1        9.68      0.7254      0.1294      1.7266       0.547     344.560       1.955  
        80.5       10.25      0.5990      0.0769      1.3150       0.416     262.425       1.162  
        85.0       10.81      0.2825      0.0221      0.8443       0.267     168.518       0.333  



         PROP RPM =       120

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.1440      1.0144       0.555     291.632       3.134  
         4.5        0.47      0.0767      0.1599      0.9888       0.541     284.197       3.480  
         8.9        0.95      0.1864      0.2032      1.0344       0.566     297.297       4.422  
        13.4        1.42      0.3212      0.2665      1.1805       0.646     339.338       5.798  
        17.9        1.90      0.4487      0.3393      1.4343       0.785     412.445       7.383  
        22.4        2.37      0.5471      0.4135      1.7923       0.981     515.290       8.999  
        26.8        2.85      0.6127      0.4829      2.2441       1.228     645.042      10.512  
        31.3        3.32      0.6997      0.5554      2.6361       1.443     757.801      12.088  
        35.8        3.79      0.7438      0.5434      2.7725       1.518     797.010      11.827  
        40.3        4.27      0.7670      0.5178      2.8833       1.578     828.607      11.270  
        44.7        4.74      0.7867      0.4914      2.9637       1.623     851.884      10.696  
        49.2        5.22      0.8035      0.4639      3.0136       1.649     866.223      10.098  
        53.7        5.69      0.8174      0.4353      3.0306       1.659     871.090       9.469  
        58.2        6.17      0.8284      0.4046      3.0136       1.649     866.134       8.808  
        62.6        6.64      0.8365      0.3729      2.9600       1.620     850.999       8.116  
        67.1        7.12      0.8414      0.3396      2.8711       1.572     825.332       7.389  
        71.6        7.59      0.8424      0.3047      2.7445       1.502     789.044       6.630  
        76.1        8.06      0.8384      0.2683      2.5801       1.412     741.693       5.838  
        80.5        8.54      0.8273      0.2303      2.3768       1.301     683.278       5.013  
        85.0        9.01      0.8057      0.1908      2.1345       1.168     613.622       4.152  
        89.5        9.49      0.7670      0.1498      1.8520       1.014     532.372       3.257  
        94.0        9.96      0.6975      0.1071      1.5293       0.837     439.617       2.331  
        98.4       10.44      0.5627      0.0628      1.1655       0.638     335.001       1.368  
       102.9       10.91      0.2442      0.0170      0.7605       0.416     218.613       0.370  



         PROP RPM =       140

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.1440      1.0139       0.881     396.690       4.265  
