        48x7_2_2800_51_670                                 (48x7_2_2800_51_670.dat)

         PROP RPM =       1400

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.1723      0.1166       6.554     294.995      57.079  
         4.5        0.07      0.1012      0.1716      0.1192       6.700     301.545      56.854  
         8.9        0.14      0.1990      0.1707      0.1206       6.782     305.262      56.562  
        13.4        0.21      0.2920      0.1694      0.1224       6.877     309.599      56.112  
        17.9        0.28      0.3791      0.1674      0.1242       6.981     314.290      55.460  
        22.4        0.35      0.4592      0.1647      0.1260       7.087     319.069      54.561  
        26.8        0.42      0.5360      0.1613      0.1270       7.137     321.282      53.437  
        31.3        0.49      0.6009      0.1567      0.1283       7.215     324.822      51.908  
        35.8        0.56      0.6581      0.1510      0.1291       7.258     326.681      50.042  
        40.3        0.63      0.7111      0.1443      0.1285       7.220     324.999      47.817  
        44.7        0.70      0.7566      0.1364      0.1268       7.125     320.751      45.187  
        49.2        0.77      0.7951      0.1272      0.1237       6.955     313.051      42.129  
        53.7        0.84      0.8287      0.1169      0.1190       6.689     301.191      38.712  
        58.2        0.91      0.8571      0.1052      0.1122       6.307     283.932      34.845  
        62.6        0.98      0.8782      0.0928      0.1040       5.850     263.310      30.754  
        67.1        1.05      0.8956      0.0802      0.0945       5.310     239.059      26.572  
        71.6        1.12      0.9089      0.0674      0.0833       4.686     210.913      22.312  
        76.1        1.20      0.9171      0.0542      0.0707       3.972     178.785      17.962  
        80.5        1.27      0.9176      0.0409      0.0563       3.166     142.586      13.531  
        85.0        1.34      0.9021      0.0272      0.0403       2.266     101.961       9.017  
        89.5        1.41      0.8323      0.0133      0.0225       1.267      57.043       4.420  



         PROP RPM =       1680

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.1724      0.1179      11.448     429.527      82.258  
         4.5        0.06      0.0850      0.1722      0.1187      11.530     432.536      82.123  
         8.9        0.12      0.1680      0.1717      0.1197      11.632     436.430      81.898  
        13.4        0.18      0.2482      0.1709      0.1210      11.757     441.033      81.516  
        17.9        0.23      0.3213      0.1694      0.1236      12.003     450.326      80.819  
        22.4        0.29      0.3930      0.1677      0.1249      12.142     455.459      79.987  
        26.8        0.35      0.4600      0.1654      0.1264      12.281     460.681      78.908  
        31.3        0.41      0.5218      0.1626      0.1277      12.412     465.638      77.559  
        35.8        0.47      0.5782      0.1591      0.1289      12.525     469.886      75.873  
        40.3        0.53      0.6330      0.1550      0.1291      12.543     470.506      73.940  
        44.7        0.59      0.6785      0.1498      0.1294      12.569     471.568      71.489  
        49.2        0.64      0.7189      0.1439      0.1289      12.530     470.063      68.657  
        53.7        0.70      0.7573      0.1372      0.1274      12.376     464.310      65.464  
        58.2        0.76      0.7905      0.1297      0.1249      12.139     455.371      61.867  
        62.6        0.82      0.8180      0.1212      0.1215      11.802     442.803      57.798  
        67.1        0.88      0.8459      0.1120      0.1164      11.306     424.128      53.437  
        71.6        0.94      0.8655      0.1018      0.1103      10.711     401.824      48.559  
        76.1        1.00      0.8825      0.0914      0.1031      10.020     375.891      43.590  
        80.5        1.05      0.8969      0.0808      0.0950       9.228     346.153      38.532  
        85.0        1.11      0.9086      0.0700      0.0858       8.332     312.608      33.407  
        89.5        1.17      0.9172      0.0591      0.0754       7.329     274.993      28.169  
        94.0        1.23      0.9215      0.0479      0.0640       6.216     233.217      22.863  
        98.4        1.29      0.9189      0.0366      0.0513       4.987     187.105      17.463  
       102.9        1.35      0.9023      0.0251      0.0375       3.644     136.656      11.980  
