        62x15_4_1000_41_490                                 (62x15_4_1000_41_490.dat)

         PROP RPM =       500

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3033      0.3952       3.640     458.734      35.677  
         4.5        0.15      0.1166      0.3099      0.4051       3.731     470.152      36.464  
         8.9        0.30      0.2305      0.3186      0.4213       3.880     489.004      37.476  
        13.4        0.46      0.3427      0.3281      0.4377       4.031     508.033      38.600  
        17.9        0.61      0.4489      0.3351      0.4550       4.189     528.124      39.409  
        22.4        0.76      0.5439      0.3369      0.4719       4.345     547.773      39.634  
        26.8        0.91      0.6255      0.3319      0.4852       4.468     563.173      39.049  
        31.3        1.07      0.6967      0.3197      0.4895       4.507     568.129      37.611  
        35.8        1.22      0.7542      0.2992      0.4838       4.454     561.403      35.205  
        40.3        1.37      0.8022      0.2721      0.4653       4.285     539.984      32.013  
        44.7        1.52      0.8410      0.2398      0.4346       4.002     504.404      28.214  
        49.2        1.68      0.8685      0.2038      0.3933       3.622     456.521      23.965  
        53.7        1.83      0.8895      0.1666      0.3425       3.154     397.487      19.594  
        58.2        1.98      0.9022      0.1282      0.2816       2.594     326.947      15.087  
        62.6        2.13      0.9002      0.0888      0.2104       1.938     244.192      10.442  
        67.1        2.29      0.8567      0.0481      0.1285       1.182     149.047       5.661  
        71.6        2.44      0.4330      0.0063      0.0354       0.326      41.094       0.739  



         PROP RPM =       600

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3034      0.3943       6.273     658.938      51.391  
         4.5        0.13      0.0975      0.3088      0.4021       6.398     672.037      52.313  
         8.9        0.25      0.1936      0.3156      0.4141       6.588     692.128      53.460  
        13.4        0.38      0.2877      0.3237      0.4286       6.820     716.379      54.831  
        17.9        0.51      0.3814      0.3315      0.4416       7.026     738.064      56.157  
        22.4        0.64      0.4655      0.3359      0.4583       7.291     765.944      56.899  
        26.8        0.76      0.5453      0.3373      0.4715       7.500     787.893      57.146  
        31.3        0.89      0.6156      0.3341      0.4824       7.676     806.303      56.584  
        35.8        1.02      0.6760      0.3253      0.4889       7.778     817.012      55.101  
        40.3        1.14      0.7271      0.3108      0.4886       7.775     816.747      52.650  
        44.7        1.27      0.7721      0.2914      0.4793       7.625     800.993      49.346  
        49.2        1.40      0.8095      0.2674      0.4615       7.342     771.165      45.299  
        53.7        1.52      0.8424      0.2404      0.4351       6.921     727.000      40.713  
        58.2        1.65      0.8658      0.2104      0.4012       6.385     670.621      35.632  
        62.6        1.78      0.8850      0.1796      0.3609       5.742     603.090      30.417  
        67.1        1.90      0.8992      0.1480      0.3137       4.990     524.141      25.066  
        71.6        2.03      0.9065      0.1157      0.2592       4.124     433.244      19.588  
        76.1        2.16      0.9016      0.0824      0.1975       3.142     330.044      13.965  
        80.5        2.29      0.8642      0.0484      0.1282       2.040     214.188       8.208  
        85.0        2.41      0.6423      0.0136      0.0512       0.814      85.551       2.309  



         PROP RPM =       700

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3035      0.3935       9.942     894.810      69.961  
         4.5        0.11      0.0838      0.3080      0.4000      10.106     909.857      71.017  
         8.9        0.22      0.1668      0.3136      0.4094      10.345     931.098      72.299  
        13.4        0.33      0.2476      0.3203      0.4224      10.673     961.191      73.827  
        17.9        0.44      0.3294      0.3275      0.4329      10.939     985.088      75.513  
        22.4        0.54      0.4060      0.3331      0.4466      11.283    1016.066      76.795  
        26.8        0.65      0.4771      0.3366      0.4607      11.641    1047.928      77.604  
        31.3        0.76      0.5463      0.3379      0.4712      11.906    1071.825      77.896  
        35.8        0.87      0.6084      0.3358      0.4806      12.144    1093.067      77.402  
        40.3        0.98      0.6592      0.3287      0.4885      12.341    1110.769      75.783  
        44.7        1.09      0.7069      0.3183      0.4901      12.384    1115.194      73.378  
        49.2        1.20      0.7502      0.3042      0.4856      12.269    1104.573      70.140  
        53.7        1.31      0.7847      0.2856      0.4755      12.013    1081.561      65.847  
        58.2        1.42      0.8160      0.2645      0.4587      11.589    1043.503      60.968  
        62.6        1.52      0.8433      0.2410      0.4357      11.006     991.284      55.573  
        67.1        1.63      0.8637      0.2153      0.4070      10.284     925.788      49.638  
        71.6        1.74      0.8811      0.1890      0.3737       9.441     850.026      43.568  
        76.1        1.85      0.8951      0.1622      0.3352       8.470     762.580      37.386  
        80.5        1.96      0.9051      0.1347      0.2916       7.368     663.275      31.046  
        85.0        2.07      0.9092      0.1066      0.2425       6.130     551.844      24.594  
        89.5        2.18      0.9026      0.0780      0.1881       4.754     427.934      17.982  
        94.0        2.29      0.8701      0.0488      0.1281       3.236     291.367      11.238  
        98.4        2.39      0.7256      0.0189      0.0623       1.576     141.789       4.355  



         PROP RPM =       800

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3035      0.3929      14.818    1167.413      91.385  
         4.5        0.10      0.0735      0.3075      0.3984      15.019    1183.345      92.576  
         8.9        0.19      0.1465      0.3122      0.4061      15.314    1206.357      94.015  
        13.4        0.29      0.2180      0.3177      0.4164      15.703    1237.334      95.679  
        17.9        0.38      0.2889      0.3240      0.4273      16.119    1269.197      97.567  
        22.4        0.48      0.3580      0.3298      0.4387      16.548    1303.715      99.298  
        26.8        0.57      0.4240      0.3344      0.4506      16.991    1339.118     100.692  
        31.3        0.67      0.4901      0.3380      0.4599      17.339    1366.555     101.794  
        35.8        0.76      0.5471      0.3383      0.4712      17.769    1400.188     101.883  
        40.3        0.86      0.5988      0.3361      0.4812      18.144    1429.395     101.209  
        44.7        0.95      0.6488      0.3316      0.4868      18.359    1446.212      99.838  
        49.2        1.05      0.6930      0.3239      0.4897      18.466    1455.063      97.522  
        53.7        1.14      0.7288      0.3122      0.4895      18.466    1454.178      93.993  
        58.2        1.24      0.7628      0.2980      0.4836      18.238    1437.361      89.721  
        62.6        1.33      0.7941      0.2814      0.4726      17.822    1403.728      84.731  
        67.1        1.43      0.8198      0.2622      0.4570      17.232    1357.704      78.953  
        71.6        1.52      0.8440      0.2417      0.4364      16.454    1296.634      72.771  
        76.1        1.62      0.8621      0.2192      0.4117      15.529    1223.173      66.004  
        80.5        1.71      0.8779      0.1962      0.3832      14.456    1139.091      59.080  
        85.0        1.81      0.8913      0.1728      0.3509      13.236    1042.618      52.043  
        89.5        1.90      0.9019      0.1490      0.3146      11.868     934.639      44.849  
        94.0        2.00      0.9091      0.1247      0.2743      10.347     815.154      37.543  
        98.4        2.10      0.9110      0.0999      0.2299       8.670     683.012      30.079  
       102.9        2.19      0.9035      0.0747      0.1812       6.832     538.214      22.503  
       107.4        2.29      0.8748      0.0490      0.1281       4.832     380.671      14.763  
       111.8        2.38      0.7703      0.0229      0.0707       2.666     210.028       6.884  



         PROP RPM =       900

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3036      0.3924      21.067    1475.419     115.687  
         4.5        0.08      0.0655      0.3070      0.3972      21.322    1494.006     117.013  
         8.9        0.17      0.1305      0.3111      0.4036      21.671    1517.903     118.587  
        13.4        0.25      0.1947      0.3159      0.4122      22.127    1549.766     120.385  
        17.9        0.34      0.2572      0.3213      0.4230      22.717    1590.479     122.431  
        22.4        0.42      0.3220      0.3274      0.4304      23.106    1618.801     124.769  
        26.8        0.51      0.3798      0.3317      0.4436      23.817    1668.366     126.388  
        31.3        0.59      0.4418      0.3362      0.4510      24.219    1695.803     128.141  
        35.8        0.68      0.4967      0.3385      0.4615      24.782    1735.631     128.995  
        40.3        0.76      0.5477      0.3388      0.4715      25.318    1772.804     129.130  
        44.7        0.85      0.5943      0.3371      0.4802      25.788    1805.552     128.456  
        49.2        0.93      0.6367      0.3331      0.4873      26.163    1832.104     126.950  
        53.7        1.02      0.6784      0.3272      0.4901      26.311    1842.725     124.702  
        58.2        1.10      0.7123      0.3181      0.4916      26.391    1848.921     121.239  
        62.6        1.19      0.7453      0.3070      0.4883      26.217    1835.645     116.991  
        67.1        1.27      0.7743      0.2935      0.4813      25.841    1809.978     111.842  
        71.6        1.35      0.8001      0.2779      0.4706      25.265    1769.264     105.930  
        76.1        1.44      0.8226      0.2606      0.4560      24.487    1714.390      99.321  
        80.5        1.52      0.8445      0.2424      0.4375      23.495    1645.354      92.374  
        85.0        1.61      0.8607      0.2224      0.4156      22.315    1563.042      84.753  
        89.5        1.69      0.8752      0.2020      0.3909      20.987    1470.109      76.975  
        94.0        1.78      0.8878      0.1813      0.3631      19.498    1364.785      69.084  
        98.4        1.86      0.8984      0.1602      0.3322      17.836    1248.840      61.036  
       102.9        1.95      0.9067      0.1388      0.2980      15.998    1120.504      52.875  
       107.4        2.03      0.9118      0.1169      0.2606      14.000     979.778      44.557  
       111.8        2.12      0.9122      0.0948      0.2199      11.808     826.925      36.104  



         PROP RPM =       1000

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3036      0.3919      28.872    1819.713     142.844  
         4.5        0.08      0.0590      0.3067      0.3962      29.181    1839.185     144.305  
         8.9        0.15      0.1177      0.3103      0.4018      29.596    1865.737     146.013  
        13.4        0.23      0.1758      0.3144      0.4089      30.119    1898.485     147.947  
        17.9        0.30      0.2327      0.3191      0.4179      30.776    1940.084     150.127  
        22.4        0.38      0.2897      0.3243      0.4265      31.420    1979.912     152.578  
        26.8        0.46      0.3459      0.3292      0.4352      32.050    2020.625     154.916  
        31.3        0.53      0.4005      0.3336      0.4443      32.721    2062.224     156.939  
        35.8        0.61      0.4527      0.3369      0.4537      33.418    2106.478     158.513  
        40.3        0.69      0.5020      0.3389      0.4631      34.102    2149.846     159.457  
        44.7        0.76      0.5481      0.3394      0.4718      34.759    2190.560     159.682  
        49.2        0.84      0.5907      0.3380      0.4797      35.336    2226.848     159.052  
        53.7        0.91      0.6297      0.3349      0.4862      35.819    2257.825     157.546  
        58.2        0.99      0.6653      0.3297      0.4909      36.167    2279.067     155.118  
        62.6        1.07      0.7008      0.3230      0.4918      36.221    2283.492     151.993  
        67.1        1.14      0.7297      0.3136      0.4913      36.194    2280.837     147.565  
        71.6        1.22      0.7582      0.3028      0.4869      35.859    2260.481     142.439  
        76.1        1.30      0.7834      0.2900      0.4795      35.322    2225.963     136.437  
        80.5        1.37      0.8045      0.2753      0.4693      34.571    2179.054     129.512  
        85.0        1.45      0.8248      0.2595      0.4556      33.552    2115.328     122.116  
        89.5        1.52      0.8449      0.2432      0.4387      32.319    2036.557     114.405  
        94.0        1.60      0.8596      0.2251      0.4191      30.870    1945.394     105.930  
        98.4        1.68      0.8729      0.2068      0.3972      29.261    1843.610      97.297  
       102.9        1.75      0.8847      0.1882      0.3728      27.464    1730.321      88.530  
       107.4        1.83      0.8950      0.1693      0.3459      25.479    1605.525      79.650  
       111.8        1.90      0.9036      0.1501      0.3163      23.307    1469.224      70.613  



         PROP RPM =       1100

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3037      0.3916      38.393    2200.295     172.856  
         4.5        0.07      0.0537      0.3065      0.3954      38.769    2221.537     174.474  
         8.9        0.14      0.1072      0.3097      0.4002      39.252    2248.975     176.295  
        13.4        0.21      0.1602      0.3133      0.4064      39.855    2283.492     178.386  
        17.9        0.28      0.2124      0.3174      0.4140      40.593    2325.976     180.701  
        22.4        0.35      0.2635      0.3219      0.4232      41.491    2377.310     183.264  
        26.8        0.42      0.3146      0.3266      0.4314      42.296    2423.334     185.895  
        31.3        0.48      0.3651      0.3309      0.4394      43.087    2468.473     188.367  
        35.8        0.55      0.4143      0.3346      0.4476      43.892    2514.497     190.526  
        40.3        0.62      0.4615      0.3376      0.4561      44.710    2562.291     192.189  
        44.7        0.69      0.5063      0.3394      0.4644      45.541    2609.200     193.246  
        49.2        0.76      0.5484      0.3399      0.4724      46.319    2653.454     193.538  
        53.7        0.83      0.5876      0.3390      0.4796      47.016    2694.167     192.976  
        58.2        0.90      0.6238      0.3364      0.4857      47.620    2728.685     191.537  
        62.6        0.97      0.6572      0.3322      0.4902      48.062    2754.352     189.132  
        67.1        1.04      0.6877      0.3263      0.4930      48.344    2769.398     185.760  
        71.6        1.11      0.7184      0.3193      0.4926      48.304    2767.628     181.803  
        76.1        1.18      0.7435      0.3098      0.4908      48.116    2757.007     176.385  
        80.5        1.25      0.7684      0.2994      0.4858      47.633    2728.685     170.428  
        85.0        1.32      0.7890      0.2868      0.4785      46.909    2687.972     163.279  
        89.5        1.39      0.8095      0.2736      0.4682      45.903    2630.442     155.748  
        94.0        1.45      0.8270      0.2590      0.4556      44.669    2559.636     147.430  
        98.4        1.52      0.8451      0.2440      0.4400      43.141    2472.013     138.909  
       102.9        1.59      0.8585      0.2276      0.4224      41.411    2372.885     129.557  
       107.4        1.66      0.8708      0.2109      0.4027      39.480    2262.251     120.070  
       111.8        1.73      0.8820      0.1940      0.3810      37.347    2140.110     110.449  



         PROP RPM =       1200

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3037      0.3913      49.805    2616.281     205.745  
         4.5        0.06      0.0493      0.3063      0.3948      50.248    2639.292     207.476  
         8.9        0.13      0.0984      0.3092      0.3990      50.798    2667.615     209.455  
