        69x17_6_1000_46_840                                 (69x17_6_1000_46_840.dat)

         PROP RPM =       500

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3467      0.4523       7.110     896.581      62.564  
         4.5        0.14      0.1045      0.3535      0.4631       7.280     917.822      63.778  
         8.9        0.27      0.2067      0.3619      0.4795       7.538     949.685      65.307  
        13.4        0.41      0.3089      0.3723      0.4952       7.785     981.548      67.173  
        17.9        0.55      0.4036      0.3794      0.5149       8.096    1020.491      68.454  
        22.4        0.68      0.4941      0.3833      0.5312       8.351    1052.354      69.151  
        26.8        0.82      0.5746      0.3815      0.5455       8.576    1080.676      68.837  
        31.3        0.96      0.6441      0.3730      0.5551       8.726    1100.148      67.308  
        35.8        1.10      0.7028      0.3574      0.5572       8.758    1103.688      64.498  
        40.3        1.23      0.7542      0.3354      0.5480       8.615    1085.987      60.519  
        44.7        1.37      0.7965      0.3073      0.5283       8.305    1047.043      55.438  
        49.2        1.51      0.8328      0.2751      0.4976       7.824     985.973      49.638  
        53.7        1.64      0.8599      0.2392      0.4571       7.187     905.431      43.163  
        58.2        1.78      0.8810      0.2019      0.4080       6.414     808.604      36.442  
        62.6        1.92      0.8961      0.1636      0.3499       5.502     693.544      29.517  
        67.1        2.05      0.9024      0.1241      0.2826       4.443     559.987      22.402  
        71.6        2.19      0.8913      0.0836      0.2057       3.232     407.400      15.091  
        76.1        2.33      0.8241      0.0421      0.1187       1.867     235.253       7.585  



         PROP RPM =       600

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3468      0.4511      12.256    1286.898      90.103  
         4.5        0.11      0.0874      0.3523      0.4598      12.490    1311.681      91.542  
         8.9        0.23      0.1736      0.3591      0.4722      12.824    1347.084      93.296  
        13.4        0.34      0.2586      0.3674      0.4863      13.210    1387.797      95.454  
        17.9        0.46      0.3411      0.3750      0.5018      13.625    1432.051      97.432  
        22.4        0.57      0.4191      0.3806      0.5182      14.081    1478.960      98.893  
        26.8        0.68      0.4954      0.3839      0.5306      14.416    1514.363      99.748  
        31.3        0.80      0.5605      0.3824      0.5450      14.805    1555.076      99.366  
        35.8        0.91      0.6223      0.3771      0.5532      15.033    1578.088      97.972  
        40.3        1.03      0.6762      0.3669      0.5573      15.140    1590.479      95.319  
        44.7        1.14      0.7225      0.3516      0.5555      15.086    1585.169      91.362  
        49.2        1.26      0.7642      0.3322      0.5456      14.818    1556.846      86.304  
        53.7        1.37      0.7978      0.3081      0.5288      14.362    1509.052      80.054  
        58.2        1.48      0.8280      0.2814      0.5042      13.692    1438.246      73.108  
        62.6        1.60      0.8530      0.2521      0.4722      12.827    1347.084      65.509  
        67.1        1.71      0.8726      0.2214      0.4343      11.797    1239.104      57.529  
        71.6        1.83      0.8886      0.1899      0.3902      10.601    1113.424      49.346  
        76.1        1.94      0.9001      0.1577      0.3398       9.232     970.042      40.960  
        80.5        2.05      0.9054      0.1247      0.2829       7.684     807.100      32.395  
        85.0        2.17      0.8997      0.0909      0.2192       5.953     625.305      23.627  
        89.5        2.28      0.8668      0.0564      0.1485       4.036     423.951      14.662  
        94.0        2.40      0.7140      0.0212      0.0710       1.930     202.682       5.499  



         PROP RPM =       700

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3469      0.4503      19.418    1748.907     122.678  
         4.5        0.10      0.0752      0.3516      0.4575      19.726    1776.345     124.342  
         8.9        0.20      0.1495      0.3572      0.4673      20.156    1814.403     126.298  
        13.4        0.29      0.2222      0.3636      0.4802      20.719    1864.852     128.591  
        17.9        0.39      0.2940      0.3708      0.4935      21.282    1916.187     131.109  
        22.4        0.49      0.3637      0.3770      0.5070      21.872    1969.291     133.334  
        26.8        0.59      0.4342      0.3825      0.5171      22.301    2008.234     135.290  
        31.3        0.68      0.4963      0.3844      0.5304      22.878    2059.569     135.964  
        35.8        0.78      0.5533      0.3836      0.5426      23.401    2107.363     135.650  
        40.3        0.88      0.6087      0.3804      0.5501      23.736    2136.570     134.526  
        44.7        0.98      0.6545      0.3726      0.5568      24.018    2162.237     131.761  
        49.2        1.08      0.6983      0.3619      0.5577      24.058    2165.778     127.984  
        53.7        1.17      0.7365      0.3475      0.5539      23.897    2150.731     122.903  
        58.2        1.27      0.7697      0.3297      0.5446      23.495    2115.328     116.586  
        62.6        1.37      0.7988      0.3090      0.5297      22.851    2056.913     109.280  
        67.1        1.47      0.8254      0.2863      0.5091      21.952    1977.257     101.276  
        71.6        1.57      0.8478      0.2616      0.4829      20.826    1875.473      92.509  
        76.1        1.66      0.8657      0.2354      0.4522      19.512    1755.988      83.269  
        80.5        1.76      0.8811      0.2087      0.4170      17.983    1619.687      73.805  
        85.0        1.86      0.8938      0.1814      0.3772      16.280    1464.798      64.160  
        89.5        1.96      0.9031      0.1536      0.3328      14.349    1292.209      54.314  
        94.0        2.05      0.9078      0.1252      0.2833      12.222    1100.148      44.287  
        98.4        2.15      0.9048      0.0963      0.2290       9.877     889.500      34.059  
       102.9        2.25      0.8860      0.0668      0.1695       7.313     658.407      23.605  
       107.4        2.35      0.8209      0.0367      0.1049       4.526     407.577      12.976  
       111.8        2.45      0.4210      0.0060      0.0351       1.514     136.390       2.138  



         PROP RPM =       800

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3470      0.4495      28.953    2280.837     160.266  
         4.5        0.09      0.0659      0.3510      0.4558      29.342    2311.815     162.155  
         8.9        0.17      0.1313      0.3558      0.4638      29.865    2352.528     164.335  
        13.4        0.26      0.1956      0.3612      0.4743      30.535    2405.633     166.831  
        17.9        0.34      0.2581      0.3673      0.4872      31.366    2471.128     169.641  
        22.4        0.43      0.3229      0.3741      0.4958      31.916    2514.497     172.811  
        26.8        0.51      0.3841      0.3794      0.5073      32.667    2572.912     175.261  
        31.3        0.60      0.4424      0.3832      0.5191      33.418    2633.097     177.015  
        35.8        0.68      0.4970      0.3851      0.5304      34.156    2690.627     177.846  
        40.3        0.77      0.5477      0.3846      0.5410      34.826    2743.731     177.667  
        44.7        0.86      0.5941      0.3818      0.5500      35.416    2789.755     176.340  
        49.2        0.94      0.6400      0.3772      0.5547      35.725    2813.652     174.204  
        53.7        1.03      0.6778      0.3686      0.5585      35.953    2833.124     170.248  
        58.2        1.11      0.7146      0.3581      0.5575      35.899    2827.813     165.414  
        62.6        1.20      0.7447      0.3441      0.5535      35.644    2808.342     158.917  
        67.1        1.28      0.7737      0.3281      0.5444      35.054    2761.433     151.544  
        71.6        1.37      0.7994      0.3099      0.5309      34.183    2693.282     143.158  
        76.1        1.45      0.8219      0.2899      0.5132      33.043    2603.004     133.919  
        80.5        1.54      0.8436      0.2689      0.4912      31.621    2491.485     124.229  
        85.0        1.63      0.8600      0.2462      0.4655      29.972    2361.379     113.686  
        89.5        1.71      0.8745      0.2229      0.4364      28.094    2213.572     102.985  
        94.0        1.80      0.8871      0.1993      0.4038      26.002    2048.063      92.059  
        98.4        1.88      0.8976      0.1752      0.3676      23.669    1864.852      80.931  
       102.9        1.97      0.9054      0.1507      0.3277      21.094    1662.170      69.623  
       107.4        2.05      0.9096      0.1258      0.2841      18.292    1440.901      58.091  
       111.8        2.14      0.9083      0.1004      0.2366      15.234    1200.161      46.378  



         PROP RPM =       900

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3470      0.4489      41.156    2882.688     202.890  
