        62x23_4_600_36_220                                 (62x23_4_600_36_220.dat)

         PROP RPM =       300

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3393      0.6602       1.313     275.878      14.368  
         4.5        0.25      0.1334      0.3542      0.6742       1.341     281.719      14.997  
         8.9        0.51      0.2683      0.3760      0.7118       1.416     297.385      15.919  
        13.4        0.76      0.3996      0.4035      0.7693       1.530     321.459      17.081  
        17.9        1.02      0.5166      0.4240      0.8339       1.659     348.454      17.958  
        22.4        1.27      0.6173      0.4310      0.8869       1.763     370.581      18.254  
        26.8        1.52      0.6996      0.4194      0.9139       1.817     381.910      17.764  
        31.3        1.78      0.7628      0.3884      0.9052       1.801     378.192      16.445  
        35.8        2.03      0.8147      0.3436      0.8571       1.704     358.101      14.552  
        40.3        2.29      0.8490      0.2893      0.7790       1.549     325.530      12.252  
        44.7        2.54      0.8742      0.2325      0.6758       1.344     282.339       9.847  
        49.2        2.79      0.8870      0.1732      0.5457       1.085     227.995       7.336  
        53.7        3.05      0.8743      0.1113      0.3879       0.772     162.146       4.712  
        58.2        3.30      0.7628      0.0466      0.2016       0.401      84.241       1.972  



         PROP RPM =       360

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3394      0.6590       2.265     396.513      20.698  
         4.5        0.21      0.1112      0.3514      0.6692       2.300     402.620      21.427  
         8.9        0.42      0.2244      0.3682      0.6948       2.388     418.021      22.452  
        13.4        0.64      0.3340      0.3895      0.7404       2.545     445.458      23.740  
        17.9        0.85      0.4393      0.4112      0.7925       2.724     476.878      25.066  
        22.4        1.06      0.5385      0.4279      0.8412       2.891     506.174      26.100  
        26.8        1.27      0.6189      0.4318      0.8859       3.044     532.992      26.325  
        31.3        1.48      0.6880      0.4232      0.9113       3.131     548.304      25.808  
        35.8        1.69      0.7435      0.4008      0.9125       3.137     549.012      24.437  
        40.3        1.90      0.7906      0.3678      0.8862       3.045     533.169      22.427  
        44.7        2.12      0.8287      0.3265      0.8338       2.866     501.749      19.905  
        49.2        2.33      0.8556      0.2806      0.7637       2.624     459.531      17.112  
        53.7        2.54      0.8763      0.2331      0.6758       2.323     406.603      14.217  
        58.2        2.75      0.8889      0.1839      0.5692       1.957     342.524      11.213  
        62.6        2.96      0.8875      0.1328      0.4435       1.525     266.850       8.100  
        67.1        3.18      0.8511      0.0799      0.2980       1.024     179.316       4.872  
        71.6        3.39      0.6400      0.0250      0.1324       0.455      79.604       1.524  



         PROP RPM =       420

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3396      0.6581       3.591     538.922      28.191  
         4.5        0.18      0.0952      0.3495      0.6659       3.634     545.294      29.000  
         8.9        0.36      0.1925      0.3631      0.6845       3.736     560.606      30.124  
        13.4        0.54      0.2885      0.3801      0.7171       3.913     587.247      31.541  
        17.9        0.73      0.3811      0.3996      0.7608       4.152     623.004      33.159  
        22.4        0.91      0.4705      0.4174      0.8045       4.390     658.850      34.643  
        26.8        1.09      0.5509      0.4290      0.8482       4.629     694.607      35.632  
        31.3        1.27      0.6201      0.4321      0.8853       4.832     725.053      35.880  
        35.8        1.45      0.6784      0.4252      0.9098       4.966     745.056      35.295  
        40.3        1.63      0.7299      0.4089      0.9149       4.993     749.216      33.946  
        44.7        1.81      0.7723      0.3835      0.9009       4.916     737.798      31.833  
        49.2        2.00      0.8120      0.3525      0.8665       4.728     709.564      29.248  
