        41x4_2_4600_51_580                                 (41x4_2_4600_51_580.dat)

         PROP RPM =       2300

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.1052      0.0470       5.328     146.037      50.042  
         4.5        0.05      0.1095      0.1038      0.0475       5.383     147.542      49.391  
         8.9        0.10      0.2130      0.1022      0.0481       5.450     149.312      48.649  
        13.4        0.15      0.3062      0.1003      0.0492       5.577     152.852      47.727  
        17.9        0.20      0.3945      0.0981      0.0498       5.647     154.800      46.693  
        22.4        0.25      0.4749      0.0956      0.0504       5.717     156.658      45.501  
        26.8        0.30      0.5471      0.0927      0.0510       5.776     158.251      44.152  
        31.3        0.35      0.6112      0.0895      0.0513       5.820     159.490      42.601  
        35.8        0.40      0.6675      0.0858      0.0515       5.840     160.021      40.848  
        40.3        0.45      0.7196      0.0817      0.0512       5.804     159.048      38.892  
        44.7        0.50      0.7614      0.0771      0.0507       5.746     157.455      36.666  
        49.2        0.55      0.7992      0.0720      0.0496       5.626     154.180      34.261  
        53.7        0.60      0.8320      0.0664      0.0480       5.439     149.047      31.608  
        58.2        0.65      0.8579      0.0601      0.0456       5.168     141.612      28.596  
        62.6        0.70      0.8773      0.0534      0.0427       4.842     132.673      25.448  
        67.1        0.75      0.8928      0.0467      0.0393       4.455     122.052      22.227  
        71.6        0.80      0.9040      0.0398      0.0353       4.003     109.661      18.958  
        76.1        0.85      0.9102      0.0328      0.0307       3.484      95.500      15.633  
        80.5        0.90      0.9092      0.0257      0.0255       2.894      79.312      12.254  
        85.0        0.95      0.8956      0.0185      0.0197       2.233      61.185       8.822  
        89.5        1.00      0.8508      0.0112      0.0132       1.498      41.032       5.339  
        94.0        1.05      0.6596      0.0038      0.0061       0.686      18.790       1.806  



         PROP RPM =       2760

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.1061      0.0473       9.264     211.533      72.703  
         4.5        0.04      0.0908      0.1050      0.0482       9.447     215.693      71.939  
         8.9        0.08      0.1781      0.1037      0.0486       9.519     217.374      71.062  
        13.4        0.13      0.2612      0.1023      0.0491       9.607     219.410      70.118  
