        90x15_2_1000_41_1360                                 (90x15_2_1000_41_1360.dat)

         PROP RPM =       500

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2118      0.1811      10.744    1354.164     110.584  
         4.5        0.10      0.1214      0.2131      0.1842      10.936    1378.946     111.280  
         8.9        0.21      0.2382      0.2137      0.1884      11.177    1409.039     111.595  
        13.4        0.31      0.3478      0.2133      0.1931      11.463    1444.442     111.393  
        17.9        0.42      0.4518      0.2115      0.1966      11.670    1470.994     110.494  
        22.4        0.52      0.5449      0.2079      0.2003      11.888    1498.431     108.605  
        26.8        0.63      0.6219      0.2014      0.2041      12.109    1526.754     105.211  
        31.3        0.73      0.6939      0.1927      0.2041      12.115    1526.754     100.647  
        35.8        0.84      0.7506      0.1806      0.2021      11.993    1511.707      94.307  
        40.3        0.94      0.7996      0.1658      0.1959      11.625    1465.684      86.574  
        44.7        1.05      0.8415      0.1483      0.1851      10.980    1384.257      77.447  
        49.2        1.15      0.8706      0.1281      0.1699      10.084    1270.967      66.903  
        53.7        1.26      0.8943      0.1073      0.1512       8.974    1131.125      56.067  
        58.2        1.36      0.9123      0.0860      0.1287       7.637     962.961      44.917  
        62.6        1.47      0.9226      0.0641      0.1022       6.064     764.439      33.497  
        67.1        1.57      0.9180      0.0417      0.0715       4.244     535.116      21.777  
        71.6        1.68      0.8586      0.0187      0.0366       2.170     273.577       9.761  



         PROP RPM =       600

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2119      0.1808      18.533    1947.164     159.367  
         4.5        0.09      0.1018      0.2132      0.1831      18.788    1973.716     160.334  
         8.9        0.17      0.2011      0.2140      0.1862      19.096    2005.579     160.963  
        13.4        0.26      0.2962      0.2141      0.1897      19.458    2043.637     161.053  
        17.9        0.35      0.3855      0.2133      0.1937      19.861    2086.121     160.446  
        22.4        0.44      0.4675      0.2114      0.1977      20.290    2130.375     158.962  
        26.8        0.52      0.5457      0.2084      0.2005      20.558    2159.582     156.737  
        31.3        0.61      0.6113      0.2032      0.2036      20.880    2193.215     152.803  
        35.8        0.70      0.6721      0.1965      0.2046      20.974    2203.836     147.744  
        40.3        0.79      0.7244      0.1875      0.2038      20.907    2196.755     141.045  
        44.7        0.87      0.7687      0.1765      0.2008      20.598    2164.007     132.705  
        49.2        0.96      0.8066      0.1634      0.1949      19.995    2100.282     122.881  
        53.7        1.05      0.8422      0.1488      0.1854      19.016    1997.613     111.887  
        58.2        1.14      0.8669      0.1319      0.1731      17.755    1864.852      99.231  
        62.6        1.22      0.8879      0.1147      0.1583      16.226    1704.654      86.259  
        67.1        1.31      0.9052      0.0971      0.1408      14.429    1516.133      73.018  
        71.6        1.40      0.9182      0.0791      0.1206      12.363    1298.404      59.462  
        76.1        1.49      0.9253      0.0607      0.0975      10.001    1050.584      45.636  
        80.5        1.57      0.9214      0.0419      0.0716       7.341     771.077      31.496  
        85.0        1.66      0.8849      0.0227      0.0426       4.370     459.088      17.061  
        89.5        1.75      0.5115      0.0031      0.0106       1.084     113.821       2.322  



         PROP RPM =       700

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2118      0.1822      29.677    2672.040     216.783  
         4.5        0.07      0.0867      0.2129      0.1841      29.985    2700.363     217.907  
         8.9        0.15      0.1720      0.2137      0.1864      30.361    2733.995     218.807  
        13.4        0.22      0.2548      0.2142      0.1891      30.803    2772.939     219.279  
        17.9        0.30      0.3342      0.2141      0.1921      31.299    2817.192     219.166  
        22.4        0.37      0.4090      0.2132      0.1954      31.836    2865.872     218.267  
        26.8        0.45      0.4785      0.2114      0.1988      32.372    2915.436     216.424  
        31.3        0.52      0.5421      0.2086      0.2020      32.882    2961.460     213.479  
        35.8        0.60      0.6034      0.2046      0.2035      33.137    2982.701     209.477  
        40.3        0.67      0.6546      0.1990      0.2052      33.418    3008.369     203.722  
        44.7        0.75      0.7030      0.1922      0.2050      33.391    3005.713     196.708  
        49.2        0.82      0.7450      0.1837      0.2035      33.123    2982.701     188.053  
        53.7        0.90      0.7813      0.1736      0.1999      32.560    2932.252     177.734  
        58.2        0.97      0.8130      0.1621      0.1943      31.648    2849.055     165.909  
        62.6        1.05      0.8426      0.1493      0.1861      30.294    2727.800     152.848  
        67.1        1.12      0.8641      0.1349      0.1756      28.591    2574.682     138.055  
        71.6        1.20      0.8829      0.1201      0.1633      26.592    2394.127     122.971  
        76.1        1.27      0.8990      0.1051      0.1490      24.272    2185.249     107.594  
        80.5        1.35      0.9123      0.0898      0.1328      21.631    1948.049      91.902  
        85.0        1.42      0.9222      0.0742      0.1146      18.667    1679.872      75.918  
        89.5        1.50      0.9274      0.0583      0.0942      15.341    1381.601      59.642  
        94.0        1.57      0.9241      0.0421      0.0717      11.676    1051.469      43.073  
        98.4        1.65      0.8990      0.0256      0.0469       7.644     688.234      26.190  
       102.9        1.72      0.7614      0.0088      0.0199       3.240     291.721       8.990  



         PROP RPM =       800

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2119      0.1820      44.254    3486.309     283.259  
         4.5        0.07      0.0761      0.2129      0.1836      44.629    3515.516     284.608  
         8.9        0.13      0.1514      0.2139      0.1853      45.058    3550.034     285.957  
        13.4        0.20      0.2253      0.2146      0.1875      45.581    3591.633     286.856  
        17.9        0.26      0.2938      0.2145      0.1917      46.600    3670.404     286.856  
        22.4        0.33      0.3618      0.2142      0.1942      47.217    3719.969     286.407  
        26.8        0.39      0.4262      0.2133      0.1970      47.888    3773.073     285.283  
        31.3        0.46      0.4866      0.2116      0.1998      48.558    3826.177     283.035  
        35.8        0.52      0.5424      0.2091      0.2024      49.202    3875.742     279.662  
        40.3        0.59      0.5973      0.2060      0.2036      49.497    3899.639     275.391  
        44.7        0.66      0.6435      0.2013      0.2053      49.899    3930.616     269.096  
        49.2        0.72      0.6850      0.1955      0.2060      50.087    3945.663     261.453  
        53.7        0.79      0.7249      0.1888      0.2050      49.859    3927.961     252.461  
        58.2        0.85      0.7577      0.1806      0.2033      49.417    3893.443     241.445  
        62.6        0.92      0.7888      0.1714      0.1996      48.518    3822.637     229.080  
        67.1        0.98      0.8164      0.1611      0.1942      47.217    3719.083     215.390  
