        90x86_4_200_46_130                                 (90x86_4_200_46_130.dat)

         PROP RPM =       100

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2019      1.1446       0.543     342.524       4.217  
         4.5        0.52      0.1090      0.2331      1.1220       0.533     335.797       4.869  
         8.9        1.05      0.2595      0.3020      1.2213       0.580     365.447       6.308  
        13.4        1.57      0.4172      0.3922      1.4806       0.703     442.980       8.192  
        17.9        2.10      0.5364      0.4852      1.8995       0.902     568.306      10.137  
        22.4        2.62      0.6287      0.5744      2.3987       1.139     717.707      12.000  
        26.8        3.15      0.7125      0.5922      2.6179       1.243     783.468      12.373  
        31.3        3.67      0.7483      0.5527      2.7141       1.288     812.056      11.544  
        35.8        4.20      0.7779      0.5112      2.7591       1.310     825.686      10.676  
        40.3        4.72      0.8023      0.4670      2.7506       1.306     823.031       9.757  
        44.7        5.25      0.8216      0.4201      2.6836       1.274     803.205       8.777  
        49.2        5.77      0.8356      0.3701      2.5570       1.214     765.235       7.731  
        53.7        6.30      0.8432      0.3170      2.3683       1.124     708.591       6.623  
        58.2        6.82      0.8415      0.2607      2.1150       1.004     632.740       5.447  
        62.6        7.35      0.8237      0.2012      1.7948       0.852     537.152       4.204  
        67.1        7.87      0.7733      0.1383      1.4088       0.669     421.473       2.889  
        71.6        8.40      0.6348      0.0721      0.9536       0.453     285.348       1.506  
        76.1        8.92      0.0510      0.0025      0.4298       0.204     128.601       0.051  



         PROP RPM =       120

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2020      1.1438       0.938     492.898       6.077  
         4.5        0.44      0.0881      0.2252      1.1183       0.917     481.835       6.776  
         8.9        0.87      0.2065      0.2761      1.1700       0.960     504.138       8.307  
        13.4        1.31      0.3420      0.3463      1.3284       1.090     572.555      10.418  
        17.9        1.75      0.4643      0.4248      1.6012       1.314     690.004      12.780  
        22.4        2.19      0.5531      0.5011      1.9811       1.625     853.831      15.073  
        26.8        2.62      0.6309      0.5759      2.3963       1.966    1032.882      17.328  
        31.3        3.06      0.7080      0.6004      2.5972       2.131    1118.734      18.061  
        35.8        3.50      0.7389      0.5674      2.6873       2.205    1157.678      17.067  
        40.3        3.94      0.7654      0.5333      2.7433       2.250    1182.460      16.045  
        44.7        4.37      0.7883      0.4980      2.7628       2.266    1190.425      14.977  
        49.2        4.81      0.8077      0.4608      2.7445       2.252    1182.460      13.857  
        53.7        5.25      0.8239      0.4213      2.6848       2.203    1156.793      12.677  
        58.2        5.69      0.8366      0.3801      2.5838       2.120    1113.424      11.434  
        62.6        6.12      0.8453      0.3367      2.4389       2.001    1051.469      10.128  
        67.1        6.56      0.8488      0.2911      2.2502       1.847     970.042       8.759  
        71.6        7.00      0.8447      0.2433      2.0164       1.655     868.789       7.320  
        76.1        7.44      0.8279      0.1933      1.7363       1.424     748.065       5.814  
        80.5        7.87      0.7875      0.1409      1.4088       1.156     607.161       4.240  
        85.0        8.31      0.6929      0.0862      1.0344       0.849     445.724       2.594  
        89.5        8.75      0.4178      0.0292      0.6117       0.502     263.575       0.879  



         PROP RPM =       140

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2020      1.1432       1.490     670.533       8.273  
         4.5        0.37      0.0739      0.2203      1.1175       1.456     655.398       9.019  
         8.9        0.75      0.1699      0.2593      1.1441       1.491     671.064      10.615  
        13.4        1.12      0.2847      0.3153      1.2456       1.623     730.629      12.909  
        17.9        1.50      0.3988      0.3803      1.4307       1.864     838.962      15.570  
        22.4        1.87      0.4945      0.4477      1.6974       2.211     995.709      18.333  
        26.8        2.25      0.5643      0.5124      2.0419       2.661    1197.506      20.977  
        31.3        2.62      0.6326      0.5775      2.3950       3.121    1404.613      23.627  
        35.8        3.00      0.7048      0.6066      2.5813       3.362    1513.478      24.819  
        40.3        3.37      0.7320      0.5779      2.6641       3.472    1563.042      23.672  
        44.7        3.75      0.7559      0.5492      2.7238       3.548    1597.560      22.481  
        49.2        4.12      0.7769      0.5194      2.7567       3.591    1617.031      21.265  
        53.7        4.50      0.7955      0.4883      2.7628       3.599    1620.572      19.999  
        58.2        4.87      0.8117      0.4562      2.7396       3.568    1606.410      18.679  
        62.6        5.25      0.8256      0.4225      2.6861       3.500    1575.433      17.299  
        67.1        5.62      0.8371      0.3873      2.6020       3.390    1525.869      15.860  
        71.6        6.00      0.8459      0.3506      2.4864       3.240    1458.603      14.356  
