        34x8_3_2400_51_220                                 (34x8_3_2400_51_220.dat)

         PROP RPM =       1200

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2644      0.3227       2.037     107.006      16.197  
         4.5        0.12      0.0945      0.2684      0.3289       2.076     109.041      16.447  
         8.9        0.23      0.1874      0.2736      0.3381       2.135     112.139      16.764  
        13.4        0.35      0.2784      0.2793      0.3485       2.199     115.502      17.110  
        17.9        0.46      0.3691      0.2846      0.3571       2.254     118.423      17.436  
        22.4        0.58      0.4513      0.2877      0.3691       2.329     122.406      17.627  
        26.8        0.69      0.5302      0.2887      0.3783       2.388     125.415      17.688  
        31.3        0.81      0.6005      0.2863      0.3866       2.441     128.159      17.546  
        35.8        0.93      0.6615      0.2800      0.3921       2.476     130.017      17.155  
        40.3        1.04      0.7137      0.2693      0.3932       2.482     130.371      16.501  
        44.7        1.16      0.7601      0.2548      0.3882       2.450     128.690      15.613  
        49.2        1.27      0.7968      0.2359      0.3771       2.380     125.061      14.455  
        53.7        1.39      0.8301      0.2146      0.3593       2.268     119.131      13.149  
        58.2        1.51      0.8570      0.1907      0.3350       2.115     111.077      11.686  
        62.6        1.62      0.8769      0.1655      0.3059       1.931     101.430      10.137  
        67.1        1.74      0.8922      0.1396      0.2718       1.715      90.101       8.552  
        71.6        1.85      0.9017      0.1131      0.2323       1.466      77.019       6.926  
        76.1        1.97      0.9022      0.0859      0.1874       1.183      62.132       5.263  
        80.5        2.08      0.8842      0.0581      0.1369       0.864      45.378       3.559  
        85.0        2.20      0.8077      0.0296      0.0806       0.509      26.720       1.813  
        89.5        2.32      0.0535      0.0004      0.0184       0.116       6.095       0.026  



         PROP RPM =       1440

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2644      0.3217       3.509     153.560      23.335  
         4.5        0.10      0.0791      0.2678      0.3267       3.564     155.950      23.627  
         8.9        0.19      0.1572      0.2719      0.3337       3.641     159.313      23.987  
