        41x13_4_1200_41_150                                 (41x13_4_1200_41_150.dat)

         PROP RPM =       600

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3399      0.5527       1.112     116.830      11.009  
         4.5        0.19      0.1188      0.3499      0.5658       1.138     119.574      11.333  
         8.9        0.38      0.2362      0.3635      0.5910       1.189     124.884      11.775  
        13.4        0.58      0.3521      0.3794      0.6207       1.249     131.168      12.290  
        17.9        0.77      0.4606      0.3918      0.6539       1.316     138.160      12.697  
        22.4        0.96      0.5560      0.3969      0.6854       1.379     144.887      12.855  
        26.8        1.15      0.6363      0.3915      0.7088       1.427     149.843      12.677  
        31.3        1.34      0.7052      0.3750      0.7149       1.439     151.082      12.146  
        35.8        1.54      0.7626      0.3479      0.7007       1.409     148.161      11.267  
        40.3        1.73      0.8115      0.3122      0.6651       1.338     140.550      10.114  
        44.7        1.92      0.8440      0.2681      0.6101       1.228     128.955       8.684  
        49.2        2.11      0.8692      0.2223      0.5404       1.087     114.175       7.201  
        53.7        2.30      0.8855      0.1748      0.4549       0.915      96.119       5.663  
        58.2        2.50      0.8872      0.1255      0.3532       0.711      74.656       4.065  
        62.6        2.69      0.8531      0.0744      0.2345       0.472      49.573       2.410  
        67.1        2.88      0.6281      0.0215      0.0986       0.198      20.835       0.696  



         PROP RPM =       720

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3400      0.5513       1.916     167.810      15.860  
         4.5        0.16      0.0992      0.3482      0.5614       1.953     170.908      16.240  
         8.9        0.32      0.1982      0.3588      0.5796       2.016     176.395      16.737  
        13.4        0.48      0.2956      0.3718      0.6041       2.100     183.830      17.344  
        17.9        0.64      0.3884      0.3842      0.6332       2.202     192.681      17.920  
        22.4        0.80      0.4776      0.3934      0.6593       2.292     200.646      18.356  
        26.8        0.96      0.5577      0.3977      0.6844       2.380     208.347      18.538  
        31.3        1.12      0.6270      0.3942      0.7040       2.449     214.277      18.378  
        35.8        1.28      0.6857      0.3825      0.7141       2.484     217.374      17.841  
        40.3        1.44      0.7373      0.3635      0.7100       2.469     216.135      16.953  
        44.7        1.60      0.7805      0.3373      0.6916       2.404     210.471      15.730  
        49.2        1.76      0.8191      0.3057      0.6570       2.284     199.938      14.260  
        53.7        1.92      0.8458      0.2688      0.6103       2.121     185.777      12.535  
        58.2        2.08      0.8675      0.2307      0.5533       1.923     168.341      10.759  
        62.6        2.24      0.8837      0.1914      0.4853       1.687     147.719       8.927  
        67.1        2.40      0.8922      0.1509      0.4062       1.412     123.645       7.041  
        71.6        2.56      0.8869      0.1092      0.3154       1.097      95.942       5.094  
        76.1        2.72      0.8477      0.0663      0.2127       0.739      64.734       3.091  
        80.5        2.88      0.6482      0.0220      0.0978       0.340      29.774       1.027  



         PROP RPM =       840

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3401      0.5502       3.039     227.995      21.593  
         4.5        0.14      0.0852      0.3470      0.5585       3.083     231.359      22.029  
         8.9        0.27      0.1705      0.3557      0.5723       3.159     237.111      22.571  
        13.4        0.41      0.2541      0.3663      0.5932       3.275     245.697      23.245  
        17.9        0.55      0.3387      0.3783      0.6129       3.383     253.928      24.010  
        22.4        0.69      0.4173      0.3880      0.6377       3.522     264.195      24.639  
        26.8        0.82      0.4897      0.3946      0.6635       3.664     274.816      25.066  
        31.3        0.96      0.5589      0.3980      0.6838       3.775     283.312      25.269  
        35.8        1.10      0.6201      0.3961      0.7009       3.870     290.304      25.134  
        40.3        1.23      0.6732      0.3880      0.7115       3.928     294.730      24.617  
        44.7        1.37      0.7186      0.3735      0.7132       3.937     295.438      23.717  
        49.2        1.51      0.7575      0.3536      0.7044       3.889     291.809      22.449  
        53.7        1.65      0.7927      0.3293      0.6838       3.775     283.312      20.907  
        58.2        1.78      0.8245      0.3012      0.6514       3.597     269.859      19.120  
        62.6        1.92      0.8471      0.2694      0.6108       3.373     253.043      17.103  
        67.1        2.06      0.8662      0.2368      0.5625       3.106     233.040      15.033  
        71.6        2.19      0.8815      0.2033      0.5063       2.795     209.674      12.909  
        76.1        2.33      0.8919      0.1689      0.4418       2.439     183.033      10.728  
        80.5        2.47      0.8952      0.1337      0.3688       2.037     152.764       8.489  
        85.0        2.61      0.8853      0.0976      0.2872       1.586     118.954       6.193  
        89.5        2.74      0.8432      0.0605      0.1968       1.086      81.524       3.840  
        94.0        2.88      0.6641      0.0224      0.0973       0.537      40.315       1.424  



         PROP RPM =       960

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3402      0.5494       4.529     297.297      28.214  
         4.5        0.12      0.0747      0.3461      0.5563       4.585     301.014      28.708  
         8.9        0.24      0.1496      0.3535      0.5674       4.676     306.944      29.315  
        13.4        0.36      0.2235      0.3622      0.5835       4.809     315.706      30.034  
        17.9        0.48      0.2969      0.3723      0.6020       4.962     325.707      30.866  
        22.4        0.60      0.3683      0.3820      0.6226       5.131     336.859      31.676  
        26.8        0.72      0.4359      0.3903      0.6445       5.312     348.719      32.350  
        31.3        0.84      0.4986      0.3957      0.6668       5.495     360.756      32.800  
        35.8        0.96      0.5599      0.3984      0.6834       5.634     369.784      33.047  
        40.3        1.08      0.6110      0.3965      0.7007       5.776     379.166      32.867  
