        34x7_2_2800_51_250                                 (34x7_2_2800_51_250.dat)

         PROP RPM =       1400

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2294      0.2383       2.388     107.537      19.133  
         4.5        0.10      0.0952      0.2322      0.2422       2.427     109.307      19.365  
         8.9        0.20      0.1891      0.2351      0.2468       2.474     111.342      19.603  
        13.4        0.30      0.2803      0.2374      0.2522       2.528     113.821      19.801  
        17.9        0.40      0.3671      0.2389      0.2584       2.591     116.653      19.927  
        22.4        0.50      0.4517      0.2394      0.2631       2.638     118.689      19.970  
        26.8        0.60      0.5254      0.2377      0.2695       2.702     121.609      19.828  
        31.3        0.69      0.5950      0.2343      0.2736       2.744     123.468      19.543  
        35.8        0.79      0.6560      0.2284      0.2764       2.772     124.796      19.048  
        40.3        0.89      0.7087      0.2196      0.2769       2.776     124.973      18.317  
        44.7        0.99      0.7535      0.2080      0.2740       2.746     123.645      17.344  
        49.2        1.09      0.7934      0.1939      0.2668       2.675     120.370      16.171  
        53.7        1.19      0.8266      0.1774      0.2556       2.563     115.325      14.795  
        58.2        1.29      0.8549      0.1588      0.2396       2.402     108.156      13.241  
        62.6        1.39      0.8759      0.1390      0.2205       2.210      99.482      11.591  
        67.1        1.49      0.8929      0.1187      0.1980       1.985      89.304       9.901  
        71.6        1.59      0.9050      0.0979      0.1719       1.723      77.568       8.170  
        76.1        1.69      0.9105      0.0767      0.1421       1.424      64.133       6.396  
        80.5        1.79      0.9039      0.0549      0.1085       1.088      48.980       4.579  
        85.0        1.89      0.8664      0.0326      0.0710       0.712      32.049       2.720  
        89.5        1.99      0.6618      0.0098      0.0294       0.295      13.285       0.819  



         PROP RPM =       1680

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2295      0.2376       4.116     154.446      27.562  
         4.5        0.08      0.0797      0.2319      0.2406       4.168     156.393      27.854  
         8.9        0.17      0.1590      0.2345      0.2440       4.227     158.605      28.169  
        13.4        0.25      0.2370      0.2369      0.2480       4.295     161.172      28.438  
        17.9        0.33      0.3097      0.2383      0.2546       4.411     165.420      28.618  
        22.4        0.41      0.3849      0.2399      0.2576       4.464     167.456      28.798  
        26.8        0.50      0.4527      0.2399      0.2630       4.557     170.908      28.821  
        31.3        0.58      0.5154      0.2388      0.2682       4.647     174.271      28.686  
        35.8        0.66      0.5726      0.2362      0.2730       4.728     177.369      28.371  
        40.3        0.74      0.6277      0.2324      0.2755       4.774     179.051      27.899  
        44.7        0.83      0.6734      0.2262      0.2779       4.813     180.555      27.157  
        49.2        0.91      0.7168      0.2185      0.2773       4.804     180.201      26.235  
        53.7        0.99      0.7547      0.2087      0.2745       4.754     178.343      25.066  
        58.2        1.08      0.7874      0.1970      0.2690       4.659     174.802      23.650  
        62.6        1.16      0.8164      0.1837      0.2606       4.513     169.315      22.061  
        67.1        1.24      0.8440      0.1691      0.2486       4.307     161.615      20.314  
        71.6        1.32      0.8635      0.1529      0.2343       4.058     152.233      18.358  
        76.1        1.41      0.8803      0.1362      0.2176       3.770     141.435      16.359  
        80.5        1.49      0.8944      0.1193      0.1985       3.438     129.044      14.323  
        85.0        1.57      0.9053      0.1019      0.1769       3.066     114.971      12.241  
        89.5        1.65      0.9121      0.0843      0.1528       2.647      99.305      10.119  
        94.0        1.74      0.9126      0.0662      0.1260       2.183      81.905       7.954  
        98.4        1.82      0.9016      0.0478      0.0965       1.672      62.734       5.744  
       102.9        1.90      0.8610      0.0291      0.0643       1.113      41.758       3.494  
       107.4        1.99      0.6790      0.0100      0.0291       0.504      18.923       1.196  



         PROP RPM =       1960

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2296      0.2371       6.521     209.674      37.521  
         4.5        0.07      0.0686      0.2317      0.2395       6.588     211.887      37.880  
         8.9        0.14      0.1359      0.2336      0.2438       6.706     215.604      38.195  
        13.4        0.21      0.2031      0.2358      0.2469       6.794     218.436      38.555  
        17.9        0.28      0.2692      0.2377      0.2505       6.890     221.534      38.869  
        22.4        0.35      0.3334      0.2393      0.2545       6.999     225.074      39.117  
        26.8        0.43      0.3951      0.2403      0.2587       7.117     228.880      39.274  
        31.3        0.50      0.4535      0.2405      0.2632       7.240     232.775      39.319  
        35.8        0.57      0.5081      0.2398      0.2676       7.361     236.757      39.184  
        40.3        0.64      0.5587      0.2379      0.2716       7.474     240.298      38.892  
        44.7        0.71      0.6050      0.2349      0.2752       7.570     243.396      38.397  
        49.2        0.78      0.6472      0.2305      0.2777       7.641     245.697      37.678  
        53.7        0.85      0.6885      0.2252      0.2782       7.653     246.139      36.801  
        58.2        0.92      0.7225      0.2179      0.2780       7.646     245.874      35.610  
        62.6        0.99      0.7553      0.2095      0.2753       7.573     243.484      34.238  
        67.1        1.06      0.7843      0.1997      0.2708       7.448     239.501      32.642  
        71.6        1.13      0.8102      0.1886      0.2641       7.264     233.571      30.844  
        76.1        1.21      0.8334      0.1764      0.2551       7.018     225.694      28.843  
        80.5        1.28      0.8534      0.1630      0.2436       6.702     215.516      26.640  
        85.0        1.35      0.8694      0.1488      0.2306       6.343     204.010      24.324  
        89.5        1.42      0.8834      0.1345      0.2159       5.937     190.911      21.982  
        94.0        1.49      0.8955      0.1198      0.1992       5.481     176.218      19.592  
        98.4        1.56      0.9053      0.1050      0.1808       4.975     159.933      17.157  
       102.9        1.63      0.9123      0.0898      0.1606       4.416     141.966      14.682  
       107.4        1.70      0.9156      0.0744      0.1383       3.804     122.317      12.164  
