        76x34_5_400_36_260                                 (76x34_5_400_36_260.dat)

         PROP RPM =       200

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.4031      0.9427       1.537     484.490      17.121  
         4.5        0.31      0.1379      0.4279      0.9641       1.573     495.553      18.180  
         8.9        0.62      0.2796      0.4651      1.0336       1.686     531.222      19.756  
        13.4        0.93      0.4147      0.5104      1.1480       1.872     589.991      21.692  
        17.9        1.24      0.5340      0.5461      1.2712       2.073     653.362      23.200  
        22.4        1.55      0.6322      0.5546      1.3637       2.223     700.714      23.560  
        26.8        1.86      0.7094      0.5290      1.3905       2.268     714.698      22.476  
        31.3        2.18      0.7695      0.4767      1.3479       2.199     692.836      20.258  
        35.8        2.49      0.8116      0.4108      1.2590       2.053     646.813      17.454  
        40.3        2.80      0.8452      0.3413      1.1295       1.843     580.432      14.500  
        44.7        3.11      0.8691      0.2680      0.9584       1.564     492.633      11.387  
        49.2        3.42      0.8771      0.1908      0.7440       1.213     382.352       8.109  
        53.7        3.73      0.8438      0.1096      0.4845       0.790     249.060       4.658  
        58.2        4.04      0.5446      0.0242      0.1794       0.292      92.136       1.027  



         PROP RPM =       240

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.4031      0.9412       2.653     696.642      24.662  
         4.5        0.26      0.1146      0.4232      0.9562       2.695     707.706      25.876  
         8.9        0.52      0.2334      0.4519      1.0025       2.826     741.870      27.629  
        13.4        0.78      0.3478      0.4876      1.0892       3.070     806.126      29.832  
        17.9        1.04      0.4583      0.5256      1.1878       3.347     879.145      32.148  
        22.4        1.30      0.5510      0.5492      1.2907       3.637     954.995      33.586  
        26.8        1.55      0.6338      0.5554      1.3625       3.839    1008.100      33.991  
        31.3        1.81      0.6990      0.5360      1.3905       3.918    1029.342      32.800  
        35.8        2.07      0.7531      0.4977      1.3698       3.859    1013.410      30.462  
        40.3        2.33      0.7930      0.4449      1.3077       3.686     968.272      27.224  
        44.7        2.59      0.8253      0.3887      1.2200       3.438     902.776      23.785  
        49.2        2.85      0.8517      0.3300      1.1039       3.111     817.012      20.192  
        53.7        3.11      0.8715      0.2687      0.9584       2.701     709.299      16.443  
        58.2        3.37      0.8810      0.2048      0.7826       2.206     579.193      12.529  
        62.6        3.63      0.8693      0.1380      0.5756       1.623     425.986       8.444  
        67.1        3.89      0.7880      0.0683      0.3369       0.950     249.414       4.181  



         PROP RPM =       280

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.4035      0.9401       4.208     947.030      33.586  
         4.5        0.22      0.0980      0.4197      0.9512       4.256     958.536      34.958  
         8.9        0.44      0.1999      0.4430      0.9842       4.404     991.284      36.891  
        13.4        0.67      0.3006      0.4717      1.0452       4.677    1053.239      39.297  
        17.9        0.89      0.3960      0.5042      1.1309       5.061    1139.091      41.994  
        22.4        1.11      0.4852      0.5333      1.2200       5.459    1229.369      44.400  
        26.8        1.33      0.5668      0.5531      1.3004       5.819    1309.910      46.063  
        31.3        1.55      0.6350      0.5562      1.3613       6.094    1371.866      46.333  
        35.8        1.78      0.6908      0.5403      1.3893       6.218    1399.303      45.007  
        40.3        2.00      0.7390      0.5104      1.3808       6.177    1390.452      42.511  
        44.7        2.22      0.7786      0.4690      1.3382       5.986    1347.084      39.072  
        49.2        2.44      0.8086      0.4217      1.2736       5.702    1283.358      35.138  
        53.7        2.66      0.8346      0.3729      1.1901       5.327    1199.276      31.046  
        58.2        2.89      0.8564      0.3220      1.0853       4.857    1093.067      26.820  
        62.6        3.11      0.8733      0.2694      0.9586       4.290     965.616      22.434  
        67.1        3.33      0.8831      0.2147      0.8097       3.623     815.685      17.881  
        71.6        3.55      0.8801      0.1581      0.6379       2.855     642.564      13.163  
        76.1        3.77      0.8460      0.0993      0.4428       1.982     446.166       8.268  
        80.5        4.00      0.6834      0.0383      0.2243       1.003     225.871       3.192  



         PROP RPM =       320

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.4035      0.9393       6.275    1235.564      43.883  
         4.5        0.19      0.0856      0.4174      0.9479       6.332    1247.070      45.434  
         8.9        0.39      0.1745      0.4368      0.9725       6.496    1279.818      47.502  
        13.4        0.58      0.2638      0.4608      1.0177       6.798    1339.118      50.110  
        17.9        0.78      0.3491      0.4883      1.0866       7.259    1429.395      53.100  
        22.4        0.97      0.4323      0.5166      1.1611       7.756    1527.639      56.202  
        26.8        1.17      0.5087      0.5407      1.2383       8.274    1629.422      58.788  
        31.3        1.36      0.5755      0.5542      1.3102       8.749    1723.240      60.294  
        35.8        1.55      0.6359      0.5570      1.3613       9.093    1790.506      60.586  
        40.3        1.75      0.6864      0.5445      1.3881       9.269    1825.909      59.260  
        44.7        1.94      0.7285      0.5197      1.3856       9.258    1823.254      56.539  
        49.2        2.14      0.7671      0.4872      1.3564       9.064    1785.195      52.987  
        53.7        2.33      0.7949      0.4465      1.3089       8.743    1722.355      48.536  
        58.2        2.53      0.8197      0.4042      1.2456       8.321    1639.158      43.973  
        62.6        2.72      0.8414      0.3609      1.1665       7.793    1534.719      39.252  
        67.1        2.91      0.8600      0.3161      1.0713       7.156    1409.039      34.396  
        71.6        3.11      0.8748      0.2699      0.9591       6.407    1262.116      29.360  
        76.1        3.30      0.8843      0.2222      0.8299       5.544    1092.182      24.167  
        80.5        3.50      0.8854      0.1730      0.6832       4.565     899.236      18.819  
        85.0        3.69      0.8692      0.1222      0.5188       3.465     682.570      13.291  
        89.5        3.89      0.8053      0.0697      0.3363       2.246     442.449       7.583  
        94.0        4.08      0.4682      0.0156      0.1355       0.905     178.343       1.692  



         PROP RPM =       360

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.4035      0.9385       8.927    1563.042      55.550  
         4.5        0.17      0.0760      0.4159      0.9455       8.993    1574.548      57.259  
         8.9        0.35      0.1548      0.4321      0.9646       9.174    1606.410      59.507  
        13.4        0.52      0.2346      0.4523      0.9992       9.504    1663.940      62.295  
        17.9        0.69      0.3124      0.4759      1.0519      10.005    1751.563      65.509  
        22.4        0.86      0.3873      0.5015      1.1178      10.632    1861.312      69.039  
        26.8        1.04      0.4606      0.5267      1.1849      11.270    1972.831      72.523  
        31.3        1.21      0.5232      0.5442      1.2566      11.955    2093.201      74.906  
        35.8        1.38      0.5821      0.5550      1.3175      12.528    2193.215      76.413  
        40.3        1.55      0.6333      0.5558      1.3637      12.970    2271.101      76.503  
        44.7        1.73      0.6802      0.5465      1.3869      13.192    2309.160      75.221  
        49.2        1.90      0.7199      0.5263      1.3893      13.213    2313.585      72.478  
        53.7        2.07      0.7558      0.5000      1.3698      13.033    2281.722      68.814  
        58.2        2.24      0.7836      0.4651      1.3321      12.675    2218.882      64.048  
        62.6        2.42      0.8070      0.4283      1.2834      12.206    2136.570      58.967  
        67.1        2.59      0.8280      0.3907      1.2213      11.621    2034.787      53.774  
        71.6        2.76      0.8466      0.3516      1.1476      10.915    1910.876      48.401  
        76.1        2.94      0.8628      0.3117      1.0604      10.086    1765.724      42.916  
        80.5        3.11      0.8759      0.2705      0.9598       9.130    1598.445      37.251  
        85.0        3.28      0.8852      0.2282      0.8458       8.045    1408.154      31.406  
        89.5        3.45      0.8883      0.1846      0.7179       6.828    1195.736      25.426  
        94.0        3.63      0.8806      0.1399      0.5759       5.478     959.421      19.255  
        98.4        3.80      0.8488      0.0938      0.4197       3.992     698.943      12.913  
       102.9        3.97      0.7395      0.0464      0.2491       2.370     414.923       6.387  



