        62x13_4_1200_41_600                                 (62x13_4_1200_41_600.dat)

         PROP RPM =       600

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2818      0.2994       4.763     500.421      47.727  
         4.5        0.13      0.1187      0.2867      0.3068       4.881     512.812      48.559  
         8.9        0.25      0.2343      0.2911      0.3157       5.023     527.593      49.323  
        13.4        0.38      0.3474      0.2946      0.3232       5.141     539.984      49.908  
        17.9        0.51      0.4484      0.2946      0.3337       5.310     557.863      49.908  
        22.4        0.64      0.5423      0.2914      0.3413       5.430     570.342      49.368  
        26.8        0.76      0.6235      0.2836      0.3467       5.516     579.370      48.042  
        31.3        0.89      0.6951      0.2711      0.3468       5.517     579.547      45.928  
        35.8        1.02      0.7534      0.2530      0.3413       5.430     570.342      42.871  
        40.3        1.14      0.8006      0.2300      0.3283       5.223     548.658      38.937  
        44.7        1.27      0.8405      0.2031      0.3070       4.884     512.989      34.396  
        49.2        1.40      0.8688      0.1731      0.2783       4.428     465.107      29.315  
        53.7        1.52      0.8908      0.1421      0.2432       3.869     406.426      24.077  
        58.2        1.65      0.9049      0.1103      0.2013       3.202     336.328      18.679  
        62.6        1.78      0.9061      0.0776      0.1522       2.421     254.282      13.136  
        67.1        1.90      0.8741      0.0439      0.0957       1.523     160.021       7.439  
        71.6        2.03      0.6026      0.0094      0.0317       0.505      53.016       1.593  



         PROP RPM =       720

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2819      0.2986       8.208     718.504      68.769  
         4.5        0.11      0.0988      0.2857      0.3060       8.414     736.471      69.691  
         8.9        0.21      0.1976      0.2902      0.3110       8.549     748.331      70.792  
        13.4        0.32      0.2924      0.2934      0.3185       8.758     766.652      71.557  
        17.9        0.42      0.3820      0.2951      0.3269       8.990     786.920      71.961  
        22.4        0.53      0.4689      0.2953      0.3331       9.161     801.878      72.006  
        26.8        0.64      0.5436      0.2919      0.3411       9.375     820.641      71.197  
        31.3        0.74      0.6136      0.2860      0.3453       9.494     831.085      69.758  
        35.8        0.85      0.6742      0.2765      0.3473       9.547     835.687      67.443  
        40.3        0.95      0.7259      0.2632      0.3453       9.494     831.085      64.183  
        44.7        1.06      0.7716      0.2465      0.3381       9.296     813.738      60.114  
        49.2        1.16      0.8082      0.2262      0.3257       8.957     783.999      55.146  
        53.7        1.27      0.8418      0.2037      0.3073       8.450     739.657      49.683  
        58.2        1.38      0.8660      0.1787      0.2839       7.806     683.278      43.590  
        62.6        1.48      0.8858      0.1530      0.2559       7.038     616.012      37.318  
        67.1        1.59      0.9010      0.1267      0.2233       6.141     537.506      30.911  
        71.6        1.69      0.9098      0.0998      0.1858       5.109     447.228      24.347  
        76.1        1.80      0.9082      0.0723      0.1433       3.940     344.825      17.641  
        80.5        1.90      0.8809      0.0442      0.0956       2.627     229.942      10.777  
        85.0        2.01      0.7291      0.0154      0.0425       1.170     102.403       3.761  



         PROP RPM =       840

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2820      0.2978      13.004     975.352      93.610  
         4.5        0.09      0.0851      0.2852      0.3042      13.277     996.594      94.690  
         8.9        0.18      0.1690      0.2889      0.3101      13.544    1016.066      95.904  
        13.4        0.27      0.2514      0.2921      0.3162      13.813    1036.422      96.983  
        17.9        0.36      0.3309      0.2945      0.3230      14.108    1057.664      97.769  
        22.4        0.45      0.4101      0.2961      0.3275      14.295    1072.710      98.309  
        26.8        0.54      0.4805      0.2953      0.3346      14.604    1095.722      98.039  
        31.3        0.64      0.5446      0.2925      0.3411      14.885    1116.964      97.095  
        35.8        0.73      0.6062      0.2879      0.3447      15.046    1129.355      95.589  
        40.3        0.82      0.6573      0.2800      0.3479      15.180    1139.091      92.959  
        44.7        0.91      0.7053      0.2699      0.3471      15.154    1137.321      89.609  
        49.2        1.00      0.7468      0.2570      0.3434      14.993    1124.930      85.315  
        53.7        1.09      0.7825      0.2414      0.3358      14.657    1100.148      80.144  
        58.2        1.18      0.8147      0.2239      0.3240      14.148    1061.204      74.322  
        62.6        1.27      0.8427      0.2043      0.3079      13.450    1008.985      67.847  
        67.1        1.36      0.8638      0.1829      0.2881      12.579     943.490      60.721  
        71.6        1.45      0.8817      0.1610      0.2650      11.568     867.904      53.437  
        76.1        1.54      0.8964      0.1386      0.2384      10.408     780.901      45.996  
        80.5        1.63      0.9074      0.1157      0.2082       9.092     682.216      38.420  
        85.0        1.72      0.9131      0.0924      0.1745       7.617     571.493      30.686  
        89.5        1.81      0.9098      0.0686      0.1369       5.977     448.467      22.796  
        94.0        1.90      0.8862      0.0444      0.0955       4.171     312.874      14.752  
        98.4        2.00      0.7851      0.0197      0.0502       2.191     164.447       6.555  



         PROP RPM =       960

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
