        90x77_5_200_41_120                                 (90x77_5_200_41_120.dat)

         PROP RPM =       100

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2297      1.1257       0.534     336.859       4.797  
         4.5        0.52      0.1248      0.2640      1.1101       0.527     332.168       5.515  
         8.9        1.05      0.2890      0.3355      1.2188       0.579     364.739       7.010  
        13.4        1.57      0.4514      0.4271      1.4904       0.708     445.901       8.923  
        17.9        2.10      0.5672      0.5194      1.9226       0.913     575.476      10.852  
        22.4        2.62      0.6707      0.5918      2.3159       1.100     693.102      12.364  
        26.8        3.15      0.7398      0.5639      2.4011       1.140     718.504      11.782  
        31.3        3.67      0.7767      0.5112      2.4182       1.148     723.460      10.676  
        35.8        4.20      0.8062      0.4554      2.3719       1.126     709.741       9.514  
        40.3        4.72      0.8288      0.3965      2.2599       1.073     676.197       8.282  
        44.7        5.25      0.8436      0.3339      2.0785       0.987     621.765       6.976  
        49.2        5.77      0.8479      0.2679      1.8240       0.866     545.826       5.595  
        53.7        6.30      0.8334      0.1980      1.4964       0.711     447.848       4.136  
        58.2        6.82      0.7749      0.1242      1.0940       0.519     327.389       2.594  
        62.6        7.35      0.5538      0.0464      0.6149       0.292     184.007       0.968  



         PROP RPM =       120

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2298      1.1247       0.923     484.667       6.913  
         4.5        0.44      0.1012      0.2557      1.1046       0.906     475.993       7.691  
         8.9        0.87      0.2323      0.3090      1.1638       0.955     501.483       9.296  
        13.4        1.31      0.3754      0.3809      1.3321       1.093     573.794      11.459  
        17.9        1.75      0.4983      0.4601      1.6146       1.325     695.934      13.837  
        22.4        2.19      0.5857      0.5368      2.0042       1.644     863.744      16.146  
        26.8        2.62      0.6731      0.5934      2.3147       1.899     997.479      17.857  
        31.3        3.06      0.7350      0.5740      2.3914       1.962    1030.227      17.270  
        35.8        3.50      0.7671      0.5302      2.4182       1.985    1042.618      15.950  
        40.3        3.94      0.7941      0.4849      2.4036       1.971    1035.537      14.581  
        44.7        4.37      0.8166      0.4372      2.3427       1.922    1008.985      13.154  
        49.2        4.81      0.8344      0.3875      2.2343       1.833     962.961      11.656  
        53.7        5.25      0.8470      0.3353      2.0785       1.704     895.695      10.087  
        58.2        5.69      0.8529      0.2808      1.8715       1.535     806.568       8.446  
        62.6        6.12      0.8482      0.2236      1.6146       1.324     695.580       6.726  
        67.1        6.56      0.8235      0.1638      1.3053       1.071     562.199       4.926  
        71.6        7.00      0.7512      0.1012      0.9424       0.773     406.072       3.042  
        76.1        7.44      0.5039      0.0357      0.5266       0.432     226.933       1.073  



         PROP RPM =       140

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2298      1.1240       1.464     659.204       9.411  
         4.5        0.37      0.0851      0.2504      1.1028       1.436     646.813      10.251  
         8.9        0.75      0.1925      0.2915      1.1354       1.479     665.930      11.935  
        13.4        1.12      0.3157      0.3492      1.2444       1.621     729.744      14.300  
        17.9        1.50      0.4333      0.4155      1.4380       1.873     843.122      17.007  
        22.4        1.87      0.5280      0.4829      1.7144       2.234    1005.445      19.774  
        26.8        2.25      0.6013      0.5504      2.0590       2.682    1207.242      22.526  
        31.3        2.62      0.6749      0.5949      2.3135       3.013    1356.819      24.369  
        35.8        3.00      0.7315      0.5814      2.3841       3.106    1398.418      23.807  
        40.3        3.37      0.7600      0.5438      2.4157       3.146    1416.119      22.270  
        44.7        3.75      0.7845      0.5054      2.4157       3.147    1417.004      20.694  
        49.2        4.12      0.8058      0.4655      2.3829       3.104    1397.533      19.064  
        53.7        4.50      0.8238      0.4244      2.3171       3.019    1358.590      17.371  
        58.2        4.87      0.8385      0.3812      2.2161       2.887    1300.175      15.611  
        62.6        5.25      0.8496      0.3365      2.0797       2.709    1219.633      13.779  
        67.1        5.62      0.8561      0.2900      1.9056       2.482    1117.849      11.874  
        71.6        6.00      0.8559      0.2417      1.6937       2.207     993.054       9.894  
        76.1        6.37      0.8445      0.1913      1.4441       1.881     847.105       7.835  
        80.5        6.75      0.8118      0.1391      1.1562       1.506     678.144       5.694  
