        48x7_3_2800_51_720                                 (48x7_3_2800_51_720.dat)

         PROP RPM =       1400

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.1902      0.1282       7.211     324.557      63.014  
         4.5        0.07      0.1015      0.1893      0.1311       7.372     331.903      62.699  
         8.9        0.14      0.1994      0.1881      0.1326       7.456     335.709      62.317  
        13.4        0.21      0.2924      0.1863      0.1343       7.554     340.046      61.710  
        17.9        0.28      0.3794      0.1838      0.1363       7.657     344.737      60.878  
        22.4        0.35      0.4595      0.1805      0.1381       7.760     349.339      59.777  
        26.8        0.42      0.5361      0.1763      0.1387       7.799     351.109      58.405  
        31.3        0.49      0.6009      0.1709      0.1399       7.866     354.118      56.607  
        35.8        0.56      0.6581      0.1643      0.1404       7.895     355.446      54.426  
        40.3        0.63      0.7110      0.1566      0.1393       7.834     352.702      51.886  
        44.7        0.70      0.7563      0.1476      0.1372       7.711     347.126      48.873  
        49.2        0.77      0.7946      0.1372      0.1336       7.507     337.921      45.456  
        53.7        0.84      0.8278      0.1257      0.1281       7.203     324.203      41.635  
        58.2        0.91      0.8557      0.1128      0.1205       6.775     304.997      37.386  
        62.6        0.98      0.8767      0.0993      0.1115       6.267     282.073      32.890  
        67.1        1.05      0.8936      0.0855      0.1008       5.668     255.167      28.303  
        71.6        1.12      0.9060      0.0713      0.0885       4.978     224.101      23.627  
        76.1        1.20      0.9127      0.0569      0.0745       4.191     188.609      18.857  
        80.5        1.27      0.9100      0.0422      0.0587       3.303     148.693      13.994  
        85.0        1.34      0.8869      0.0273      0.0411       2.312     104.085       9.044  
        89.5        1.41      0.7867      0.0121      0.0216       1.215      54.680       4.004  



         PROP RPM =       1680

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.1904      0.1297      12.600     472.718      90.823  
         4.5        0.06      0.0852      0.1900      0.1305      12.683     475.816      90.621  
