        34x15_4_1000_41_60                                 (34x15_4_1000_41_60.dat)

         PROP RPM =       500

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3591      0.8663       0.396      49.865       3.820  
         4.5        0.28      0.1196      0.3780      0.8785       0.401      50.564       4.022  
         8.9        0.56      0.2444      0.4066      0.9240       0.422      53.193       4.323  
        13.4        0.83      0.3660      0.4426      1.0085       0.461      58.052       4.710  
        17.9        1.11      0.4771      0.4787      1.1152       0.509      64.194       5.092  
        22.4        1.39      0.5738      0.5019      1.2151       0.555      69.947       5.337  
        26.8        1.67      0.6545      0.5027      1.2809       0.585      73.718       5.348  
        31.3        1.95      0.7198      0.4787      1.2943       0.591      74.479       5.094  
        35.8        2.22      0.7716      0.4356      1.2554       0.573      72.284       4.636  
        40.3        2.50      0.8082      0.3828      1.1845       0.541      68.186       4.071  
        44.7        2.78      0.8375      0.3270      1.0850       0.496      62.460       3.478  
        49.2        3.06      0.8586      0.2683      0.9553       0.436      54.999       2.855  
        53.7        3.33      0.8679      0.2067      0.7942       0.363      45.723       2.199  
        58.2        3.61      0.8544      0.1420      0.6006       0.274      34.571       1.511  
        62.6        3.89      0.7728      0.0742      0.3736       0.171      21.498       0.789  
        67.1        4.17      0.1146      0.0031      0.1123       0.051       6.462       0.033  



         PROP RPM =       600

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3593      0.8646       0.682      71.673       5.503  
         4.5        0.23      0.0994      0.3745      0.8727       0.689      72.337       5.737  
         8.9        0.46      0.2034      0.3965      0.9024       0.712      74.798       6.072  
        13.4        0.69      0.3067      0.4240      0.9606       0.758      79.621       6.497  
        17.9        0.93      0.4042      0.4554      1.0435       0.823      86.498       6.974  
        22.4        1.16      0.4943      0.4837      1.1334       0.894      93.906       7.410  
        26.8        1.39      0.5758      0.5027      1.2134       0.957     100.544       7.702  
        31.3        1.62      0.6435      0.5050      1.2724       1.004     105.501       7.736  
        35.8        1.85      0.7012      0.4899      1.2943       1.022     107.360       7.506  
        40.3        2.08      0.7483      0.4597      1.2809       1.011     106.209       7.043  
        44.7        2.32      0.7865      0.4194      1.2347       0.974     102.315       6.425  
        49.2        2.55      0.8156      0.3746      1.1700       0.923      97.004       5.737  
        53.7        2.78      0.8397      0.3279      1.0851       0.856      89.924       5.022  
        58.2        3.01      0.8584      0.2792      0.9792       0.773      81.161       4.276  
        62.6        3.24      0.8701      0.2285      0.8515       0.672      70.576       3.500  
        67.1        3.47      0.8704      0.1757      0.7013       0.553      58.132       2.691  
        71.6        3.71      0.8476      0.1208      0.5282       0.417      43.776       1.851  
        76.1        3.94      0.7564      0.0637      0.3314       0.262      27.482       0.976  
        80.5        4.17      0.1617      0.0043      0.1109       0.088       9.196       0.066  



         PROP RPM =       700

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3595      0.8634       1.082      97.447       7.495  
         4.5        0.20      0.0850      0.3722      0.8690       1.089      98.066       7.758  
         8.9        0.40      0.1739      0.3899      0.8898       1.115     100.367       8.125  
        13.4        0.60      0.2637      0.4120      0.9303       1.166     104.970       8.588  
