        41x12_5_1600_51_280                                 (41x12_5_1600_51_280.dat)

         PROP RPM =       800

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3266      0.5107       2.435     191.884      18.808  
         4.5        0.14      0.0927      0.3336      0.5182       2.471     194.716      19.210  
         8.9        0.29      0.1857      0.3426      0.5316       2.536     199.761      19.729  
        13.4        0.43      0.2767      0.3537      0.5524       2.635     207.550      20.365  
        17.9        0.58      0.3650      0.3665      0.5785       2.760     217.374      21.105  
        22.4        0.72      0.4519      0.3788      0.6038       2.879     226.845      21.813  
        26.8        0.86      0.5273      0.3857      0.6322       3.015     237.554      22.209  
        31.3        1.01      0.5978      0.3875      0.6535       3.117     245.520      22.310  
        35.8        1.15      0.6624      0.3829      0.6660       3.177     250.299      22.047  
        40.3        1.30      0.7134      0.3694      0.6713       3.202     252.246      21.271  
        44.7        1.44      0.7584      0.3494      0.6635       3.165     249.326      20.118  
        49.2        1.58      0.7959      0.3232      0.6434       3.068     241.714      18.610  
        53.7        1.73      0.8272      0.2928      0.6119       2.918     229.942      16.861  
        58.2        1.87      0.8529      0.2596      0.5698       2.718     214.100      14.945  
        62.6        2.02      0.8718      0.2245      0.5193       2.477     195.159      12.929  
        67.1        2.16      0.8858      0.1885      0.4598       2.193     172.767      10.854  
        71.6        2.30      0.8932      0.1515      0.3910       1.864     146.922       8.725  
        76.1        2.45      0.8895      0.1136      0.3126       1.491     117.449       6.540  
        80.5        2.59      0.8615      0.0746      0.2245       1.071      84.348       4.296  
        85.0        2.74      0.7497      0.0346      0.1264       0.603      47.484       1.994  



         PROP RPM =       960

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3267      0.5093       4.197     275.612      27.089  
         4.5        0.12      0.0774      0.3325      0.5153       4.247     278.798      27.562  
         8.9        0.24      0.1553      0.3396      0.5250       4.327     284.109      28.169  
        13.4        0.36      0.2323      0.3481      0.5396       4.447     291.986      28.865  
        17.9        0.48      0.3071      0.3580      0.5597       4.613     302.873      29.697  
        22.4        0.60      0.3801      0.3688      0.5824       4.800     315.175      30.574  
        26.8        0.72      0.4533      0.3793      0.6026       4.967     326.061      31.451  
        31.3        0.84      0.5177      0.3856      0.6259       5.158     338.630      31.968  
        35.8        0.96      0.5800      0.3891      0.6441       5.309     348.542      32.260  
        40.3        1.08      0.6312      0.3865      0.6614       5.451     357.924      32.058  
        44.7        1.20      0.6798      0.3796      0.6702       5.524     362.615      31.473  
        49.2        1.32      0.7246      0.3680      0.6704       5.526     362.792      30.507  
        53.7        1.44      0.7602      0.3503      0.6638       5.471     359.163      29.045  
        58.2        1.56      0.7923      0.3290      0.6480       5.340     350.578      27.292  
        62.6        1.68      0.8187      0.3041      0.6243       5.145     337.744      25.224  
        67.1        1.80      0.8434      0.2776      0.5926       4.884     320.663      23.020  
        71.6        1.92      0.8614      0.2488      0.5547       4.572     300.129      20.633  
        76.1        2.04      0.8765      0.2194      0.5107       4.209     276.320      18.189  
        80.5        2.16      0.8881      0.1893      0.4604       3.794     249.060      15.692  
        85.0        2.28      0.8954      0.1584      0.4035       3.326     218.348      13.138  
        89.5        2.40      0.8963      0.1270      0.3401       2.803     184.007      10.528  
        94.0        2.52      0.8856      0.0948      0.2698       2.223     146.037       7.862  
        98.4        2.64      0.8489      0.0619      0.1927       1.588     104.262       5.137  
       102.9        2.76      0.7218      0.0284      0.1085       0.894      58.716       2.352  



         PROP RPM =       1120

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3268      0.5084       6.653     374.387      36.891  
         4.5        0.10      0.0665      0.3317      0.5132       6.716     377.927      37.431  
         8.9        0.21      0.1334      0.3375      0.5208       6.815     383.503      38.105  
        13.4        0.31      0.2000      0.3444      0.5316       6.957     391.557      38.869  
        17.9        0.41      0.2654      0.3524      0.5463       7.150     402.355      39.769  
        22.4        0.51      0.3287      0.3613      0.5655       7.400     416.428      40.780  
        26.8        0.62      0.3908      0.3706      0.5853       7.660     431.031      41.814  
        31.3        0.72      0.4544      0.3798      0.6019       7.877     443.245      42.871  
        35.8        0.82      0.5107      0.3856      0.6215       8.135     457.761      43.523  
        40.3        0.93      0.5623      0.3887      0.6401       8.377     471.391      43.860  
        44.7        1.03      0.6131      0.3895      0.6535       8.552     481.304      43.950  
        49.2        1.13      0.6547      0.3851      0.6657       8.711     490.243      43.456  
        53.7        1.23      0.6952      0.3778      0.6709       8.781     494.137      42.646  
        58.2        1.34      0.7305      0.3665      0.6709       8.781     494.137      41.365  
        62.6        1.44      0.7614      0.3513      0.6646       8.698     489.446      39.656  
        67.1        1.54      0.7883      0.3330      0.6519       8.532     480.064      37.588  
        71.6        1.65      0.8122      0.3123      0.6329       8.283     466.169      35.250  
        76.1        1.75      0.8345      0.2902      0.6083       7.960     448.025      32.755  
        80.5        1.85      0.8527      0.2663      0.5782       7.569     425.898      30.057  
        85.0        1.95      0.8674      0.2413      0.5439       7.118     400.585      27.247  
        89.5        2.06      0.8798      0.2159      0.5049       6.609     371.908      24.369  
        94.0        2.16      0.8899      0.1900      0.4614       6.037     339.780      21.445  
        98.4        2.26      0.8968      0.1636      0.4129       5.404     304.112      18.466  
       102.9        2.37      0.8996      0.1367      0.3596       4.706     264.814      15.429  
       107.4        2.47      0.8958      0.1093      0.3012       3.943     221.888      12.335  
       111.8        2.57      0.8798      0.0814      0.2379       3.114     175.156       9.183  



         PROP RPM =       1280

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3269      0.5076       9.916     488.207      48.199  
         4.5        0.09      0.0583      0.3311      0.5116       9.995     492.190      48.806  
         8.9        0.18      0.1169      0.3361      0.5177      10.114     498.031      49.548  
        13.4        0.27      0.1754      0.3419      0.5263      10.282     506.263      50.402  
        17.9        0.36      0.2334      0.3484      0.5376      10.503     517.149      51.369  
        22.4        0.45      0.2901      0.3558      0.5521      10.786     531.045      52.448  
        26.8        0.54      0.3448      0.3638      0.5700      11.134     548.215      53.617  
        31.3        0.63      0.3989      0.3719      0.5875      11.478     565.120      54.831  
        35.8        0.72      0.4514      0.3792      0.6049      11.818     581.937      55.888  
        40.3        0.81      0.5053      0.3858      0.6185      12.084     594.947      56.877  
        44.7        0.90      0.5518      0.3891      0.6347      12.402     610.613      57.371  
        49.2        0.99      0.5946      0.3899      0.6495      12.687     624.686      57.484  
        53.7        1.08      0.6335      0.3880      0.6618      12.927     636.546      57.214  
        58.2        1.17      0.6723      0.3840      0.6683      13.056     642.918      56.607  
        62.6        1.26      0.7038      0.3759      0.6731      13.150     647.521      55.415  
        67.1        1.35      0.7349      0.3656      0.6718      13.123     646.193      53.887  
        71.6        1.44      0.7622      0.3523      0.6658      13.007     640.440      51.931  
        76.1        1.53      0.7864      0.3366      0.6550      12.796     630.085      49.615  
        80.5        1.62      0.8081      0.3189      0.6395      12.493     615.127      47.008  
        85.0        1.71      0.8277      0.2998      0.6196      12.104     596.009      44.197  
        89.5        1.80      0.8454      0.2795      0.5953      11.629     572.643      41.207  
        94.0        1.89      0.8593      0.2579      0.5674      11.085     545.737      38.015  
        98.4        1.98      0.8717      0.2359      0.5360      10.472     515.644      34.778  
       102.9        2.07      0.8824      0.2136      0.5012       9.789     482.012      31.473  
       107.4        2.16      0.8912      0.1908      0.4626       9.037     445.016      28.124  
       111.8        2.25      0.8978      0.1677      0.4204       8.212     404.391      24.729  



         PROP RPM =       1440

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3270      0.5069      14.094     617.163      61.013  
         4.5        0.08      0.0518      0.3307      0.5104      14.201     621.411      61.688  
         8.9        0.16      0.1040      0.3350      0.5155      14.336     627.606      62.497  
        13.4        0.24      0.1562      0.3399      0.5224      14.537     636.015      63.419  
        17.9        0.32      0.2081      0.3455      0.5315      14.778     646.990      64.475  
        22.4        0.40      0.2592      0.3517      0.5429      15.100     660.974      65.622  
        26.8        0.48      0.3091      0.3585      0.5569      15.489     677.967      66.881  
        31.3        0.56      0.3592      0.3663      0.5712      15.891     695.403      68.319  
        35.8        0.64      0.4084      0.3739      0.5859      16.293     713.370      69.758  
        40.3        0.72      0.4521      0.3795      0.6045      16.816     735.940      70.815  
        44.7        0.80      0.4969      0.3848      0.6196      17.232     754.349      71.782  
        49.2        0.88      0.5392      0.3884      0.6341      17.634     771.962      72.478  
        53.7        0.96      0.5829      0.3911      0.6445      17.929     784.619      72.995  
        58.2        1.04      0.6192      0.3907      0.6562      18.251     798.868      72.861  
        62.6        1.12      0.6524      0.3875      0.6655      18.506     810.197      72.299  
        67.1        1.20      0.6827      0.3823      0.6720      18.694     818.163      71.309  
        71.6        1.28      0.7133      0.3753      0.6736      18.734     820.110      70.028  
        76.1        1.36      0.7381      0.3651      0.6730      18.721     819.225      68.117  
        80.5        1.44      0.7628      0.3534      0.6673      18.560     812.410      65.936  
        85.0        1.52      0.7848      0.3397      0.6580      18.305     801.081      63.374  
        89.5        1.60      0.8034      0.3239      0.6452      17.943     785.504      60.429  
        94.0        1.68      0.8213      0.3072      0.6285      17.487     765.147      57.304  
        98.4        1.76      0.8385      0.2898      0.6084      16.924     740.807      54.067  
       102.9        1.84      0.8524      0.2710      0.5851      16.280     712.308      50.560  
       107.4        1.92      0.8643      0.2516      0.5591      15.556     680.622      46.940  
       111.8        2.00      0.8749      0.2319      0.5303      14.751     645.573      43.276  



         PROP RPM =       1600

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3270      0.5064      19.324     761.076      75.333  
         4.5        0.07      0.0467      0.3304      0.5094      19.431     765.678      76.098  
         8.9        0.14      0.0937      0.3342      0.5137      19.606     772.139      76.975  
        13.4        0.22      0.1408      0.3385      0.5196      19.820     780.813      77.964  
        17.9        0.29      0.1877      0.3433      0.5270      20.102     792.053      79.065  
        22.4        0.36      0.2341      0.3487      0.5362      20.464     805.949      80.302  
        26.8        0.43      0.2798      0.3545      0.5476      20.893     822.942      81.651  
        31.3        0.50      0.3242      0.3608      0.5610      21.403     843.122      83.089  
        35.8        0.58      0.3691      0.3678      0.5741      21.899     862.859      84.708  
        40.3        0.65      0.4135      0.3747      0.5875      22.408     882.950      86.304  
        44.7        0.72      0.4527      0.3798      0.6043      23.052     908.087      87.496  
        49.2        0.79      0.4936      0.3848      0.6177      23.562     928.443      88.642  
        53.7        0.86      0.5324      0.3884      0.6306      24.058     947.915      89.496  
        58.2        0.94      0.5690      0.3907      0.6429      24.527     966.501      89.991  
        62.6        1.01      0.6031      0.3911      0.6540      24.956     982.433      90.081  
        67.1        1.08      0.6347      0.3899      0.6634      25.305     996.594      89.766  
        71.6        1.15      0.6639      0.3864      0.6707      25.587    1008.100      89.002  
        76.1        1.22      0.6940      0.3818      0.6736      25.707    1012.525      87.945  
        80.5        1.30      0.7183      0.3744      0.6755      25.774    1015.181      86.214  
        85.0        1.37      0.7406      0.3651      0.6744      25.734    1013.410      84.079  
        89.5        1.44      0.7632      0.3546      0.6692      25.533    1005.445      81.673  
        94.0        1.51      0.7817      0.3419      0.6614      25.238     993.939      78.751  
        98.4        1.58      0.8002      0.3283      0.6501      24.809     977.122      75.626  
       102.9        1.66      0.8172      0.3137      0.6358      24.259     955.881      72.254  
       107.4        1.73      0.8318      0.2979      0.6190      23.615     930.213      68.612  
       111.8        1.80      0.8464      0.2817      0.5993      22.864     901.006      64.880  



         PROP RPM =       1760

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3271      0.5059      25.694     919.593      91.160  
         4.5        0.07      0.0425      0.3301      0.5086      25.828     924.903      91.992  
         8.9        0.13      0.0852      0.3335      0.5124      26.016     931.984      92.936  
        13.4        0.20      0.1281      0.3373      0.5172      26.271     940.834      94.015  
        17.9        0.26      0.1709      0.3416      0.5236      26.592     952.340      95.184  
        22.4        0.33      0.2134      0.3463      0.5312      26.981     966.501      96.511  
        26.8        0.39      0.2553      0.3513      0.5406      27.451     983.318      97.927  
        31.3        0.46      0.2965      0.3568      0.5516      28.014    1002.790      99.456  
        35.8        0.52      0.3365      0.3627      0.5645      28.671    1026.687     101.074  
        40.3        0.59      0.3772      0.3691      0.5765      29.288    1048.813     102.850  
        44.7        0.65      0.4176      0.3755      0.5887      29.905    1070.940     104.649  
        49.2        0.72      0.4532      0.3801      0.6042      30.683    1098.378     105.952  
        53.7        0.79      0.4907      0.3849      0.6162      31.299    1120.504     107.279  
        58.2        0.85      0.5267      0.3887      0.6282      31.903    1142.631     108.335  
        62.6        0.92      0.5608      0.3911      0.6395      32.480    1162.988     109.055  
        67.1        0.98      0.5928      0.3922      0.6501      33.016    1182.460     109.370  
        71.6        1.05      0.6228      0.3918      0.6593      33.485    1199.276     109.257  
        76.1        1.11      0.6506      0.3899      0.6671      33.874    1213.437     108.673  
        80.5        1.18      0.6764      0.3862      0.6729      34.169    1224.058     107.639  
        85.0        1.24      0.7003      0.3808      0.6765      34.357    1230.254     106.132  
        89.5        1.31      0.7223      0.3738      0.6777      34.424    1232.909     104.176  
        94.0        1.37      0.7425      0.3653      0.6764      34.344    1230.254     101.794  
        98.4        1.44      0.7634      0.3558      0.6713      34.089    1220.518      99.163  
       102.9        1.51      0.7804      0.3444      0.6645      33.740    1208.127      95.971  
       107.4        1.57      0.7977      0.3323      0.6546      33.244    1190.425      92.621  
       111.8        1.64      0.8124      0.3189      0.6424      32.627    1168.298      88.867  



         PROP RPM =       1920

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3272      0.5054      33.324    1093.952     108.515  
         4.5        0.06      0.0390      0.3299      0.5079      33.485    1099.263     109.415  
         8.9        0.12      0.0782      0.3330      0.5113      33.713    1106.343     110.426  
        13.4        0.18      0.1175      0.3364      0.5155      33.995    1116.079     111.573  
        17.9        0.24      0.1568      0.3402      0.5209      34.344    1127.585     112.832  
        22.4        0.30      0.1959      0.3443      0.5273      34.773    1141.746     114.203  
        26.8        0.36      0.2347      0.3488      0.5353      35.296    1158.563     115.687  
        31.3        0.42      0.2729      0.3537      0.5445      35.899    1178.034     117.305  
        35.8        0.48      0.3103      0.3588      0.5552      36.610    1201.931     119.014  
        40.3        0.54      0.3467      0.3642      0.5674      37.414    1228.484     120.812  
        44.7        0.60      0.3839      0.3702      0.5787      38.152    1252.381     122.791  
        49.2        0.66      0.4179      0.3754      0.5931      39.104    1283.358     124.522  
        53.7        0.72      0.4536      0.3805      0.6041      39.828    1307.255     126.208  
        58.2        0.78      0.4884      0.3851      0.6153      40.566    1331.152     127.736  
        62.6        0.84      0.5218      0.3891      0.6263      41.290    1355.934     129.018  
        67.1        0.90      0.5496      0.3907      0.6401      42.202    1385.142     129.625  
        71.6        0.96      0.5799      0.3922      0.6496      42.832    1405.498     130.119  
        76.1        1.02      0.6085      0.3926      0.6582      43.409    1424.970     130.209  
        80.5        1.08      0.6352      0.3915      0.6659      43.905    1440.901     129.872  
        85.0        1.14      0.6603      0.3891      0.6721      44.321    1455.063     129.085  
        89.5        1.20      0.6836      0.3854      0.6767      44.616    1464.798     127.826  
        94.0        1.26      0.7053      0.3802      0.6794      44.803    1470.994     126.118  
        98.4        1.32      0.7254      0.3736      0.6802      44.844    1471.879     123.937  
       102.9        1.38      0.7464      0.3665      0.6777      44.683    1466.569     121.554  
       107.4        1.44      0.7635      0.3572      0.6738      44.428    1458.603     118.474  
       111.8        1.50      0.7793      0.3468      0.6676      44.026    1445.327     115.012  



         PROP RPM =       2080

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3272      0.5051      42.336    1283.358     127.354  
         4.5        0.06      0.0360      0.3297      0.5074      42.524    1288.669     128.343  
         8.9        0.11      0.0722      0.3325      0.5103      42.779    1295.749     129.423  
