        83x13_2_1200_41_1250                                 (83x13_2_1200_41_1250.dat)

         PROP RPM =       600

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.1922      0.1453       9.941    1044.388     104.581  
         4.5        0.09      0.1235      0.1924      0.1477      10.106    1061.204     104.649  
         8.9        0.19      0.2415      0.1918      0.1507      10.310    1083.331     104.334  
        13.4        0.28      0.3513      0.1903      0.1541      10.544    1107.228     103.502  
        17.9        0.38      0.4553      0.1878      0.1565      10.707    1124.930     102.153  
        22.4        0.47      0.5439      0.1833      0.1599      10.935    1148.827      99.703  
        26.8        0.57      0.6246      0.1772      0.1615      11.046    1160.333      96.376  
        31.3        0.66      0.6931      0.1689      0.1618      11.067    1162.988      91.857  
        35.8        0.76      0.7501      0.1581      0.1600      10.947    1149.712      86.034  
        40.3        0.85      0.7990      0.1452      0.1551      10.616    1115.194      78.998  
        44.7        0.95      0.8415      0.1302      0.1468      10.043    1055.009      70.837  
        49.2        1.04      0.8705      0.1128      0.1352       9.250     971.812      61.350  
        53.7        1.14      0.8941      0.0949      0.1208       8.267     868.347      51.639  
        58.2        1.23      0.9119      0.0765      0.1035       7.083     743.994      41.657  
        62.6        1.33      0.9225      0.0577      0.0832       5.689     597.514      31.428  
        67.1        1.42      0.9197      0.0385      0.0596       4.075     428.022      20.943  
        71.6        1.52      0.8734      0.0188      0.0327       2.234     234.633      10.222  



         PROP RPM =       720

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.1924      0.1451      17.152    1501.972     150.757  
         4.5        0.08      0.1024      0.1925      0.1485      17.554    1536.490     150.757  
         8.9        0.16      0.2018      0.1923      0.1506      17.809    1558.616     150.600  
        13.4        0.24      0.2965      0.1915      0.1532      18.104    1585.169     149.993  
        17.9        0.32      0.3891      0.1901      0.1545      18.265    1599.330     148.958  
        22.4        0.40      0.4709      0.1875      0.1574      18.613    1628.537     146.890  
        26.8        0.47      0.5447      0.1838      0.1600      18.922    1655.975     143.968  
        31.3        0.55      0.6141      0.1790      0.1613      19.069    1669.251     140.213  
        35.8        0.63      0.6712      0.1724      0.1624      19.203    1680.757     135.020  
        40.3        0.71      0.7237      0.1643      0.1616      19.096    1671.906     128.748  
        44.7        0.79      0.7684      0.1546      0.1591      18.801    1646.239     121.127  
        49.2        0.87      0.8065      0.1433      0.1545      18.265    1599.330     112.292  
        53.7        0.95      0.8423      0.1307      0.1472      17.406    1523.213     102.400  
        58.2        1.03      0.8669      0.1162      0.1377      16.280    1424.970      91.003  
        62.6        1.11      0.8878      0.1013      0.1263      14.926    1307.255      79.380  
        67.1        1.19      0.9050      0.0862      0.1129      13.343    1168.298      67.488  
        71.6        1.26      0.9180      0.0707      0.0973      11.506    1007.215      55.325  
        76.1        1.34      0.9255      0.0548      0.0796       9.411     823.739      42.939  
        80.5        1.42      0.9232      0.0387      0.0596       7.048     616.986      30.304  
        85.0        1.50      0.8946      0.0222      0.0373       4.411     386.158      17.409  
        89.5        1.58      0.6826      0.0054      0.0126       1.493     130.637       4.267  



         PROP RPM =       840

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.1924      0.1466      27.518    2064.879     205.116  
         4.5        0.07      0.0883      0.1927      0.1479      27.773    2083.466     205.453  
         8.9        0.14      0.1747      0.1927      0.1495      28.068    2105.592     205.475  
        13.4        0.20      0.2582      0.1923      0.1515      28.430    2133.030     205.071  
        17.9        0.27      0.3378      0.1914      0.1537      28.832    2164.007     204.104  
        22.4        0.34      0.4126      0.1899      0.1560      29.274    2195.870     202.441  
        26.8        0.41      0.4818      0.1875      0.1583      29.704    2228.618     199.968  
        31.3        0.47      0.5452      0.1843      0.1604      30.106    2258.710     196.551  
        35.8        0.54      0.6024      0.1802      0.1622      30.441    2283.492     192.099  
        40.3        0.61      0.6571      0.1751      0.1626      30.508    2288.803     186.704  
        44.7        0.68      0.7022      0.1686      0.1627      30.535    2291.458     179.757  
        49.2        0.75      0.7446      0.1610      0.1612      30.267    2271.101     171.709  
        53.7        0.81      0.7811      0.1522      0.1585      29.757    2232.158     162.335  
        58.2        0.88      0.8130      0.1423      0.1541      28.939    2171.088     151.701  
        62.6        0.95      0.8427      0.1313      0.1478      27.746    2081.695     139.966  
        67.1        1.02      0.8641      0.1188      0.1398      26.230    1968.406     126.680  
        71.6        1.08      0.8828      0.1061      0.1303      24.460    1834.760     113.101  
        76.1        1.15      0.8988      0.0931      0.1193      22.408    1680.757      99.276  
        80.5        1.22      0.9121      0.0799      0.1069      20.062    1505.512      85.203  
        85.0        1.29      0.9221      0.0665      0.0928      17.420    1307.255      70.882  
        89.5        1.36      0.9278      0.0528      0.0771      14.483    1085.987      56.292  
        94.0        1.42      0.9259      0.0389      0.0598      11.218     841.706      41.455  
        98.4        1.49      0.9065      0.0247      0.0407       7.634     572.732      26.370  
       102.9        1.56      0.8128      0.0103      0.0198       3.719     279.064      11.016  



         PROP RPM =       960

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.1925      0.1465      41.062    2695.052     268.197  
         4.5        0.06      0.0775      0.1929      0.1476      41.344    2714.524     268.647  
         8.9        0.12      0.1539      0.1932      0.1488      41.706    2737.536     269.096  
        13.4        0.18      0.2259      0.1929      0.1518      42.551    2793.295     268.647  
        17.9        0.24      0.2972      0.1923      0.1534      43.007    2823.388     267.748  
        22.4        0.30      0.3653      0.1913      0.1552      43.516    2856.136     266.399  
        26.8        0.36      0.4297      0.1899      0.1572      44.053    2891.539     264.375  
        31.3        0.42      0.4898      0.1878      0.1591      44.589    2926.942     261.453  
        35.8        0.47      0.5454      0.1850      0.1608      45.085    2959.689     257.631  
        40.3        0.53      0.5962      0.1815      0.1624      45.501    2987.127     252.685  
        44.7        0.59      0.6424      0.1770      0.1634      45.796    3006.598     246.615  
