        48x24_3_800_51_160                                 (48x24_3_800_51_160.dat)

         PROP RPM =       400

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3275      0.8923       1.170     184.361       8.855  
         4.5        0.25      0.0943      0.3431      0.8951       1.174     184.892       9.278  
         8.9        0.49      0.1956      0.3665      0.9225       1.209     190.557       9.912  
        13.4        0.74      0.2983      0.3969      0.9822       1.288     202.948      10.732  
        17.9        0.98      0.3960      0.4321      1.0744       1.408     221.977      11.690  
        22.4        1.23      0.4862      0.4666      1.1812       1.549     244.015      12.623  
        26.8        1.48      0.5632      0.4914      1.2882       1.690     266.142      13.291  
        31.3        1.72      0.6308      0.5027      1.3723       1.800     283.489      13.590  
        35.8        1.97      0.6888      0.4965      1.4185       1.860     293.137      13.426  
        40.3        2.21      0.7381      0.4752      1.4258       1.869     294.553      12.850  
        44.7        2.46      0.7759      0.4407      1.3978       1.833     288.800      11.922  
        49.2        2.71      0.8048      0.4015      1.3503       1.770     278.976      10.858  
        53.7        2.95      0.8296      0.3603      1.2821       1.682     264.991       9.743  
        58.2        3.20      0.8504      0.3172      1.1934       1.565     246.582       8.579  
        62.6        3.44      0.8665      0.2722      1.0822       1.419     223.570       7.362  
        67.1        3.69      0.8764      0.2251      0.9482       1.243     195.867       6.088  
        71.6        3.94      0.8762      0.1759      0.7905       1.036     163.296       4.757  
        76.1        4.18      0.8559      0.1246      0.6087       0.798     125.769       3.368  
        80.5        4.43      0.7814      0.0710      0.4023       0.528      83.117       1.919  
        85.0        4.68      0.4145      0.0151      0.1708       0.224      35.297       0.410  



         PROP RPM =       480

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3276      0.8913       2.020     265.168      12.758  
         4.5        0.21      0.0782      0.3401      0.8920       2.021     265.345      13.246  
         8.9        0.41      0.1616      0.3581      0.9088       2.058     270.390      13.947  
        13.4        0.62      0.2478      0.3813      0.9466       2.144     281.631      14.849  
        17.9        0.82      0.3322      0.4085      1.0088       2.285     300.129      15.907  
        22.4        1.03      0.4119      0.4384      1.0913       2.473     324.734      17.074  
        26.8        1.23      0.4874      0.4674      1.1799       2.674     351.021      18.203  
        31.3        1.44      0.5540      0.4899      1.2688       2.875     377.484      19.073  
        35.8        1.64      0.6112      0.5019      1.3467       3.051     400.673      19.540  
        40.3        1.85      0.6630      0.5031      1.4003       3.172     416.516      19.585  
        44.7        2.05      0.7088      0.4926      1.4246       3.229     423.951      19.181  
        49.2        2.26      0.7477      0.4717      1.4234       3.225     423.508      18.376  
        53.7        2.46      0.7773      0.4418      1.3990       3.169     416.074      17.205  
        58.2        2.67      0.8015      0.4089      1.3601       3.082     404.745      15.930  
        62.6        2.87      0.8231      0.3751      1.3077       2.964     389.167      14.608  
        67.1        3.08      0.8420      0.3399      1.2420       2.813     369.342      13.235  
        71.6        3.28      0.8581      0.3033      1.1598       2.627     345.002      11.811  
        76.1        3.49      0.8708      0.2654      1.0624       2.407     316.060      10.334  
        80.5        3.69      0.8791      0.2260      0.9489       2.150     282.339       8.801  
        85.0        3.90      0.8809      0.1852      0.8191       1.856     243.661       7.212  
        89.5        4.10      0.8714      0.1429      0.6725       1.523     200.027       5.564  
        94.0        4.31      0.8382      0.0990      0.5087       1.153     151.348       3.855  
        98.4        4.51      0.7382      0.0536      0.3278       0.743      97.535       2.088  
       102.9        4.72      0.2430      0.0067      0.1291       0.293      38.412       0.259  



         PROP RPM =       560

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3277      0.8904       3.204     360.579      17.371  
         4.5        0.18      0.0668      0.3382      0.8902       3.202     360.491      17.924  
         8.9        0.35      0.1375      0.3526      0.9012       3.243     364.916      18.688  
        13.4        0.53      0.2111      0.3710      0.9266       3.334     375.183      19.664  
        17.9        0.70      0.2850      0.3926      0.9691       3.487     392.442      20.822  
        22.4        0.88      0.3559      0.4170      1.0301       3.707     417.136      22.112  
        26.8        1.05      0.4231      0.4430      1.1041       3.972     447.051      23.470  
        31.3        1.23      0.4883      0.4678      1.1790       4.242     477.409      24.796  
        35.8        1.41      0.5432      0.4864      1.2590       4.530     509.891      25.786  
        40.3        1.58      0.5953      0.4996      1.3272       4.777     537.594      26.483  
        44.7        1.76      0.6438      0.5054      1.3796       4.963     558.659      26.775  
        49.2        1.93      0.6854      0.5011      1.4136       5.088     572.555      26.572  
        53.7        2.11      0.7209      0.4880      1.4283       5.136     578.131      25.876  
        58.2        2.28      0.7552      0.4697      1.4222       5.115     575.653      24.909  
        62.6        2.46      0.7782      0.4426      1.3990       5.036     566.713      23.470  
        67.1        2.64      0.7992      0.4147      1.3674       4.922     553.880      21.977  
        71.6        2.81      0.8182      0.3857      1.3260       4.770     536.886      20.446  
        76.1        2.99      0.8353      0.3559      1.2736       4.581     515.556      18.866  
        80.5        3.16      0.8504      0.3252      1.2097       4.352     489.800      17.236  
        85.0        3.34      0.8635      0.2934      1.1348       4.083     459.531      15.552  
        89.5        3.52      0.8740      0.2606      1.0484       3.772     424.482      13.817  
        94.0        3.69      0.8812      0.2268      0.9501       3.418     384.742      12.023  
        98.4        3.87      0.8839      0.1920      0.8397       3.021     340.046      10.175  
       102.9        4.04      0.8794      0.1560      0.7169       2.580     290.304       8.266  
       107.4        4.22      0.8619      0.1189      0.5817       2.093     235.518       6.299  
       111.8        4.39      0.8167      0.0806      0.4337       1.561     175.599       4.274  



         PROP RPM =       640

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3278      0.8898       4.779     470.594      22.683  
         4.5        0.15      0.0583      0.3367      0.8890       4.774     470.152      23.313  
         8.9        0.31      0.1197      0.3487      0.8964       4.814     474.134      24.144  
        13.4        0.46      0.1836      0.3638      0.9143       4.911     483.605      25.179  
        17.9        0.62      0.2486      0.3817      0.9447       5.074     499.625      26.438  
        22.4        0.77      0.3126      0.4019      0.9888       5.310     522.991      27.831  
        26.8        0.92      0.3733      0.4236      1.0475       5.626     553.968      29.338  
        31.3        1.08      0.4346      0.4477      1.1094       5.958     586.716      31.001  
        35.8        1.23      0.4890      0.4682      1.1783       6.328     623.181      32.417  
        40.3        1.38      0.5380      0.4852      1.2481       6.702     660.000      33.586  
        44.7        1.54      0.5858      0.4988      1.3089       7.031     692.394      34.531  
        49.2        1.69      0.6277      0.5050      1.3613       7.311     720.008      34.980  
        53.7        1.85      0.6649      0.5046      1.4003       7.520     740.542      34.935  
        58.2        2.00      0.7002      0.4980      1.4222       7.638     752.136      34.486  
        62.6        2.15      0.7290      0.4841      1.4295       7.676     755.942      33.497  
        67.1        2.31      0.7589      0.4674      1.4210       7.629     751.340      32.350  
        71.6        2.46      0.7789      0.4434      1.4003       7.523     740.896      30.709  
        76.1        2.61      0.7973      0.4190      1.3735       7.378     726.558      29.000  
        80.5        2.77      0.8143      0.3938      1.3394       7.191     708.060      27.269  
        85.0        2.92      0.8298      0.3680      1.2955       6.960     685.313      25.471  
        89.5        3.08      0.8439      0.3415      1.2444       6.684     658.230      23.650  
        94.0        3.23      0.8565      0.3142      1.1846       6.362     626.544      21.750  
        98.4        3.38      0.8675      0.2861      1.1159       5.993     590.256      19.808  
       102.9        3.54      0.8764      0.2573      1.0384       5.577     549.189      17.812  
       107.4        3.69      0.8829      0.2276      0.9517       5.111     503.342      15.759  
       111.8        3.84      0.8860      0.1972      0.8556       4.596     452.539      13.650  



         PROP RPM =       720

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3279      0.8892       6.800     595.213      28.731  
         4.5        0.14      0.0517      0.3357      0.8881       6.791     594.505      29.405  
         8.9        0.27      0.1059      0.3459      0.8932       6.831     597.956      30.304  
        13.4        0.41      0.1622      0.3586      0.9064       6.932     606.719      31.428  
        17.9        0.55      0.2199      0.3736      0.9289       7.103     621.765      32.732  
        22.4        0.68      0.2776      0.3907      0.9619       7.355     643.892      34.238  
        26.8        0.82      0.3337      0.4093      1.0060       7.693     673.365      35.857  
        31.3        0.96      0.3887      0.4298      1.0585       8.094     708.502      37.678  
        35.8        1.09      0.4411      0.4504      1.1164       8.537     747.357      39.454  
        40.3        1.23      0.4896      0.4686      1.1778       9.006     788.424      41.073  
        44.7        1.37      0.5339      0.4841      1.2395       9.478     829.669      42.421  
        49.2        1.50      0.5739      0.4957      1.2980       9.929     869.143      43.433  
        53.7        1.64      0.6138      0.5039      1.3467      10.295     901.006      44.130  
        58.2        1.78      0.6491      0.5062      1.3856      10.595     927.558      44.332  
        62.6        1.91      0.6807      0.5027      1.4124      10.805     946.145      44.040  
        67.1        2.05      0.7113      0.4949      1.4270      10.913     954.995      43.366  
        71.6        2.19      0.7364      0.4814      1.4295      10.933     956.766      42.174  
        76.1        2.32      0.7617      0.4655      1.4197      10.860     950.570      40.780  
        80.5        2.46      0.7794      0.4442      1.4027      10.725     939.064      38.914  
        85.0        2.60      0.7959      0.4225      1.3783      10.544     923.133      37.026  
        89.5        2.73      0.8112      0.4004      1.3491      10.316     902.776      35.070  
        94.0        2.87      0.8253      0.3775      1.3126      10.040     878.879      33.069  
        98.4        3.01      0.8384      0.3541      1.2700       9.714     850.291      31.024  
       102.9        3.14      0.8504      0.3302      1.2213       9.336     817.278      28.933  
       107.4        3.28      0.8611      0.3057      1.1648       8.907     779.662      26.797  
       111.8        3.42      0.8705      0.2806      1.1016       8.423     737.356      24.594  



         PROP RPM =       800

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3279      0.8887       9.323     734.523      35.475  
         4.5        0.12      0.0464      0.3349      0.8875       9.309     733.461      36.217  
         8.9        0.25      0.0949      0.3437      0.8912       9.348     736.471      37.183  
        13.4        0.37      0.1453      0.3546      0.9010       9.452     744.613      38.352  
        17.9        0.49      0.1969      0.3674      0.9182       9.631     758.774      39.746  
