        55x17_4_1000_46_360                                 (55x17_4_1000_46_360.dat)

         PROP RPM =       500

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3607      0.5902       2.985     376.334      26.280  
         4.5        0.17      0.1055      0.3703      0.6030       3.049     384.388      26.977  
         8.9        0.34      0.2102      0.3828      0.6259       3.166     398.992      27.876  
        13.4        0.52      0.3149      0.3980      0.6515       3.296     415.454      29.000  
        17.9        0.69      0.4117      0.4101      0.6845       3.463     436.519      29.877  
        22.4        0.86      0.5029      0.4182      0.7145       3.614     455.548      30.462  
        26.8        1.03      0.5829      0.4190      0.7410       3.748     472.453      30.529  
        31.3        1.20      0.6509      0.4108      0.7588       3.838     483.870      29.922  
        35.8        1.37      0.7105      0.3938      0.7615       3.851     485.552      28.663  
        40.3        1.55      0.7594      0.3674      0.7480       3.784     476.967      26.752  
        44.7        1.72      0.8045      0.3353      0.7160       3.621     456.433      24.414  
        49.2        1.89      0.8350      0.2948      0.6673       3.375     425.455      21.476  
        53.7        2.06      0.8603      0.2531      0.6065       3.068     386.689      18.434  
        58.2        2.23      0.8799      0.2100      0.5328       2.695     339.780      15.292  
        62.6        2.41      0.8920      0.1654      0.4459       2.256     284.286      12.045  
        67.1        2.58      0.8908      0.1193      0.3452       1.746     220.030       8.691  
        71.6        2.75      0.8567      0.0718      0.2303       1.165     146.834       5.227  
        76.1        2.92      0.6562      0.0227      0.1009       0.510      64.310       1.651  



         PROP RPM =       600

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3609      0.5891       5.148     540.869      37.858  
         4.5        0.14      0.0881      0.3686      0.5989       5.235     549.985      38.667  
         8.9        0.29      0.1760      0.3785      0.6156       5.382     565.297      39.701  
        13.4        0.43      0.2633      0.3907      0.6372       5.569     585.034      40.983  
        17.9        0.57      0.3479      0.4023      0.6624       5.789     608.135      42.219  
        22.4        0.72      0.4274      0.4120      0.6904       6.035     633.802      43.231  
        26.8        0.86      0.5041      0.4190      0.7136       6.238     655.309      43.928  
        31.3        1.00      0.5730      0.4205      0.7358       6.432     675.577      44.130  
        35.8        1.15      0.6296      0.4151      0.7548       6.598     693.013      43.523  
        40.3        1.29      0.6850      0.4046      0.7613       6.654     699.032      42.444  
        44.7        1.43      0.7294      0.3867      0.7591       6.635     696.908      40.556  
        49.2        1.57      0.7693      0.3635      0.7442       6.505     683.278      38.128  
        53.7        1.72      0.8058      0.3360      0.7163       6.261     657.699      35.250  
        58.2        1.86      0.8316      0.3024      0.6767       5.915     621.322      31.721  
        62.6        2.00      0.8539      0.2678      0.6287       5.495     577.246      28.101  
        67.1        2.15      0.8725      0.2323      0.5718       4.998     525.026      24.369  
