        27x9_2_2200_51_90                                 (27x9_2_2200_51_90.dat)

         PROP RPM =       1100

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2945      0.5046       0.775      44.395       6.029  
         4.5        0.16      0.0937      0.3017      0.5124       0.787      45.077       6.178  
         8.9        0.32      0.1878      0.3114      0.5276       0.810      46.413       6.376  
        13.4        0.48      0.2812      0.3229      0.5478       0.841      48.201       6.612  
        17.9        0.64      0.3741      0.3356      0.5709       0.877      50.228       6.872  
        22.4        0.80      0.4578      0.3449      0.5993       0.920      52.733       7.063  
        26.8        0.95      0.5365      0.3515      0.6252       0.960      55.016       7.196  
        31.3        1.11      0.6056      0.3526      0.6483       0.996      57.043       7.219  
        35.8        1.27      0.6648      0.3472      0.6646       1.021      58.477       7.108  
        40.3        1.43      0.7176      0.3359      0.6701       1.029      58.955       6.877  
        44.7        1.59      0.7620      0.3179      0.6636       1.019      58.380       6.508  
        49.2        1.75      0.8029      0.2950      0.6429       0.987      56.565       6.041  
        53.7        1.91      0.8320      0.2654      0.6091       0.935      53.582       5.434  
        58.2        2.07      0.8554      0.2343      0.5664       0.870      49.830       4.797  
        62.6        2.23      0.8744      0.2020      0.5144       0.790      45.272       4.136  
        67.1        2.39      0.8879      0.1685      0.4528       0.695      39.846       3.451  
        71.6        2.55      0.8937      0.1338      0.3811       0.585      33.527       2.740  
        76.1        2.70      0.8856      0.0978      0.2987       0.459      26.287       2.003  
        80.5        2.86      0.8441      0.0606      0.2055       0.316      18.082       1.240  
        85.0        3.02      0.6588      0.0221      0.1012       0.155       8.904       0.452  



         PROP RPM =       1320

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2946      0.5036       1.336      63.814       8.687  
         4.5        0.13      0.0782      0.3005      0.5096       1.352      64.566       8.857  
         8.9        0.27      0.1569      0.3080      0.5205       1.381      65.947       9.082  
        13.4        0.40      0.2361      0.3174      0.5347       1.419      67.735       9.359  
        17.9        0.53      0.3142      0.3279      0.5534       1.468      70.116       9.669  
        22.4        0.66      0.3891      0.3375      0.5750       1.526      72.842       9.950  
        26.8        0.80      0.4590      0.3454      0.5986       1.588      75.833      10.184  
        31.3        0.93      0.5228      0.3508      0.6226       1.652      78.878      10.341  
        35.8        1.06      0.5838      0.3531      0.6414       1.702      81.268      10.411  
        40.3        1.19      0.6378      0.3514      0.6573       1.745      83.277      10.361  
        44.7        1.33      0.6849      0.3449      0.6676       1.771      84.578      10.170  
        49.2        1.46      0.7256      0.3336      0.6703       1.778      84.932       9.835  
        53.7        1.59      0.7634      0.3186      0.6640       1.762      84.117       9.395  
        58.2        1.72      0.7969      0.2997      0.6480       1.719      82.108       8.835  
        62.6        1.86      0.8246      0.2763      0.6218       1.649      78.789       8.147  
        67.1        1.99      0.8457      0.2507      0.5894       1.564      74.683       7.392  
        71.6        2.12      0.8638      0.2243      0.5508       1.462      69.788       6.614  
        76.1        2.25      0.8788      0.1972      0.5056       1.341      64.044       5.814  
        80.5        2.39      0.8901      0.1691      0.4534       1.203      57.441       4.986  
        85.0        2.52      0.8962      0.1403      0.3941       1.046      49.936       4.134  
        89.5        2.65      0.8944      0.1105      0.3277       0.869      41.510       3.257  
        94.0        2.78      0.8772      0.0799      0.2535       0.673      32.128       2.356  
        98.4        2.92      0.8213      0.0484      0.1718       0.456      21.764       1.427  
       102.9        3.05      0.5922      0.0160      0.0822       0.218      10.408       0.471  



         PROP RPM =       1540

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2947      0.5029       2.119      86.720      11.825  
         4.5        0.11      0.0671      0.2996      0.5077       2.139      87.552      12.023  
         8.9        0.23      0.1347      0.3058      0.5160       2.174      88.950      12.272  
        13.4        0.34      0.2020      0.3133      0.5286       2.227      91.163      12.571  
        17.9        0.45      0.2695      0.3216      0.5423       2.285      93.552      12.906  
        22.4        0.57      0.3359      0.3307      0.5594       2.358      96.473      13.270  
        26.8        0.68      0.3997      0.3389      0.5780       2.435      99.659      13.601  
        31.3        0.80      0.4599      0.3458      0.5981       2.520     103.111      13.877  
        35.8        0.91      0.5156      0.3507      0.6183       2.606     106.651      14.073  
        40.3        1.02      0.5702      0.3541      0.6350       2.675     109.484      14.208  
        44.7        1.14      0.6160      0.3532      0.6513       2.745     112.316      14.172  
        49.2        1.25      0.6603      0.3501      0.6626       2.792     114.263      14.048  
        53.7        1.36      0.6965      0.3424      0.6703       2.824     115.591      13.740  
        58.2        1.48      0.7313      0.3322      0.6709       2.827     115.679      13.329  
        62.6        1.59      0.7624      0.3187      0.6651       2.803     114.706      12.792  
        67.1        1.70      0.7918      0.3029      0.6519       2.746     112.404      12.153  
        71.6        1.82      0.8190      0.2842      0.6308       2.658     108.776      11.407  
        76.1        1.93      0.8380      0.2625      0.6050       2.549     104.350      10.535  
        80.5        2.05      0.8549      0.2402      0.5746       2.422      99.128       9.640  
        85.0        2.16      0.8696      0.2173      0.5395       2.273      93.021       8.720  
        89.5        2.27      0.8820      0.1938      0.4993       2.104      86.118       7.778  
        94.0        2.39      0.8917      0.1697      0.4542       1.914      78.320       6.812  
        98.4        2.50      0.8978      0.1450      0.4038       1.702      69.629       5.820  
       102.9        2.61      0.8987      0.1196      0.3480       1.466      59.999       4.802  
       107.4        2.73      0.8909      0.0936      0.2866       1.208      49.423       3.759  
       111.8        2.84      0.8661      0.0670      0.2197       0.926      37.881       2.686  



         PROP RPM =       1760

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2948      0.5023       3.159     113.113      15.449  
         4.5        0.10      0.0587      0.2990      0.5063       3.185     113.998      15.674  
         8.9        0.20      0.1179      0.3042      0.5129       3.226     115.502      15.946  
        13.4        0.30      0.1772      0.3105      0.5226       3.287     117.715      16.272  
        17.9        0.40      0.2370      0.3177      0.5332       3.354     120.105      16.656  
        22.4        0.50      0.2943      0.3250      0.5488       3.452     123.645      17.034  
        26.8        0.60      0.3520      0.3329      0.5641       3.548     127.097      17.447  
        31.3        0.70      0.4076      0.3400      0.5806       3.652     130.726      17.823  
        35.8        0.80      0.4605      0.3461      0.5978       3.760     134.620      18.144  
        40.3        0.89      0.5101      0.3507      0.6153       3.870     138.603      18.383  
        44.7        0.99      0.5559      0.3534      0.6321       3.975     142.320      18.524  
        49.2        1.09      0.5979      0.3539      0.6473       4.071     145.772      18.549  
        53.7        1.19      0.6395      0.3527      0.6579       4.138     148.161      18.484  
        58.2        1.29      0.6739      0.3479      0.6671       4.196     150.286      18.234  
        62.6        1.39      0.7078      0.3413      0.6711       4.222     151.171      17.888  
        67.1        1.49      0.7379      0.3320      0.6709       4.220     151.082      17.400  
        71.6        1.59      0.7631      0.3195      0.6660       4.189     150.020      16.746  
        76.1        1.69      0.7898      0.3060      0.6550       4.120     147.542      16.040  
        80.5        1.79      0.8146      0.2903      0.6379       4.012     143.648      15.220  
        85.0        1.89      0.8318      0.2715      0.6165       3.878     138.868      14.228  
        89.5        1.99      0.8474      0.2522      0.5916       3.721     133.292      13.217  
        94.0        2.09      0.8615      0.2324      0.5633       3.543     126.831      12.182  
        98.4        2.19      0.8739      0.2122      0.5311       3.340     119.662      11.121  
       102.9        2.29      0.8845      0.1915      0.4951       3.114     111.519      10.038  
       107.4        2.39      0.8930      0.1704      0.4553       2.863     102.580       8.929  
