        69x34_3_400_36_170                                 (69x34_3_400_36_170.dat)

         PROP RPM =       200

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3323      0.8873       0.893     281.277       9.593  
         4.5        0.34      0.1358      0.3565      0.8988       0.904     284.994      10.290  
         8.9        0.68      0.2804      0.3953      0.9650       0.971     305.882      11.407  
        13.4        1.03      0.4161      0.4434      1.0940       1.101     346.861      12.798  
        17.9        1.37      0.5355      0.4849      1.2407       1.248     393.239      14.003  
        22.4        1.71      0.6365      0.5039      1.3552       1.364     429.704      14.550  
        26.8        2.05      0.7123      0.4868      1.4039       1.412     445.104      14.055  
        31.3        2.40      0.7722      0.4442      1.3783       1.387     436.961      12.823  
        35.8        2.74      0.8126      0.3880      1.3077       1.316     414.569      11.202  
        40.3        3.08      0.8451      0.3283      1.1968       1.204     379.431       9.478  
        44.7        3.42      0.8686      0.2647      1.0431       1.049     330.752       7.641  
        49.2        3.77      0.8786      0.1970      0.8444       0.850     267.735       5.688  
        53.7        4.11      0.8582      0.1251      0.5991       0.603     189.937       3.613  
        58.2        4.45      0.7125      0.0489      0.3055       0.307      96.827       1.412  



         PROP RPM =       240

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3324      0.8862       1.541     404.568      13.819  
         4.5        0.29      0.1124      0.3516      0.8926       1.552     407.488      14.615  
         8.9        0.57      0.2328      0.3811      0.9344       1.624     426.517      15.845  
        13.4        0.86      0.3508      0.4190      1.0222       1.777     466.700      17.418  
        17.9        1.14      0.4597      0.4597      1.1408       1.983     520.778      19.107  
        22.4        1.43      0.5563      0.4914      1.2602       2.190     575.210      20.426  
        26.8        1.71      0.6379      0.5046      1.3540       2.355     618.313      20.984  
        31.3        2.00      0.7024      0.4926      1.4015       2.435     639.555      20.482  
        35.8        2.28      0.7582      0.4628      1.3930       2.422     636.103      19.244  
        40.3        2.57      0.7947      0.4170      1.3479       2.343     615.392      17.344  
        44.7        2.85      0.8257      0.3692      1.2761       2.218     582.291      15.348  
        49.2        3.14      0.8514      0.3186      1.1744       2.041     536.178      13.246  
        53.7        3.42      0.8708      0.2654      1.0433       1.813     476.259      11.031  
        58.2        3.71      0.8814      0.2093      0.8808       1.531     402.089       8.702  
        62.6        3.99      0.8755      0.1504      0.6860       1.193     313.139       6.252  
        67.1        4.28      0.8265      0.0884      0.4579       0.796     209.055       3.678  
        71.6        4.56      0.5466      0.0235      0.1960       0.341      89.481       0.976  



         PROP RPM =       280

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3325      0.8853       2.445     550.162      18.814  
         4.5        0.24      0.0958      0.3483      0.8890       2.454     552.375      19.709  
         8.9        0.49      0.1983      0.3719      0.9171       2.532     569.900      21.044  
        13.4        0.73      0.3019      0.4023      0.9774       2.698     607.338      22.773  
        17.9        0.98      0.4002      0.4376      1.0692       2.952     664.337      24.751  
        22.4        1.22      0.4907      0.4709      1.1734       3.240     729.124      26.640  
        26.8        1.47      0.5679      0.4942      1.2773       3.526     793.646      27.966  
        31.3        1.71      0.6390      0.5054      1.3540       3.737     841.263      28.596  
        35.8        1.96      0.6942      0.4961      1.3978       3.859     868.789      28.079  
        40.3        2.20      0.7440      0.4736      1.4015       3.868     870.648      26.797  
        44.7        2.45      0.7808      0.4376      1.3710       3.784     851.796      24.774  
        49.2        2.69      0.8097      0.3977      1.3211       3.646     820.641      22.503  
        53.7        2.93      0.8347      0.3556      1.2505       3.450     776.741      20.120  
        58.2        3.18      0.8558      0.3118      1.1580       3.197     719.566      17.641  
        62.6        3.42      0.8724      0.2660      1.0436       2.881     648.494      15.049  
