        83x23_6_600_36_670                                 (83x23_6_600_36_670.dat)

         PROP RPM =       300

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3500      0.5026       4.298     902.776      47.592  
         4.5        0.19      0.1322      0.3602      0.5171       4.421     929.328      48.986  
         8.9        0.38      0.2612      0.3739      0.5433       4.645     976.237      50.852  
        13.4        0.57      0.3864      0.3895      0.5740       4.908    1031.112      52.987  
        17.9        0.76      0.5007      0.3992      0.6053       5.176    1087.757      54.291  
        22.4        0.95      0.6026      0.3988      0.6280       5.371    1128.470      54.246  
        26.8        1.14      0.6855      0.3852      0.6397       5.470    1148.827      52.380  
        31.3        1.33      0.7532      0.3584      0.6318       5.403    1135.551      48.739  
        35.8        1.52      0.8054      0.3198      0.6027       5.154    1082.446      43.501  
        40.3        1.71      0.8468      0.2742      0.5528       4.727     993.054      37.296  
        44.7        1.90      0.8755      0.2242      0.4858       4.154     872.772      30.484  
        49.2        2.09      0.8946      0.1723      0.4019       3.437     722.044      23.425  
        53.7        2.28      0.8979      0.1185      0.3004       2.569     539.718      16.112  
        58.2        2.47      0.8570      0.0627      0.1806       1.545     324.468       8.536  
        62.6        2.66      0.3227      0.0051      0.0421       0.360      75.647       0.696  



         PROP RPM =       360

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3501      0.5014       7.409    1297.519      68.567  
         4.5        0.16      0.1105      0.3584      0.5127       7.577    1326.727      70.185  
         8.9        0.32      0.2196      0.3692      0.5317       7.857    1375.406      72.299  
        13.4        0.47      0.3255      0.3824      0.5572       8.233    1441.787      74.884  
        17.9        0.63      0.4287      0.3946      0.5820       8.600    1505.512      77.267  
        22.4        0.79      0.5226      0.4011      0.6066       8.965    1569.237      78.548  
        26.8        0.95      0.6042      0.3996      0.6273       9.269    1622.342      78.234  
        31.3        1.11      0.6763      0.3895      0.6377       9.423    1649.779      76.323  
        35.8        1.26      0.7350      0.3698      0.6363       9.403    1646.239      72.411  
        40.3        1.42      0.7824      0.3409      0.6200       9.162    1603.755      66.768  
        44.7        1.58      0.8216      0.3058      0.5885       8.697    1522.328      59.889  
        49.2        1.74      0.8538      0.2665      0.5429       8.023    1404.613      52.201  
        53.7        1.90      0.8773      0.2247      0.4859       7.181    1256.806      43.995  
        58.2        2.06      0.8944      0.1815      0.4172       6.165    1078.906      35.542  
        62.6        2.21      0.9024      0.1370      0.3362       4.968     869.763      26.842  
        67.1        2.37      0.8924      0.0913      0.2425       3.585     627.606      17.877  
        71.6        2.53      0.8211      0.0442      0.1361       2.010     351.994       8.648  



         PROP RPM =       420

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3502      0.5004      11.743    1762.184      93.363  
         4.5        0.14      0.0950      0.3572      0.5097      11.961    1794.931      95.229  
         8.9        0.27      0.1892      0.3660      0.5244      12.305    1846.266      97.567  
        13.4        0.41      0.2805      0.3766      0.5457      12.807    1921.497     100.377  
        17.9        0.54      0.3719      0.3884      0.5663      13.287    1994.073     103.570  
        22.4        0.68      0.4552      0.3969      0.5908      13.866    2079.925     105.795  
        26.8        0.81      0.5349      0.4015      0.6103      14.322    2148.961     107.009  
        31.3        0.95      0.6054      0.4000      0.6268      14.711    2207.376     106.627  
        35.8        1.08      0.6660      0.3918      0.6375      14.966    2244.549     104.401  
        40.3        1.22      0.7203      0.3770      0.6383      14.979    2247.204     100.490  
        44.7        1.36      0.7631      0.3544      0.6295      14.778    2216.227      94.487  
        49.2        1.49      0.8009      0.3270      0.6087      14.282    2143.651      87.158  
        53.7        1.63      0.8334      0.2958      0.5773      13.544    2032.131      78.841  
        58.2        1.76      0.8586      0.2612      0.5360      12.576    1886.979      69.623  
        62.6        1.90      0.8786      0.2252      0.4863      11.413    1712.619      60.024  
        67.1        2.03      0.8940      0.1882      0.4281      10.046    1507.282      50.177  
        71.6        2.17      0.9035      0.1503      0.3608       8.467    1270.967      40.083  
        76.1        2.30      0.9032      0.1115      0.2843       6.672    1001.019      29.720  
        80.5        2.44      0.8806      0.0716      0.1983       4.656     698.589      19.091  
        85.0        2.57      0.7707      0.0308      0.1028       2.414     362.084       8.206  



         PROP RPM =       480

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3503      0.4997      17.500    2298.539     121.959  
         4.5        0.12      0.0833      0.3563      0.5075      17.782    2333.942     124.072  
         8.9        0.24      0.1661      0.3637      0.5193      18.198    2388.816     126.635  
        13.4        0.36      0.2472      0.3725      0.5361      18.774    2465.818     129.692  
        17.9        0.47      0.3269      0.3828      0.5554      19.458    2554.325     133.267  
        22.4        0.59      0.4033      0.3918      0.5762      20.182    2649.913     136.482  
        26.8        0.71      0.4789      0.3996      0.5933      20.786    2728.685     139.067  
        31.3        0.83      0.5440      0.4019      0.6132      21.483    2819.848     139.899  
        35.8        0.95      0.6063      0.4004      0.6267      21.952    2882.688     139.449  
        40.3        1.07      0.6608      0.3938      0.6362      22.288    2926.057     137.156  
        44.7        1.19      0.7079      0.3817      0.6394      22.395    2941.103     132.885  
        49.2        1.30      0.7482      0.3641      0.6347      22.234    2918.976     126.747  
        53.7        1.42      0.7845      0.3422      0.6207      21.738    2855.251     119.126  
        58.2        1.54      0.8139      0.3161      0.5987      20.974    2753.467     110.066  
        62.6        1.66      0.8419      0.2882      0.5683      19.901    2613.625     100.332  
        67.1        1.78      0.8622      0.2573      0.5309      18.600    2441.036      89.586  
        71.6        1.90      0.8796      0.2257      0.4869      17.058    2239.239      78.593  
        76.1        2.02      0.8936      0.1934      0.4364      15.288    2007.349      67.330  
        80.5        2.13      0.9034      0.1604      0.3789      13.272    1742.712      55.843  
        85.0        2.25      0.9071      0.1266      0.3144      11.012    1446.212      44.063  
        89.5        2.37      0.8994      0.0920      0.2427       8.501    1116.079      32.035  
        94.0        2.49      0.8636      0.0567      0.1636       5.732     752.490      19.754  
        98.4        2.61      0.6998      0.0207      0.0771       2.701     354.561       7.201  



         PROP RPM =       540

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3504      0.4991      24.889    2904.815     154.399  
         4.5        0.11      0.0741      0.3557      0.5058      25.225    2944.643     156.737  
         8.9        0.21      0.1480      0.3621      0.5157      25.721    3001.288     159.547  
        13.4        0.32      0.2208      0.3696      0.5293      26.391    3080.945     162.852  
        17.9        0.42      0.2914      0.3781      0.5471      27.290    3184.498     166.606  
        22.4        0.53      0.3606      0.3871      0.5657      28.215    3293.363     170.585  
        26.8        0.63      0.4310      0.3953      0.5802      28.939    3377.445     174.249  
        31.3        0.74      0.4937      0.4004      0.5985      29.851    3483.654     176.430  
        35.8        0.84      0.5510      0.4023      0.6156      30.696    3583.667     177.262  
        40.3        0.95      0.6070      0.4011      0.6268      31.259    3649.163     176.722  
        44.7        1.05      0.6566      0.3957      0.6355      31.688    3698.727     174.429  
        49.2        1.16      0.6969      0.3851      0.6407      31.957    3729.704     169.708  
        53.7        1.26      0.7352      0.3710      0.6383      31.836    3714.658     163.459  
        58.2        1.37      0.7704      0.3534      0.6285      31.340    3658.013     155.703  
        62.6        1.48      0.7990      0.3317      0.6127      30.562    3565.966     146.171  
        67.1        1.58      0.8242      0.3077      0.5903      29.435    3435.860     135.582  
        71.6        1.69      0.8473      0.2820      0.5613      28.000    3267.695     124.274  
        76.1        1.79      0.8650      0.2544      0.5271      26.284    3068.554     112.112  
        80.5        1.90      0.8804      0.2263      0.4877      24.326    2838.434      99.703  
        85.0        2.00      0.8931      0.1975      0.4430      22.100    2579.107      87.046  
        89.5        2.11      0.9028      0.1682      0.3929      19.592    2287.033      74.142  
