        62x13_3_1200_41_570                                 (62x13_3_1200_41_570.dat)

         PROP RPM =       600

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2624      0.2801       4.456     468.027      44.445  
         4.5        0.13      0.1182      0.2669      0.2867       4.562     479.179      45.209  
         8.9        0.25      0.2336      0.2711      0.2949       4.692     492.810      45.928  
        13.4        0.38      0.3465      0.2746      0.3020       4.805     504.670      46.513  
        17.9        0.51      0.4476      0.2751      0.3123       4.968     521.928      46.603  
        22.4        0.64      0.5415      0.2727      0.3199       5.089     534.497      46.198  
        26.8        0.76      0.6228      0.2662      0.3256       5.180     544.232      45.074  
        31.3        0.89      0.6944      0.2551      0.3266       5.195     545.737      43.208  
        35.8        1.02      0.7529      0.2388      0.3223       5.127     538.568      40.443  
        40.3        1.14      0.8003      0.2176      0.3109       4.946     519.539      36.869  
        44.7        1.27      0.8406      0.1929      0.2915       4.637     487.057      32.665  
        49.2        1.40      0.8690      0.1649      0.2651       4.218     443.068      27.921  
        53.7        1.52      0.8914      0.1361      0.2327       3.701     388.813      23.043  
        58.2        1.65      0.9065      0.1064      0.1938       3.084     324.026      18.027  
        62.6        1.78      0.9102      0.0760      0.1484       2.362     247.998      12.866  
        67.1        1.90      0.8862      0.0446      0.0960       1.527     160.464       7.565  
        71.6        2.03      0.6965      0.0125      0.0365       0.581      61.035       2.120  



         PROP RPM =       720

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2625      0.2793       7.680     672.303      64.026  
         4.5        0.11      0.0984      0.2660      0.2860       7.865     688.500      64.880  
         8.9        0.21      0.1968      0.2702      0.2905       7.988     699.297      65.892  
        13.4        0.32      0.2915      0.2733      0.2977       8.184     716.468      66.656  
        17.9        0.42      0.3811      0.2752      0.3057       8.406     735.763      67.128  
        22.4        0.53      0.4679      0.2758      0.3118       8.574     750.632      67.263  
        26.8        0.64      0.5427      0.2732      0.3196       8.789     769.307      66.633  
        31.3        0.74      0.6127      0.2682      0.3244       8.916     780.547      65.419  
        35.8        0.85      0.6733      0.2599      0.3268       8.985     786.477      63.374  
        40.3        0.95      0.7251      0.2479      0.3257       8.954     783.822      60.474  
        44.7        1.06      0.7709      0.2328      0.3196       8.786     769.130      56.787  
        49.2        1.16      0.8076      0.2141      0.3087       8.486     742.755      52.223  
        53.7        1.27      0.8417      0.1934      0.2919       8.023     702.395      47.187  
        58.2        1.38      0.8659      0.1701      0.2703       7.431     650.441      41.477  
        62.6        1.48      0.8860      0.1462      0.2445       6.723     588.486      35.655  
        67.1        1.59      0.9017      0.1217      0.2143       5.894     515.910      29.697  
        71.6        1.69      0.9117      0.0967      0.1796       4.939     432.270      23.582  
        76.1        1.80      0.9124      0.0711      0.1401       3.854     337.390      17.342  
        80.5        1.90      0.8919      0.0449      0.0959       2.636     230.827      10.950  
        85.0        2.01      0.7810      0.0181      0.0466       1.282     112.227       4.417  



         PROP RPM =       840

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2625      0.2787      12.171     913.397      87.158  
         4.5        0.09      0.0847      0.2656      0.2844      12.417     931.984      88.148  
         8.9        0.18      0.1684      0.2690      0.2898      12.654     949.685      89.294  
        13.4        0.27      0.2505      0.2721      0.2955      12.903     968.272      90.328  
        17.9        0.36      0.3299      0.2745      0.3018      13.181     988.628      91.115  
        22.4        0.45      0.4090      0.2763      0.3064      13.377    1003.675      91.722  
        26.8        0.54      0.4794      0.2759      0.3133      13.678    1025.801      91.587  
        31.3        0.64      0.5435      0.2737      0.3197      13.960    1047.043      90.845  
        35.8        0.73      0.6052      0.2699      0.3236      14.134    1060.319      89.586  
        40.3        0.82      0.6563      0.2630      0.3272      14.282    1071.825      87.316  
        44.7        0.91      0.7044      0.2540      0.3272      14.282    1071.825      84.326  
        49.2        1.00      0.7459      0.2424      0.3243      14.161    1062.090      80.459  
        53.7        1.09      0.7817      0.2281      0.3177      13.866    1040.848      75.738  
        58.2        1.18      0.8142      0.2120      0.3071      13.408    1006.330      70.388  
        62.6        1.27      0.8425      0.1940      0.2925      12.768     957.651      64.408  
        67.1        1.36      0.8636      0.1740      0.2742      11.970     898.351      57.776  
        71.6        1.45      0.8817      0.1536      0.2528      11.039     828.253      50.987  
        76.1        1.54      0.8967      0.1327      0.2283       9.966     747.800      44.063  
        80.5        1.63      0.9083      0.1115      0.2004       8.750     656.548      37.004  
        85.0        1.72      0.9151      0.0898      0.1691       7.385     554.057      29.810  
        89.5        1.81      0.9141      0.0677      0.1343       5.864     440.059      22.467  
        94.0        1.90      0.8964      0.0451      0.0959       4.188     314.201      14.981  
        98.4        2.00      0.8211      0.0221      0.0538       2.349     176.307       7.349  



         PROP RPM =       960

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2625      0.2783      18.144    1190.425     113.843  
         4.5        0.08      0.0743      0.2652      0.2831      18.452    1211.667     114.990  
         8.9        0.16      0.1481      0.2683      0.2876      18.734    1230.254     116.316  
        13.4        0.24      0.2211      0.2713      0.2921      19.042    1249.725     117.620  
        17.9        0.32      0.2926      0.2738      0.2972      19.364    1271.852     118.744  
        22.4        0.40      0.3614      0.2757      0.3027      19.726    1295.749     119.531  
        26.8        0.48      0.4267      0.2765      0.3087      20.115    1320.531     119.891  
        31.3        0.56      0.4878      0.2761      0.3145      20.491    1345.313     119.711  
        35.8        0.64      0.5441      0.2742      0.3200      20.853    1369.210     118.879  
        40.3        0.71      0.5955      0.2707      0.3247      21.161    1389.567     117.373  
        44.7        0.79      0.6456      0.2657      0.3267      21.295    1397.533     115.215  
        49.2        0.87      0.6869      0.2583      0.3283      21.403    1404.613     111.977  
        53.7        0.95      0.7265      0.2492      0.3268      21.295    1398.418     108.066  
        58.2        1.03      0.7611      0.2381      0.3228      21.041    1381.601     103.232  
        62.6        1.11      0.7912      0.2250      0.3161      20.598    1352.394      97.590  
        67.1        1.19      0.8178      0.2104      0.3064      19.968    1310.795      91.227  
        71.6        1.27      0.8431      0.1946      0.2932      19.110    1254.151      84.393  
        76.1        1.35      0.8617      0.1771      0.2774      18.077    1186.885      76.795  
        80.5        1.43      0.8781      0.1593      0.2592      16.897    1108.998      69.061  
        85.0        1.51      0.8923      0.1411      0.2385      15.542    1020.491      61.193  
        89.5        1.59      0.9040      0.1226      0.2154      14.040     921.363      53.167  
        94.0        1.67      0.9128      0.1038      0.1896      12.355     811.171      45.007  
        98.4        1.75      0.9175      0.0846      0.1611      10.502     689.473      36.711  
