        83x12_4_1400_46_1840                                 (83x12_4_1400_46_1840.dat)

         PROP RPM =       700

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2193      0.1571      17.071    1536.490     162.335  
         4.5        0.08      0.1118      0.2186      0.1590      17.272    1555.961     161.862  
         8.9        0.16      0.2189      0.2172      0.1613      17.527    1578.088     160.806  
        13.4        0.24      0.3197      0.2148      0.1639      17.809    1603.755     159.052  
        17.9        0.33      0.4167      0.2117      0.1652      17.956    1616.146     156.737  
        22.4        0.41      0.5011      0.2068      0.1678      18.224    1640.928     153.095  
        26.8        0.49      0.5761      0.2004      0.1697      18.439    1660.400     148.396  
        31.3        0.57      0.6452      0.1927      0.1700      18.466    1662.170     142.641  
        35.8        0.65      0.7045      0.1831      0.1690      18.359    1653.319     135.537  
        40.3        0.73      0.7547      0.1715      0.1663      18.064    1626.767     126.972  
        44.7        0.81      0.7966      0.1580      0.1613      17.527    1577.203     116.991  
        49.2        0.89      0.8333      0.1430      0.1535      16.669    1501.087     105.885  
        53.7        0.98      0.8620      0.1262      0.1428      15.516    1396.648      93.408  
        58.2        1.06      0.8845      0.1086      0.1298      14.108    1270.082      80.437  
        62.6        1.14      0.9020      0.0907      0.1145      12.437    1119.619      67.150  
        67.1        1.22      0.9137      0.0724      0.0966      10.493     944.375      53.572  
        71.6        1.30      0.9167      0.0536      0.0761       8.266     744.171      39.701  
        76.1        1.38      0.9016      0.0345      0.0529       5.742     516.972      25.516  
        80.5        1.46      0.8155      0.0150      0.0268       2.915     262.513      11.072  



         PROP RPM =       840

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2196      0.1570      29.449    2210.031     234.251  
         4.5        0.07      0.0939      0.2193      0.1583      29.704    2229.503     233.801  
         8.9        0.14      0.1851      0.2184      0.1600      30.025    2252.515     232.902  
        13.4        0.20      0.2724      0.2169      0.1619      30.388    2279.952     231.328  
        17.9        0.27      0.3548      0.2147      0.1640      30.790    2310.045     228.856  
        22.4        0.34      0.4316      0.2116      0.1662      31.192    2340.137     225.708  
        26.8        0.41      0.5020      0.2076      0.1682      31.554    2367.575     221.324  
        31.3        0.47      0.5658      0.2025      0.1697      31.863    2390.586     215.862  
        35.8        0.54      0.6230      0.1962      0.1707      32.050    2404.748     209.207  
        40.3        0.61      0.6770      0.1890      0.1702      31.957    2397.667     201.474  
        44.7        0.68      0.7214      0.1801      0.1691      31.755    2382.621     192.009  
        49.2        0.75      0.7624      0.1701      0.1663      31.219    2342.792     181.376  
        53.7        0.81      0.7975      0.1588      0.1619      30.401    2280.837     169.326  
        58.2        0.88      0.8282      0.1463      0.1556      29.221    2192.330     156.062  
        62.6        0.95      0.8545      0.1326      0.1472      27.638    2073.730     141.382  
        67.1        1.02      0.8750      0.1181      0.1372      25.748    1932.118     125.916  
        71.6        1.08      0.8922      0.1033      0.1255      23.562    1767.494     110.134  
        76.1        1.15      0.9060      0.0882      0.1121      21.041    1578.973      94.015  
        80.5        1.22      0.9159      0.0728      0.0969      18.198    1365.670      77.604  
        85.0        1.29      0.9201      0.0571      0.0799      15.006    1125.815      60.901  
        89.5        1.36      0.9145      0.0412      0.0610      11.451     859.230      43.883  
        94.0        1.42      0.8840      0.0249      0.0401       7.535     565.386      26.595  
        98.4        1.49      0.7274      0.0084      0.0173       3.248     243.661       8.999  



         PROP RPM =       980

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2200      0.1568      46.761    3006.598     319.229  
         4.5        0.06      0.0809      0.2200      0.1579      47.070    3026.955     319.229  
         8.9        0.12      0.1582      0.2191      0.1608      47.968    3084.485     318.105  
        13.4        0.17      0.2343      0.2181      0.1622      48.357    3110.152     316.531  
        17.9        0.23      0.3074      0.2167      0.1638      48.813    3139.360     314.508  
        22.4        0.29      0.3767      0.2146      0.1655      49.309    3171.222     311.360  
        26.8        0.35      0.4419      0.2119      0.1672      49.819    3203.970     307.539  
        31.3        0.41      0.5024      0.2085      0.1688      50.302    3234.948     302.593  
        35.8        0.46      0.5581      0.2043      0.1701      50.704    3261.500     296.523  
        40.3        0.52      0.6088      0.1992      0.1711      50.986    3279.201     289.104  
        44.7        0.58      0.6546      0.1932      0.1714      51.093    3285.397     280.337  
        49.2        0.64      0.6959      0.1862      0.1710      50.972    3277.431     270.220  
        53.7        0.70      0.7352      0.1785      0.1692      50.449    3243.798     258.980  
        58.2        0.76      0.7676      0.1695      0.1667      49.698    3196.889     245.941  
        62.6        0.81      0.7979      0.1598      0.1628      48.532    3120.773     231.778  
        67.1        0.87      0.8246      0.1491      0.1576      46.963    3020.760     216.401  
        71.6        0.93      0.8486      0.1375      0.1506      44.897    2887.113     199.585  
        76.1        0.99      0.8672      0.1251      0.1425      42.470    2731.340     181.601  
        80.5        1.05      0.8835      0.1125      0.1331      39.681    2552.555     163.279  
        85.0        1.10      0.8975      0.0996      0.1225      36.529    2348.988     144.620  
        89.5        1.16      0.9090      0.0866      0.1106      32.976    2121.524     125.646  
        94.0        1.22      0.9175      0.0733      0.0974      29.046    1867.507     106.357  
        98.4        1.28      0.9222      0.0598      0.0828      24.688    1587.824      86.776  
       102.9        1.34      0.9207      0.0461      0.0668      19.928    1281.588      66.858  
       107.4        1.39      0.9069      0.0322      0.0494      14.738     947.915      46.670  
       111.8        1.45      0.8574      0.0180      0.0305       9.103     585.388      26.168  



         PROP RPM =       1120

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2205      0.1570      69.840    3930.616     417.920  
         4.5        0.05      0.0702      0.2203      0.1595      70.980    3994.342     417.470  
         8.9        0.10      0.1394      0.2200      0.1604      71.369    4016.469     417.021  
        13.4        0.15      0.2072      0.2194      0.1615      71.852    4043.021     415.897  
