        69x19_6_1000_51_920                                 (69x19_6_1000_51_920.dat)

         PROP RPM =       500

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3575      0.5241       8.238    1038.193      64.520  
         4.5        0.14      0.0936      0.3648      0.5336       8.388    1057.664      65.824  
         8.9        0.27      0.1866      0.3740      0.5488       8.627    1087.757      67.465  
        13.4        0.41      0.2769      0.3849      0.5711       8.977    1132.010      69.466  
        17.9        0.55      0.3674      0.3977      0.5929       9.320    1174.494      71.759  
        22.4        0.68      0.4500      0.4066      0.6188       9.726    1225.828      73.378  
        26.8        0.82      0.5290      0.4120      0.6399      10.059    1268.312      74.344  
        31.3        0.96      0.5991      0.4112      0.6580      10.343    1303.715      74.209  
        35.8        1.10      0.6597      0.4035      0.6698      10.530    1327.612      72.771  
        40.3        1.23      0.7111      0.3884      0.6729      10.577    1332.922      70.050  
        44.7        1.37      0.7567      0.3666      0.6634      10.428    1314.336      66.139  
        49.2        1.51      0.7947      0.3391      0.6428      10.103    1273.622      61.193  
        53.7        1.64      0.8266      0.3074      0.6111       9.607    1210.782      55.460  
        58.2        1.78      0.8530      0.2727      0.5692       8.949    1127.585      49.211  
        62.6        1.92      0.8732      0.2363      0.5188       8.156    1027.572      42.646  
        67.1        2.05      0.8889      0.1989      0.4595       7.223     910.742      35.880  
        71.6        2.19      0.8989      0.1604      0.3910       6.146     774.794      28.955  
        76.1        2.33      0.8996      0.1210      0.3130       4.922     620.349      21.829  
        80.5        2.46      0.8805      0.0805      0.2255       3.544     446.786      14.532  
        85.0        2.60      0.7942      0.0391      0.1280       2.013     253.662       7.050  



         PROP RPM =       600

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3577      0.5230      14.201    1492.236      92.936  
         4.5        0.11      0.0782      0.3636      0.5305      14.416    1513.478      94.487  
         8.9        0.23      0.1562      0.3709      0.5418      14.711    1546.225      96.353  
        13.4        0.34      0.2329      0.3794      0.5578      15.154    1591.364      98.579  
        17.9        0.46      0.3068      0.3891      0.5790      15.730    1652.434     101.119  
        22.4        0.57      0.3820      0.3996      0.5966      16.213    1702.884     103.794  
        26.8        0.68      0.4511      0.4070      0.6179      16.790    1763.069     105.773  
        31.3        0.80      0.5192      0.4128      0.6350      17.246    1811.748     107.211  
        35.8        0.91      0.5767      0.4128      0.6531      17.742    1863.967     107.211  
        40.3        1.03      0.6319      0.4089      0.6648      18.064    1896.715     106.290  
        44.7        1.14      0.6802      0.4004      0.6716      18.238    1916.187     104.019  
        49.2        1.26      0.7220      0.3863      0.6718      18.251    1917.072     100.377  
        53.7        1.37      0.7580      0.3675      0.6640      18.037    1894.945      95.499  
        58.2        1.48      0.7909      0.3453      0.6476      17.594    1848.036      89.699  
        62.6        1.60      0.8175      0.3192      0.6238      16.937    1779.885      82.932  
        67.1        1.71      0.8426      0.2915      0.5922      16.092    1689.607      75.738  
        71.6        1.83      0.8615      0.2615      0.5544      15.060    1581.628      67.960  
        76.1        1.94      0.8776      0.2309      0.5104      13.866    1455.948      60.002  
        80.5        2.05      0.8907      0.1996      0.4603      12.502    1313.451      51.863  
        85.0        2.17      0.9000      0.1676      0.4038      10.966    1151.482      43.546  
        89.5        2.28      0.9038      0.1349      0.3406       9.250     971.812      35.048  
        94.0        2.40      0.8981      0.1015      0.2707       7.354     772.405      26.370  
        98.4        2.51      0.8712      0.0673      0.1941       5.270     553.614      17.495  
       102.9        2.62      0.7724      0.0325      0.1104       3.000     315.087       8.444  



         PROP RPM =       700

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3578      0.5221      22.516    2027.706     126.523  
         4.5        0.10      0.0672      0.3628      0.5283      22.784    2051.603     128.298  
         8.9        0.20      0.1343      0.3688      0.5372      23.173    2086.121     130.412  
        13.4        0.29      0.2007      0.3758      0.5494      23.696    2133.915     132.885  
        17.9        0.39      0.2656      0.3836      0.5652      24.380    2194.985     135.672  
        22.4        0.49      0.3299      0.3926      0.5821      25.104    2260.481     138.865  
        26.8        0.59      0.3925      0.4008      0.5996      25.855    2328.631     141.787  
        31.3        0.68      0.4520      0.4077      0.6175      26.633    2397.667     144.125  
        35.8        0.78      0.5076      0.4120      0.6349      27.384    2465.818     145.654  
        40.3        0.88      0.5631      0.4143      0.6475      27.933    2514.497     146.463  
        44.7        0.98      0.6095      0.4120      0.6609      28.510    2566.716     145.631  
        49.2        1.08      0.6548      0.4070      0.6688      28.845    2597.694     143.945  
        53.7        1.17      0.6919      0.3973      0.6739      29.073    2617.166     140.506  
        58.2        1.27      0.7276      0.3847      0.6724      29.006    2610.970     136.054  
        62.6        1.37      0.7589      0.3685      0.6651      28.684    2582.648     130.344  
        67.1        1.47      0.7863      0.3493      0.6518      28.108    2531.313     123.533  
        71.6        1.57      0.8106      0.3277      0.6327      27.290    2456.967     115.889  
        76.1        1.66      0.8338      0.3048      0.6080      26.217    2361.379     107.796  
        80.5        1.76      0.8519      0.2797      0.5780      24.930    2244.549      98.893  
        85.0        1.86      0.8673      0.2537      0.5437      23.454    2111.788      89.721  
        89.5        1.96      0.8808      0.2273      0.5048      21.778    1960.440      80.392  
        94.0        2.05      0.8920      0.2003      0.4614      19.901    1791.391      70.860  
        98.4        2.15      0.9006      0.1729      0.4131      17.822    1604.640      61.148  
       102.9        2.25      0.9055      0.1449      0.3600      15.529    1398.418      51.256  
       107.4        2.35      0.9049      0.1165      0.3021      13.031    1173.609      41.185  
       111.8        2.45      0.8944      0.0874      0.2390      10.311     928.443      30.934  



         PROP RPM =       800

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
