        62x17_2_1000_46_490                                 (62x17_2_1000_46_490.dat)

         PROP RPM =       500

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2664      0.4035       3.716     468.381      31.338  
         4.5        0.15      0.1014      0.2726      0.4098       3.774     475.639      32.058  
         8.9        0.30      0.2029      0.2810      0.4221       3.886     489.889      33.047  
        13.4        0.46      0.3032      0.2917      0.4398       4.050     510.511      34.306  
        17.9        0.61      0.4019      0.3027      0.4592       4.228     532.903      35.610  
        22.4        0.76      0.4895      0.3103      0.4830       4.448     560.606      36.509  
        26.8        0.91      0.5707      0.3145      0.5038       4.640     584.857      36.981  
        31.3        1.07      0.6442      0.3137      0.5196       4.783     603.001      36.891  
        35.8        1.22      0.7024      0.3052      0.5297       4.877     614.773      35.902  
        40.3        1.37      0.7534      0.2905      0.5288       4.869     613.799      34.171  
        44.7        1.52      0.7975      0.2702      0.5164       4.754     599.284      31.788  
        49.2        1.68      0.8348      0.2454      0.4928       4.538     571.935      28.865  
        53.7        1.83      0.8605      0.2160      0.4592       4.227     532.815      25.403  
        58.2        1.98      0.8817      0.1857      0.4172       3.842     484.224      21.838  
        62.6        2.13      0.8980      0.1543      0.3666       3.375     425.544      18.151  
        67.1        2.29      0.9076      0.1219      0.3071       2.827     356.420      14.338  
        71.6        2.44      0.9057      0.0884      0.2380       2.193     276.320      10.402  
        76.1        2.59      0.8756      0.0539      0.1594       1.468     185.069       6.340  
        80.5        2.74      0.7061      0.0182      0.0708       0.652      82.197       2.144  



         PROP RPM =       600

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2665      0.4029       6.411     673.453      45.142  
         4.5        0.13      0.0846      0.2715      0.4078       6.488     681.507      45.996  
         8.9        0.25      0.1696      0.2781      0.4165       6.629     696.288      47.097  
        13.4        0.38      0.2534      0.2861      0.4303       6.846     719.212      48.469  
        17.9        0.51      0.3356      0.2953      0.4471       7.113     747.180      50.020  
        22.4        0.64      0.4174      0.3042      0.4628       7.365     773.644      51.526  
        26.8        0.76      0.4904      0.3106      0.4827       7.680     806.657      52.605  
        31.3        0.89      0.5602      0.3148      0.4996       7.948     834.891      53.325  
        35.8        1.02      0.6220      0.3151      0.5147       8.190     860.204      53.370  
        40.3        1.14      0.6756      0.3108      0.5258       8.367     878.791      52.650  
        44.7        1.27      0.7215      0.3016      0.5309       8.447     886.845      51.077  
        49.2        1.40      0.7630      0.2882      0.5277       8.397     882.065      48.829  
        53.7        1.52      0.7984      0.2708      0.5169       8.224     863.833      45.861  
        58.2        1.65      0.8275      0.2497      0.4982       7.928     832.767      42.309  
        62.6        1.78      0.8534      0.2265      0.4718       7.507     788.601      38.352  
        67.1        1.90      0.8727      0.2015      0.4398       6.997     735.054      34.126  
        71.6        2.03      0.8889      0.1758      0.4019       6.394     671.683      29.787  
        76.1        2.16      0.9015      0.1494      0.3579       5.694     598.133      25.313  
        80.5        2.29      0.9095      0.1223      0.3074       4.892     513.874      20.718  
        85.0        2.41      0.9099      0.0945      0.2506       3.986     418.729      16.002  
        89.5        2.54      0.8954      0.0658      0.1869       2.973     312.254      11.155  
        94.0        2.67      0.8369      0.0365      0.1163       1.851     194.362       6.180  
        98.4        2.79      0.4573      0.0063      0.0386       0.615      64.566       1.071  



         PROP RPM =       700

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2665      0.4024      10.169     915.167      61.440  
         4.5        0.11      0.0725      0.2708      0.4064      10.268     924.903      62.429  
         8.9        0.22      0.1455      0.2761      0.4131      10.437     939.949      63.666  
        13.4        0.33      0.2181      0.2826      0.4232      10.693     962.961      65.150  
        17.9        0.44      0.2904      0.2905      0.4355      11.006     991.284      66.971  
        22.4        0.54      0.3610      0.2984      0.4498      11.365    1023.146      68.769  
        26.8        0.65      0.4283      0.3054      0.4657      11.766    1059.434      70.410  
        31.3        0.76      0.4911      0.3110      0.4824      12.190    1097.493      71.692  
        35.8        0.87      0.5525      0.3151      0.4967      12.548    1130.240      72.636  
        40.3        0.98      0.6042      0.3155      0.5116      12.926    1163.873      72.748  
        44.7        1.09      0.6538      0.3136      0.5221      13.193    1187.770      72.299  
        49.2        1.20      0.6973      0.3081      0.5292      13.369    1203.701      71.040  
        53.7        1.31      0.7352      0.2990      0.5312      13.424    1208.127      68.926  
        58.2        1.42      0.7681      0.2863      0.5275      13.328    1200.161      66.004  
        62.6        1.52      0.7973      0.2709      0.5179      13.084    1178.034      62.452  
        67.1        1.63      0.8248      0.2536      0.5021      12.687    1142.631      58.473  
        71.6        1.74      0.8479      0.2341      0.4808      12.148    1093.952      53.954  
        76.1        1.85      0.8655      0.2128      0.4551      11.498    1035.537      49.076  
        80.5        1.96      0.8808      0.1911      0.4251      10.742     967.387      44.063  
        85.0        2.07      0.8938      0.1688      0.3907       9.871     888.615      38.937  
        89.5        2.18      0.9041      0.1461      0.3518       8.887     800.196      33.676  
        94.0        2.29      0.9109      0.1227      0.3081       7.783     700.802      28.303  
        98.4        2.39      0.9125      0.0989      0.2595       6.558     590.433      22.796  
       102.9        2.50      0.9047      0.0745      0.2060       5.206     468.736      17.166  
       107.4        2.61      0.8761      0.0495      0.1475       3.727     335.532      11.402  
       111.8        2.72      0.7759      0.0239      0.0838       2.116     190.557       5.506  



         PROP RPM =       800

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2665      0.4021      15.167    1194.851      80.257  
         4.5        0.10      0.0635      0.2702      0.4053      15.288    1204.587      81.381  
         8.9        0.19      0.1274      0.2748      0.4107      15.489    1220.518      82.730  
        13.4        0.29      0.1912      0.2801      0.4186      15.784    1243.530      84.348  
        17.9        0.38      0.2541      0.2863      0.4293      16.186    1275.392      86.214  
        22.4        0.48      0.3167      0.2934      0.4411      16.642    1310.795      88.327  
        26.8        0.57      0.3779      0.3002      0.4540      17.125    1348.854      90.396  
        31.3        0.67      0.4365      0.3063      0.4679      17.648    1390.452      92.239  
        35.8        0.76      0.4916      0.3112      0.4824      18.198    1433.821      93.723  
        40.3        0.86      0.5427      0.3145      0.4968      18.734    1476.304      94.690  
        44.7        0.95      0.5933      0.3164      0.5079      19.150    1509.052      95.274  
        49.2        1.05      0.6355      0.3150      0.5194      19.592    1543.570      94.847  
        53.7        1.14      0.6768      0.3119      0.5267      19.861    1564.812      93.903  
        58.2        1.24      0.7103      0.3052      0.5321      20.062    1580.743      91.902  
        62.6        1.33      0.7430      0.2965      0.5321      20.062    1580.743      89.272  
        67.1        1.43      0.7718      0.2851      0.5277      19.901    1568.352      85.832  
        71.6        1.52      0.7977      0.2716      0.5188      19.565    1541.800      81.763  
        76.1        1.62      0.8211      0.2563      0.5056      19.069    1501.972      77.199  
        80.5        1.71      0.8436      0.2399      0.4877      18.385    1448.867      72.254  
        85.0        1.81      0.8596      0.2215      0.4663      17.581    1385.142      66.678  
        89.5        1.90      0.8739      0.2026      0.4416      16.655    1312.566      61.013  
        94.0        2.00      0.8865      0.1834      0.4137      15.609    1229.369      55.213  
        98.4        2.10      0.8974      0.1638      0.3823      14.416    1136.436      49.301  
       102.9        2.19      0.9061      0.1437      0.3474      13.102    1031.997      43.253  
       107.4        2.29      0.9120      0.1232      0.3088      11.647     917.822      37.093  
       111.8        2.38      0.9141      0.1023      0.2665      10.051     791.876      30.799  



