        69x23_2_600_36_300                                 (69x23_2_600_36_300.dat)

         PROP RPM =       300

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3051      0.5325       1.808     379.786      19.819  
         4.5        0.23      0.1324      0.3169      0.5462       1.855     389.610      20.586  
         8.9        0.46      0.2653      0.3341      0.5747       1.951     409.967      21.699  
        13.4        0.68      0.3941      0.3521      0.6117       2.077     436.342      22.863  
        17.9        0.91      0.5091      0.3648      0.6541       2.221     466.611      23.695  
        22.4        1.14      0.6093      0.3683      0.6898       2.343     492.101      23.920  
        26.8        1.37      0.6898      0.3585      0.7116       2.417     507.590      23.290  
        31.3        1.60      0.7559      0.3356      0.7093       2.408     505.909      21.797  
        35.8        1.83      0.8126      0.3016      0.6777       2.301     483.428      19.592  
        40.3        2.05      0.8491      0.2574      0.6227       2.115     444.130      16.719  
        44.7        2.28      0.8777      0.2108      0.5483       1.861     391.114      13.695  
        49.2        2.51      0.8964      0.1619      0.4534       1.539     323.495      10.517  
        53.7        2.74      0.8978      0.1104      0.3369       1.144     240.298       7.174  
        58.2        2.97      0.8465      0.0564      0.1977       0.671     140.992       3.664  



         PROP RPM =       360

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3052      0.5317       3.119     546.180      28.551  
         4.5        0.19      0.1104      0.3147      0.5421       3.181     556.800      29.427  
         8.9        0.38      0.2211      0.3279      0.5641       3.310     579.458      30.664  
        13.4        0.57      0.3315      0.3436      0.5914       3.469     607.427      32.148  
        17.9        0.76      0.4364      0.3579      0.6240       3.661     641.060      33.474  
        22.4        0.95      0.5301      0.3672      0.6587       3.865     676.728      34.351  
        26.8        1.14      0.6103      0.3687      0.6894       4.045     708.148      34.486  
        31.3        1.33      0.6803      0.3622      0.7088       4.159     728.062      33.879  
        35.8        1.52      0.7377      0.3456      0.7128       4.183     732.134      32.328  
        40.3        1.71      0.7856      0.3203      0.6978       4.094     716.822      29.967  
        44.7        1.90      0.8267      0.2876      0.6617       3.882     679.649      26.910  
        49.2        2.09      0.8556      0.2502      0.6119       3.590     628.491      23.403  
        53.7        2.28      0.8790      0.2113      0.5485       3.218     563.438      19.761  
        58.2        2.47      0.8959      0.1706      0.4709       2.763     483.693      15.959  
        62.6        2.66      0.9028      0.1282      0.3783       2.219     388.548      11.996  
        67.1        2.85      0.8886      0.0841      0.2701       1.585     277.382       7.868  
        71.6        3.04      0.7967      0.0382      0.1457       0.855     149.755       3.570  



         PROP RPM =       420

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3053      0.5311       4.948     742.578      38.869  
         4.5        0.16      0.0947      0.3132      0.5393       5.025     753.995      39.881  
         8.9        0.33      0.1900      0.3239      0.5557       5.178     777.007      41.230  
        13.4        0.49      0.2846      0.3369      0.5790       5.395     809.489      42.894  
        17.9        0.65      0.3786      0.3506      0.6039       5.627     844.273      44.625  
        22.4        0.82      0.4630      0.3608      0.6352       5.918     887.730      45.928  
        26.8        0.98      0.5420      0.3679      0.6638       6.185     928.443      46.828  
        31.3        1.14      0.6111      0.3691      0.6893       6.422     963.846      46.985  
        35.8        1.30      0.6701      0.3635      0.7073       6.590     988.628      46.266  
        40.3        1.47      0.7230      0.3517      0.7136       6.649     997.479      44.782  
        44.7        1.63      0.7674      0.3327      0.7068       6.586     988.628      42.354  
        49.2        1.79      0.8086      0.3087      0.6847       6.379     956.766      39.297  
        53.7        1.96      0.8363      0.2775      0.6491       6.048     907.201      35.340  
        58.2        2.12      0.8601      0.2452      0.6041       5.628     844.538      31.203  
        62.6        2.28      0.8800      0.2117      0.5489       5.115     767.448      26.955  
        67.1        2.45      0.8952      0.1769      0.4833       4.502     675.577      22.526  
        71.6        2.61      0.9040      0.1409      0.4066       3.788     568.395      17.938  
        76.1        2.77      0.9014      0.1036      0.3185       2.968     445.281      13.187  
        80.5        2.93      0.8714      0.0650      0.2188       2.038     305.882       8.271  
        85.0        3.10      0.7235      0.0250      0.1070       0.997     149.666       3.183  



         PROP RPM =       480

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3053      0.5306       7.380     969.157      50.784  
         4.5        0.14      0.0829      0.3121      0.5375       7.474     981.548      51.908  
         8.9        0.29      0.1664      0.3210      0.5502       7.653    1004.560      53.392  
        13.4        0.43      0.2503      0.3323      0.5681       7.901    1037.307      55.258  
        17.9        0.57      0.3324      0.3439      0.5903       8.210    1078.021      57.191  
        22.4        0.71      0.4104      0.3546      0.6162       8.570    1124.930      58.967  
        26.8        0.86      0.4860      0.3640      0.6410       8.914    1170.069      60.519  
        31.3        1.00      0.5509      0.3684      0.6677       9.287    1219.633      61.260  
        35.8        1.14      0.6117      0.3695      0.6893       9.586    1258.576      61.440  
        40.3        1.28      0.6647      0.3652      0.7054       9.811    1287.784      60.743  
        44.7        1.43      0.7103      0.3554      0.7136       9.925    1302.830      59.080  
        49.2        1.57      0.7499      0.3403      0.7119       9.901    1300.175      56.584  
        53.7        1.71      0.7870      0.3212      0.6987       9.716    1275.392      53.415  
        58.2        1.85      0.8200      0.2976      0.6730       9.359    1228.484      49.480  
        62.6        2.00      0.8432      0.2699      0.6394       8.892    1167.413      44.894  
        67.1        2.14      0.8635      0.2415      0.5983       8.321    1092.182      40.151  
        71.6        2.28      0.8808      0.2120      0.5495       7.641    1003.675      35.250  
        76.1        2.42      0.8946      0.1817      0.4925       6.850     899.236      30.214  
        80.5        2.57      0.9038      0.1504      0.4271       5.941     780.105      24.999  
        85.0        2.71      0.9060      0.1181      0.3532       4.912     644.954      19.633  
        89.5        2.85      0.8945      0.0848      0.2703       3.759     493.606      14.093  
        94.0        3.00      0.8470      0.0504      0.1783       2.480     325.530       8.383  
        98.4        3.14      0.6127      0.0150      0.0770       1.070     140.550       2.498  



         PROP RPM =       540

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3054      0.5303      10.500    1225.828      64.273  
         4.5        0.13      0.0737      0.3113      0.5360      10.614    1239.104      65.532  
         8.9        0.25      0.1480      0.3189      0.5463      10.819    1263.001      67.128  
        13.4        0.38      0.2220      0.3282      0.5625      11.139    1300.175      69.084  
        17.9        0.51      0.2954      0.3386      0.5814      11.514    1343.543      71.264  
        22.4        0.63      0.3667      0.3488      0.6030      11.940    1393.992      73.423  
        26.8        0.76      0.4379      0.3587      0.6232      12.339    1440.016      75.491  
        31.3        0.89      0.5007      0.3652      0.6474      12.819    1495.776      76.862  
        35.8        1.01      0.5576      0.3689      0.6710      13.287    1550.651      77.627  
        40.3        1.14      0.6122      0.3698      0.6894      13.652    1593.134      77.829  
        44.7        1.27      0.6604      0.3667      0.7040      13.947    1626.767      77.177  
        49.2        1.39      0.6996      0.3580      0.7138      14.134    1649.779      75.356  
        53.7        1.52      0.7396      0.3469      0.7138      14.134    1649.779      73.018  
        58.2        1.65      0.7722      0.3308      0.7062      13.987    1632.078      69.623  
        62.6        1.78      0.8051      0.3126      0.6893      13.652    1593.134      65.779  
        67.1        1.90      0.8285      0.2889      0.6632      13.134    1532.949      60.811  
        71.6        2.03      0.8484      0.2641      0.6316      12.506    1459.488      55.595  
        76.1        2.16      0.8661      0.2387      0.5940      11.762    1372.751      50.222  
        80.5        2.28      0.8814      0.2124      0.5501      10.894    1271.852      44.715  
        85.0        2.41      0.8940      0.1855      0.4998       9.898    1155.022      39.049  
        89.5        2.54      0.9032      0.1578      0.4430       8.772    1024.031      33.204  
        94.0        2.66      0.9076      0.1293      0.3793       7.511     876.578      27.202  
        98.4        2.79      0.9039      0.1000      0.3085       6.111     713.193      21.044  
       102.9        2.92      0.8834      0.0699      0.2307       4.569     533.257      14.709  
