        41x15_2_1000_41_110                                 (41x15_2_1000_41_110.dat)

         PROP RPM =       500

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2880      0.5924       0.690      86.950       6.479  
         4.5        0.23      0.1150      0.2996      0.6004       0.699      88.136       6.740  
         8.9        0.46      0.2333      0.3168      0.6261       0.729      91.871       7.126  
        13.4        0.69      0.3493      0.3389      0.6707       0.781      98.420       7.623  
        17.9        0.92      0.4591      0.3607      0.7242       0.843     106.297       8.113  
        22.4        1.15      0.5549      0.3758      0.7805       0.909     114.529       8.455  
        26.8        1.38      0.6381      0.3808      0.8252       0.961     121.078       8.565  
        31.3        1.61      0.7052      0.3723      0.8517       0.992     125.061       8.374  
        35.8        1.84      0.7621      0.3519      0.8514       0.991     124.973       7.916  
        40.3        2.07      0.8118      0.3217      0.8220       0.957     120.636       7.237  
        44.7        2.30      0.8431      0.2818      0.7703       0.897     113.024       6.337  
        49.2        2.54      0.8679      0.2398      0.7004       0.816     102.846       5.393  
        53.7        2.77      0.8852      0.1956      0.6111       0.712      89.747       4.400  
        58.2        3.00      0.8914      0.1493      0.5017       0.584      73.629       3.356  
        62.6        3.23      0.8752      0.1006      0.3709       0.432      54.432       2.264  
        67.1        3.46      0.7868      0.0496      0.2182       0.254      32.022       1.117  



         PROP RPM =       600

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2882      0.5915       1.190     124.973       9.334  
         4.5        0.19      0.0957      0.2975      0.5971       1.201     126.212       9.635  
         8.9        0.38      0.1943      0.3107      0.6142       1.236     129.840      10.062  
        13.4        0.58      0.2922      0.3276      0.6461       1.300     136.567      10.611  
        17.9        0.77      0.3891      0.3473      0.6856       1.380     144.887      11.249  
        22.4        0.96      0.4761      0.3640      0.7342       1.478     155.154      11.791  
        26.8        1.15      0.5562      0.3763      0.7796       1.569     164.801      12.189  
        31.3        1.34      0.6286      0.3821      0.8171       1.644     172.678      12.378  
        35.8        1.54      0.6859      0.3773      0.8450       1.700     178.608      12.221  
        40.3        1.73      0.7366      0.3643      0.8548       1.721     180.644      11.800  
        44.7        1.92      0.7808      0.3435      0.8450       1.700     178.608      11.128  
        49.2        2.11      0.8188      0.3158      0.8148       1.640     172.236      10.231  
        53.7        2.30      0.8445      0.2824      0.7706       1.550     162.854       9.147  
        58.2        2.50      0.8658      0.2475      0.7136       1.436     150.817       8.017  
        62.6        2.69      0.8823      0.2112      0.6434       1.295     136.036       6.839  
        67.1        2.88      0.8926      0.1733      0.5592       1.125     118.157       5.613  
        71.6        3.07      0.8930      0.1338      0.4605       0.927      97.358       4.334  
        76.1        3.26      0.8737      0.0928      0.3469       0.698      73.320       3.008  
        80.5        3.46      0.7968      0.0502      0.2178       0.438      46.050       1.627  
        85.0        3.65      0.2984      0.0060      0.0731       0.147      15.445       0.194  



         PROP RPM =       700

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2882      0.5908       1.888     169.934      12.708  
         4.5        0.16      0.0819      0.2960      0.5949       1.902     171.173      13.050  
         8.9        0.33      0.1663      0.3066      0.6071       1.940     174.625      13.518  
        13.4        0.49      0.2511      0.3201      0.6296       2.012     181.086      14.114  
        17.9        0.66      0.3350      0.3363      0.6610       2.112     190.203      14.826  
        22.4        0.82      0.4148      0.3524      0.6992       2.234     201.089      15.534  
        26.8        0.99      0.4919      0.3673      0.7376       2.358     212.241      16.195  
        31.3        1.15      0.5572      0.3768      0.7792       2.489     224.101      16.611  
        35.8        1.32      0.6180      0.3816      0.8131       2.599     233.925      16.822  
        40.3        1.48      0.6703      0.3797      0.8394       2.682     241.448      16.742  
        44.7        1.65      0.7177      0.3718      0.8526       2.724     245.254      16.389  
        49.2        1.81      0.7581      0.3571      0.8529       2.725     245.431      15.746  
        53.7        1.98      0.7935      0.3370      0.8391       2.681     241.360      14.858  
        58.2        2.14      0.8238      0.3118      0.8098       2.588     232.952      13.745  
        62.6        2.30      0.8456      0.2830      0.7712       2.463     221.888      12.475  
        67.1        2.47      0.8642      0.2531      0.7233       2.311     208.081      11.160  
        71.6        2.63      0.8795      0.2222      0.6654       2.127     191.442       9.797  
        76.1        2.80      0.8908      0.1902      0.5976       1.910     171.881       8.385  
        80.5        2.96      0.8965      0.1571      0.5192       1.659     149.312       6.924  
        85.0        3.13      0.8933      0.1228      0.4299       1.373     123.645       5.413  
        89.5        3.29      0.8725      0.0873      0.3295       1.053      94.791       3.851  
        94.0        3.46      0.8047      0.0507      0.2177       0.696      62.646       2.235  
        98.4        3.62      0.4929      0.0128      0.0944       0.301      27.145       0.566  



         PROP RPM =       800

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2883      0.5902       2.815     221.800      16.602  
         4.5        0.14      0.0716      0.2949      0.5935       2.831     222.950      16.984  
         8.9        0.29      0.1452      0.3038      0.6026       2.874     226.402      17.495  
        13.4        0.43      0.2197      0.3149      0.6192       2.953     232.686      18.131  
        17.9        0.58      0.2932      0.3279      0.6445       3.074     242.156      18.884  
        22.4        0.72      0.3652      0.3424      0.6753       3.221     253.751      19.716  
        26.8        0.86      0.4371      0.3574      0.7067       3.370     265.522      20.581  
        31.3        1.01      0.5007      0.3689      0.7427       3.543     279.064      21.240  
        35.8        1.15      0.5580      0.3771      0.7788       3.715     292.606      21.717  
        40.3        1.30      0.6126      0.3820      0.8084       3.855     303.758      21.998  
        44.7        1.44      0.6605      0.3819      0.8327       3.972     312.874      21.991  
        49.2        1.58      0.7021      0.3762      0.8490       4.050     318.981      21.665  
        53.7        1.73      0.7386      0.3654      0.8553       4.079     321.371      21.044  
        58.2        1.87      0.7727      0.3508      0.8500       4.054     319.423      20.197  
        62.6        2.02      0.8035      0.3322      0.8337       3.976     313.228      19.129  
        67.1        2.16      0.8275      0.3088      0.8062       3.845     302.961      17.780  
        71.6        2.30      0.8464      0.2835      0.7720       3.682     290.039      16.326  
