        83x26_2_600_41_620                                 (83x26_2_600_41_620.dat)

         PROP RPM =       300

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3135      0.5136       4.392     922.248      42.646  
         4.5        0.19      0.1165      0.3231      0.5261       4.499     945.260      43.950  
         8.9        0.38      0.2331      0.3362      0.5472       4.679     983.318      45.726  
        13.4        0.57      0.3484      0.3503      0.5723       4.895    1028.457      47.637  
        17.9        0.76      0.4555      0.3616      0.6025       5.152    1082.446      49.188  
        22.4        0.95      0.5498      0.3668      0.6329       5.412    1137.321      49.885  
        26.8        1.14      0.6297      0.3636      0.6574       5.622    1180.690      49.458  
        31.3        1.33      0.6984      0.3518      0.6691       5.721    1201.931      47.839  
        35.8        1.52      0.7546      0.3302      0.6642       5.679    1193.081      44.917  
        40.3        1.71      0.8067      0.3015      0.6383       5.458    1147.057      41.005  
        44.7        1.90      0.8407      0.2636      0.5948       5.086    1068.285      35.835  
        49.2        2.09      0.8688      0.2239      0.5378       4.600     966.501      30.462  
        53.7        2.28      0.8906      0.1825      0.4666       3.991     838.343      24.819  
        58.2        2.47      0.9036      0.1393      0.3804       3.253     683.366      18.951  
        62.6        2.66      0.8999      0.0943      0.2783       2.380     500.156      12.828  
        67.1        2.85      0.8420      0.0474      0.1601       1.369     287.649       6.443  



         PROP RPM =       360

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3136      0.5130       7.579    1326.727      61.418  
         4.5        0.16      0.0972      0.3213      0.5226       7.723    1351.509      62.924  
         8.9        0.32      0.1952      0.3320      0.5378       7.947    1391.337      65.015  
        13.4        0.47      0.2918      0.3435      0.5583       8.250    1444.442      67.263  
        17.9        0.63      0.3837      0.3541      0.5837       8.625    1509.937      69.354  
        22.4        0.79      0.4717      0.3627      0.6080       8.985    1572.778      71.040  
        26.8        0.95      0.5506      0.3672      0.6327       9.348    1636.503      71.916  
        31.3        1.11      0.6193      0.3657      0.6535       9.657    1690.492      71.602  
        35.8        1.26      0.6779      0.3573      0.6668       9.854    1725.010      69.983  
        40.3        1.42      0.7278      0.3424      0.6696       9.894    1732.091      67.061  
        44.7        1.58      0.7722      0.3217      0.6586       9.732    1703.769      62.991  
        49.2        1.74      0.8136      0.2958      0.6323       9.344    1635.618      57.933  
        53.7        1.90      0.8415      0.2640      0.5953       8.796    1540.030      51.706  
        58.2        2.06      0.8655      0.2311      0.5488       8.109    1419.660      45.254  
        62.6        2.21      0.8853      0.1969      0.4924       7.276    1273.622      38.577  
        67.1        2.37      0.9000      0.1615      0.4258       6.292    1101.033      31.631  
        71.6        2.53      0.9071      0.1249      0.3484       5.148     901.006      24.459  
        76.1        2.69      0.8994      0.0870      0.2598       3.841     672.303      17.032  
        80.5        2.85      0.8483      0.0477      0.1600       2.364     413.949       9.339  
        85.0        3.00      0.4381      0.0071      0.0484       0.715     125.150       1.382  



         PROP RPM =       420

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3137      0.5125      12.025    1804.667      83.606  
         4.5        0.14      0.0834      0.3201      0.5203      12.209    1832.104      85.337  
         8.9        0.27      0.1669      0.3286      0.5337      12.522    1879.013      87.586  
        13.4        0.41      0.2500      0.3384      0.5502      12.913    1937.428      90.216  
        17.9        0.54      0.3312      0.3482      0.5701      13.377    2007.349      92.824  
        22.4        0.68      0.4116      0.3576      0.5888      13.813    2072.845      95.319  
        26.8        0.81      0.4830      0.3636      0.6122      14.362    2155.157      96.938  
        31.3        0.95      0.5512      0.3675      0.6326      14.845    2227.733      97.972  
        35.8        1.08      0.6082      0.3658      0.6522      15.301    2296.769      97.522  
        40.3        1.22      0.6614      0.3604      0.6647      15.596    2340.137      96.083  
        44.7        1.36      0.7074      0.3499      0.6704      15.730    2360.494      93.273  
        49.2        1.49      0.7497      0.3352      0.6665      15.636    2347.218      89.339  
        53.7        1.63      0.7850      0.3154      0.6534      15.328    2301.194      84.079  
        58.2        1.76      0.8184      0.2918      0.6283      14.738    2211.801      77.784  
        62.6        1.90      0.8421      0.2645      0.5959      13.987    2098.512      70.500  
        67.1        2.03      0.8630      0.2363      0.5567      13.062    1960.440      62.991  
        71.6        2.17      0.8808      0.2072      0.5102      11.971    1796.701      55.236  
        76.1        2.30      0.8954      0.1773      0.4561      10.704    1606.410      47.255  
        80.5        2.44      0.9055      0.1464      0.3944       9.254    1388.682      39.027  
        85.0        2.57      0.9088      0.1146      0.3246       7.616    1142.631      30.529  
        89.5        2.71      0.8989      0.0817      0.2466       5.785     867.993      21.791  
        94.0        2.85      0.8531      0.0479      0.1600       3.755     563.350      12.785  
        98.4        2.98      0.6056      0.0132      0.0648       1.521     228.261       3.509  



         PROP RPM =       480

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3137      0.5120      17.929    2355.184     109.212  
         4.5        0.12      0.0730      0.3193      0.5186      18.171    2385.276     111.168  
         8.9        0.24      0.1462      0.3263      0.5293      18.533    2433.955     113.618  
        13.4        0.36      0.2197      0.3349      0.5422      18.989    2493.255     116.586  
        17.9        0.47      0.2925      0.3438      0.5575      19.525    2564.061     119.688  
        22.4        0.59      0.3629      0.3522      0.5754      20.156    2646.373     122.633  
        26.8        0.71      0.4295      0.3593      0.5952      20.853    2737.536     125.084  
        31.3        0.83      0.4914      0.3644      0.6155      21.564    2830.469     126.860  
        35.8        0.95      0.5516      0.3679      0.6328      22.167    2910.125     128.096  
        40.3        1.07      0.6024      0.3668      0.6498      22.757    2988.897     127.692  
        44.7        1.19      0.6508      0.3632      0.6619      23.186    3043.772     126.478  
        49.2        1.30      0.6906      0.3548      0.6701      23.468    3081.830     123.510  
        53.7        1.42      0.7288      0.3434      0.6705      23.481    3083.600     119.553  
        58.2        1.54      0.7645      0.3290      0.6635      23.240    3051.737     114.540  
        62.6        1.66      0.7940      0.3104      0.6490      22.730    2984.472     108.066  
        67.1        1.78      0.8219      0.2890      0.6254      21.899    2876.492     100.602  
        71.6        1.90      0.8425      0.2650      0.5968      20.907    2744.616      92.262  
        76.1        2.02      0.8610      0.2403      0.5628      19.713    2587.958      83.674  
        80.5        2.13      0.8772      0.2150      0.5232      18.332    2406.518      74.861  
        85.0        2.25      0.8910      0.1891      0.4780      16.749    2198.525      65.824  
        89.5        2.37      0.9019      0.1624      0.4269      14.952    1963.095      56.517  
        94.0        2.49      0.9089      0.1350      0.3698      12.950    1700.228      46.985  
        98.4        2.61      0.9096      0.1068      0.3062      10.728    1409.039      37.183  
       102.9        2.73      0.8983      0.0779      0.2365       8.282    1087.757      27.112  
       107.4        2.85      0.8570      0.0482      0.1601       5.608     736.382      16.784  
       111.8        2.96      0.6833      0.0178      0.0771       2.699     354.561       6.184  



         PROP RPM =       540

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3137      0.5118      25.520    2978.276     138.235  
         4.5        0.11      0.0649      0.3187      0.5174      25.801    3011.024     140.416  
         8.9        0.21      0.1301      0.3247      0.5261      26.244    3062.358     143.068  
        13.4        0.32      0.1958      0.3323      0.5366      26.767    3123.428     146.441  
        17.9        0.42      0.2595      0.3397      0.5521      27.531    3213.706     149.700  
        22.4        0.53      0.3232      0.3475      0.5667      28.269    3298.673     153.117  
        26.8        0.63      0.3848      0.3547      0.5830      29.073    3393.376     156.287  
        31.3        0.74      0.4432      0.3607      0.6004      29.945    3495.160     158.940  
        35.8        0.84      0.4978      0.3650      0.6183      30.830    3598.713     160.851  
        40.3        0.95      0.5519      0.3683      0.6330      31.568    3684.566     162.267  
        44.7        1.05      0.5977      0.3676      0.6483      32.332    3773.958     161.975  
        49.2        1.16      0.6390      0.3642      0.6608      32.962    3846.534     160.491  
        53.7        1.26      0.6792      0.3587      0.6681      33.324    3889.018     158.086  
        58.2        1.37      0.7122      0.3493      0.6720      33.512    3912.030     153.904  
        62.6        1.48      0.7445      0.3376      0.6692      33.378    3895.213     148.779  
        67.1        1.58      0.7735      0.3232      0.6607      32.949    3845.649     142.417  
        71.6        1.69      0.8034      0.3073      0.6452      32.171    3755.372     135.425  
        76.1        1.79      0.8246      0.2869      0.6234      31.098    3628.806     126.410  
        80.5        1.90      0.8428      0.2655      0.5977      29.811    3479.228     116.991  
        85.0        2.00      0.8594      0.2436      0.5678      28.322    3304.869     107.346  
        89.5        2.11      0.8742      0.2212      0.5334      26.606    3105.727      97.477  
        94.0        2.21      0.8872      0.1982      0.4947      24.675    2879.148      87.361  
        98.4        2.32      0.8981      0.1748      0.4512      22.502    2626.901      76.997  
       102.9        2.42      0.9064      0.1507      0.4030      20.102    2346.333      66.386  
       107.4        2.53      0.9110      0.1260      0.3499      17.447    2036.557      55.528  
       111.8        2.64      0.9098      0.1008      0.2919      14.550    1699.343      44.400  



         PROP RPM =       600

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3138      0.5114      34.987    3675.715     170.697  
         4.5        0.09      0.0585      0.3182      0.5164      35.322    3711.118     173.080  
         8.9        0.19      0.1172      0.3234      0.5238      35.832    3764.222     175.958  
        13.4        0.28      0.1756      0.3297      0.5343      36.556    3839.454     179.330  
        17.9        0.38      0.2344      0.3367      0.5451      37.294    3917.340     183.174  
        22.4        0.47      0.2929      0.3441      0.5572      38.125    4004.077     187.176  
        26.8        0.57      0.3501      0.3513      0.5711      39.064    4103.206     191.088  
        31.3        0.66      0.4052      0.3577      0.5863      40.110    4212.955     194.617  
        35.8        0.76      0.4540      0.3619      0.6050      41.384    4347.486     196.865  
        40.3        0.85      0.5029      0.3656      0.6206      42.457    4459.891     198.889  
        44.7        0.95      0.5484      0.3676      0.6358      43.503    4569.640     199.968  
        49.2        1.04      0.5939      0.3684      0.6473      44.280    4651.067     200.372  
        53.7        1.14      0.6320      0.3658      0.6589      45.072    4734.264     198.978  
        58.2        1.23      0.6666      0.3608      0.6676      45.675    4797.104     196.303  
        62.6        1.33      0.7007      0.3543      0.6715      45.943    4825.427     192.729  
        67.1        1.42      0.7292      0.3444      0.6721      45.984    4829.852     187.378  
        71.6        1.52      0.7569      0.3328      0.6674      45.662    4796.219     181.039  
        76.1        1.61      0.7822      0.3191      0.6578      45.005    4727.183     173.575  
        80.5        1.71      0.8089      0.3042      0.6423      43.932    4615.664     165.504  
        85.0        1.80      0.8266      0.2854      0.6222      42.564    4471.397     155.231  
        89.5        1.90      0.8430      0.2661      0.5989      40.968    4303.233     144.755  
        94.0        1.99      0.8580      0.2464      0.5722      39.144    4111.172     134.031  
        98.4        2.09      0.8716      0.2263      0.5418      37.066    3893.443     123.105  
       102.9        2.18      0.8838      0.2057      0.5079      34.746    3650.048     111.910  
       107.4        2.28      0.8944      0.1847      0.4702      32.171    3379.215     100.490  
       111.8        2.37      0.9031      0.1632      0.4287      29.328    3080.945      88.800  



         PROP RPM =       660

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3138      0.5112      46.547    4444.845     206.555  
         4.5        0.09      0.0532      0.3177      0.5155      46.949    4482.903     209.162  
         8.9        0.17      0.1065      0.3224      0.5220      47.526    4538.663     212.242  
        13.4        0.26      0.1598      0.3279      0.5309      48.330    4615.664     215.839  
        17.9        0.34      0.2136      0.3344      0.5400      49.162    4695.321     220.110  
        22.4        0.43      0.2655      0.3406      0.5533      50.382    4811.266     224.202  
        26.8        0.52      0.3181      0.3471      0.5647      51.415    4910.394     228.406  
        31.3        0.60      0.3695      0.3534      0.5774      52.581    5021.028     232.677  
        35.8        0.69      0.4190      0.3591      0.5913      53.829    5140.513     236.274  
        40.3        0.78      0.4662      0.3638      0.6056      55.143    5266.194     239.422  
        44.7        0.86      0.5070      0.3661      0.6228      56.712    5414.886     240.995  
        49.2        0.95      0.5486      0.3679      0.6363      57.932    5532.601     242.119  
        53.7        1.03      0.5871      0.3680      0.6487      59.072    5641.466     242.344  
        58.2        1.12      0.6260      0.3671      0.6575      59.863    5716.697     241.670  
        62.6        1.21      0.6584      0.3632      0.6660      60.641    5791.043     238.972  
        67.1        1.29      0.6881      0.3572      0.6716      61.164    5839.722     235.150  
        71.6        1.38      0.7177      0.3501      0.6732      61.298    5853.883     230.429  
        76.1        1.47      0.7425      0.3401      0.6715      61.151    5839.722     223.865  
        80.5        1.55      0.7674      0.3290      0.6655      60.601    5787.503     216.559  
        85.0        1.64      0.7901      0.3160      0.6554      59.675    5698.995     208.038  
