        76x20_5_400_21_180                                 (76x20_5_400_21_180.dat)

         PROP RPM =       200

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3061      0.4200       0.685     215.781      13.005  
         4.5        0.31      0.2247      0.3218      0.4452       0.726     228.792      13.673  
         8.9        0.62      0.4374      0.3420      0.4861       0.793     249.857      14.534  
        13.4        0.93      0.6145      0.3437      0.5215       0.850     268.001      14.604  
        17.9        1.24      0.7453      0.3137      0.5233       0.854     268.974      13.331  
        22.4        1.55      0.8315      0.2543      0.4751       0.775     244.192      10.802  
        26.8        1.86      0.8813      0.1799      0.3806       0.621     195.690       7.644  
        31.3        2.18      0.8888      0.1001      0.2450       0.400     125.946       4.253  
        35.8        2.49      0.5938      0.0155      0.0650       0.106      33.412       0.660  



         PROP RPM =       240

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3062      0.4185       1.180     309.776      18.738  
         4.5        0.26      0.1887      0.3188      0.4376       1.233     323.849      19.507  
         8.9        0.52      0.3710      0.3367      0.4701       1.325     348.011      20.604  
        13.4        0.78      0.5345      0.3468      0.5042       1.421     373.236      21.222  
        17.9        1.04      0.6666      0.3381      0.5254       1.480     388.902      20.687  
        22.4        1.30      0.7644      0.3059      0.5183       1.460     383.591      18.720  
        26.8        1.55      0.8337      0.2547      0.4747       1.338     351.375      15.584  
        31.3        1.81      0.8778      0.1931      0.3989       1.124     295.172      11.816  
        35.8        2.07      0.8972      0.1276      0.2947       0.830     218.082       7.805  
        40.3        2.33      0.8559      0.0588      0.1601       0.451     118.511       3.597  



         PROP RPM =       280

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3063      0.4175       1.868     420.499      25.516  
         4.5        0.22      0.1626      0.3168      0.4326       1.936     435.811      26.393  
         8.9        0.44      0.3203      0.3317      0.4599       2.058     463.248      27.629  
        13.4        0.67      0.4710      0.3451      0.4881       2.185     491.659      28.753  
        17.9        0.89      0.5988      0.3467      0.5141       2.300     517.857      28.865  
        22.4        1.11      0.6987      0.3315      0.5267       2.358     530.691      27.607  
        26.8        1.33      0.7779      0.3001      0.5138       2.300     517.592      24.999  
        31.3        1.55      0.8353      0.2551      0.4745       2.124     478.029      21.242  
        35.8        1.78      0.8748      0.2025      0.4112       1.840     414.215      16.865  
        40.3        2.00      0.8972      0.1469      0.3272       1.464     329.602      12.236  
        44.7        2.22      0.8928      0.0889      0.2212       0.990     222.862       7.407  
        49.2        2.44      0.7574      0.0286      0.0922       0.413      92.933       2.383  



         PROP RPM =       320

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3064      0.4167       2.783     548.127      33.339  
         4.5        0.19      0.1428      0.3153      0.4291       2.867     564.589      34.306  
         8.9        0.39      0.2813      0.3276      0.4525       3.023     595.213      35.632  
        13.4        0.58      0.4181      0.3415      0.4761       3.181     626.367      37.138  
        17.9        0.78      0.5374      0.3475      0.5025       3.357     661.062      37.790  
        22.4        0.97      0.6404      0.3432      0.5205       3.477     684.959      37.341  
        26.8        1.17      0.7217      0.3256      0.5258       3.512     691.774      35.407  
        31.3        1.36      0.7881      0.2956      0.5099       3.408     670.975      32.148  
        35.8        1.55      0.8367      0.2554      0.4744       3.169     624.155      27.786  
        40.3        1.75      0.8722      0.2096      0.4201       2.807     552.818      22.796  
        44.7        1.94      0.8950      0.1613      0.3501       2.339     460.681      17.546  
        49.2        2.14      0.9023      0.1112      0.2634       1.759     346.595      12.099  
        53.7        2.33      0.8681      0.0593      0.1594       1.064     209.674       6.454  
        58.2        2.53      0.3804      0.0056      0.0373       0.249      49.051       0.611  



         PROP RPM =       360

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3065      0.4159       3.956     692.571      42.197  
         4.5        0.17      0.1272      0.3143      0.4265       4.057     710.184      43.276  
         8.9        0.35      0.2518      0.3247      0.4454       4.236     741.604      44.715  
        13.4        0.52      0.3740      0.3373      0.4673       4.445     778.246      46.446  
        17.9        0.69      0.4872      0.3461      0.4907       4.667     817.012      47.637  
        22.4        0.86      0.5855      0.3472      0.5120       4.869     852.592      47.794  
        26.8        1.04      0.6710      0.3392      0.5237       4.982     872.153      46.693  
        31.3        1.21      0.7391      0.3203      0.5237       4.982     872.153      44.085  
        35.8        1.38      0.7945      0.2916      0.5071       4.824     844.361      40.151  
        40.3        1.55      0.8378      0.2557      0.4744       4.513     790.018      35.205  
        44.7        1.73      0.8701      0.2151      0.4269       4.061     710.980      29.630  
        49.2        1.90      0.8924      0.1725      0.3671       3.492     611.321      23.740  
        53.7        2.07      0.9042      0.1284      0.2942       2.799     489.889      17.672  
        58.2        2.24      0.8958      0.0829      0.2076       1.975     345.710      11.407  
        62.6        2.42      0.8111      0.0359      0.1070       1.018     178.254       4.944  



         PROP RPM =       400

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3065      0.4153       5.419     853.831      52.111  
         4.5        0.16      0.1148      0.3135      0.4245       5.538     872.684      53.280  
         8.9        0.31      0.2277      0.3225      0.4402       5.744     904.546      54.808  
        13.4        0.47      0.3373      0.3336      0.4611       6.016     947.915      56.697  
        17.9        0.62      0.4434      0.3433      0.4813       6.281     989.513      58.360  
        22.4        0.78      0.5393      0.3480      0.5014       6.541    1031.112      59.147  
        26.8        0.93      0.6220      0.3455      0.5179       6.757    1064.745      58.720  
        31.3        1.09      0.6945      0.3351      0.5249       6.849    1078.906      56.944  
        35.8        1.24      0.7529      0.3158      0.5214       6.803    1071.825      53.662  
        40.3        1.40      0.8011      0.2889      0.5045       6.582    1037.307      49.098  
        44.7        1.55      0.8387      0.2560      0.4745       6.191     975.352      43.523  
        49.2        1.71      0.8684      0.2196      0.4324       5.642     888.615      37.318  
        53.7        1.86      0.8897      0.1814      0.3801       4.960     781.609      30.821  
        58.2        2.02      0.9035      0.1420      0.3176       4.142     652.743      24.122  
        62.6        2.18      0.9052      0.1015      0.2439       3.182     501.306      17.243  
        67.1        2.33      0.8766      0.0598      0.1589       2.073     326.770      10.157  
        71.6        2.49      0.6733      0.0169      0.0625       0.815     128.424       2.875  



         PROP RPM =       440

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3066      0.4148       7.204    1031.997      63.059  
         4.5        0.14      0.1045      0.3128      0.4229       7.343    1052.354      64.340  
         8.9        0.28      0.2078      0.3208      0.4361       7.575    1085.101      65.981  
        13.4        0.42      0.3091      0.3309      0.4538       7.880    1128.470      68.050  
        17.9        0.57      0.4053      0.3402      0.4744       8.239    1179.804      69.961  
        22.4        0.71      0.4975      0.3468      0.4924       8.550    1224.943      71.332  
        26.8        0.85      0.5798      0.3482      0.5090       8.840    1266.542      71.602  
        31.3        0.99      0.6505      0.3429      0.5214       9.055    1296.634      70.523  
        35.8        1.13      0.7131      0.3311      0.5249       9.115    1305.485      68.117  
        40.3        1.27      0.7640      0.3120      0.5192       9.017    1291.324      64.160  
        44.7        1.41      0.8054      0.2864      0.5024       8.725    1249.725      58.900  
        49.2        1.55      0.8394      0.2564      0.4746       8.243    1180.690      52.718  
        53.7        1.70      0.8669      0.2233      0.4368       7.585    1086.872      45.928  
        58.2        1.84      0.8872      0.1887      0.3906       6.783     971.812      38.802  
        62.6        1.98      0.9017      0.1531      0.3358       5.831     835.245      31.473  
