        34x6_6_3000_51_320                                 (34x6_6_3000_51_320.dat)

         PROP RPM =       1500

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2843      0.2712       3.343     140.461      27.224  
         4.5        0.09      0.0962      0.2868      0.2760       3.404     143.028      27.472  
         8.9        0.19      0.1927      0.2892      0.2781       3.429     144.090      27.674  
        13.4        0.28      0.2844      0.2898      0.2832       3.492     146.745      27.741  
        17.9        0.37      0.3710      0.2888      0.2885       3.558     149.489      27.652  
        22.4        0.46      0.4512      0.2861      0.2937       3.621     152.144      27.382  
        26.8        0.56      0.5281      0.2815      0.2962       3.653     153.472      26.955  
        31.3        0.65      0.5933      0.2741      0.2995       3.693     155.154      26.235  
        35.8        0.74      0.6542      0.2643      0.2994       3.692     155.065      25.291  
        40.3        0.83      0.7068      0.2517      0.2969       3.660     153.826      24.100  
        44.7        0.93      0.7518      0.2362      0.2910       3.589     150.817      22.616  
        49.2        1.02      0.7914      0.2184      0.2811       3.467     145.595      20.903  
        53.7        1.11      0.8239      0.1981      0.2673       3.295     138.426      18.960  
        58.2        1.20      0.8513      0.1758      0.2488       3.067     128.867      16.834  
        62.6        1.30      0.8717      0.1525      0.2268       2.797     117.538      14.597  
        67.1        1.39      0.8868      0.1285      0.2013       2.482     104.262      12.299  
        71.6        1.48      0.8954      0.1039      0.1720       2.120      89.127       9.948  
        76.1        1.57      0.8938      0.0787      0.1387       1.710      71.868       7.538  
        80.5        1.67      0.8716      0.0530      0.1014       1.250      52.520       5.072  
        85.0        1.76      0.7847      0.0267      0.0598       0.738      30.986       2.554  



         PROP RPM =       1800

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2844      0.2699       5.750     201.354      39.207  
         4.5        0.08      0.0809      0.2867      0.2737       5.831     204.187      39.521  
         8.9        0.15      0.1607      0.2886      0.2774       5.910     206.930      39.791  
        13.4        0.23      0.2388      0.2898      0.2811       5.990     209.763      39.949  
        17.9        0.31      0.3141      0.2901      0.2852       6.076     212.772      39.994  
        22.4        0.39      0.3857      0.2892      0.2893       6.165     215.870      39.859  
        26.8        0.46      0.4529      0.2869      0.2934       6.252     218.879      39.544  
        31.3        0.54      0.5190      0.2836      0.2954       6.292     220.295      39.094  
        35.8        0.62      0.5756      0.2780      0.2982       6.354     222.508      38.330  
        40.3        0.69      0.6267      0.2705      0.2999       6.390     223.747      37.296  
        44.7        0.77      0.6755      0.2617      0.2990       6.370     223.039      36.082  
        49.2        0.85      0.7159      0.2503      0.2969       6.324     221.446      34.508  
        53.7        0.93      0.7537      0.2373      0.2916       6.213     217.551      32.710  
        58.2        1.00      0.7865      0.2224      0.2838       6.047     211.710      30.664  
        62.6        1.08      0.8150      0.2059      0.2731       5.819     203.744      28.393  
        67.1        1.16      0.8412      0.1882      0.2591       5.520     193.300      25.943  
        71.6        1.24      0.8606      0.1690      0.2425       5.167     180.909      23.290  
        76.1        1.31      0.8769      0.1493      0.2234       4.761     166.660      20.584  
        80.5        1.39      0.8895      0.1292      0.2019       4.301     150.551      17.812  
        85.0        1.47      0.8978      0.1087      0.1775       3.783     132.407      14.984  
        89.5        1.54      0.9001      0.0877      0.1505       3.206     112.316      12.097  
        94.0        1.62      0.8924      0.0664      0.1206       2.569      90.012       9.154  
        98.4        1.70      0.8636      0.0446      0.0878       1.871      65.522       6.158  
       102.9        1.78      0.7678      0.0225      0.0521       1.109      38.837       3.105  



         PROP RPM =       2100

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2845      0.2690       9.099     273.046      53.392  
         4.5        0.07      0.0697      0.2866      0.2720       9.202     276.143      53.774  
         8.9        0.13      0.1390      0.2886      0.2749       9.300     279.153      54.156  
        13.4        0.20      0.2073      0.2902      0.2779       9.402     282.162      54.449  
        17.9        0.26      0.2711      0.2906      0.2837       9.599     288.092      54.516  
        22.4        0.33      0.3350      0.2906      0.2870       9.709     291.367      54.516  
        26.8        0.40      0.3962      0.2897      0.2903       9.820     294.730      54.359  
        31.3        0.46      0.4541      0.2878      0.2936       9.932     298.093      53.999  
        35.8        0.53      0.5083      0.2848      0.2965      10.032     301.102      53.437  
        40.3        0.60      0.5585      0.2805      0.2990      10.118     303.669      52.628  
        44.7        0.66      0.6047      0.2749      0.3008      10.176     305.439      51.571  
        49.2        0.73      0.6501      0.2682      0.3003      10.160     304.908      50.335  
        53.7        0.79      0.6880      0.2596      0.2997      10.138     304.289      48.716  
        58.2        0.86      0.7222      0.2497      0.2973      10.062     301.987      46.850  
        62.6        0.93      0.7550      0.2385      0.2926       9.899     297.120      44.759  
        67.1        0.99      0.7838      0.2259      0.2860       9.678     290.481      42.376  
