        90x19_6_1000_51_2000                                 (90x19_6_1000_51_2000.dat)

         PROP RPM =       500

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3095      0.3311      19.646    2476.439     161.660  
         4.5        0.10      0.0971      0.3137      0.3392      20.142    2538.394     163.818  
         8.9        0.21      0.1924      0.3185      0.3476      20.638    2600.349     166.336  
        13.4        0.31      0.2850      0.3225      0.3564      21.161    2666.730     168.427  
        17.9        0.42      0.3769      0.3251      0.3622      21.497    2710.098     169.798  
        22.4        0.52      0.4590      0.3248      0.3715      22.046    2779.134     169.641  
        26.8        0.63      0.5378      0.3222      0.3775      22.395    2823.388     168.270  
        31.3        0.73      0.6038      0.3155      0.3840      22.797    2872.952     164.785  
        35.8        0.84      0.6651      0.3056      0.3860      22.905    2887.113     159.614  
        40.3        0.94      0.7178      0.2918      0.3842      22.797    2873.837     152.421  
        44.7        1.05      0.7646      0.2746      0.3770      22.382    2820.733     143.406  
        49.2        1.15      0.8018      0.2532      0.3648      21.644    2728.685     132.255  
        53.7        1.26      0.8349      0.2295      0.3464      20.558    2591.498     119.868  
        58.2        1.36      0.8618      0.2033      0.3219      19.110    2409.173     106.177  
        62.6        1.47      0.8826      0.1758      0.2928      17.380    2190.560      91.812  
        67.1        1.57      0.8990      0.1476      0.2586      15.341    1934.773      77.087  
        71.6        1.68      0.9101      0.1188      0.2192      13.008    1639.158      62.025  
        76.1        1.78      0.9131      0.0892      0.1744      10.349    1304.600      46.580  
        80.5        1.89      0.8990      0.0590      0.1240       7.360     927.558      30.821  
        85.0        1.99      0.8252      0.0281      0.0680       4.035     508.652      14.691  



         PROP RPM =       600

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3096      0.3302      33.861    3557.115     232.902  
         4.5        0.09      0.0813      0.3130      0.3369      34.545    3628.806     235.375  
         8.9        0.17      0.1618      0.3173      0.3432      35.202    3696.957     238.522  
        13.4        0.26      0.2411      0.3212      0.3497      35.859    3766.877     241.445  
        17.9        0.35      0.3180      0.3241      0.3566      36.583    3842.109     243.693  
        22.4        0.44      0.3913      0.3256      0.3641      37.334    3920.880     244.817  
        26.8        0.52      0.4600      0.3254      0.3714      38.085    4000.537     244.817  
        31.3        0.61      0.5234      0.3232      0.3782      38.782    4073.998     243.019  
        35.8        0.70      0.5851      0.3191      0.3817      39.144    4112.057     240.096  
        40.3        0.79      0.6367      0.3119      0.3857      39.560    4155.425     234.476  
        44.7        0.87      0.6858      0.3026      0.3860      39.587    4158.080     227.507  
        49.2        0.96      0.7286      0.2905      0.3837      39.346    4133.298     218.424  
        53.7        1.05      0.7656      0.2755      0.3778      38.742    4069.573     207.206  
        58.2        1.14      0.7975      0.2580      0.3680      37.736    3964.249     194.078  
        62.6        1.22      0.8254      0.2386      0.3541      36.315    3813.786     179.420  
        67.1        1.31      0.8509      0.2177      0.3357      34.424    3616.415     163.683  
        71.6        1.40      0.8703      0.1950      0.3137      32.171    3379.215     146.665  
        76.1        1.49      0.8869      0.1719      0.2882      29.556    3104.842     129.265  
        80.5        1.57      0.9005      0.1483      0.2592      26.592    2793.295     111.505  
        85.0        1.66      0.9107      0.1242      0.2267      23.253    2441.921      93.386  
        89.5        1.75      0.9160      0.0996      0.1903      19.512    2049.833      74.929  
        94.0        1.84      0.9131      0.0746      0.1501      15.395    1617.031      56.112  
        98.4        1.92      0.8920      0.0491      0.1060      10.868    1141.746      36.936  
