        55x5_2_3600_51_1080                                 (55x5_2_3600_51_1080.dat)

         PROP RPM =       1800

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.0981      0.0408       9.623     336.948      92.644  
         4.5        0.05      0.1105      0.0967      0.0418       9.856     345.091      91.295  
         8.9        0.10      0.2148      0.0951      0.0423       9.973     349.250      89.789  
        13.4        0.14      0.3119      0.0933      0.0428      10.106     353.853      88.080  
        17.9        0.19      0.4011      0.0912      0.0434      10.247     358.809      86.124  
        22.4        0.24      0.4777      0.0888      0.0443      10.463     366.332      83.786  
        26.8        0.29      0.5500      0.0860      0.0448      10.570     370.050      81.201  
        31.3        0.33      0.6141      0.0829      0.0451      10.649     372.882      78.301  
        35.8        0.38      0.6740      0.0796      0.0451      10.636     372.439      75.109  
        40.3        0.43      0.7225      0.0757      0.0450      10.617     371.731      71.444  
        44.7        0.48      0.7642      0.0714      0.0446      10.519     368.280      67.375  
        49.2        0.52      0.8020      0.0667      0.0437      10.304     360.845      62.969  
        53.7        0.57      0.8346      0.0616      0.0423       9.973     349.162      58.136  
        58.2        0.62      0.8604      0.0558      0.0402       9.488     332.257      52.628  
        62.6        0.67      0.8798      0.0497      0.0377       8.906     311.812      46.918  
        67.1        0.72      0.8953      0.0435      0.0348       8.208     287.384      41.073  
        71.6        0.76      0.9068      0.0372      0.0313       7.393     258.884      35.115  
        76.1        0.81      0.9137      0.0308      0.0273       6.454     226.048      29.090  
        80.5        0.86      0.9141      0.0243      0.0228       5.388     188.698      22.931  
        85.0        0.91      0.9035      0.0177      0.0178       4.191     146.745      16.706  
        89.5        0.95      0.8666      0.0110      0.0121       2.858     100.102      10.382  
        94.0        1.00      0.7171      0.0042      0.0059       1.387      48.546       3.968  



         PROP RPM =       2160

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.0991      0.0417      17.004     495.996     134.706  
         4.5        0.04      0.0928      0.0980      0.0420      17.111     499.448     133.199  
         8.9        0.08      0.1817      0.0968      0.0424      17.272     504.050     131.581  
        13.4        0.12      0.2631      0.0953      0.0432      17.621     514.140     129.512  
        17.9        0.16      0.3416      0.0937      0.0436      17.795     519.273     127.377  
        22.4        0.20      0.4147      0.0920      0.0441      17.983     524.672     124.994  
        26.8        0.24      0.4780      0.0898      0.0448      18.292     533.700     122.139  
        31.3        0.28      0.5395      0.0876      0.0452      18.439     537.948     119.104  
        35.8        0.32      0.5952      0.0851      0.0455      18.560     541.400     115.732  
        40.3        0.36      0.6454      0.0824      0.0457      18.627     543.613     111.977  
        44.7        0.40      0.6901      0.0793      0.0457      18.640     544.055     107.863  
        49.2        0.44      0.7298      0.0760      0.0456      18.587     542.197     103.322  
        53.7        0.48      0.7647      0.0724      0.0452      18.412     537.417      98.376  
        58.2        0.52      0.7952      0.0684      0.0445      18.144     529.363      93.026  
        62.6        0.56      0.8242      0.0642      0.0434      17.701     516.353      87.316  
        67.1        0.60      0.8501      0.0596      0.0418      17.058     497.677      81.021  
        71.6        0.64      0.8684      0.0545      0.0400      16.293     475.462      74.120  
        76.1        0.68      0.8840      0.0494      0.0378      15.395     449.352      67.128  
        80.5        0.72      0.8970      0.0441      0.0352      14.362     419.171      60.002  
        85.0        0.76      0.9074      0.0388      0.0323      13.184     384.653      52.785  
        89.5        0.80      0.9148      0.0334      0.0291      11.853     345.887      45.434  
        94.0        0.84      0.9185      0.0280      0.0254      10.369     302.518      38.015  
        98.4        0.87      0.9169      0.0224      0.0214       8.725     254.547      30.484  
       102.9        0.91      0.9062      0.0168      0.0170       6.917     201.797      22.841  
       107.4        0.95      0.8757      0.0111      0.0121       4.943     144.267      15.118  
       111.8        0.99      0.7777      0.0054      0.0069       2.799      81.657       7.297  



         PROP RPM =       2520

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.1003      0.0422      27.330     683.455     185.647  
         4.5        0.03      0.0789      0.0994      0.0429      27.799     695.403     183.961  
         8.9        0.07      0.1553      0.0984      0.0432      27.960     699.386     182.050  
        13.4        0.10      0.2288      0.0973      0.0435      28.175     704.519     180.050  
        17.9        0.14      0.2957      0.0960      0.0442      28.644     716.468     177.554  
        22.4        0.17      0.3616      0.0946      0.0446      28.872     722.044     174.991  
        26.8        0.20      0.4198      0.0930      0.0453      29.328     733.550     172.001  
        31.3        0.24      0.4774      0.0912      0.0456      29.529     738.506     168.809  
        35.8        0.27      0.5309      0.0894      0.0459      29.717     743.374     165.347  
        40.3        0.31      0.5764      0.0872      0.0464      30.066     751.871     161.368  
        44.7        0.34      0.6217      0.0849      0.0466      30.160     754.172     157.141  
        49.2        0.37      0.6630      0.0824      0.0466      30.186     755.057     152.510  
        53.7        0.41      0.7003      0.0797      0.0466      30.160     754.172     147.520  
        58.2        0.44      0.7340      0.0768      0.0464      30.025     750.809     142.079  
        62.6        0.48      0.7642      0.0736      0.0460      29.771     744.613     136.212  
        67.1        0.51      0.7911      0.0702      0.0454      29.395     735.054     129.917  
        71.6        0.55      0.8155      0.0666      0.0446      28.845     721.513     123.263  
        76.1        0.58      0.8390      0.0627      0.0433      28.068     701.953     116.114  
