        27x11_4_1800_51_70                                 (27x11_4_1800_51_70.dat)

         PROP RPM =       900

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3725      0.7526       0.633      44.333       5.105  
         4.5        0.19      0.0979      0.3846      0.7639       0.642      44.997       5.272  
         8.9        0.39      0.1975      0.4011      0.7897       0.664      46.520       5.499  
        13.4        0.58      0.2966      0.4221      0.8303       0.698      48.900       5.787  
        17.9        0.78      0.3905      0.4442      0.8845       0.744      52.095       6.088  
        22.4        0.97      0.4792      0.4635      0.9401       0.791      55.379       6.353  
        26.8        1.17      0.5572      0.4740      0.9926       0.835      58.468       6.499  
        31.3        1.36      0.6269      0.4744      1.0301       0.866      60.672       6.504  
        35.8        1.56      0.6849      0.4608      1.0462       0.880      61.619       6.315  
        40.3        1.75      0.7335      0.4349      1.0370       0.872      61.079       5.960  
        44.7        1.94      0.7773      0.4004      1.0015       0.842      58.981       5.488  
        49.2        2.14      0.8086      0.3587      0.9488       0.798      55.875       4.917  
        53.7        2.33      0.8349      0.3154      0.8813       0.741      51.910       4.323  
        58.2        2.53      0.8561      0.2704      0.7983       0.671      47.015       3.707  
        62.6        2.72      0.8710      0.2237      0.6990       0.588      41.174       3.066  
        67.1        2.92      0.8766      0.1753      0.5831       0.490      34.341       2.403  
        71.6        3.11      0.8649      0.1251      0.4498       0.378      26.490       1.714  
        76.1        3.31      0.8075      0.0730      0.2988       0.251      17.604       1.001  
        80.5        3.50      0.5142      0.0191      0.1298       0.109       7.646       0.261  



         PROP RPM =       1080

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3727      0.7510       1.091      63.690       7.356  
         4.5        0.16      0.0816      0.3826      0.7594       1.104      64.407       7.551  
         8.9        0.32      0.1648      0.3953      0.7774       1.130      65.938       7.805  
        13.4        0.49      0.2476      0.4112      0.8075       1.174      68.487       8.118  
        17.9        0.65      0.3290      0.4294      0.8459       1.229      71.744       8.475  
        22.4        0.81      0.4062      0.4480      0.8931       1.298      75.754       8.839  
        26.8        0.97      0.4809      0.4643      0.9385       1.364      79.595       9.163  
        31.3        1.13      0.5442      0.4732      0.9859       1.432      83.622       9.336  
        35.8        1.30      0.6069      0.4771      1.0184       1.480      86.383       9.413  
        40.3        1.46      0.6579      0.4697      1.0412       1.513      88.304       9.271  
        44.7        1.62      0.7041      0.4546      1.0457       1.519      88.684       8.970  
        49.2        1.78      0.7434      0.4306      1.0327       1.501      87.587       8.502  
        53.7        1.94      0.7791      0.4015      1.0017       1.456      84.958       7.922  
        58.2        2.11      0.8055      0.3667      0.9589       1.393      81.330       7.239  
        62.6        2.27      0.8285      0.3309      0.9059       1.317      76.833       6.531  
        67.1        2.43      0.8482      0.2940      0.8422       1.224      71.434       5.802  
        71.6        2.59      0.8643      0.2559      0.7675       1.115      65.097       5.051  
        76.1        2.75      0.8757      0.2166      0.6813       0.990      57.778       4.276  
        80.5        2.92      0.8807      0.1761      0.5832       0.848      49.467       3.476  
        85.0        3.08      0.8745      0.1344      0.4732       0.688      40.129       2.653  
        89.5        3.24      0.8447      0.0914      0.3508       0.510      29.747       1.805  
        94.0        3.40      0.7435      0.0472      0.2159       0.314      18.312       0.931  
        98.4        3.56      0.0828      0.0016      0.0683       0.099       5.790       0.031  



         PROP RPM =       1260

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3729      0.7497       1.730      86.543      10.017  
         4.5        0.14      0.0700      0.3812      0.7564       1.746      87.313      10.240  
         8.9        0.28      0.1413      0.3918      0.7698       1.777      88.861      10.523  
        13.4        0.42      0.2129      0.4046      0.7916       1.826      91.340      10.865  
        17.9        0.56      0.2830      0.4194      0.8230       1.899      94.969      11.263  
        22.4        0.69      0.3519      0.4349      0.8583       1.981      99.040      11.683  
        26.8        0.83      0.4174      0.4508      0.8997       2.076     103.819      12.106  
        31.3        0.97      0.4821      0.4647      0.9373       2.163     108.245      12.488  
        35.8        1.11      0.5376      0.4732      0.9776       2.257     112.847      12.708  
        40.3        1.25      0.5908      0.4771      1.0095       2.329     116.564      12.821  
        44.7        1.39      0.6379      0.4744      1.0333       2.384     119.308      12.749  
        49.2        1.53      0.6792      0.4651      1.0456       2.412     120.724      12.490  
        53.7        1.67      0.7176      0.4496      1.0439       2.408     120.547      12.074  
        58.2        1.81      0.7507      0.4283      1.0299       2.376     118.866      11.503  
        62.6        1.94      0.7805      0.4023      1.0025       2.313     115.679      10.811  
        67.1        2.08      0.8032      0.3727      0.9664       2.230     111.608      10.011  
        71.6        2.22      0.8236      0.3421      0.9231       2.131     106.563       9.190  
        76.1        2.36      0.8416      0.3108      0.8718       2.012     100.633       8.349  
        80.5        2.50      0.8572      0.2786      0.8125       1.875      93.818       7.484  
        85.0        2.64      0.8700      0.2456      0.7448       1.719      85.985       6.598  
        89.5        2.78      0.8793      0.2117      0.6687       1.544      77.196       5.688  
        94.0        2.92      0.8838      0.1769      0.5837       1.348      67.390       4.752  
        98.4        3.06      0.8807      0.1412      0.4900       1.131      56.565       3.795  
       102.9        3.19      0.8633      0.1046      0.3871       0.893      44.687       2.810  
       107.4        3.33      0.8127      0.0671      0.2751       0.635      31.748       1.801  
       111.8        3.47      0.6448      0.0285      0.1537       0.355      17.728       0.766  



         PROP RPM =       1440

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3730      0.7486       2.579     112.847      13.088  
         4.5        0.12      0.0613      0.3802      0.7541       2.598     113.732      13.340  
         8.9        0.24      0.1237      0.3891      0.7645       2.634     115.325      13.650  
        13.4        0.36      0.1865      0.3996      0.7811       2.691     117.803      14.024  
        17.9        0.49      0.2488      0.4120      0.8047       2.772     121.344      14.451  
        22.4        0.61      0.3110      0.4259      0.8320       2.866     125.415      14.941  
        26.8        0.73      0.3688      0.4391      0.8683       2.992     130.903      15.411  
        31.3        0.85      0.4258      0.4527      0.9047       3.117     136.390      15.890  
        35.8        0.97      0.4831      0.4655      0.9366       3.226     141.258      16.332  
        40.3        1.09      0.5325      0.4732      0.9717       3.347     146.480      16.602  
        44.7        1.22      0.5773      0.4767      1.0037       3.457     151.348      16.733  
        49.2        1.34      0.6212      0.4767      1.0261       3.535     154.711      16.733  
        53.7        1.46      0.6605      0.4717      1.0412       3.587     157.012      16.546  
        58.2        1.58      0.6953      0.4608      1.0470       3.607     157.897      16.171  
        62.6        1.70      0.7258      0.4449      1.0428       3.593     157.278      15.613  
        67.1        1.82      0.7556      0.4263      1.0282       3.542     154.977      14.954  
        71.6        1.94      0.7815      0.4035      1.0034       3.457     151.348      14.152  
        76.1        2.07      0.8015      0.3773      0.9725       3.350     146.657      13.239  
        80.5        2.19      0.8197      0.3507      0.9359       3.224     141.081      12.306  
        85.0        2.31      0.8362      0.3235      0.8931       3.076     134.708      11.351  
        89.5        2.43      0.8509      0.2956      0.8444       2.909     127.274      10.373  
        94.0        2.55      0.8637      0.2672      0.7893       2.720     119.043       9.375  
        98.4        2.67      0.8743      0.2380      0.7278       2.506     109.749       8.352  
       102.9        2.79      0.8821      0.2082      0.6596       2.272      99.482       7.304  
       107.4        2.92      0.8863      0.1777      0.5846       2.014      88.153       6.234  
       111.8        3.04      0.8849      0.1465      0.5029       1.733      75.824       5.139  



         PROP RPM =       1620

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3731      0.7477       3.668     142.674      16.568  
         4.5        0.11      0.0545      0.3794      0.7524       3.690     143.559      16.849  
         8.9        0.22      0.1099      0.3870      0.7608       3.732     145.152      17.189  
        13.4        0.32      0.1658      0.3961      0.7739       3.796     147.719      17.589  
        17.9        0.43      0.2216      0.4066      0.7923       3.886     151.171      18.050  
        22.4        0.54      0.2764      0.4178      0.8168       4.006     155.862      18.562  
        26.8        0.65      0.3312      0.4306      0.8422       4.132     160.730      19.116  
        31.3        0.76      0.3818      0.4426      0.8766       4.299     167.279      19.655  
        35.8        0.86      0.4358      0.4558      0.9040       4.433     172.501      20.246  
        40.3        0.97      0.4839      0.4659      0.9361       4.592     178.608      20.691  
        44.7        1.08      0.5285      0.4732      0.9673       4.745     184.627      21.017  
        49.2        1.19      0.5694      0.4775      0.9960       4.885     190.026      21.197  
        53.7        1.30      0.6068      0.4779      1.0207       5.006     194.805      21.220  
        58.2        1.40      0.6440      0.4752      1.0362       5.082     197.726      21.103  
        62.6        1.51      0.6775      0.4682      1.0454       5.128     199.496      20.799  
        67.1        1.62      0.7075      0.4573      1.0473       5.136     199.850      20.307  
        71.6        1.73      0.7344      0.4426      1.0411       5.107     198.699      19.648  
        76.1        1.84      0.7588      0.4244      1.0273       5.040     196.044      18.852  
        80.5        1.94      0.7822      0.4042      1.0049       4.930     191.796      17.953  
        85.0        2.05      0.8000      0.3811      0.9777       4.795     186.574      16.926  
        89.5        2.16      0.8165      0.3576      0.9460       4.640     180.555      15.878  
        94.0        2.27      0.8316      0.3335      0.9096       4.462     173.563      14.810  
        98.4        2.38      0.8454      0.3089      0.8684       4.259     165.686      13.720  
       102.9        2.48      0.8578      0.2839      0.8223       4.032     156.924      12.607  
       107.4        2.59      0.8686      0.2583      0.7710       3.782     147.099      11.472  
       111.8        2.70      0.8776      0.2322      0.7145       3.505     136.390      10.312  



         PROP RPM =       1800

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3732      0.7470       5.026     176.041      20.460  
         4.5        0.10      0.0490      0.3788      0.7510       5.053     176.926      20.768  
         8.9        0.19      0.0989      0.3855      0.7580       5.100     178.608      21.137  
        13.4        0.29      0.1492      0.3934      0.7687       5.172     181.086      21.566  
        17.9        0.39      0.1997      0.4023      0.7834       5.272     184.538      22.056  
        22.4        0.49      0.2496      0.4124      0.8029       5.403     189.140      22.593  
        26.8        0.58      0.3000      0.4236      0.8240       5.544     194.097      23.223  
        31.3        0.68      0.3472      0.4341      0.8511       5.726     200.469      23.807  
        35.8        0.78      0.3950      0.4461      0.8786       5.911     207.019      24.459  
        40.3        0.87      0.4410      0.4573      0.9070       6.103     213.657      25.066  
        44.7        0.97      0.4845      0.4663      0.9359       6.297     220.472      25.583  
        49.2        1.07      0.5252      0.4736      0.9640       6.487     227.110      25.965  
        53.7        1.17      0.5630      0.4779      0.9900       6.662     233.217      26.190  
        58.2        1.26      0.5977      0.4790      1.0131       6.816     238.705      26.258  
        62.6        1.36      0.6295      0.4771      1.0318       6.942     243.130      26.168  
        67.1        1.46      0.6619      0.4732      1.0425       7.015     245.608      25.943  
        71.6        1.56      0.6909      0.4655      1.0480       7.052     246.936      25.516  
        76.1        1.65      0.7151      0.4535      1.0481       7.052     246.936      24.864  
        80.5        1.75      0.7393      0.4395      1.0407       7.001     245.166      24.100  
        85.0        1.85      0.7614      0.4232      1.0272       6.912     241.979      23.223  
        89.5        1.94      0.7827      0.4054      1.0066       6.773     237.200      22.218  
        94.0        2.04      0.7988      0.3844      0.9825       6.610     231.447      21.078  
        98.4        2.14      0.8139      0.3633      0.9546       6.423     224.897      19.916  
       102.9        2.24      0.8278      0.3417      0.9230       6.210     217.463      18.733  
       107.4        2.33      0.8407      0.3198      0.8873       5.970     209.055      17.531  
       111.8        2.43      0.8525      0.2974      0.8478       5.705     199.761      16.303  



         PROP RPM =       1980

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3733      0.7464       6.685     212.772      24.751  
         4.5        0.09      0.0446      0.3784      0.7499       6.716     213.746      25.089  
         8.9        0.18      0.0899      0.3843      0.7558       6.769     215.427      25.493  
        13.4        0.27      0.1356      0.3911      0.7647       6.849     217.994      25.943  
        17.9        0.35      0.1816      0.3992      0.7768       6.957     221.446      26.483  
        22.4        0.44      0.2273      0.4077      0.7928       7.099     225.960      27.045  
        26.8        0.53      0.2722      0.4170      0.8126       7.278     231.624      27.674  
        31.3        0.62      0.3178      0.4279      0.8326       7.456     237.377      28.371  
        35.8        0.71      0.3602      0.4376      0.8587       7.691     244.812      29.023  
        40.3        0.80      0.4034      0.4484      0.8839       7.916     251.981      29.742  
        44.7        0.88      0.4452      0.4581      0.9096       8.145     259.327      30.394  
        49.2        0.97      0.4850      0.4670      0.9359       8.381     266.761      30.979  
        53.7        1.06      0.5186      0.4721      0.9651       8.643     275.170      31.316  
        58.2        1.15      0.5537      0.4767      0.9889       8.857     281.896      31.631  
        62.6        1.24      0.5900      0.4802      1.0072       9.020     287.118      31.855  
        67.1        1.33      0.6200      0.4794      1.0254       9.182     292.252      31.810  
        71.6        1.41      0.6479      0.4763      1.0394       9.308     296.323      31.586  
        76.1        1.50      0.6762      0.4713      1.0469       9.375     298.447      31.248  
        80.5        1.59      0.6997      0.4620      1.0507       9.409     299.509      30.664  
        85.0        1.68      0.7231      0.4511      1.0479       9.384     298.713      29.945  
        89.5        1.77      0.7448      0.4384      1.0401       9.315     296.500      29.068  
        94.0        1.86      0.7646      0.4232      1.0273       9.201     292.871      28.079  
        98.4        1.94      0.7831      0.4062      1.0087       9.033     287.561      26.955  
       102.9        2.03      0.7978      0.3873      0.9869       8.839     281.365      25.696  
       107.4        2.12      0.8116      0.3681      0.9620       8.616     274.285      24.414  
       111.8        2.21      0.8245      0.3486      0.9340       8.365     266.319      23.133  



         PROP RPM =       2160

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3733      0.7459       8.672     253.043      29.472  
         4.5        0.08      0.0409      0.3780      0.7490       8.709     254.105      29.832  
         8.9        0.16      0.0824      0.3834      0.7541       8.768     255.787      30.259  
        13.4        0.24      0.1243      0.3895      0.7616       8.855     258.353      30.754  
        17.9        0.32      0.1664      0.3965      0.7718       8.974     261.805      31.293  
        22.4        0.41      0.2085      0.4042      0.7850       9.127     266.319      31.900  
        26.8        0.49      0.2502      0.4124      0.8016       9.319     271.895      32.575  
        31.3        0.57      0.2910      0.4217      0.8215       9.552     278.710      33.272  
        35.8        0.65      0.3325      0.4310      0.8403       9.771     285.083      34.036  
        40.3        0.73      0.3709      0.4403      0.8654      10.062     293.579      34.755  
        44.7        0.81      0.4104      0.4500      0.8884      10.330     301.368      35.542  
        49.2        0.89      0.4487      0.4593      0.9119      10.602     309.334      36.262  
        53.7        0.97      0.4817      0.4659      0.9400      10.929     318.892      36.779  
        58.2        1.05      0.5164      0.4721      0.9628      11.193     326.593      37.273  
        62.6        1.13      0.5491      0.4767      0.9847      11.448     334.027      37.633  
