        69x6_2_3000_51_1700                                 (69x6_2_3000_51_1700.dat)

         PROP RPM =       1500

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.0893      0.0349      14.805     622.030     144.957  
         4.5        0.05      0.1138      0.0879      0.0353      14.979     629.377     142.844  
         8.9        0.09      0.2180      0.0864      0.0362      15.355     645.308     140.281  
        13.4        0.14      0.3161      0.0846      0.0367      15.556     653.805     137.448  
        17.9        0.18      0.4061      0.0827      0.0372      15.784     662.921     134.256  
        22.4        0.23      0.4874      0.0805      0.0377      15.985     671.860     130.637  
        26.8        0.27      0.5599      0.0779      0.0381      16.173     679.737     126.545  
        31.3        0.32      0.6239      0.0751      0.0385      16.320     685.756     121.936  
        35.8        0.37      0.6798      0.0719      0.0386      16.387     688.765     116.766  
        40.3        0.41      0.7281      0.0684      0.0386      16.374     687.791     111.011  
        44.7        0.46      0.7695      0.0645      0.0382      16.226     681.861     104.671  
        49.2        0.50      0.8070      0.0602      0.0375      15.904     668.231      97.792  
        53.7        0.55      0.8393      0.0556      0.0363      15.395     647.078      90.283  
        58.2        0.59      0.8646      0.0503      0.0345      14.657     616.012      81.741  
        62.6        0.64      0.8835      0.0448      0.0324      13.772     578.485      72.838  
        67.1        0.68      0.8986      0.0393      0.0299      12.699     533.611      63.778  
        71.6        0.73      0.9098      0.0336      0.0270      11.444     480.861      54.561  
        76.1        0.78      0.9165      0.0278      0.0236       9.997     420.056      45.187  
        80.5        0.82      0.9170      0.0220      0.0197       8.352     350.932      35.655  
        85.0        0.87      0.9068      0.0160      0.0153       6.500     273.134      26.010  
        89.5        0.91      0.8717      0.0100      0.0105       4.439     186.485      16.213  
        94.0        0.96      0.7297      0.0039      0.0051       2.160      90.809       6.292  



         PROP RPM =       1800

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.0903      0.0353      25.855     905.431     211.253  
         4.5        0.04      0.0943      0.0892      0.0360      26.405     924.018     208.668  
         8.9        0.08      0.1844      0.0880      0.0363      26.633     932.869     205.858  
        13.4        0.11      0.2697      0.0867      0.0367      26.914     942.604     202.800  
        17.9        0.15      0.3459      0.0851      0.0374      27.464     961.191     199.046  
        22.4        0.19      0.4196      0.0834      0.0378      27.746     970.927     195.134  
        26.8        0.23      0.4873      0.0816      0.0382      28.027     981.548     190.818  
        31.3        0.27      0.5449      0.0794      0.0388      28.470     996.594     185.737  
        35.8        0.30      0.6008      0.0771      0.0391      28.644    1002.790     180.342  
        40.3        0.34      0.6509      0.0746      0.0392      28.765    1007.215     174.407  
        44.7        0.38      0.6956      0.0718      0.0393      28.792    1008.100     167.887  
        49.2        0.42      0.7351      0.0688      0.0391      28.698    1005.445     160.783  
        53.7        0.46      0.7698      0.0655      0.0388      28.456     996.594     153.050  
        58.2        0.49      0.8001      0.0619      0.0382      28.054     982.433     144.687  
        62.6        0.53      0.8288      0.0581      0.0373      27.370     958.536     135.807  
        67.1        0.57      0.8544      0.0539      0.0360      26.391     924.018     125.983  
        71.6        0.61      0.8723      0.0493      0.0344      25.225     883.127     115.260  
        76.1        0.65      0.8876      0.0446      0.0325      23.843     835.068     104.379  
        80.5        0.68      0.9003      0.0399      0.0303      22.261     779.308      93.296  
        85.0        0.72      0.9104      0.0351      0.0279      20.437     715.494      82.078  
        89.5        0.76      0.9176      0.0302      0.0251      18.385     643.538      70.680  
        94.0        0.80      0.9212      0.0253      0.0219      16.079     563.173      59.147  
        98.4        0.84      0.9197      0.0203      0.0185      13.544     474.046      47.435  
       102.9        0.87      0.9095      0.0152      0.0146      10.740     376.068      35.610  
       107.4        0.91      0.8804      0.0101      0.0105       7.681     268.974      23.605  
       111.8        0.95      0.7869      0.0049      0.0059       4.356     152.498      11.492  



         PROP RPM =       2100

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.0916      0.0363      42.242    1267.427     291.577  
         4.5        0.03      0.0811      0.0908      0.0365      42.470    1274.507     288.880  
         8.9        0.07      0.1576      0.0897      0.0371      43.248    1297.519     285.732  
        13.4        0.10      0.2319      0.0886      0.0374      43.543    1307.255     282.135  
        17.9        0.13      0.2995      0.0874      0.0381      44.321    1330.267     278.314  
        22.4        0.16      0.3659      0.0861      0.0383      44.656    1340.003     274.042  
        26.8        0.20      0.4283      0.0846      0.0387      45.018    1351.509     269.321  
        31.3        0.23      0.4825      0.0829      0.0392      45.702    1371.866     263.926  
        35.8        0.26      0.5362      0.0812      0.0395      45.984    1379.831     258.306  
        40.3        0.29      0.5856      0.0793      0.0397      46.252    1387.797     252.236  
        44.7        0.33      0.6270      0.0771      0.0401      46.681    1401.073     245.267  
        49.2        0.36      0.6682      0.0748      0.0401      46.735    1402.843     238.073  
        53.7        0.39      0.7055      0.0723      0.0401      46.681    1401.073     229.980  
        58.2        0.42      0.7391      0.0696      0.0399      46.480    1394.878     221.504  
        62.6        0.46      0.7691      0.0667      0.0396      46.104    1383.372     212.332  
        67.1        0.49      0.7958      0.0636      0.0391      45.528    1366.555     202.485  
        71.6        0.52      0.8200      0.0603      0.0384      44.710    1341.773     192.077  
        76.1        0.55      0.8433      0.0568      0.0374      43.503    1305.485     180.904  
        80.5        0.59      0.8624      0.0529      0.0360      41.961    1259.461     168.539  
        85.0        0.62      0.8772      0.0489      0.0346      40.244    1207.242     155.725  
        89.5        0.65      0.8902      0.0448      0.0329      38.259    1147.942     142.709  
        94.0        0.68      0.9012      0.0407      0.0309      36.006    1080.676     129.535  
        98.4        0.72      0.9104      0.0365      0.0288      33.485    1005.445     116.181  
       102.9        0.75      0.9176      0.0322      0.0263      30.696     921.363     102.648  
       107.4        0.78      0.9225      0.0279      0.0237      27.612     828.607      88.957  
       111.8        0.82      0.9243      0.0236      0.0208      24.232     727.177      75.086  



         PROP RPM =       2400

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.0933      0.0370      64.342    1689.607     387.796  
         4.5        0.03      0.0702      0.0925      0.0376      65.361    1716.160     384.648  
         8.9        0.06      0.1385      0.0917      0.0378      65.710    1725.895     381.276  
        13.4        0.09      0.2024      0.0908      0.0384      66.743    1752.448     377.454  
        17.9        0.11      0.2654      0.0898      0.0386      67.145    1763.069     373.408  
        22.4        0.14      0.3226      0.0887      0.0392      68.164    1790.506     368.687  
        26.8        0.17      0.3796      0.0875      0.0395      68.593    1801.127     363.741  
        31.3        0.20      0.4301      0.0862      0.0400      69.559    1826.794     358.121  
        35.8        0.23      0.4807      0.0847      0.0402      69.948    1836.530     352.276  
        40.3        0.26      0.5283      0.0833      0.0405      70.336    1847.151     345.981  
        44.7        0.29      0.5688      0.0815      0.0409      71.047    1865.737     338.787  
        49.2        0.31      0.6099      0.0797      0.0410      71.262    1871.933     331.144  
        53.7        0.34      0.6479      0.0777      0.0411      71.409    1875.473     323.275  
        58.2        0.37      0.6795      0.0756      0.0413      71.704    1883.439     314.058  
