        48x12_4_1600_51_460                                 (48x12_4_1600_51_460.dat)

         PROP RPM =       800

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3091      0.4042       4.242     334.116      33.429  
         4.5        0.12      0.0938      0.3144      0.4122       4.323     340.665      34.014  
         8.9        0.25      0.1863      0.3211      0.4241       4.448     350.490      34.733  
        13.4        0.37      0.2771      0.3289      0.4381       4.596     362.084      35.587  
        17.9        0.49      0.3678      0.3367      0.4505       4.726     372.351      36.419  
        22.4        0.62      0.4497      0.3411      0.4666       4.895     385.627      36.891  
        26.8        0.74      0.5283      0.3432      0.4796       5.032     396.336      37.138  
        31.3        0.86      0.5941      0.3402      0.4931       5.172     407.488      36.801  
        35.8        0.98      0.6586      0.3336      0.4985       5.229     411.914      36.082  
        40.3        1.11      0.7103      0.3207      0.5000       5.243     413.153      34.688  
        44.7        1.23      0.7541      0.3027      0.4939       5.180     408.196      32.755  
        49.2        1.35      0.7927      0.2806      0.4790       5.023     395.805      30.349  
        53.7        1.48      0.8258      0.2551      0.4561       4.783     376.865      27.584  
        58.2        1.60      0.8527      0.2268      0.4254       4.462     351.552      24.527  
        62.6        1.72      0.8732      0.1970      0.3885       4.075     321.105      21.310  
        67.1        1.85      0.8893      0.1664      0.3453       3.622     285.437      18.003  
        71.6        1.97      0.8998      0.1351      0.2955       3.099     244.192      14.613  
        76.1        2.09      0.9018      0.1029      0.2388       2.505     197.372      11.137  
        80.5        2.21      0.8863      0.0701      0.1751       1.836     144.710       7.578  
        85.0        2.34      0.8163      0.0364      0.1041       1.092      86.038       3.932  
        89.5        2.46      0.1760      0.0018      0.0258       0.271      21.330       0.200  



         PROP RPM =       960

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3092      0.4033       7.311     479.976      48.154  
         4.5        0.10      0.0785      0.3136      0.4096       7.425     487.411      48.851  
         8.9        0.21      0.1562      0.3188      0.4186       7.587     498.120      49.660  
        13.4        0.31      0.2321      0.3250      0.4308       7.807     512.547      50.627  
        17.9        0.41      0.3094      0.3322      0.4403       7.980     523.876      51.751  
        22.4        0.51      0.3823      0.3377      0.4528       8.208     538.922      52.605  
        26.8        0.62      0.4509      0.3416      0.4660       8.447     554.588      53.212  
        31.3        0.72      0.5142      0.3432      0.4790       8.683     569.988      53.460  
        35.8        0.82      0.5758      0.3426      0.4880       8.845     580.697      53.370  
        40.3        0.92      0.6271      0.3379      0.4972       9.012     591.584      52.628  
        44.7        1.03      0.6760      0.3301      0.5007       9.076     595.921      51.436  
        49.2        1.13      0.7185      0.3187      0.5002       9.067     595.213      49.638  
        53.7        1.23      0.7554      0.3036      0.4945       8.962     588.398      47.277  
        58.2        1.33      0.7889      0.2856      0.4825       8.746     574.236      44.490  
        62.6        1.44      0.8164      0.2647      0.4654       8.435     553.703      41.230  
        67.1        1.54      0.8422      0.2422      0.4422       8.017     526.354      37.723  
        71.6        1.64      0.8614      0.2177      0.4146       7.515     493.341      33.901  
        76.1        1.74      0.8777      0.1926      0.3826       6.934     455.194      30.012  
        80.5        1.85      0.8911      0.1670      0.3460       6.272     411.737      26.033  
        85.0        1.95      0.9007      0.1410      0.3048       5.525     362.704      21.955  
        89.5        2.05      0.9053      0.1143      0.2589       4.692     308.006      17.803  
        94.0        2.15      0.9014      0.0871      0.2080       3.771     247.555      13.565  
        98.4        2.26      0.8793      0.0593      0.1522       2.758     181.086       9.242  
       102.9        2.36      0.8011      0.0310      0.0913       1.655     108.599       4.829  
       107.4        2.46      0.2061      0.0021      0.0252       0.457      29.977       0.329  



         PROP RPM =       1120

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3093      0.4025      11.588     652.034      65.577  
